#,ÉvÉçÉWÉFÉNÉg,ÉgÉâÉbÉJÅ[,êeÉ`ÉPÉbÉg,ÉXÉeÅ[É^ÉX,óDêÊìx,ëËñº,çÏê¨é“,íSìñé“,çXêVì˙,ÉJÉeÉSÉä,ëŒè€ÉoÅ[ÉWÉáÉì,äJénì˙,ä˙ì˙,ó\íËçHêî,êiíªó¶,çÏê¨ì˙,èIóπì˙,ä÷òAÇ∑ÇÈÉ`ÉPÉbÉg,Resolution,Affected version,ê‡ñæ
14126,Redmine,Defect,"",Closed,Normal,Add New Tab,Artis Brown,"",2013-05-22 20:39,"","","","","",0,2013-05-22 17:35,2013-05-22 20:39,"",Invalid,"","I need a new tab on the Left Nav the same as Employment Opportunities and Agendas.

The new tab: Utilities (use an image for paying a utility bill; water; electric, etc.)

(I tried to add one, but did not have the artwork. Is Revize the owner of this clip art?)

Please call me directly for clarification: 601-684-4000, ext. 220"
14121,Redmine,Defect,"",Closed,Urgent,gmail configuration,mahendran bupathi,"",2013-05-23 10:35,Email notifications,"","","","",0,2013-05-22 13:00,2013-05-23 10:35,"",Wont fix,1.1.3,An error occurred while sending mail (530 5.7.0 Must issue a STARTTLS command first. cp1sm6744153pbc.42 - gsmtp ) - How to solve this.?
14119,Redmine,Defect,"",Closed,Normal,Conflict between mocha 0.10.5 and 0.13.3,Yannick Recht,"",2013-05-22 11:24,"","","","","",0,2013-05-22 09:34,2013-05-22 09:54,"",Invalid,2.3.1,"Hi everybody,

I'm trying to upgrade from Redmine 2.2.2 to 2.3.1 and when I try to generate the secret token I get the following error message:

<pre>
Bundler could not find compatible versions for gem ""mocha"":
  In Gemfile:
    shoulda (~> 3.3.2) ruby depends on
      mocha (= 0.10.5) ruby

    mocha (0.13.3)
</pre>
	
I have already read the following topics, but without succes:

* ""somebody help me?"":http://www.redmine.org/boards/2/topics/37443
* ""Problem while trying to upgrade from 1.3 to 2.3"":http://www.redmine.org/boards/2/topics/37676

I'm running with:

<pre>
Ruby version              1.9.3 (i686-linux)
RubyGems version          1.8.23
Rails                     3.2.13
Database adapter          Mysql2

No Redmine plugin installed.
</pre>

Does somebody have any clue about what went wrong?"
14118,Redmine,Defect,"",Closed,Normal,"When creating a subtask, the priority of the main defect might be changed unwillingly",Joachim Steffenhagen,"",2013-05-22 20:35,Issues,"","","","",0,2013-05-22 09:11,2013-05-22 20:35,"éüÇÃÉ`ÉPÉbÉgÇ∆èdï° #5875, éüÇÃÉ`ÉPÉbÉgÇ∆èdï° #6687, éüÇÃÉ`ÉPÉbÉgÇ∆èdï° #5490",Duplicate,2.3.0,"When creating a subtask, the priority of the main defect might be changed unwillingly. Suppose the main defect has priority ""Blocker"" (the highest one). Now when I create a subitem for it with priority ""Normal"", the priority of the main defect is changed to ""Normal"" too.

I think this is not ideal for two reaons: First the chosen priority might not be the one you want, yet the main priority gets overwritten without any user notice (it does not even appear in the history) and therefore invalidation report data by mistake. The user should at least be queried/notified, or only ""Blocker"" should be chosable to the subitem.

Second it does not seem very pratical to me. This mechanism assumes that the sum of the subitems equals the whole main item which might not always be the case. You can have a main item with a high priority that has a sub item with a lower one as the sub item is only one possible part of the solution of the main one. And if that assumption that subitems constitute the main item is seen as correct by the developers, than it's questionable as to why changes to the status of the subitems don't automatically set the status of the main item. To me it seems that this is inconsistent behaviour."
14117,Redmine,Defect,"",New,Normal,New Defect Submission does not pre-fill the fields,Joachim Steffenhagen,"",2013-05-22 09:18,Issues,"","","","",0,2013-05-22 09:05,"","","",2.3.0,"When you submit a new defect you can chose between the buttons ""Create"" and ""Create and continue"" (don't know the exact english wording, ""Anlegen und weiter"" in german). In previous version when you pressed ""Create and continue"" many fields like target version were pre-filled with the values from the recently submitted defect. This does not work in 2.3.0 anymore"
14116,Redmine,Defect,"",New,Normal,Don't render dot for commit which have no space property in revision graph (fine fix for #11612),Etienne Massip,"",2017-04-26 06:13,SCM,"","","","",0,2013-05-22 08:45,"",ä÷òAÇµÇƒÇ¢ÇÈ #11612,"","","Quoting Jens from #11612#note-9 where he suggested to not add a commit node on the revision graph when it doesn't have a space property, meaning it's not attached to any branch anymore:

??<QUOTE>??
We recently had the same problem - graph rendering broke completely for a repository due to JS errors because some commits were missing the @space@ property.

Turns out that on a fresh install, where the repository in question was re-imported, the problem didn't occur, because the problematic commits didnt show up at all. Further investigation showed that those commits were basically abandoned and not connected to any branch.

I think not rendering these commits in the graph at all is much better than putting them randomly on the first branch as the patch above does.

Here's the patch for 1.4:

<pre><code class=""diff"">
--- a/public/javascripts/revision_graph.js
+++ b/public/javascripts/revision_graph.js
@@ -41,6 +41,10 @@ function drawRevisionGraph(holder, commits_hash, graph_space) {
 
     commits.each(function(commit) {
 
+      if (typeof commit.space != 'undefined') {
         y = commit_table_rows[max_rdmid - commit.rdmid].getLayout().get('top') - graph_y_offset + CIRCLE_INROW_OFFSET;
         x = graph_x_offset + XSTEP / 2 + XSTEP * commit.space;
 
@@ -95,6 +99,7 @@ function drawRevisionGraph(holder, commits_hash, graph_space) {
         }
 
         top.push(revision_dot_overlay);
+      }
     });
 
     top.toFront();
</code></pre>
??</QUOTE>??

Comments are welcome.
"
14109,Redmine,Patch,"",New,Normal,Issue REST API  should return visible changesets from other projects,D G,"",2013-11-22 15:44,REST API,"","","","",0,2013-05-21 11:34,"","","","","With @GET /issues/2.xml?include=changesets@ only referring changesets from projects with repository module enabled are shown.
#3087 fixes this for the html-view.

Patch based on http://svn.redmine.org/redmine/branches/2.3-stable r11710"
14103,Redmine,Patch,"",Closed,Normal,Disconnect and logout from IMAP after mail receive,Pierre Pretorius,Jean-Philippe Lang,2013-07-11 20:37,Email receiving,2.3.2,"","","",0,2013-05-20 17:15,2013-07-11 20:37,ä÷òAÇµÇƒÇ¢ÇÈ #14101,"","","When running Redmine::IMAP.check(imap_options, options) in a continuous loop with a delay (I don't want to boot the rails env every time) you will eventually get the error listed below depending on your mail provider's maximum concurrent users:

<pre>
rake aborted!
 Too many simultaneous connections. (Failure)
/usr/local/lib/ruby/2.0.0/net/imap.rb:1156:in `get_tagged_response'
/usr/local/lib/ruby/2.0.0/net/imap.rb:1210:in `block in send_command'
/usr/local/lib/ruby/2.0.0/monitor.rb:211:in `mon_synchronize'
/usr/local/lib/ruby/2.0.0/net/imap.rb:1192:in `send_command'
/usr/local/lib/ruby/2.0.0/net/imap.rb:435:in `login'
/home/ppretorius/workspace-ruby/redmine-2.3.1/lib/redmine/imap.rb:30:in `check'
</pre>

This problem is fixed by simply adding imap.logout and imap.disconnect at the end of the method:

<pre>
  imap.expunge
  imap.logout
  imap.disconnect
</pre>

I got the solution ""from this stackoverflow post"":http://stackoverflow.com/questions/3322510/ruby-netimap-closing-a-connection."
14101,Redmine,Patch,"",Closed,Normal,Receive IMAP by uid's,Pierre Pretorius,Jean-Philippe Lang,2013-10-02 08:48,Email receiving,2.3.2,"","","",0,2013-05-20 15:21,2013-07-11 20:37,ä÷òAÇµÇƒÇ¢ÇÈ #14103,"","","This is not a new bug, it has been reported in the forums by other users ""here"":http://www.redmine.org/boards/2/topics/31554 and ""here"":http://www.redmine.org/boards/2/topics/35002, no solution was proposed so here is mine:

When running the redmine:email:receive_imap with the folder, move_on_success and move_on_failure parameter I randomly get the error below, although it seems like it never occurs when there is only a single or few unread mails.  It happens with a wide variety of Redmine versions although I'm running 2.3.1 with all the latest stable gem versions.

<pre>
rake aborted!
undefined method `[]' for nil:NilClass
/opt/bitnami/apps/redmine/htdocs/lib/redmine/imap.rb:33:in `block in check'
/opt/bitnami/apps/redmine/htdocs/lib/redmine/imap.rb:32:in `each'
/opt/bitnami/apps/redmine/htdocs/lib/redmine/imap.rb:32:in `check'
/opt/bitnami/apps/redmine/htdocs/lib/tasks/email.rake:133:in `block (3 levels) in <top (required)>'
/opt/bitnami/ruby/lib/ruby/gems/1.9.1/gems/rake-10.0.3/lib/rake/task.rb:228:in `call'
</pre>

The problem comes down to this line of code in lib/redmine/imap.rb:
<pre>imap.fetch(message_id,'RFC822')[0].attr['RFC822']</pre>

After debugging I can confirm that the error occurs when calling [0] which means that imap.fetch returns nil.  If I add a simple nil check and do not process the mail further if it is nil, then the mail is still left unread in the gmail mailbox, but the label (folder the imap task reads from) has been removed which stil means a mail will be missed even if the task runs again.

When looking at online examples, I see most use the uid methods instead of the standard one.  I was able to solve this problem by changing lib/redmine/imap.rb to use the uid methods as listed below:

<pre>
        imap.uid_search(['NOT', 'SEEN']).each do |uid|
          msg = imap.uid_fetch(uid,'RFC822')[0].attr['RFC822']
          logger.debug ""Receiving message #{uid}"" if logger && logger.debug?
          if MailHandler.receive(msg, options)
            logger.debug ""Message #{uid} successfully received"" if logger && logger.debug?
            if imap_options[:move_on_success]
              imap.uid_copy(uid, imap_options[:move_on_success])
            end
            imap.uid_store(uid, ""+FLAGS"", [:Seen, :Deleted])
          else
            logger.debug ""Message #{uid} can not be processed"" if logger && logger.debug?
            imap.uid_store(uid, ""+FLAGS"", [:Seen])
            if imap_options[:move_on_failure]
              imap.uid_copy(uid, imap_options[:move_on_failure])
              imap.uid_store(uid, ""+FLAGS"", [:Deleted])
            end
          end
        end
</pre>

Even when the nil pointer is not thrown with the original Redmine code, the move_on_succes and move_on_failure doesn't work correctly every time.  In the mailbox I see some messages are left with only the success label and some with the original and succes label.  Moving to uid's solved this problem as well."
14096,Redmine,Patch,"",Closed,Normal,back_url is ignored after auto login existing session.,Jethro Yu,"",2014-01-25 13:38,Accounts / authentication,"","","","",0,2013-05-20 08:49,2014-01-25 13:38,"","","","When user open redmine issues like ""/issues/1216"" from external applications, the page is directed to redmine ""/"" after auto login from existed session. The back_url is ignored in this case, so i made a change to make back_url works.

<pre>
Started GET ""/issues/1216"" for 10.10.10.123 at Tue May 07 16:49:25 +0800 2013
Processing by IssuesController#show as */*
  Parameters: {""id""=>""1216""}
  Current user: anonymous
Redirected to http://20.20.20.20/login?back_url=http%3A%2F%2F20.20.20.20%2Fissues%2F1216
Filter chain halted as :check_if_login_required rendered or redirected
Completed 302 Found in 12ms (ActiveRecord: 0.5ms)
Started GET ""/login?back_url=http%3A%2F%2F20.20.20.20%2Fissues%2F1216"" for 10.10.10.123 at Tue May 07 16:49:25 +0800 2013
Processing by AccountController#login as */*
  Parameters: {""back_url""=>""http://20.20.20.20/issues/1216""}
  Current user: anonymous
  Rendered account/login.html.erb within layouts/base (5.1ms)
  Rendered plugins/progressive_projects_list/app/views/application/_progressive_sidebar.html.erb (0.2ms)
  Rendered plugins/sidebar_hide/app/views/sidebar/_hideButton_partial.html.erb (1.8ms)
Completed 200 OK in 30ms (Views: 22.5ms | ActiveRecord: 0.5ms)
Started GET ""/login?back_url=http%3A%2F%2F20.20.20.20%2Fissues%2F1216"" for 10.10.10.123 at Tue May 07 16:49:25 +0800 2013
Processing by AccountController#login as HTML
  Parameters: {""back_url""=>""http://20.20.20.20/issues/1216""}
  Current user: admin (id=1)
Redirected to http://20.20.20.20/
Completed 302 Found in 11ms (ActiveRecord: 0.5ms)
Started GET ""/"" for 10.10.10.123 at Tue May 07 16:49:25 +0800 2013
app / controllers / account_controller.rb
</pre>"
14087,Redmine,Defect,"",New,Normal,redmine git repository does not reflect git updates,pee pee,"",2013-05-19 09:40,SCM,"","","","",0,2013-05-19 07:31,"","","",2.2.4,"Hi,

I have a bare git repository linked to redmine.
It worked well until recently.
Now it does not show the latest commits (it stays stucked at a commit on 17 may).
If I run git log , it shows that the repository is up to date, so the problem is not in git but in redmine.
It seems related to Defect #8049
Any solutions for this?

Thanks!

my info:

<pre>
Environment:
  Redmine version                          2.2.2.stable
  Ruby version                             1.8.7 (i686-linux)
  Rails version                            3.2.11
  Environment                              production
  Database adapter                         MySQL
Redmine plugins:
  clipboard_image_paste                    1.6a
</pre>"
14086,Redmine,Defect,"",Closed,Normal,Better handling of issue start date validation,Edgar H,Jean-Philippe Lang,2013-06-05 22:06,Issues,2.4.0,"","","",0,2013-05-18 22:42,2013-06-05 22:06,ä÷òAÇµÇƒÇ¢ÇÈ #6378,Fixed,2.1.2,"I am opening a new issue as requested on #6378. On comment 16 of that issue gives the idea of what is the bug.

+Steps to reproduce the problem:+
# Create an issue with start date and due date. (Let' say May 27 and May 31). I will refer this issue as IssueA.
# Create another issue. I will refer this issue as IssueB.
# Create a third issue with start date and due date as a subtask of IssueB. (Let's use the same dates: May 27 and May 31).
# Modify IssueB and add a relation to ""follow"" IssueA. This will ""push"" IssueB and its subtask forward on time.
# Create a fourth issue with start date and due date as a subtask of IssueB. (Let's use May 29 and June 4).
## Redime will create the issue successfully.
# Try to modify this last created issue and change something with the exception of the start/due dates (may be description, title, anything).
## This time, Redmine will raise an ""Start date is invalid"" error and won't let modify the issue.

+Expected behaviour:+
# Trying to create the last issue on the steps above should raise the invalid start date error.
# On the displayed error, more information is needed. People may become crazy trying to figure out why that date is invalid. May be something line ""Start/End date overlaps with a preceding or following issue""?


*Note: It also affects the demo that was at http://demo.redmine.org the same date I posted this issue. In fact, I did the above steps on the online demo before posting this issue to confirm its current existence.*"
14081,Redmine,Defect,"",Closed,Normal,Davids bridal register page first and last field challenges ,jasmine pugh,"",2013-05-17 17:59,"","","","","",0,2013-05-17 17:25,2013-05-17 17:59,"",Invalid,"","1. Navigate to Davidsbridal.com
2.On home screen select create account
3.On the create account page fill in the login details email address and create a password (Must be a valid email address) 
4. Fill in the personal details information.For the first name type 411 and for the last name type 911
5.Continue to fill out the personal details section with an address, city and state and any other information needed in the personal details.
6.Fill out the event details portion (the event can be fake)
7. Submit information

Expected Result:
When entering first name last name you should be able to only submit alphabetic characters

Actual Result:
When entering First and last name you are allowed to submit numeric characters

Enviroment: 
Windows 8 - Google Chrome

"
14077,Redmine,Defect,"",Closed,Normal,"Exception in 2.3.1 undefined method `&' for ""0"":String in app/models/tracker.rb (with possible fix)",c pg,"",2013-05-21 03:06,Issues,"","","","",0,2013-05-17 10:35,2013-05-21 03:06,"",Cant reproduce,2.3.1,"just updated to ruby 1.9.3 and 2.3.1. Started getting a few exceptions.

Here is one:

<pre>
ActionView::Template::Error (undefined method `&' for ""0"":String):
    36:   rows.left l(:field_status), h(@issue.status.name), :class => 'status'
    37:   rows.left l(:field_priority), h(@issue.priority.name), :class => 'priority'
    38:
    39:   unless @issue.disabled_core_fields.include?('assigned_to_id')
    40:     rows.left l(:field_assigned_to), avatar(@issue.assigned_to, :size => ""14"").to_s.html_safe + (@issue.assigned_to ? link_to_user(@issue.assigned_to) : ""-""), :class => 'assigned-to'
    41:   end
    42:   unless @issue.disabled_core_fields.include?('category_id')
  app/models/tracker.rb:72:in `block in disabled_core_fields'
  app/models/tracker.rb:72:in `select'
  app/models/tracker.rb:72:in `disabled_core_fields'
  app/models/issue.rb:460:in `disabled_core_fields'
  app/views/issues/show.html.erb:39:in `block in _app_views_issues_show_html_erb___3689670651647187124_55351200'
  app/helpers/issues_helper.rb:144:in `issue_fields_rows'
</pre>

what i did with some minimal guesswork, and seems to (maybe) work, is:

<pre>
-    @disabled_core_fields ||= CORE_FIELDS.select { i += 1; (fields_bits || 0) & (2 ** i) != 0}
+    @disabled_core_fields ||= CORE_FIELDS.select { i += 1; (fields_bits.to_i || 0) & (2 ** i) != 0}
</pre>

i did not see this reported and i do not think i missed anything in upgrading.

also, i did not see this fixed in this area of the code (though it may be fixed somewhere else, course).

i am running this on an instance on my Amahi server.
"
14075,Redmine,Defect,"",Closed,Normal,bitnami redmine 2.3.0 problem with RedmineApp for Iphone,Nurmukhamed Artykaly,"",2013-05-17 06:53,Calendar,"","","","",0,2013-05-17 06:29,2013-05-17 06:53,"",Invalid,2.3.0,"Hello.
i have 2 redmine servers

first, old, is 
Redmine 1.2.1.stable
we call it *'sugar'*

second, new is 
Environment:
  Redmine version                          2.3.0.stable
  Ruby version                             1.9.3 (x86_64-linux)
  Rails version                            3.2.13
  Environment                              production
  Database adapter                         Mysql2
Redmine plugins:
  no plugin installed
we call second redmine *'crm'*. test redmine.

our boss uses iphone app - RedmineApp for Iphone.

in sugar boss works well, but cant see any attachments.

in crm boss cant add,edit issue because problem 
Due Date (ÑNÑpÑâÑpÑÑÑp) is not valid date.

here log 
Started PUT ""/redmine/issues/84.json?key=ad84ddea7f06c7422c5dbd0dcfaa0ae60e18caa3&include=attachments%2Cchildren%2Crelations"" for 46.227.184.122 at 2013-05-16 11:42:40 +0600
Processing by IssuesController#update as JSON
  Parameters: {""issue""=>{""start_date""=>""2013/05/16"", ""due_date""=>""2013/05/17"", ""assigned_to_id""=>""10"", ""notes""=>""ÑNÑuÑÄÑqÑáÑÄÑtÑyÑ}ÑÄ ÑÅÑÄÑ|Ñ~ÑÄÑÉÑÑÑéÑê ÑtÑpÑ~Ñ~ÑçÑu"", ""estimated_hours""=>""4""}, ""key""=>""ad84ddea7f06c7422c5dbd0dcfaa0ae60e18caa3"", ""include""=>""attachments,children,relations"", ""id""=>""84""}
WARNING: Can't verify CSRF token authenticity
  Current user: saken.matov (id=24)
  Rendered common/error_messages.api.rsb (0.6ms)
Completed 422 Unprocessable Entity in 181ms (Views: 1.9ms | ActiveRecord: 7.0ms)

but if we use safari on iphone it works correct.

Processing by IssuesController#update_form as JS
  Parameters: {""utf8""=>""?"", ""authenticity_token""=>""xSnVZdQeKwbL6LUzDP6XQbzXgD4Jv8d6LTGbh0qMsw8="", ""issue""=>{""is_private""=>""0"", ""tracker_id""=>""2"", ""subject""=>""ÑSÑÄÑÄ Brisk Deal- ÑÅÑÄ ÑpÑtÑÇÑuÑÉÑÖ ÑRÑpÑÖÑÇÑpÑ~ÑqÑpÑuÑrÑp 4."", ""description""=>""Ñ~Ñu ÑÇÑpÑqÑÄÑÑÑpÑuÑÑ ÑyÑ~ÑÑÑuÑÇÑ~ÑuÑÑ.\r\nÑHÑrÑÄÑ~ÑyÑ| Ñ@ÑÇÑÑÑuÑ}: 8 707 249 50 25\r\nÑHÑpÑëÑrÑ{Ñp Ñr ÑDÑKÑP, Ñ~ÑÄÑ}ÑuÑÇ: 271624"", ""status_id""=>""1"", ""priority_id""=>""2"", ""assigned_to_id""=>"""", ""parent_issue_id""=>"""", ""start_date""=>""2013-05-17"", ""due_date""=>"""", ""estimated_hours""=>"""", ""done_ratio""=>""0""},

main problem is ""start_date""=>""2013/05/16"", ""due_date""=>""2013/05/17""  - date format is wrong. in safari ""start_date""=>""2013-05-17"" is correct.

if i can change redmine to understand that ""2013/05/17"" is same to ""2013-05-17""."
14071,Redmine,Defect,"",New,Normal,HTML links weird when using special characters,Andr? Bachmann,"",2013-05-16 10:28,Text formatting,"","","","",0,2013-05-16 09:52,"",ä÷òAÇµÇƒÇ¢ÇÈ #10413,"",2.3.1,"I observed a problem with HTML links in the Ticket description input field (this applies also to wiki pages, of course). My text was this:

<notextile>""69,95 ?"":http://www.reichelt.de/?ACTION=3;ARTICLE=87308;GROUPID=771;PROVID=2;&utm_source=Preisvergleich&utm_medium=CPC&utm_campaign=Preisvergleich_geizhals.at-de&psuma=geizhals.at-de&</notextile>

Now look what Redmine does to it: ""69,95 ?"":http://www.reichelt.de/?ACTION=3;ARTICLE=87308;GROUPID=771;PROVID=2;&utm_source=Preisvergleich&utm_medium=CPC&utm_campaign=Preisvergleich_geizhals.at-de&psuma=geizhals.at-de&

As you can see, it shows an additional @%@ symbol (which clearly doesn't exist) and it changes the last ampersand (@&@) to @x%x@ in the URL.
I'm not sure, but this may be related to #10413.

My Redmine infos:

@bash-4.1# RAILS_ENV=production rake about
About your application's environment
Ruby version              1.9.3 (x86_64-linux)
RubyGems version          1.8.24
Rack version              1.4
Rails version             3.2.13
Active Record version     3.2.13
Action Pack version       3.2.13
Active Resource version   3.2.13
Action Mailer version     3.2.13
Active Support version    3.2.13
Middleware                Rack::Cache, ActionDispatch::Static, Rack::Lock, #<ActiveSupport::Cache::Strategy::LocalCache::Middleware:0x000000032869e8>, Rack::Runtime, Rack::MethodOverride, ActionDispatch::RequestId, Rails::Rack::Logger, ActionDispatch::ShowExceptions, ActionDispatch::DebugExceptions, ActionDispatch::RemoteIp, ActionDispatch::Callbacks, ActiveRecord::ConnectionAdapters::ConnectionManagement, ActiveRecord::QueryCache, ActionDispatch::Cookies, ActionDispatch::Session::CookieStore, ActionDispatch::Flash, ActionDispatch::ParamsParser, ActionDispatch::Head, Rack::ConditionalGet, Rack::ETag, ActionDispatch::BestStandardsSupport, OpenIdAuthentication
Application root          /opt/redmine-2.3.1-0/apps/redmine/htdocs
Environment               production
Database adapter          mysql2
Database schema version   20130217094251@"
14068,Redmine,Patch,"",Closed,Normal,Increase base height of author lines on 'Commits per author' graph,Mischa The Evil,"",2013-05-16 06:32,SCM,"","","","",0,2013-05-16 03:04,2013-05-16 06:32,ä÷òAÇµÇƒÇ¢ÇÈ #1983,"","","In r11723 for #13486 the height of ""Commits per author"" graph is made flexible. This is done by taking a base height for each author (15) and multiplying that with the number of authors.

The current base height value seems to be a bit on the low side which makes the graph pretty difficult to read. I'll add some examples further on.

I tried several values and came to the conclusion that a value of 30[1] is working best for me. What do you think?

|_\3=. Examples                                                                                |
|_<. Repo      |_<. Base height 15                     |_<. Base height 30                     |
| Redmine      | {{thumbnail(rm_15.png, size=400)}}    | {{thumbnail(rm_30.png, size=400)}}    |
| Apache httpd | {{thumbnail(httpd_15.png, size=400)}} | {{thumbnail(httpd_30.png, size=400)}} |

fn1. in source:/trunk/app/controllers/repositories_controller.rb@11845#L414: <pre><code class=""diff"">
Index: app/controllers/repositories_controller.rb
===================================================================
--- app/controllers/repositories_controller.rb  (revision 11845)
+++ app/controllers/repositories_controller.rb  (working copy)
@@ -411,7 +411,7 @@
     fields = fields.collect {|c| c.gsub(%r{<.+@.+>}, '') }

     graph = SVG::Graph::BarHorizontal.new(
-      :height => 15 * commits_data.length,
+      :height => 30 * commits_data.length,
       :width => 800,
       :fields => fields,
       :stack => :side,
</code></pre>"
