#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
21280,Redmine,Patch,"",Closed,Normal,Change Japanese translation for text_user_wrote,Go MAEDA,"",2015-11-25 08:48,Translations,3.2.0,"","","",0,2015-11-19 14:21,2015-11-25 08:48,"","","","In Japanese conversation, calling a person without honorifics suffix (ex. ""さん""(san) ) is impolite. So current translation for text_user_wrote (""%{value} wrote:"") seems strange. Please see https://en.wikipedia.org/wiki/Japanese_honorifics for further information.

I suggest changing the translation like the following:

<pre><code class=""diff"">
===================================================================
--- config/locales/ja.yml	(revision 14882)
+++ config/locales/ja.yml	(working copy)
@@ -921,7 +921,7 @@
   text_destroy_time_entries: 記録された作業時間を含めて削除
   text_assign_time_entries_to_project: 記録された作業時間をプロジェクト自体に割り当て
   text_reassign_time_entries: '記録された作業時間をこのチケットに再割り当て：'
-  text_user_wrote: ""%{value} は書きました:""
+  text_user_wrote: ""%{value} さんは書きました:""
   text_enumeration_destroy_question: ""%{count}個のオブジェクトがこの値に割り当てられています。""
   text_enumeration_category_reassign_to: '次の値に割り当て直す:'
   text_email_delivery_not_configured: ""メールを送信するために必要な設定が行われていないため、メール通知は利用できません。\nconfig/configuration.ymlでSMTPサーバの設定を行い、アプリケーションを再起動してください。""
</code></pre>
"
21267,Redmine,Defect,"",Closed,Normal,task redmine:attachments:prune doesn't physically delete attachment files,Jiamin Wang,"",2017-03-07 15:08,Attachments,"","","","",0,2015-11-18 11:41,2015-11-28 11:05,"",Invalid,3.1.2,as title
21263,Redmine,Defect,"",Closed,Normal,Wiki lists in the sidebar are broken,Ezequiel Hernandez,Jean-Philippe Lang,2016-03-12 09:25,UI,3.2.1,"","","",0,2015-11-17 23:23,2016-03-12 09:25,関連している #13242,Fixed,"","The list in the Sidebar didn't work anymore since 2.5.X version. The same problem appear with <pre>{{child_pages}}</pre> macro.

I tested on demo.redmine.org with the same result.

But if you put an orderer list (with #) it works. 

This is due to changes in the Redmine CSS in 2.4.0 that added ""lines 80 and 81"":/projects/redmine/repository/annotate/trunk/public/stylesheets/application.css#L80 in the main Redmine CSS, see also #13242.

This is my redmine:
<pre>
Redmine 2.6
Ruby 2.2
</pre>"
21260,Redmine,Defect,"",Confirmed,High,A user who cannot see issue can be watcher,ANS ANS,"",2015-12-04 14:45,Issues,"","","","",0,2015-11-17 15:50,"","関連している #16133, 関連している #13512, 関連している #22977","",3.1.1,A user which is not member of a project can be a watcher but can't see the issue.
21258,Redmine,Patch,"",Closed,Normal,"Use <ul> to do pagination, styling in a GitHub like manner with improved handling in responsive mode",Daniel Ritz,Jean-Philippe Lang,2015-12-06 11:52,UI,3.2.0,"","","",0,2015-11-17 15:38,2015-12-06 11:52,"関連している #23192, 関連している #26671, 関連している #27346, 次のチケットが重複 #21245","","","Patch 0003: use <ul> to do pagination for better styling capabilities
* The outer p.pagination is changed to span.pagination. This is required since lists are not allowed within <p>
* Change all items of the navigation to be <li>. This allows easy styling.

Patch 0004: change the pagination to a GitHub like style that is also easier to handle in responsive mode. Screenshot provided."
21257,Redmine,Patch,"",New,Normal,"Use PDF icon for ""Also available in PDF""",Daniel Ritz,"",2015-11-24 01:46,UI,"","","","",0,2015-11-17 15:32,"","関連している #14451, 関連している #21256, 次のチケットが重複 #21245","","",""
21256,Redmine,Patch,"",Closed,Normal,Use CSS instead of image_tag() to show icons for better theming support,Daniel Ritz,Jean-Philippe Lang,2016-01-31 11:00,Code cleanup/refactoring,3.3.0,"","","",0,2015-11-17 15:32,2016-01-31 11:00,"関連している #21257, 次のチケットが重複 #21245","","","Replaces all uses of image_tag() to render icons with icon-* definitions. This makes is possible to replace all these icons with Font-based icons, e.g. FontAwesome.

This is split from #21245. Based on r14882, everything passes ""rake test"" and is tested in Firefox 42, Safari 9 and Chrome 46."
21250,Redmine,Patch,"",Closed,Normal,Traditional Chinese translation (to r14882),ChunChang Lo,"",2015-11-25 08:48,Translations,"","","","",0,2015-11-17 09:19,2015-11-25 08:48,"","","","* New
** label_assigned_issues, label_field_format_enumeration, label_f_hour_short, field_default_version, error_attachment_extension_not_allowed, setting_attachment_extensions_allowed, setting_attachment_extensions_denied, label_any_open_issues, label_no_open_issues
"
21248,Redmine,Defect,"",Closed,Normal,gem install libxml-ruby error,欣洋 曹,"",2015-11-17 08:21,"","","","","",0,2015-11-17 07:53,2015-11-17 08:21,"",Invalid,"","Everybody is good, I meet a problem now, is my gem install libxml error wrong - ruby, as shown. I am in the integration of eclipse connector, everybody to help Thank you all for the
The ruby version is 1.9.3
The redmine version is 2.6.7
"
21247,Redmine,Defect,"",Closed,Normal,Integration with GIT,Jorge Yanique,"",2015-11-17 04:27,Documentation,"","","","",0,2015-11-17 01:36,2015-11-17 04:27,"",Invalid,"","I need a manual or document about how to integrate Redmine with GIT, for manage control revision of file attachment."
21245,Redmine,Patch,"",Closed,Normal,"UI/CSS refinements, part 1",Daniel Ritz,"",2015-11-20 02:22,UI,"","","","",0,2015-11-16 21:33,2015-11-20 02:22,"次のチケットと重複 #21256, 次のチケットと重複 #21257, 次のチケットと重複 #21258","","","A few patches for UI/CSS that allow better/easier styling in themes.

* Patches 0001 and 0002:
  Replaces all uses of image_tag() to render icons with icon-* definitions. This makes is possible to replace all these icons with Font-based icons, e.g. FontAwesome.
* Patch 0003:
  A unimportant change to use the PDF icon for ""Also available in PDF"" links
* Patch 0004:
  Updates pagination to use <ul> and <li> to render the pagination part
* Patch 0005:
  Building on top of patch 0004, changes pagination to a GitHub like design that also looks and feels nice in responsive mode

Based on r14881, everything passes ""rake test"" and is tested in Firefox 42, Safari 9 and Chrome 46.

More to come :)"
21242,Redmine,Defect,"",Closed,Normal,Private Note Problem,Rauzan Fikri,"",2015-11-16 09:24,Email notifications,"","","","",0,2015-11-16 09:11,2015-11-16 09:24,"",Invalid,2.0.0,"Hi All,

I've ready used private note in my redmine, the private note running well but for support project i needed modification. if private note checked i just want send email notification for user with  roles 'Manager' and 'Sales' Only. Thanks

Help Me Please"
21241,Redmine,Defect,"",Closed,Normal,problem to configure mail notifications,L?onel MARIAMON,"",2015-11-15 17:15,Email notifications,"","","","",0,2015-11-15 17:05,2015-11-15 17:15,"",Invalid,3.1.1,"hello,

I 've got a problem to configure how to send mail in redmine.
I try all method , but nothing

I hope somebody can help me to do it

I joint two files ( configuration.yml and hard copy with the error when i try get the page to config mail

Please : my english is not very good, cause i'm french and usually, i write  .... in french

lot off thank's,
"
21231,Redmine,Defect,"",Needs feedback,Normal,Workflow setup issues,Jonas Hellstr?m,"",2015-12-13 08:24,Administration,"","","","",0,2015-11-13 15:56,"","","",3.1.0,"I've been trying to expand on the default included issue statuses in Redmine, but I cannot make the workflows present the correct alternatives

What I have done is to add a ""Verification"" status to the Issue statuses list.
I have then tried to arrange the workflow according to how the team I'm in wants to work. However, a lot of issues started appearing with what was actually selectable depending on what status the issue was in.

If you look at the screenshots provided, *I do not understand how the current Resolved status can contain the Feedback status*. I _may_ be persuaded into accepting that at least Closed would be visible no matter what status has been set, but the Feedback status, according to the workflow I've now tested with, is wrong. I have tried a lot of different arrangements to see if I could bring order to this, but unfortunately failed every time.

What I have resorted to, temporarily, is to enable any current status to select any other status. I'd rather see I could use the Workflow functionality as it was intended to use.

This is a new installation with the following information:

* Environment:
** Redmine version                3.1.0.stable
** Ruby version                   2.0.0-p598 (2014-11-13) [x86_64-linux]
** Rails version                  4.2.3
** Environment                    production
** Database adapter               Mysql2
* SCM:
** Subversion                     1.7.14
** Git                            1.8.3.1
** Filesystem                     
* Redmine plugins:
** no plugin installed"
21230,Redmine,Defect,"",Closed,Normal,Issue with wiki export in persian,Jan Niggemann (redmine.org team member),"",2015-11-14 05:26,PDF export,"","","","",0,2015-11-13 15:30,2015-11-13 15:43,"","","","Although I don't understand the language, the  wiki page exported from redmine.org (attached) doesn't look correct.
Thanks to ???????? ?????? for reporting this via email."
21227,Redmine,Defect,"",Closed,Normal,Email reminders sent for closed issues,Simeon Felis,"",2016-03-23 12:47,Email notifications,"","","","",0,2015-11-13 10:52,2016-03-23 12:47,関連している #22670,Invalid,3.1.1,"We receive E-Mail reminders for closed tickets, too. I actually don't know how the emails are triggered. I did not add a cronjob for that. The only cronjob that runs is:

<pre>
*/5 * * * * wget -O - ""http://127.0.0.1/helpdesk_mailer/get_mail?key=secret""
</pre>

The ticket was closed on 10.11.2015.
The due date is 10.11.2015.
The email notification is sent every day (today is 13.11.2015)

My colleague receives mails with this parameters:

The ticket was closed on 04.11.2015
The due date is 04.11.2015
The email notification is sent every day (today is 13.11.2015)

We migrated on 04.11.2015 redmine from 2.3.3.stable to 3.1.1.stable
Issues that were closed before migration do not send notifications. According to /issue_statuses the status ""Closed"" is marked as ""Issue closed"".

Redmine info:

<pre>
Environment:
  Redmine version                3.1.1.stable
  Ruby version                   2.1.5-p273 (2014-11-13) [x86_64-linux-gnu]
  Rails version                  4.2.4
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.10
  Git                            2.1.4
  Filesystem                     
Redmine plugins:
  redmine_contacts               4.0.3
  redmine_contacts_helpdesk      3.0.1
</pre>"
21226,Redmine,Defect,"",Closed,Normal,"Some log messages are missing the ""MailHandler"" prefix",Deoren Moor,Jean-Philippe Lang,2015-11-24 20:31,Email receiving,3.2.0,"","","",0,2015-11-12 19:20,2015-11-24 20:31,"",Fixed,3.1.1,"For email scraping we set @RAILS_ENV@ to @development@ to increase logging details. This allows us to diagnose the various scraping issues we encounter and work around them.

Other scraping failures from what I can tell include the @MailHandler:@ prefix before the error message. Either by intention, or a nice side effect, having that prefix in the log file allows for parsing of the log file by reporting scripts.

Today I encountered a scraping issue due to the contents of an email exceeding the limits of the description column. Here is an example entry in the log from that failed scraping attempt:

<pre>
An unexpected error occurred when receiving email: Mysql2::Error: Data too long for column 'description' at row 1: INSERT INTO `issues` (`project_id`, `author_id`, `priority_id`, `tracker_$
Message 30130 can not be processed
</pre>

This entry is missing the @MailHandler:@ prefix that I am accustomed to seeing. Is this by design or is it really missing the prefix?"
21222,Redmine,Defect,"",New,Normal,ActiveRecord::StatementInvalid when trying to update user_setup,Serghei Zagorinyak,"",2015-11-12 11:53,Database,"","","","",0,2015-11-12 11:53,"","","",2.5.0,"From time to time Redmine begins to fail every request with this error:

@Started GET ""/redmine/issues/78317"" for 172.23.24.178 at 2015-11-12
13:03:15 +0300
Processing by IssuesController#show as HTML
  Parameters: {""id""=>""38317""}
Completed 500 Internal Server Error in 2.0ms
ActiveRecord::StatementInvalid (TinyTds::Error: Attempt to initiate
a new Adaptive Server operation with results pending: EXEC sp_execut
esql N'SELECT MAX([settings].[updated_on]) AS max_id FROM [settings]
'):
  app/models/setting.rb:226:in `check_cache'
  app/controllers/application_controller.rb:97:in `user_setup'@

So every action that requires update of user_setup failes with this error. This situation is barely reproducible and occurs as often as once in a few months making it absolutely impossible to use Redmine till it is restarted. 

Environment setting are the following:

@  Redmine version                2.5.0.stable
  Ruby version                   2.1.5-p273 (2014-11-13) [x86_64-linux]
  Rails version                  3.2.17
  Environment                    production
  Database adapter               SQLServer@"
21221,Redmine,Defect,"",Closed,Normal,Internal server error when copying issues.,Seweryn Getka,"",2015-12-07 12:16,Issues,"","","","",0,2015-11-12 00:46,2015-11-12 03:50,"",Invalid,3.1.1,"Internal server error when copying issues. Currently I am using in two places on both Redmine and the problem is the same.

After pressing the icon copying error window pops up.
The data file production.log are as follows:

Started GET ""/redmine/issues/282"" for 212.14.28.115 at 2015-11-12 00:19:00 +0100
Processing by IssuesController#show as HTML
  Parameters: {""id""=>""282""}
  Current user: seweryn (id=10)
  Rendered issues/_action_menu.html.erb (14.4ms)
  Rendered plugins/scrum/app/views/scrum_hooks/issues/_show.html.erb (7.6ms)
  Rendered plugins/redmine_issue_checklist/app/views/issue_checklists/_checklist_item.html.erb (4.3ms)
  Rendered plugins/redmine_issue_checklist/app/views/issue_checklists/_checklist_item.html.erb (4.7ms)
  Rendered plugins/redmine_issue_checklist/app/views/issue_checklists/_checklist_item.html.erb (4.6ms)
  Rendered plugins/redmine_issue_checklist/app/views/issues/_checklist.html.erb (27.2ms)
  Rendered issue_relations/_form.html.erb (7.0ms)
  Rendered issues/_relations.html.erb (10.7ms)
  Rendered issues/_action_menu.html.erb (12.8ms)
  Rendered issues/_form_custom_fields.html.erb (3.5ms)
  Rendered issues/_attributes.html.erb (90.0ms)
  Rendered plugins/redmine_issue_checklist/app/views/issues/_checklist_form.html.erb (4.0ms)
  Rendered plugins/scrum/app/views/scrum_hooks/issues/_form.html.erb (17.1ms)
  Rendered issues/_form.html.erb (178.2ms)
  Rendered attachments/_form.html.erb (10.6ms)
  Rendered issues/_edit.html.erb (232.1ms)
  Rendered plugins/redmine_agile/app/views/agile_boards/_issues_sidebar.html.erb (9.9ms)
  Rendered plugins/redmine_agile/app/views/agile_charts/_agile_charts.html.erb (2.2ms)
  Rendered plugins/redmine_tagging/app/views/tagging/_tagcloud.erb (16.8ms)
  Rendered issues/_sidebar.html.erb (43.4ms)
  Rendered watchers/_watchers.html.erb (13.8ms)
  Rendered issues/show.html.erb within layouts/base (485.0ms)
  Rendered plugins/scrum/app/views/scrum_hooks/_head.html.erb (1.2ms)
  Rendered plugins/scrum/app/views/scrum_hooks/_scrum_tips.html.erb (330.4ms)
Completed 200 OK in 1175ms (Views: 904.4ms | ActiveRecord: 45.5ms)
Started GET ""/redmine/projects/developerv/issues/282/copy"" for 212.14.28.115 at 2015-11-12 00:19:04 +0100
Processing by IssuesController#new as HTML
  Parameters: {""project_id""=>""developerv"", ""copy_from""=>""282""}
  Current user: seweryn (id=10)
Completed 500 Internal Server Error in 35ms (ActiveRecord: 2.1ms)

NoMethodError (undefined method `identifier' for nil:NilClass):
  app/controllers/issues_controller.rb:409:in `build_new_issue_from_params'
  lib/redmine/sudo_mode.rb:63:in `sudo_mode'

The following information data from two servers:

Server #1:
Environment:
  Redmine version                3.1.1.stable.14855
  Ruby version                   1.9.3-p551 (2014-11-13) [i486-linux]
  Rails version                  4.2.4
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.6.6
  Darcs                          2.3.0
  Mercurial                      1.4.3
  Cvs                            1.12.13
  Bazaar                         2.1.4
  Git                            1.7.0.4
  Filesystem                     
Redmine plugins:
  redmine_agile                  1.3.12
  redmine_ckeditor               1.1.2
  redmine_issue_checklist        2.0.8
  redmine_lightbox2              0.2.2
  redmine_tagging                0.1.3
  redmine_theme_changer          0.2.0
  scrum                          0.13.1

Server #2:
Environment:
  Redmine version                3.1.1.stable.14855
  Ruby version                   2.2.0-p0 (2014-12-25) [x86_64-linux]
  Rails version                  4.2.4
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.8
  Darcs                          2.8.4
  Mercurial                      2.8.2
  Cvs                            1.12.13
  Bazaar                         2.7.0
  Git                            1.9.2
  Filesystem                     
Redmine plugins:
  redmine_agile                  1.3.12
  redmine_ckeditor               1.1.2
  redmine_custom_workflows       0.1.0
  redmine_issue_checklist        2.0.8
  redmine_lightbox2              0.2.2
  redmine_tagging                0.1.3
  redmine_theme_changer          0.2.0
  scrum                          0.13.1

"
21219,Redmine,Defect,"",Closed,Normal,Date pickers images for start/due date fields are not shown for issues with subtasks,Marius BALTEANU,Jean-Philippe Lang,2015-12-19 08:59,Issues,3.1.4,"","","",0,2015-11-11 16:47,2015-12-19 08:59,次のチケットが重複 #24698,Fixed,3.1.1,"*Precondintion:*
Assure that you have in admin the setting ""Parent task attributes > Start date / Due date"" set to ""Independent of subtasks""

*Steps to reproduce:*
# Add a new issue 
# Add a subtask to that issue
# Return to the parent issue
# Edit
# Observe that the fields start date and due date are shown, but the images for date pickers are missing.

Attached date_pickers.png.

*Installation details:*
Environment:
  Redmine version                3.1.1.stable.14617
  Ruby version                   2.1.5-p273 (2014-11-13) [x86_64-linux]
  Rails version                  4.2.4
  Environment                    production
  Database adapter               Mysql2

Tried without any plugin installed and the same behavior. 
"
21218,Redmine,Defect,"",New,Normal,Text with apostrophe (') followed by italic does not render,StudioMiazzo StudioMiazzo,"",2015-11-11 10:57,Text formatting,"","","","",0,2015-11-11 10:57,"","","",3.1.1,"When formatting characters are used with no spaces before them, (e.g. <notextile>_italic text_</notextile>), the format is not applied.

See the following examples
* text without a space: some_text_, some*text*
* text with a space in between: some _text_, some *text*

This prevents us from using the wiki to enter some simple italian text (for example, ""l'_albero_"") without leaving an aesthetically unpleasant space in between (""l' _albero_"")"
21212,Redmine,Defect,"",Closed,Normal,"Please help, RedMine3 Install Error ",lijun yin,"",2015-11-11 08:59,"","","","","",0,2015-11-11 03:28,2015-11-11 08:59,"","","","[root@svra redmine]# bundle exec rake generate_secret_token
rake aborted!
NameError: uninitialized constant ActionView::Helpers::ActiveModelHelper
/usr/local/share/gems/gems/actionview-4.2.4/lib/action_view/helpers.rb:40:in `<module:Helpers>'
/usr/local/share/gems/gems/actionview-4.2.4/lib/action_view/helpers.rb:4:in `<module:ActionView>'
/usr/local/share/gems/gems/actionview-4.2.4/lib/action_view/helpers.rb:3:in `<top (required)>'
/usr/local/share/gems/gems/actionview-4.2.4/lib/action_view/base.rb:5:in `<top (required)>'
/usr/local/share/gems/gems/actionview-4.2.4/lib/action_view/view_paths.rb:1:in `<top (required)>'
/usr/local/share/gems/gems/actionpack-4.2.4/lib/abstract_controller/rendering.rb:4:in `<top (required)>'
/usr/local/share/gems/gems/actionpack-4.2.4/lib/action_controller/base.rb:204:in `<class:Base>'
/usr/local/share/gems/gems/actionpack-4.2.4/lib/action_controller/base.rb:164:in `<module:ActionController>'
/usr/local/share/gems/gems/actionpack-4.2.4/lib/action_controller/base.rb:5:in `<top (required)>'
/usr/local/share/gems/gems/actionpack-action_caching-1.1.1/lib/action_controller/action_caching.rb:13:in `<top (required)>'
/usr/local/share/gems/gems/actionpack-action_caching-1.1.1/lib/actionpack/action_caching.rb:1:in `require'
/usr/local/share/gems/gems/actionpack-action_caching-1.1.1/lib/actionpack/action_caching.rb:1:in `<top (required)>'
/usr/local/share/gems/gems/bundler-1.10.6/lib/bundler/runtime.rb:85:in `require'
/usr/local/share/gems/gems/bundler-1.10.6/lib/bundler/runtime.rb:85:in `rescue in block in require'
/usr/local/share/gems/gems/bundler-1.10.6/lib/bundler/runtime.rb:68:in `block in require'
/usr/local/share/gems/gems/bundler-1.10.6/lib/bundler/runtime.rb:61:in `each'
/usr/local/share/gems/gems/bundler-1.10.6/lib/bundler/runtime.rb:61:in `require'
/usr/local/share/gems/gems/bundler-1.10.6/lib/bundler.rb:134:in `require'
/var/www/redmine/config/application.rb:5:in `<top (required)>'
/var/www/redmine/Rakefile:5:in `require'
/var/www/redmine/Rakefile:5:in `<top (required)>'
(See full trace by running task with --trace)
[root@svra redmine]#
[root@svra redmine]# gem list

*** LOCAL GEMS ***

actionmailer (4.2.4, 4.2.1)
actionpack (4.2.4, 4.2.1)
actionpack-action_caching (1.1.1)
actionpack-xml_parser (1.0.2)
actionview (4.2.4, 4.2.1)
activejob (4.2.4, 4.2.1)
activemodel (4.2.4, 4.2.1)
activerecord (4.2.4, 4.2.1)
activesupport (4.2.4, 4.2.1)
arel (6.0.3)
bigdecimal (1.2.0)
builder (3.2.2)
bundler (1.10.6)
coderay (1.1.0)
erubis (2.7.0)
globalid (0.3.6)
i18n (0.7.0)
io-console (0.4.2)
jquery-rails (4.0.5, 3.1.4)
json (1.8.3, 1.7.7)
loofah (2.0.3)
mail (2.6.3)
mime-types (2.6.2)
mini_portile (0.6.2)
minitest (5.8.1)
mysql2 (0.4.1, 0.3.20)
net-ldap (0.3.1)
nokogiri (1.6.6.2)
protected_attributes (1.1.3)
psych (2.0.0)
puma (2.14.0)
rack (1.6.4)
rack-openid (1.4.2)
rack-test (0.6.3)
rails (4.2.4, 4.2.1)
rails-deprecated_sanitizer (1.0.3)
rails-dom-testing (1.0.7)
rails-html-sanitizer (1.0.2)
railties (4.2.4, 4.2.1)
rake (10.4.2)
rbpdf (1.18.6)
rdoc (4.0.0)
redcarpet (3.3.3, 3.1.2)
request_store (1.0.5)
rmagick (2.15.4, 2.13.4)
ruby-openid (2.3.0)
sprockets (3.4.0, 3.3.5)
sprockets-rails (2.3.3)
thor (0.19.1)
thread_safe (0.3.5)
tzinfo (1.2.2)
"
21210,Redmine,Defect,"",New,Normal,"Issues and Spent Time of closed subprojects are included on the overview page, but are not included on the issues, gantt or spent time details/report pages",Scott Cunningham,"",2015-11-10 22:14,Projects,"","","","",0,2015-11-10 22:14,"",関連している #12066,"",3.1.1,"If a project has closed subprojects, the overview page will show the total issues and spent time of all subprojects including the closed ones.  However, if I try to view issues, gantt or spent time, I will not see any of the tasks from the closed subprojects.  (See screenshots)

In our company, we use Redmine for many small projects that are closed when completed.  They become a subproject of a project named ""Closed"" for sorting reasons.  At the end of the year, I must summarize my departments hours for reporting reasons.  Right now, I cannot get any spent time reports unless I go into each subproject and generate a report, or reopen each subproject to generate a total report.

I am sure some users do not want to see closed subproject tasks.  I am also sure others, like me, would like to see tasks from multiple closed subproject.  Right now, Redmine's not working correctly, either way.  Maybe introducing a checkbox on the right sidebar to include tasks from closed subprojects would be the best solution.

In the meantime, if anyone can create a simple patch, or give me a hint where in the source code to dabble with, much appreciated!

Environment:
<pre>
  Redmine version                3.1.1.stable
  Ruby version                   2.0.0-p645 (2015-04-13) [i386-mingw32]
  Rails version                  4.2.4
  Environment                    production
  Database adapter               Mysql2
</pre>

All plugins were removed for testing."
