#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
18331,Redmine,Defect,"",Closed,Normal,500 error when accessing git repository,匿名ユーザー,"",2014-11-12 21:44,SCM,"","","","",0,2014-11-12 19:20,2014-11-12 21:30,"",Invalid,2.6.0,"Hi,
I've added a git repository according to this guide:
http://www.redmine.org/projects/redmine/wiki/RedmineRepositories

Instead of
<pre>
sudo chown rails:rails /var/redmine/git_repositories
</pre>
I've changed the user to 
sudo chown www-data:www-data /var/redmine/git_repositories

When trying to access it, I'll get these errors:
<pre>
App 20605 stderr: DEPRECATION WARNING: Setting.commit_fix_keywords is deprecated and will be removed in Redmine 3. (called from commit_fix_keywords at /usr/share/redmine/redmine-2.6.0/app/models/setting.rb:198)
App 20605 stderr:
App 20605 stderr: NoMethodError (undefined method `downcase' for nil:NilClass):
App 20605 stderr:   app/models/changeset.rb:100:in `scan_for_issues'
App 20605 stderr:   app/models/repository/git.rb:218:in `save_revision'
App 20605 stderr:   app/models/repository/git.rb:207:in `block (2 levels) in save_revisions'
App 20605 stderr:   app/models/repository/git.rb:204:in `block in save_revisions'
App 20605 stderr:   app/models/repository/git.rb:203:in `each'
App 20605 stderr:   app/models/repository/git.rb:203:in `save_revisions'
App 20605 stderr:   app/models/repository/git.rb:153:in `fetch_changesets'
App 20605 stderr:   app/controllers/repositories_controller.rb:114:in `show'
App 20605 stderr:
App 20605 stderr:
</pre>"
18326,Redmine,Patch,"",New,Normal,Show associated revisions in issue list query column,Pavel Liavonau,"",2017-04-04 12:30,Issues list,"","","","",0,2014-11-12 10:27,"","","","",Adds unsortrable column to available column of issues. After query cell shows all assotiated revisions according each issue.
18324,Redmine,Patch,"",Closed,Normal,Bulgarian translation (r13585),Ivan Cenov,"",2014-11-12 04:56,Translations,"","","","",0,2014-11-11 20:54,2014-11-12 04:56,"","","","Translated
* field_users_visibility
* label_users_visibility_all
* label_users_visibility_members_of_visible_projects

Related to #11724"
18323,Redmine,Defect,"",Closed,Normal,Upgrade wiki page does not use 'bundle exec' for rake tasks,Aaron Ten Clay,"",2014-11-11 22:13,Documentation,"","","","",0,2014-11-11 19:38,2014-11-11 22:13,"",Fixed,"","http://www.redmine.org/projects/redmine/wiki/RedmineUpgrade does not use 'bundle exec' for rake, which it should so that users have a more seamless experience.

Examples:

<pre>
rake generate_secret_token
</pre>
... should be
<pre>
bundle exec rake generate_secret_token
</pre>

And:
<pre>
rake db:migrate RAILS_ENV=production 
</pre>
... should be
<pre>
bundle exec rake db:migrate RAILS_ENV=production 
</pre>"
18322,Redmine,Defect,"",Closed,Urgent,BitNami Redmine crashes all the time,E S,"",2014-11-11 21:56,Performance,"","","","",0,2014-11-11 19:18,2014-11-11 21:56,"",Invalid,2.6.0,"First off I have no clue why but redmine requires https to work, not really a problem but I suspect it may have to do with my real issue. Every time I go to do something with redmine like create a project or change a setting or create an issue the connection times out. I can navigate the website fine it's just if you try to create anything it times out when you hit create."
18318,Redmine,Defect,"",Closed,Urgent,Redmine Bulk edit doesn't work when extended_field plugin is installed ,Miluka De Silva,"",2014-11-11 08:22,"","","","","",0,2014-11-11 06:24,2014-11-11 08:22,"",Invalid,"","I'm new to to ruby and redmine. When i use extened_fields plugin. in redmine 2.4.6 it gives me this error 

ActionView::Template::Error (wrong number of arguments (4 for 3)):
    93: <% @custom_fields.each do |custom_field| %>
    94:   <p>
    95:     <label><%= h(custom_field.name) %></label>
    96:     <%= custom_field_tag_for_bulk_edit('issue', custom_field, @projects, @issue_params[:custom_field_values][custom_field.id.to_s]) %>
    97:   </p>
    98: <% end %>
    99:
  app/views/issues/bulk_edit.html.erb:96:in `block (2 levels) in _app_views_issues_bulk_edit_html_erb___1466857573327355685_70119411110820'
  app/views/issues/bulk_edit.html.erb:93:in `block in _app_views_issues_bulk_edit_html_erb___1466857573327355685_70119411110820'
  app/views/issues/bulk_edit.html.erb:25:in `_app_views_issues_bulk_edit_html_erb___1466857573327355685_70119411110820'

Can anybody please help me with this issue."
18314,Redmine,Defect,"",Closed,Normal,German Translation - button_update,Alexander Loechel,"",2014-11-28 08:33,Translations,3.0.0,"","","",0,2014-11-10 18:09,2014-11-28 08:33,"","","","The German Translation of the Button: button_update https://svn.redmine.org/redmine/trunk/config/locales/de.yml Line 201 is wrong. The German ""Bearbeiten"" means edit, Update would be ""aktualisieren"" --> http://dict.leo.org/#/search=update

It could confuse users to have edit forms with a button_update that shows an edit button for saving the form. 
"
18311,Redmine,Defect,"",Closed,Normal,Filter is not added,Otgonbayar Agvaan,"",2014-11-12 22:05,Issues,"","","","",0,2014-11-10 11:31,2014-11-11 05:48,"",Invalid,"","On version 2.6.0 

When I choose filter it is not added happens  nothing"
18310,Redmine,Defect,"",Closed,Low,Default issue columns don't follow the set order,匿名ユーザー,"",2016-07-02 07:21,UI,"","","","",0,2014-11-10 11:02,2016-07-02 07:21,"",No feedback,2.5.2,"In the ""Administration > Settings > Issue Tracking"" page, we have the ability to select which columns are displayed by default and in what order they must be placed. However, running with 2.5.2 the column order is not applied to the issues list view.

Manually setting the column order in the ""Options"" expandable panel when viewing a list of issues works and the column order used for custom queries both work correctly, this only affects the default column order when using the ""View all issues"" view.

I'm unsure what version this issue started in, I was running 2.4.3 prior to upgrading straight to 2.5.2. No errors logged that I can see."
18309,Redmine,Patch,"",Closed,Normal,Bulgarian translation (r13574),Ivan Cenov,"",2014-11-11 08:14,Translations,"","","","",0,2014-11-10 10:59,2014-11-11 08:14,"","","","Translated:
* field_default_status
* text_repository_identifier_info"
18308,Redmine,Patch,"",Closed,Normal,Japanese translation update (r13574),Go MAEDA,"",2014-11-09 05:06,Translations,"","","","",0,2014-11-09 02:52,2014-11-09 05:06,"","","",Translated text_subversion_repository_note. (#1415)
18306,Redmine,Defect,"",Closed,Normal,"Second, different IssueStatusesControllerTest#test_destroy_should_block_if_status_in_use introduced in r13535",Mischa The Evil,Jean-Philippe Lang,2014-11-08 12:03,Code cleanup/refactoring,"","","","",0,2014-11-08 06:48,2014-11-08 12:03,"",Fixed,"","r13535 introduces a second and different <code>IssueStatusesControllerTest#test_destroy_should_block_if_status_in_use</code> (source:/trunk/test/functional/issue_statuses_controller_test.rb@13569#L110) while a method with that exact name is already defined at source:/trunk/test/functional/issue_statuses_controller_test.rb@13569#L99.
If I understand the code correctly, I think naming them respectively:
* <code>IssueStatusesControllerTest#test_destroy_with_default_status_id_should_block_if_status_in_use</code> and
* <code>IssueStatusesControllerTest#test_destroy_with_status_id_should_block_if_status_in_use</code>

better describes the tests intentions.

I'm not entirely sure if this is a real problem or not, but I thought it might be worth an issue."
18305,Redmine,Defect,"",Closed,Normal,Duplicated IssuesControllerTest#test_new_should_select_default_status introduced in r13535,Mischa The Evil,"",2014-11-08 05:48,Code cleanup/refactoring,"","","","",0,2014-11-08 05:23,2014-11-08 05:48,"","","","<code>IssuesControllerTest#test_new_should_select_default_status</code> is defined twice with r13535:

* source:/trunk/test/functional/issues_controller_test.rb@13569#L1537
* source:/trunk/test/functional/issues_controller_test.rb@13569#L1549"
18301,Redmine,Defect,"",Closed,Normal,Revision shortlink at end of URL breaks URL autolinking,Felix Sch?fer,Jean-Philippe Lang,2014-11-14 22:31,Text formatting,3.0.0,"","","",0,2014-11-07 16:51,2014-11-14 22:31,"",Fixed,"","For example here this:

<pre>http://example.com/some/url-r14/</pre>

produces:

http://example.com/some/url-r14/

which in HTML is:

<pre><code class=""html"">
<p><a class=""external"" href=""http://example.com/some/url-&lt;a href="" projects="""" redmine="""" repository="""" revisions="""" 14""="""" title=""Localization plugin removed (replaced with GLoc)"">r14</a>/""&gt;http://example.com/some/url-<a href=""/projects/redmine/repository/revisions/14"" class=""changeset"" title=""Localization plugin removed (replaced with GLoc)"">r14</a>/</p>
</code></pre>
"
18300,Redmine,Defect,"",Closed,Normal,Mandatory field appears only after submit ,Alberto Cennini,"",2015-08-23 17:02,Issues,"","","","",0,2014-11-07 12:06,2015-08-23 17:02,"","","","I defined a filed as mandatory for a tracker/role/status, but when I open an issue the field doesn't apper initially but only when I click on submit button. 
It seems as the initial page contains only the fields with the attributes specified in the tracker defined for first. 
Thanks   

Environment:
  Redmine version                2.4.3.stable
  Ruby version                   1.9.3-p550 (2014-10-27) [x86_64-linux]
  Rails version                  3.2.16
  Environment                    production
  Database adapter               Mysql2
SCM:
  Filesystem                     
Redmine plugins:
  extended_fields                0.2.2
  redmine_hours                  0.1.0
  redmine_landing_page           0.1.0
  redmine_maintenance_mode       1.1.0
  redmine_plugin_views_revisions 0.0.1
  redmine_smart_issues_sort      0.3.1
  redmine_spent_time             2.4.0
  redmine_track_control          1.0.9
  redmine_workload               1.0.2"
18296,Redmine,Defect,"",Closed,Normal,Change Feature to Task ~ Spent Time not displayed,Kira Schmieja,"",2015-09-11 17:10,Issues,"","","","",0,2014-11-06 15:20,2015-08-23 17:02,"","",2.6.0,"After changing a feature to a task, the time spent on it is no longer displayed.
However, on the global ""Spent Time"" page, the timepost is still displayed as assigned to that task.

h1. Reproduction

---

# Have a Feature with time spent on it
# Change the Feature to a Task

The Task will now appear to have no time spent on it. The field reads:
<pre>
	Spent time:	-
</pre>"
18291,Redmine,Defect,"",Closed,Urgent,Path property security issue when adding filesystem repository,Bahri Yardim,"",2014-11-08 11:58,Security,"","","","",0,2014-11-06 10:21,2014-11-08 11:58,次のチケットと重複 #1415,Duplicate,"","When adding a filesystem repository, one can enter whatever he wants into ""path"" property. This can lead to security issues. For example i entered ""/"" as path to a redmine project and i was able to see and modify  all of the server root (linux) in which the application runs. (Such behaviour can be replicated in windows hosts by entering ""C:/"" into path).

So a folder definition for all repositories must be set in a config file (not via admin panel because it  must not be changed). So that whatever path is entered, the root path will be the one set in config file.

I think this is a serious security issue.

You can see screenshots for information.

"
18290,Redmine,Patch,"",Closed,Normal,Issue performance patch,Ond?ej Ezr,Jean-Philippe Lang,2014-11-08 12:22,Code cleanup/refactoring,3.0.0,"","","",0,2014-11-06 10:20,2014-11-08 12:22,次のチケットが重複 #17880,"","","Issue safe_attribute 'is_private' cause a author loading if not necessary in some situations, and status_id_was is same as status_id, and it is not preventing loading if not changed.

Please accept, I hate patch all method, cuz one line change :("
18288,Redmine,Defect,"",Closed,Normal,calander issue date in browser,Arul Baskar,"",2014-11-11 12:56,"","","","","",0,2014-11-06 07:19,2014-11-11 12:56,"",Invalid,"",I have use to different browser in  ie and firebox. ie start to sunday. firebox monday
18285,Redmine,Defect,"",New,Normal,Use Hidden custom fields at Spent Time Report and Details,Dariusz Kowalski,"",2014-12-04 09:33,Custom fields,"","","","",0,2014-11-05 17:45,"","","",2.5.1,"I have added new Custom fields to Project and User.
They are not public information that I turn of Visibility of them.
I also selected Searchable and Used as a filter because I want
to use them at Spent Time reports.

I found that it doesn't work - and I don't see custom fields.

I start working when I turn visibility on.

I think this is not how it should work.

Could you help me?



"
18280,Redmine,Defect,"",Closed,Normal,closed_on missing when closed status of issue status changed,Felix Sch?fer,Jean-Philippe Lang,2014-11-22 11:39,Issues,2.6.1,"","","",0,2014-11-05 11:42,2014-11-22 11:39,"",Fixed,2.6.0,"When the status of an existing issue status is changed to ""closed"", the @closed_on@ column of issues that have or had that status is not set/updated. This causes a discrepancy between @Issue#closed?@ that can be true with @Issue#closed_on@ being null.

Tested and confirmed on trunk."
18276,Redmine,Patch,"",Closed,Normal,Allow queries captions to be dynamic,J?r?me BATAILLE,Jean-Philippe Lang,2014-11-05 11:55,Plugin API,3.0.0,"","","",0,2014-11-04 19:08,2014-11-04 22:02,"","","",""
18275,Redmine,Defect,"",Closed,Normal,First argument in form cannot contain nil or be empty error on revision view,Elbert Casta?eda,Jean-Philippe Lang,2014-11-28 09:10,SCM,"","","","",0,2014-11-04 18:33,2014-11-28 09:00,"関連している #18429, 関連している #14534",Fixed,"","In the log file, i have this error: ""ActionView::Template::Error (First argument in form cannot contain nil or be empty):""

Forum Discussion open in:
http://www.redmine.org/boards/2/topics/44534"
18270,Redmine,Defect,"",Closed,Normal,Character Encoding Issue ,Hud Hood,"",2014-11-06 07:52,"","","","","",0,2014-11-04 04:26,2014-11-06 07:52,"",Invalid,2.5.2,"The user using redmine enter character which is not supported on the server. The issue cannot be view as redmine complain about character encoding problem. The log show the following message.

Started GET ""/support/issues/5610"" for 192.168.0.106 at 2014-11-04 11:11:38 +0800
Processing by IssuesController#show as HTML
  Parameters: {""id""=>""5610""}
  Current user: pakhri (id=5)
  Rendered issues/_action_menu.html.erb (3.0ms)
  Rendered issues/show.html.erb within layouts/base (87.1ms)
Completed 500 Internal Server Error in 132.3ms

ActionView::Template::Error (incompatible character encodings: UTF-8 and ASCII-8BIT):
    78:
    79:   <p><strong><%=l(:field_description)%></strong></p>
    80:   <div class=""wiki"">
    81:   <%= textilizable @issue, :description, :attachments => @issue.attachments %>
    82:   </div>
    83: </div>
    84: <% end %>
  app/views/issues/show.html.erb:81:in `_app_views_issues_show_html_erb__2740786986976008304_21310920'
  app/controllers/issues_controller.rb:128:in `block (2 levels) in show'
  app/controllers/issues_controller.rb:125:in `show'

And the message entered is

There is logic deficiency in deriving the tier type for the same DIGI calls.  Based on my limited knowledge, we are deriving destination_group based on Country + PSTN and Country + MOB. Assume we have a destination called xxxxxxx . Mobile xxxxxxx, we will derive the destination group as JAMMOB. Now, I need to tagged this group to DIGI tier type. Similarly for xxxxxxx . Mobile Others, I will derive the destination group as JAMMOB but I need to tagged this to NGE_TRA tier type. Additionally, for xxxxxxx . PSTN, we will derive group as JAMPSTN and need to tagged them to NGE_TRA tier type. In the xxxxxxx . Mobile xxxxxxx and xxxxxxx . Mobile Other scenario, based on current table structure, I will not be able to tagged them with different tier type. I have to settle down with DIGI or NGE_TRA. This will not work well for onward reporting. Please look into this so that we can cover the requirements.

After editing the message, and change the offending character, the issue can be displayed. The offending character is shown here as the ""."" but on our server it is shown as "" ? ""."
18269,Redmine,Defect,"",Closed,Normal,Timelog CSV export missing tracker name and issue name,Henning Kr?ger,Jean-Philippe Lang,2014-11-22 11:35,Time tracking,2.6.1,"","","",0,2014-11-03 18:55,2014-11-22 11:35,"",Fixed,2.6.0,"If I export timelog entries from the tab ""Details"" to CSV, the tracker name and issue name are no longer available in the exported file.
The CSV-column ""Issue"" contains only the issue number with hashtag. In previous versions (tested up to Redmine 2.5.2) it contained always the tracker number followed by the issue id and then the issue name (just like displayed in the table of the view). It makes no difference if all columns are selected for export or not.

My main testing environment:
Redmine version                2.6.0.stable
Ruby version                   2.0.0-p481 (2014-05-08) [x86_64-linux]
Rails version                  3.2.19
Environment                    production
Database adapter               Mysql2

Of course exporting the timelog data is important for some companies like ours :/

If I can help with any additional information, i would be happy to do so."
18265,Redmine,Defect,"",Closed,Normal,Wrong csv separator in Croatian,dan kosc,"",2014-11-04 00:38,Translations,3.0.0,"","","",0,2014-11-03 11:58,2014-11-04 00:38,"",Fixed,2.5.3,"every time I download new redmine I must change config so CSV export works with Excel.
in issuse you can press Atom | *CSV* | PDF 
.../htdocs/config/locales/hr.yml

general_csv_separator: ',' -> ';'
general_csv_decimal_sperator: '.' -> ','

Can you please fix this?

thank you"
18264,Redmine,Patch,"",Closed,Normal,Traditional Chinese translation (to r13547),ChunChang Lo,"",2014-11-04 00:37,Translations,"","","","",0,2014-11-03 10:36,2014-11-04 00:37,"コピー元 #18200, コピー先 #18519","","","* New
** field_default_status
"
18262,Redmine,Defect,"",Closed,High,Unable to link an existing defect from Redmine into Testlink,krishna prasad,"",2014-11-23 14:54,"","","","","",0,2014-11-03 07:38,2014-11-05 19:32,"",Invalid,1.3.1,"Team,

I am not able to link an existing defect in Redmine from Testlink. The error message displayed is ""Bug Id does not exist on BTS !""

I searched the various forums, but the resolution is not clear/available. If this has been resolved, please share me the link (URL) from which I can refer the resolution.

database manager version (eg. PostgreSQL 8.2)      > MySQL 5.1.47
Ruby version (eg. Ruby 1.8.7)                      > 1.8.6
Rails version (eg. Rails 2.3.11)                   > 2.3.5
Redmine version                                    > 1.3.1


Regards,

Krishna Prasad"
18261,Redmine,Patch,"",Closed,Normal," Japanese translation change (fix terms mismatch ""default"")",Go MAEDA,"",2014-11-03 02:05,Translations,3.0.0,"","","",0,2014-11-03 01:21,2014-11-03 02:05,"","","","Fixed translated terms mismatch.(""既定"" -> ""デフォルト"").
"
18260,Redmine,Patch,"",Closed,Normal,Japanese translation update (r13536),Go MAEDA,"",2014-11-03 02:05,Translations,"","","","",0,2014-11-03 01:12,2014-11-03 02:05,"","","",Translated @field_default_status@. (#5991)
18254,Redmine,Patch,"",Closed,Normal,Japanese translation update (r13499),Go MAEDA,"",2014-11-02 05:15,Translations,"","","","",0,2014-11-01 10:38,2014-11-02 05:15,"","","",Translated @:label_add_projects@.
18252,Redmine,Patch,"",Closed,Normal,Japanese wiki_syntax_detailed.html translation update,Go MAEDA,"",2014-11-01 08:39,Translations,2.6.1,"","","",0,2014-11-01 08:14,2014-11-01 08:39,"","","",Updated ja/wiki_syntax_detailed.html. (#17847)
18250,Redmine,Defect,"",Closed,Normal,Subversion Password,alde gott,"",2015-04-14 19:30,SCM,"","","","",0,2014-10-31 22:03,2015-04-14 19:30,"",No feedback,2.4.5,"I am ""was"" using a self made ugly password like ""kdlWWR""§$%&/""""!""§%(/&%''"" to login in to my subversion repo.
I am sorry that i cant exactly paste the password i used, i also can´t say that i used "" at the end and a "" at the beginning of the passowrd. 
anyway, i used rest api in my own application with redmine < 2.5 and it worked. after upgrading redmine to > 2.4 i could not use it anymore. got only 404 without a real usefull information about the error.

after  i changed my password to something ""simpler"" it worked.

i dont know exacty what has changed or even dont know which version of redmine is working or not.


but i think there is something wrong because i was able to check out with svn (terminal client and rapidsvn) without errors.

(i am a little sorry but i am a little drunk tonight. sorry for my bad english but i hope that someone will read this an maybe think it has some kind of importance to get fixed)

bye

aldeGOTT"
