#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
16257,Redmine,Defect,"",Closed,High,NameError (uninitialized constant PDFPatch::InstanceMethods::ITCPDF),Pavel Potcheptsov,"",2014-03-12 14:29,PDF export,"","","","",0,2014-03-06 15:56,2014-03-12 14:29,"",Invalid,2.4.0,"<pre>
Started GET ""/issues/13414.pdf"" for 1.1.1.1 at 2014-03-06 15:11:11 +0100
Processing by IssuesController#show as PDF
  Parameters: {""id""=>""13414""}
  Current user: eo (id=122)
Completed 500 Internal Server Error in 174.0ms

NameError (uninitialized constant PDFPatch::InstanceMethods::ITCPDF):
  app/controllers/issues_controller.rb:129:in `block (2 levels) in show'
  app/controllers/issues_controller.rb:121:in `show'
</pre>
<pre>
# ruby ./script/about -e production
Environment:
  Redmine version                2.4.0.stable.12309
  Ruby version                   1.9.3-p327 (2012-11-10) [i686-linux]
  Rails version                  3.2.15
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.6.11
  Git                            1.7.1
  Filesystem                     
Redmine plugins:
  multi_time_tracker             0.1.1
  projects_table                 0.0.4
  redmine_better_gantt_chart     0.9.0
  redmine_drafts                 0.2.0
  redmine_equipment_status_viewer 1.0.1
  redmine_fields_permissions     1.0.0
  redmine_hide_estimated_hours   1.0.4
  redmine_lightbox               0.0.1
  redmine_monitoring_controlling 0.1.1
  redmine_plugin_views_revisions 0.0.1
  redmine_timesheet_plugin       0.7.0
  redmine_xls_export             0.2.1.t4
</pre>
"
16256,Redmine,Defect,"",New,Normal,Timestamp of issue note doesn't update when updating,Philipp Hilpert,"",2018-01-17 22:17,Issues,"","","","",0,2014-03-06 13:08,"",次のチケットが重複 #26304,"",2.5.0,"When editing a comment, inside an issue the ""update time"" should(?) change after editing a comment but it doesn't show an updated timelog. 

This occured after updating from redmine 2.0 to 2.5, maybe i missed something when migrating the database? I used the guide from the wiki and everything worked out fine without errors until now. 

Thanks"
16255,Redmine,Defect,"",Closed,Low,Internal Error for specific version of non-existent wiki page,Bj?rn Peem?ller,Jean-Philippe Lang,2014-03-17 09:30,Wiki,2.5.1,"","","",0,2014-03-06 12:06,2014-03-17 09:30,"",Fixed,2.4.4,"Hi,

tonight the YandexBot visited our Redmine installation and queried for the first version of a non-existing wiki page (for whatever reaseon). The URL it requested looked like

<pre>
https://redmine.server.de/projects/myproject/wiki/DoestNotExist?version=1
</pre>

The same occurs for

<pre>
https://redmine.server.de/projects/myproject/wiki/DoestNotExist/1
</pre>

The exact error is

<pre>
NoMethodError: undefined method `versions' for nil:NilClass
app/models/wiki_page.rb:107 content_for_version
app/controllers/wiki_controller.rb:69 show
...
</pre>

Our environment is

<pre>
Environment:
  Redmine version                2.4.4.stable
  Ruby version                   2.0.0-p353 (2013-11-22) [x86_64-linux]
  Rails version                  3.2.17
  Environment                    production
  Database adapter               PostgreSQL
SCM:
  Subversion                     1.6.17
  Mercurial                      2.2.2
  Git                            1.7.10.4
  Filesystem                     
Redmine plugins:
  redmine_wiki_extensions        0.6.4
</pre>

Although this is not a big issue, I would like Redmine to return a 404 error instead."
16240,Redmine,Patch,"",Closed,Normal,Private notes should be marked more clearly,Jan from Planio www.plan.io,Jean-Baptiste Barth,2014-09-11 17:52,UI,2.6.0,"","","",0,2014-03-05 20:17,2014-09-09 05:54,"","","","Here's a screenshot and a patch. It makes it more consistent with privat issues.

!http://www.redmine.org/attachments/download/11224/Task%20%231_%20oiiooi%20-%20My%20project%20-%20Tourensindfun%20Planio%202014-03-05%2020-16-56%202014-03-05%2020-17-01.png!"
16239,Redmine,Defect,"",Closed,Normal,Search does not return all the results,Darth Vader,"",2015-10-04 11:35,Search engine,"","","","",0,2014-03-05 20:00,2015-10-03 11:58,"関連している #18631, 次のチケットが重複 #15987, 次のチケットが重複 #8815",Fixed,2.3.1,"Binami stach 2.3.1-0 on Windows 7 64 bit.
I was looking for issue #1028 and ran a text search for ""Calibration"" in the title only. The issue did not show up. It also said that there were 27 issues found but only 11 were displayed (see two search results screens). 
!RedmineSearch1.PNG! !RedmineSearch2.PNG!
When searching for ""Calibration cfm"", the issue showed up as part of the search. There were also 6 issues displayed and it said it found 6 issues. I also ran a filter for subject containing ""calibration"" and it returned 27 issues including the issue I was looking for.

Expected behaviour

I would expect the first search to find my document and to display all 27 of the documents found."
16238,Redmine,Defect,"",Closed,Normal,Redmine crashes with CKEditor plugin,Darth Vader,"",2014-03-05 22:45,"","","","","",0,2014-03-05 17:08,2014-03-05 22:45,"",Invalid,2.3.1,"Redmine Bitnami stack 2.3.1-0 on Windows 7 64 bit
When including the CKEditor plugin (only plugin included), Redmine runs for a while then shuts down. The log only shows:
<pre>
Connecting to database specified by database.yml
Connecting to database specified by database.yml
</pre>
I tried to turn on verbosity in the log (@config.log_level = :debug@) but no additional messages are shown. Is there a way to debug where it is crashing or get additional logging? I realize this issue is more related to the plugin but the question about how to debug or increase logging is related to Redmine core.
I should mention separately that I am having issues with RMagick not calling ImageMagick properly.
"
16236,Redmine,Defect,"",Closed,Normal,Right-aligned table of contents (TOC) not working with markdown,Florian Kaiser,Jean-Philippe Lang,2014-03-29 15:35,Text formatting,2.5.1,"","","",0,2014-03-05 14:39,2014-03-29 15:35,"",Fixed,"",If I set the syntax to markdown right-aligned table of contents (@{{>TOC}}@) is not working anymore.
16231,Redmine,Defect,"",Needs feedback,Normal,Double email notification,Johan Guilbaud,"",2014-04-08 15:50,Email notifications,"","","","",0,2014-03-05 10:33,"","","",2.4.2,When editing a field AND adding a private note 2 email notifications are sent instead of one
16230,Redmine,Defect,"",Closed,Normal,Copying issue to other tracker without the status,Johan Guilbaud,"",2015-04-04 11:20,Issues,"","","","",0,2014-03-05 10:32,2015-04-04 11:20,"関連している #17576, 次のチケットと重複 #10348",Duplicate,2.4.2,"Context :

Tracker 1 :
  Status ""New"" (default)
  Status ""Toto""

Tracker 2 :
  Statut ""New"" (default)
  Status ""Titi""


Issue #1 is in tracker 1 with status ""Toto""

If i copy issue #1 into Tracker 2 i get issue #2 but Status isn't enabled in Tracker 2, so Status of issue #2 should be ""New"" and not ""Toto"" "
16227,Redmine,Defect,"",Closed,Normal,Father task info displayed in issue tooooooooo long,sir wang,"",2014-08-06 10:18,Issues,"","","","",0,2014-03-05 08:30,2014-08-06 10:18,次のチケットと重複 #13673,Duplicate,2.5.0,"Father task info displayed in issue tooooooooo long.

I can not upload image because limited by fucking boss, so I just display it by world!!!!!!!!!!!! 

<pre>
-----------------------------------------------------------------------------------------------------------
V  |   #    |    ?目    |  跟踪  | 状? |       主?        |                  父任?                        |
-----------------------------------------------------------------------------------------------------------
1  |  2410  |   人事管理  | ?工? | ?行 |  ?2014年3月?工?  |    任? #200 全公司年度工??算与以及月?操作     |
-----------------------------------------------------------------------------------------------------------
</pre>"
16226,Redmine,Defect,"",Closed,Normal,Plugin routes not loaded,Sergey Smith,"",2014-03-05 09:58,"","","","","",0,2014-03-05 08:02,2014-03-05 09:58,"",Cant reproduce,2.5.0,"When i instaled pluin redmine_inline_attach_screensho on Redmine 2.5.0.stable on Windows 2003 R2 Standart

All working except routes (i get 404 error on attach screenshot)



Environment:
  Redmine version                2.5.0.stable
  Ruby version                   1.9.3-p327 (2012-11-10) [i386-mingw32]
  Rails version                  3.2.17
  Environment                    production
  Database adapter               SQLite
SCM:
  Subversion                     1.8.5
  Filesystem                     
Redmine plugins:
  redmine_inline_attach_screenshot 0.4.6
"
16211,Redmine,Defect,"",Closed,High,Error message on sign up is too small and low on the page,lynn lu,"",2014-03-04 04:23,Accounts / authentication,"","","","",0,2014-03-03 20:54,2014-03-04 04:23,"",Invalid,0.9.6,Error message on sign up is in black and blends in with the keyboard.  It needs to be brighter and moved up on the page over the typeable area.  (This was discovered during Country telephone sign up process).
16210,Redmine,Defect,"",Closed,High,Typing in USA for United States in Country (Sign-up),lynn lu,"",2014-03-04 04:22,Accounts / authentication,"","","","",0,2014-03-03 20:46,2014-03-04 04:22,"",Invalid,0.9.6,"you could type USA in country and not know what is wrong before getting frustrated.  Can we add it in or block it?  Can we add a Red X mark as we do for Vanity Tag so the error is more clear?  

the format matches you perfectly when you do something correct but does not reprimand when you do not."
16208,Redmine,Defect,"",Closed,High,Rails vulnerability -- update to 3.2.17,Guillaume Perr?al,"",2014-03-03 14:23,Security,"","","","",0,2014-03-03 14:15,2014-03-03 14:23,"","","","According to this ""announce"":http://weblog.rubyonrails.org/2014/2/18/Rails_3_2_17_4_0_3_and_4_1_0_beta2_have_been_released/, Rails versions prior 3.2.17 are vulnerable to XSS and DoS attacks (resp. CVE-2014-0081 and CVE-2014-0082).

As far as I know, Redmine still use a vulnerable version. It might worth upgrading."
16196,Redmine,Defect,"",Closed,Normal,Redmine Installation and deployment,Rupesh Helwade,"",2014-03-03 06:32,Documentation,"","","","",0,2014-02-28 08:12,2014-02-28 23:21,"",Invalid,2.3.0,"This ""Installation"":http://www.redmine.org/projects/redmine/wiki/RedmineInstall page has no proper links for the authenticated /recommended pages for deploying redmine on webservers other than webrick.
Users find it hard to locate the proper resource. I am struggling to get the correct page to deploy my Redmine installation on Solaris to any of the webservers. 

I was thinking of using Apache Tomcat for the purpose but am almost confused. I also tried to see how can I do that with Apache + Passenger  but with more confusing documentation.

Moreover, are there any guidelines/ recommendations to help users select the web server that is suitable for them."
16192,Redmine,Defect,"",New,Normal,link in email with attachment fail,ray chan,"",2014-03-14 13:13,Email notifications,"","","","",0,2014-02-28 03:26,"","","","","I have redmine 2.4.1, when I upload a file as attachment to a new issue,which file name contains a ""+"" letter, then redmine will send a email to me to remind the new issue, I open the email and clike the attachment,it comes 404 error, I check the address, it was ""+"" which change to ""%20"" which causes links fail.
any idea to correct it? thanks

BRs
Ray"
16191,Redmine,Defect,"",New,Normal,"I have permission to use administrator rights issue [mobile] permission to enter the list of questions but no movement problems authority, see Annex",fyname fy,"",2014-02-28 02:40,Issues permissions,"","","","",0,2014-02-28 02:40,"","","",2.4.1,"I have permission to use administrator rights issue [move] permission to enter the list of questions but no movement problems authority, see Annex"
16190,Redmine,Patch,"",Closed,Normal,Relax rejections based on Auto-Submitted header,Felix Sch?fer,"",2015-02-17 21:33,Email receiving,2.6.0,"","","",0,2014-02-27 12:56,2014-07-03 05:31,"関連している #11338, 関連している #15999, 関連している #20465","","","One of our (""Plan.io"":https://plan.io) uses an email server to forward messages to a Redmine instance which inserts @Auto-Submitted: auto-forwarded@ headers to the forwarded emails. Those emails are then rejected because of source:/trunk/app/models/mail_handler.rb@12937#L69.

Putting the fact aside that this header is only part of an IETF draft and not of an RFC, and that even according to that draft it shouldn't be there, this header causes the forwarded emails to be reject. We propose changing the Regex to only match the undesirable values defined in ""RFC3834"":http://tools.ietf.org/search/rfc3834#section-5, i.e. @/^auto-(replied|generated)/@."
16189,Redmine,Defect,"",Closed,Normal,Request Entity Too Large when uploading a file,Matteo Pescarin,"",2014-03-14 13:06,"","","","","",0,2014-02-27 12:44,2014-03-14 13:06,"","",2.4.3,"I've recently updated to 2.4.3 and when I try to upload a file I get this response from the server:

> Request Entity Too Large

The file is 1.3 MB so I reckon this won't be a problem (and it hasn't been before).
Redmine is served through Apache and Passenger.
All solutions I've found were with Nginx (see #7607) so I'm a bit at loss here:
I've tried adding the following instructions to the Apache @VirtualHost@ with no luck at all:

<pre>
    LimitXMLRequestBody 0
    LimitRequestBody 0
    RequestReadTimeout body=0
</pre>

Also, there nothing I can find in the logs.

The actual response body from the server contains the following:

<pre>
<html>
<head><title>413 Request Entity Too Large</title></head>
<body bgcolor=""white"">
<center><h1>413 Request Entity Too Large</h1></center>
<hr><center>nginx/1.1.19</center>
</body>
</html>
</pre>

nginx??? where does this come from???


PS: I don't know which category I should file this in."
16187,Redmine,Defect,"",Closed,Normal,Spent time set in GIT commit messages are not handled.,herbert koelman,"",2014-02-27 11:38,SCM,"","","","",0,2014-02-27 10:17,2014-02-27 11:38,"",Invalid,2.4.1,"Spent time set in GIT commit messages are not handled. That is not spent time is added to the referenced issue

I'm using this king of syntax in my commit GIT messages:
<pre>
fixes #234 @2h

blabla
</pre>


My configuration is
Git: git version 1.7.1

Redmine version
<pre>
Environment:
  Redmine version                2.4.1.stable.12347
  Ruby version                   2.1.0-p0 (2013-12-25) [x86_64-linux]
  Rails version                  3.2.15
  Environment                    devlab
  Database adapter               PostgreSQL
SCM:
  Subversion                     1.6.11
  Git                            1.7.1
  Filesystem                     
Redmine plugins:
  no plugin installed
</pre>"
16185,Redmine,Defect,"",Needs feedback,Normal,mail_handler.rb ignored email messages return 422 ,Francois Conil,Jean-Philippe Lang,2014-03-21 04:08,Email receiving,"","","","",0,2014-02-27 04:41,"","","",2.4.2,"We are currently using fetchmail to process incoming mail queues similar to the situation described at #2490

When mail_handler.rb process an out of office or similar auto-submitted message, it returns false
This in turn generates an error 422, which make rdm-mailhandler.rb returns an error code 77 to fetchmail.
Fetchmail keeps reprocessing the email instead of skipping it because of this particular error message.

Is mail_handler.rb behaviour when it comes to ignored emails by design or should we return ""true"" when a message is successfully ignored?
"
16181,Redmine,Defect,"",Closed,Normal,"When moving issues to a new project, Target Version is lost.",Dotan Cohen,"",2014-02-28 13:29,Issues workflow,"","","","",0,2014-02-26 13:31,2014-02-28 13:29,次のチケットと重複 #5086,Duplicate,2.3.0,"When moving issues to a new project, the configured relevant Target Versions from the old project should be copied to the new project. This is relevant when merging two formally-distinct projects."
16177,Redmine,Defect,"",Closed,Normal,Mercurial 2.9 compatibility,Candice Khor,"",2014-02-27 03:51,SCM,2.4.4,"","","",0,2014-02-26 08:12,2014-02-27 03:51,"",Fixed,2.4.3,"The following exception is thrown when I access my repository page. It seems to be a compatibility issue with Mercurial 2.9?

<pre>
** Unknown exception encountered with possibly-broken third-party extension redminehelper
** which supports versions unknown of Mercurial.
** Please disable redminehelper and try your action again.
** If that fixes the bug please report it to the extension author.
** Python 2.7.6 (default, Nov 10 2013, 19:24:24) [MSC v.1500 64 bit (AMD64)]
** Mercurial Distributed SCM (version 2.9)
** Extensions loaded: redminehelper
Traceback (most recent call last):
  File ""hg"", line 42, in <module>
  File ""mercurial\dispatch.pyo"", line 28, in run
  File ""mercurial\dispatch.pyo"", line 69, in dispatch
  File ""mercurial\dispatch.pyo"", line 134, in _runcatch
  File ""mercurial\dispatch.pyo"", line 806, in _dispatch
  File ""mercurial\dispatch.pyo"", line 586, in runcommand
  File ""mercurial\dispatch.pyo"", line 897, in _runcommand
  File ""mercurial\dispatch.pyo"", line 868, in checkargs
  File ""mercurial\dispatch.pyo"", line 803, in <lambda>
  File ""mercurial\util.pyo"", line 511, in check
  File ""___/redmine-2.4.3/lib/redmine/scm/adapters/mercurial/redminehelper.py"", line 175, in rhsummary
    _branches(ui, repo)
  File ""___/redmine-2.4.3/lib/redmine/scm/adapters/mercurial/redminehelper.py"", line 89, in _branches
    for t, n, r in sorted(iterbranches(), key=lambda e: e[2], reverse=True):
  File ""___/redmine-2.4.3/lib/redmine/scm/adapters/mercurial/redminehelper.py"", line 82, in iterbranches
    for t, n in repo.branchtags().iteritems():
  File ""mercurial\repoview.pyo"", line 199, in __getattr__
AttributeError: 'localrepository' object has no attribute 'branchtags'
</pre>

<pre>
Environment:
  Redmine version                2.4.3.stable
  Ruby version                   2.0.0-p353 (2013-11-22) [x64-mingw32]
  Rails version                  3.2.16
  Environment                    production
  Database adapter               PostgreSQL
SCM:
  Subversion                     1.8.5
  Mercurial                      2.9
  Git                            1.8.5.2
  Filesystem                     
Redmine plugins:
  no plugin installed
</pre>
"
16173,Redmine,Defect,"",New,Normal,API Rest // Customized fields for TimeEntries are not exported,Samuel Samfra,"",2014-02-25 17:51,REST API,"","","","",0,2014-02-25 17:51,"","","",2.4.3,"Hello,

there is no way through the rest API to get the values of the customized fields of type TimeEntry...

thank you"
16169,Redmine,Defect,"",Closed,Normal,Wrong validation when updating integer custom field with spaces,Vincent Robert,Jean-Philippe Lang,2014-03-02 10:32,Custom fields,2.4.4,"","","",0,2014-02-25 14:49,2014-03-02 10:32,"",Fixed,"","Our project custom field is an integer. When we update its value, we get an error message if we enter letters (that's fine) but we can enter and save spaces.
A string composed of spaces should not be authorized.

When the custom_value table contains wrong spaces values, it breaks some requests on custom fields because the current requests cast the values to decimals (like in the sql_for_field method in the query class). 


Environment:
  Redmine version      2.5.0.devel.12927
  Ruby version            1.9.3-p484 (2013-11-22) [x86_64-darwin13.0.0]
  Rails version            3.2.17
  Database adapter    PostgreSQL 9.3"
16166,Redmine,Defect,"",Closed,Normal,Incorrect data on Issues assigned to me on MyPage,Giorgos Vythoulkas,"",2014-02-28 13:28,My page,"","","","",0,2014-02-25 12:50,2014-02-28 13:28,関連している #16038,Fixed,2.4.1,"



Environment:
  Redmine version                2.4.1.stable
  Ruby version                   1.9.3-p231 (2012-05-25) [i386-mingw32]
  Rails version                  3.2.16
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.7.8
  Git                            1.8.3
  Filesystem                     
Redmine plugins:
  no plugin installed

"
