#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
26368,Redmine,Defect,"",Closed,Normal,view-customize plugin,Ashish Bansal,"",2017-07-06 10:51,"","","","","",0,2017-07-06 09:13,2017-07-06 10:51,"",Invalid,3.3.3,"bitnami redmine 3.3.3 on windows 10 for view-customize plugin :not able to get menu added in admin section . I did below:
1-created folder view_customize at path C:\Bitnami\redmine-3.3.3-0\apps\redmine\htdocs\plugins
2-run gem install juggernaut (successfully)
3-bundle exec rake redmine:plugins:migrate get issue as below; though i am able to connect MySQL from phpAdmin
DL is deprecated, please use Fiddle
rake aborted!
Mysql2::Error: Access denied for user 'root'@'localhost' (using password: NO)
C:/Bitnami/redmine-3.3.3-0/apps/redmine/htdocs/vendor/bundle/ruby/2.1.0/gems/mysql2-0.4.2-x86-mingw32/lib/mysql2/client.rb:87:in `connect'"
26365,Redmine,Patch,"",Closed,Normal,Traditional Chinese translation,ChunChang Lo,"",2017-07-06 08:37,Translations,3.4.1,"","","",0,2017-07-06 05:49,2017-07-06 08:37,コピー元 #25664,"","","* New
** permission_view_news, label_no_preview_alternative_html, label_no_preview_download, setting_close_duplicate_issues
* Changed
** label_no_preview
"
26364,Redmine,Defect,"",Closed,Normal,Sort is not reflected when export CSV of issues list,Tatsuya Saito,Jean-Philippe Lang,2017-07-06 18:53,Issues list,3.4.1,"","","",0,2017-07-06 00:43,2017-07-06 18:53,関連している #22354,Fixed,3.4.0,"Sort is not reflected when export CSV of issues list on 3.4.0.

Steps to reproduce it:

1. Open issues page.
2. Sort Priority column.
3. Export CSV.

I attach a patch to fix it."
26359,Redmine,Patch,"",Closed,Normal,"User linking by id (""user:74"")",Andrey Lobanov (RedSoft),"",2017-07-08 02:17,Text formatting,"","","","",0,2017-07-05 15:41,2017-07-08 02:17,"","","","I think this feature won't hurt.
So now you can type:
<pre>
user:74
</pre>
and
<pre>
user:woblavobla
</pre>"
26351,Redmine,Defect,"",Closed,Normal,"2.6.9, 3.0.7 and 3.1.3 versions are missing due dates",Mischa The Evil,Jean-Philippe Lang,2017-07-08 15:16,Website (redmine.org),"","","","",0,2017-07-05 03:52,2017-07-08 15:16,"",Fixed,"","Like stated in the subject, these tree versions are missing due dates here on redmine.org. This makes that they show up in places where they shouldn't (see eg. the _bottom_ of the version list on the roadmap sidebar).

Please set the correct release date (2015-12-05, news#103) as their due dates to fix this issue. Thanks in advance."
26350,Redmine,Defect,"",Closed,Normal,Don't display file download button while on repository directory entries,Mischa The Evil,Jean-Philippe Lang,2017-07-06 18:45,UI,3.4.1,"","","",0,2017-07-05 03:43,2017-07-06 18:45,関連している #26035,Fixed,3.4.0,"As the subject states, the file download button is also displayed on repository directory entries. This obviously shouldn't be the case.
This issue has been introduced with r16672 for #26035.

I'll attach a small patch fixing the issue. I've included the addition of a test assertion (for Git) showcasing the issue. I am not sure what is the best place to test this properly, so I've left multiple of such assertions out of the other adapters.

The patch, against source:/trunk@16749, is produced using @git format-patch@ which makes it apply-able using ""@patch -p1 < 0001-...@"".

Environment:
<pre>
Environment:
  Redmine version                3.4.0.devel@r16749
  Ruby version                   2.3.3-p222 (2016-11-21) [x86_64-linux]
  Rails version                  4.2.8
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.8
  Git                            1.9.1
  Filesystem                     
Redmine plugins:
  no plugin installed
</pre>
"
26348,Redmine,Defect,"",Closed,Normal,Internal Error,Alejandro  Sanchez,"",2017-07-04 19:42,"","","","","",0,2017-07-04 19:04,2017-07-04 19:42,"",Invalid,"","
Net::SMTPAuthenticationError (535 5.7.3 Authentication unsuccessful [DM5PR17CA0013.namprd17.prod.outlook.com]"
26346,Redmine,Defect,"",Closed,Normal,Objects per page options broken in 3.4.0,Maxim Kru?ina,"",2017-07-04 18:10,Issues list,"","","","",0,2017-07-04 16:15,2017-07-04 18:10,"",Invalid,3.4.0,"Hi, after upgrading I found, that I can see in issue list just default amounts:
(1-38/38) Per page: 25, 50, 100

But in config we have this:
Objects per page options: 25,50,100,200,500

Any clue?

I just found that there were spaces in the config field: 25, 50, 100, 200, 500
I tried to remove them but it still doesn't work: 25,50,100,200,500

"
26344,Redmine,Patch,"",Closed,Normal,Bulgarian translation,Ivan Cenov,"",2017-07-06 08:37,Translations,3.4.1,"","","",0,2017-07-04 14:20,2017-07-06 08:37,"","","","Translated new strings
* setting_close_duplicate_issues
* permission_view_news
* label_no_preview_alternative_html
* label_no_preview_download"
26341,Redmine,Patch,"",New,Normal,Add useful details to error message when a template is missing,Vincent Robert,"",2017-08-22 13:10,Administration,4.1.0,"","","",0,2017-07-04 10:31,"","","","","When a template is missing, this message is added to the logs:
<pre>
Missing template, responding with 404
</pre>

We could complete this message with useful details. For instance:
<pre>
Missing partial issues/_list_simple with {:locale=>[:fr, :en], :formats=>[:html], :variants=>[], :handlers=>[:erb, :builder, :raw, :ruby, :rsb]}. Searched in:
  * ""/redmine/app/views""
</pre>

Here is my current patch:
<pre><code class=""diff"">
 app/controllers/application_controller.rb | 4 ++--
 1 file changed, 2 insertions(+), 2 deletions(-)

diff --git a/app/controllers/application_controller.rb b/app/controllers/application_controller.rb
index a05f54077..a71103a89 100644
--- a/app/controllers/application_controller.rb
+++ b/app/controllers/application_controller.rb
@@ -502,8 +502,8 @@ class ApplicationController < ActionController::Base
   end

   # Handler for ActionView::MissingTemplate exception
-  def missing_template
-    logger.warn ""Missing template, responding with 404""
+  def missing_template(exception)
+    logger.warn ""Missing template, responding with 404: #{exception}""
     @project = nil
     render_404
   end
--
</code></pre>"
26337,Redmine,Defect,"",Closed,Normal,Can't download attachments with russian letters in name (from issue),VVD VVD,"",2017-07-04 10:25,Attachments,"","","","",0,2017-07-04 07:49,2017-07-04 08:45,次のチケットが重複 #27076,Invalid,3.4.0,"Work perfect before upgrade from 3.3.3 to 3.4.0.

production.log from 3.4.0:
<pre>
Started GET ""/attachments/5450/%d0%a2%d0%97.pdf"" for 10.0.0.1 at 2017-07-04 08:12:53 +0300
Processing by AttachmentsController#show as HTML
  Parameters: {""id""=>""5450"", ""filename""=>""\xD0\xA2\xD0\x97.pdf""}
  Current user: VVD (id=3)
  Rendered common/error.html.erb within layouts/base (0.2ms)
Filter chain halted as :find_attachment rendered or redirected
Completed 404 Not Found in 76ms (Views: 28.6ms | ActiveRecord: 42.5ms)
</pre>

production.log from 3.3.3:
<pre>
Started GET ""/attachments/5450/%d0%a2%d0%97.pdf"" for 10.0.0.1 at 2017-07-04 08:34:34 +0300
Processing by AttachmentsController#show as HTML
  Parameters: {""id""=>""5450"", ""filename""=>""ТЗ.pdf""}
  Current user: VVD (id=3)
  Rendered common/_other.html.erb (1.4ms)
  Rendered layouts/_file.html.erb (56.8ms)
  Rendered attachments/other.html.erb within layouts/base (94.4ms)
Completed 200 OK in 297ms (Views: 203.5ms | ActiveRecord: 53.5ms)
</pre>

Look at difference:
> ""filename""=>""\xD0\xA2\xD0\x97.pdf""
> ""filename""=>""ТЗ.pdf""
2nd is correct name.

Work fine with only latin letters in attachment name:
production.log from 3.4.0:
<pre>
Started GET ""/attachments/5490/TZ.pdf"" for 10.0.0.1 at 2017-07-04 08:18:21 +0300
Processing by AttachmentsController#show as HTML
  Parameters: {""id""=>""5490"", ""filename""=>""TZ.pdf""}
  Current user: VVD (id=3)
  Rendered common/_other.html.erb (0.5ms)
  Rendered layouts/_file.html.erb (7.0ms)
  Rendered attachments/other.html.erb within layouts/base (7.4ms)
Completed 200 OK in 79ms (Views: 48.6ms | ActiveRecord: 20.7ms)
</pre>"
26333,Redmine,Patch,"",Closed,Normal,Replace tabs with spaces in several files,Mischa The Evil,"",2017-07-04 06:00,Code cleanup/refactoring,"","","","",0,2017-07-03 23:04,2017-07-04 06:00,"","","","Some tab cleanup as stated in the subject.

{{collapse(List of files including tabs altered by this patch...)
<pre>
app/models/mailer.rb
app/models/member.rb
app/models/project.rb
app/models/setting.rb
public/stylesheets/responsive.css
</pre>
}}

Patch, against source:/trunk@16749 and produced using git format-patch ? which makes it apply-able using ""@patch -p1 < 0001-...@"" ? is attached.
"
26325,Redmine,Defect,"",Closed,Normal,Wrong CSS syntax,Dmitry Lisichkin,Jean-Philippe Lang,2017-07-06 18:43,UI,3.4.1,"","","",0,2017-07-03 12:34,2017-07-06 18:43,"",Fixed,3.4.0,"Bugs after:

#24313 r15978
#22758 r16062

"
26323,Redmine,Patch,"",Closed,Normal,Remove ActiveRecord workaround (fixed in Rails 5),Дмитрий Минжёнков,Jean-Philippe Lang,2017-07-23 18:14,Code cleanup/refactoring,4.0.0,"","","",0,2017-07-03 11:02,2017-07-23 18:14,"","","",""
26322,Redmine,Patch,"",Closed,Normal,Update simplecov gem (~> 0.14.1),Дмитрий Минжёнков,Jean-Philippe Lang,2017-07-08 18:37,Gems support,4.0.0,"","","",0,2017-07-03 10:57,2017-07-08 15:26,"","","","There is no track_files method in current version.

Environment:
  Redmine version                3.3.3.stable
  Ruby version                   2.3.1-p112 (2016-04-26) [x86_64-linux]
  Rails version                  4.2.7.1
  Environment                    development
  Database adapter               PostgreSQL
"
26321,Redmine,Defect,"",New,Normal,Activity view should not show raw text,Robert Schneider,"",2017-07-03 10:52,Activity view,"","","","",0,2017-07-03 10:52,"","関連している #3527, 関連している #258","","","E.g., when one writes a comment, in the activity view the line with the description (which is in <span class=""description""> tags) should be rendered somehow and not just shown as plain text.

It doesn't need to be or it sould not be textile/markdown rendering, since I wouldn't expect headings or clickable links. Just strip off any formatting, show only the text of links, remove images, ... I don't know what else has to be done.

!screenshot.png!"
26315,Redmine,Defect,"",Closed,High,Problem with projects displayed in header,Maxim Kru?ina,"",2017-07-02 16:48,Themes,"","","","",0,2017-07-02 16:40,2017-07-02 16:47,"",Invalid,3.4.0,"Hi, after upgrading to 3.4.0 (a few minutes ago, thanx for release!!!) I found that our projects are somehow listed in header.
I tried to disable all the plugins - it didn't helped.
Next, I tried to play with different Themes and found that:
* Affected
** Alternate
** Classic
** A1 (RedmineUp)
** Circle (RedmineUp)
* Not affected
** Default

Can I somehow help a liitle bit more?"
26312,Redmine,Patch,"",Closed,Normal,Remove duplicate notifiable require,Mischa The Evil,"",2017-07-02 10:18,Code cleanup/refactoring,"","","","",0,2017-07-02 09:02,2017-07-02 09:19,"","","","I noticed this recently. The @require 'redmine/notifiable'@ at source:/trunk/lib/redmine.rb#L42 is duplicated at source:/trunk/lib/redmine.rb#L45. This was introduced in r10909

I'll leave a patch against trunk removing the duplicate line."
26311,Redmine,Patch,"",Closed,Normal,Fix outdated copyrights,Mischa The Evil,"",2017-07-02 10:18,Code cleanup/refactoring,"","","","",0,2017-07-02 08:56,2017-07-02 09:13,"","","",I noticed two outdated copyright strings. I've updated them and will leave the patch against trunk attached.
26310,Redmine,Defect,"",Closed,Normal,"""attachment:filename"" should generate a link to preview instead of download",Go MAEDA,Jean-Philippe Lang,2017-07-02 12:00,Text formatting,"","","","",0,2017-07-02 08:05,2017-07-02 12:00,関連している #25988,Fixed,"","The default behavior of links to an attachment has been switched from downloading to previewing by #25988 for 3.4.0.
But I noticed that ""attachment:filename"" in wiki formatting still generates a download link. This should be changed to preview link for consistency.

!{width: 500px;}.defect-attachment-link@2x.png!"
26304,Redmine,Defect,"",Closed,Normal,Updating the issue update text does not affect updated time information,ANS ANS,"",2017-06-29 16:02,Issues,"","","","",0,2017-06-29 14:41,2017-06-29 15:59,次のチケットと重複 #16256,Duplicate,"","When an issue update text is edited, it is neither informed to the users by e-mail nor updated the update date of the update."
26296,Redmine,Defect,"",New,Normal,GET /attachments/download/:id/:filename should deny access,Jess Nielsen,"",2017-06-28 14:49,Attachments,"","","","",0,2017-06-28 12:49,2017-06-28 13:56,"","",3.3.3,"GET /attachments/download/703/android_demo.zip HTTP/1.1
Host: redmine.company.org
Cache-Control: no-cache
X-Redmine-API-Key: INVALID

Returns HTTP Code 200 along with the login page.

It must return HTTP Code 401.
It is an API where login page does not have a relevance.

Redmine version: 3.1.0.stable
"
26281,Redmine,Defect,"",Closed,Normal,Can not open task attachment,Roman Fesenko,"",2017-06-27 12:50,Attachments,"","","","",0,2017-06-27 11:13,2017-06-27 12:50,"",Invalid,3.3.3,"There is a problem with task attachment opening:
when working through the proxy (squid) - I have and ""Zero size reply"" 

But in the log production.log I can see that is all ""OK"" with senidng attachment file:
[ruby@mail redmine-3.3.3]$ tail /opt/redmine-3.3.3/log/production.log -f
  Parameters: {""id""=>""15"", ""filename""=>""!1111111.png""}
  Current user: admin (id=1)
Sent file /opt/redmine-3.3.3/files/2017/06/170627050716_fd10e9bb8c8a02820e178817bd8c0f79.png (0.1ms)
Completed 200 OK in 13ms (ActiveRecord: 2.8ms)
Started GET ""/attachments/download/15/!1111111.png"" for 95.67.17.36 at 2017-06-27 05:07:39 -0400
Processing by AttachmentsController#download as HTML
  Parameters: {""id""=>""15"", ""filename""=>""!1111111.png""}
  Current user: admin (id=1)
Sent file /opt/redmine-3.3.3/files/2017/06/170627050716_fd10e9bb8c8a02820e178817bd8c0f79.png (0.1ms)
Completed 200 OK in 17ms (ActiveRecord: 6.5ms)

If I work with Redmine without proxy, I just have browser message ""Can not display this page"".

System info:

Redmine 3.3.3.stable
Default administrator account changed 	
File repository writable 	
Plugin assets directory writable (./public/plugin_assets) 	
RMagick available (optional) 	
ImageMagick convert available (optional) 	

Environment:
  Redmine version                3.3.3.stable
  Ruby version                   2.2.3-p173 (2015-08-18) [x86_64-linux]
  Rails version                  4.2.7.1
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.7.14
  Darcs                          2.8.4
  Git                            1.8.3.1
  Filesystem                     
Redmine plugins:
  redmine_timesheet_plugin       0.7.0



"
26266,Redmine,Patch,"",Closed,Normal,Russian translation for 3.4.0,Alexander Ryabinovskiy,"",2017-06-30 09:12,Translations,"","","","",0,2017-06-26 18:52,2017-06-30 09:12,"","","","Hi!
Here is translated ru.yml for Redmine 3.4.0. I created patch against r16698."
26265,Redmine,Patch,"",Closed,Normal,Japanese translation update (r16691: user link documentation),Go MAEDA,"",2017-06-30 09:13,Translations,"","","","",0,2017-06-26 15:03,2017-06-30 09:13,"","","",Translated user link documentation in public/help/ja/wiki_syntax_detailed_*.html.
26264,Redmine,Patch,"",Closed,Normal, Simplified Chinese translation for 3.3-stable,Toshi MARUYAMA,"",2017-06-27 07:27,Translations,3.3.4,"","","",0,2017-06-26 14:38,2017-06-27 07:27,"","","","From #26261.

<pre><code class=""diff"">
=== (+2,-3) config/locales/zh.yml ===
@@ -1199,6 +1199,5 @@
   label_new_project_issue_tab_enabled: ?示“新建??”??
   setting_new_item_menu_tab: 建立新?象条目的?目菜??目
   label_new_object_tab_enabled: ?示 ""+"" ?下拉列表
-  error_no_projects_with_tracker_allowed_for_new_issue: There are no projects with trackers
-    for which you can create an issue
+  error_no_projects_with_tracker_allowed_for_new_issue: 当前?目中不包含??的跟踪?型，不能?建??型的工作?。
   error_cannot_reassign_time_entries_to_an_issue_about_to_be_deleted: 已用耗?不能重新分配到即将被?除的任?里。
</code></pre>"
26263,Redmine,Patch,"",Closed,Normal,Simplified Chinese translation for 3.2-stable,Toshi MARUYAMA,"",2017-06-27 07:25,Translations,3.2.7,"","","",0,2017-06-26 14:37,2017-06-27 07:25,"","","","From #26261.

<pre><code class=""diff"">
=== (+2,-3) config/locales/zh.yml ===
@@ -1177,5 +1177,4 @@
   label_any_open_issues: 任意?行中的??
   label_no_open_issues: 任意已??的??
   label_default_values_for_new_users: 新用?默??
-  error_cannot_reassign_time_entries_to_an_issue_about_to_be_deleted: Spent time cannot
-    be reassigned to an issue that is about to be deleted
+  error_cannot_reassign_time_entries_to_an_issue_about_to_be_deleted: 已用耗?不能重新分配到即将被?除的任?里。
</code></pre>"
