#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
28327,Redmine,Defect,"",New,Normal,Use of 'Feedback' term instead of 'Notes' in Edit-event,Shreyas Moolya,"",2018-03-13 12:48,Activity view,"","","","",0,2018-03-13 12:48,"","","",3.4.4,"Hi,

I have been using redmine since last 2 years. Redmine solves a lot of problems in a very organized manner so I thought contribution to this community would be a value addition for me. 

The term 'notes' in the edit section does provide me a beautiful functionality of entering my queries related to development. But somehow this term does not signify what the user wants to highlight.
The term 'notes' is being used where the user wants to highlight any specific point but since the functionality also serves us with a feedback loop for the 'Author' a change in the term is necessary. Will it be right to use 'Feedback' or 'Feeds' as the term instead of 'notes'.
Also if I was a beta tester this point would definitely be highlighted. There is a possibility I may be wrong. The issue is debatable. Suggestions are appreciated."
28325,Redmine,Defect,"",New,Normal,Copy of project fails,Reidar M. Tronstad,"",2018-03-12 17:11,Performance,"","","","",0,2018-03-12 17:11,"","","",3.4.3,"We use projects as templates for new projects, new projects are created by copying the template project.
Some times the copy terminates but it takes very long > 6 hours blocking Redmine for other updates.
Usually the copy fails without copying any issues.
Our project is not extremely big about 5000-6000 issues with relations and attached files.

We can copy using export/import losing the attached files.

Is this a bug?

Thank you for a great product.
Regards"
28322,Redmine,Defect,"",New,Normal,Commit messages referencing issues should stop at line breaks,Gregor Schmidt,"",2018-03-12 14:28,SCM,Candidate for next minor release,"","","",0,2018-03-12 09:53,"","","","","When referencing an issue via commit message, the matching should stop at line breaks. Otherwise, unexpected things may happen. 

E.g given the following commit message:

<pre>
Initial version of Feature #123

Includes the following changes:

#124 some UI fixes
#125 still work in progress
</pre>

the current implementation will mark @#125@ as fixed. I think, this is unexpected.

I've attached a patch, which replaces all @\s@ with @[[:blank:]]@ in the relevant regular expressions. Those matchers are equivalent, but @[[:blank:]]@ does not match @\r\n@. I've also added a test.

This bug was identified by Holger Just from Planio."
28321,Redmine,Patch,"",Closed,Normal,"Change Japanese translation for ""in use""",Go MAEDA,Go MAEDA,2018-04-01 14:50,Translations,4.0.0,"","","",0,2018-03-12 07:03,2018-03-21 10:14,ブロックされている #28320,"","","I suggest improving Japanese translation for ""X is in use"", to change from ""使用されています"" to ""使用中です"". Both two expression have almost the same meaning, but ""使用中です"" is shorter and more natural."
28320,Redmine,Patch,"",Closed,Normal,Japanese translation update (r17233),Go MAEDA,Go MAEDA,2018-03-13 09:57,Translations,"","","","",0,2018-03-12 06:45,2018-03-13 09:57,ブロックしている #28321,"","","Translated @error_can_not_delete_auth_source@ added by #28000.

<pre><code class=""diff"">
Index: config/locales/ja.yml
===================================================================
--- config/locales/ja.yml	(revision 17233)
+++ config/locales/ja.yml	(working copy)
@@ -1240,5 +1240,4 @@
   setting_timelog_accept_0_hours: 作業時間に0時間の入力を許可
   setting_timelog_max_hours_per_day: 1日・1人あたりの作業時間の上限
   label_x_revisions: ""%{count}件の履歴""
-  error_can_not_delete_auth_source: This authentication mode is in use and cannot be
-    deleted.
+  error_can_not_delete_auth_source: この認証方式は使用されています。削除できません。
</code></pre>"
28311,Redmine,Patch,"",Closed,Normal,"Remove unused i18n key ""permission_move_issues""",Go MAEDA,Go MAEDA,2018-04-01 14:50,Translations,4.0.0,"","","",0,2018-03-09 03:59,2018-03-14 03:04,関連している #18855,"","",The i18n string @:permission_move_issues@ is no longer used because @:move_issues@ permission was removed by #18855 (Redmine 3.0.0).
28309,Redmine,Defect,"",New,Normal,Error when query filter model inherited from other class which inherited from Query,Eduard Panov,"",2018-03-08 12:55,Code cleanup/refactoring,"","","","",0,2018-03-08 12:55,"","","",3.4.4,"We have a plugin, where: @MyPluginModelQuery < MyCustomClassQuery < Query@
After redmine update 3.4.4 have a string https://github.com/redmine/redmine/commit/fd3c08aaa107e2c5a412a06aea6890b147e46aaf#diff-0fd59f260b10d1cfcf0c5695de8a99e6R90
where call @Query.get_subclass@
where a condition @subclasses.include? klass@

And if my MyPluginModelQuery not a direct children of Query error raised.

My suggest: improve string https://github.com/redmine/redmine/blob/master/lib/redmine/subclass_factory.rb#L32 for support children's any deep, for example @unless  klass < self@"
28304,Redmine,Defect,"",New,Normal,Move tests related to textile syntax to dedicated TextileFormatterTest class,Mischa The Evil,"",2018-03-07 09:24,Code cleanup/refactoring,"","","","",0,2018-03-07 09:24,"","","","","_Originating from #28119#note-2 and #28207._

While looking at those two issues, the question of 'how many other textile syntax tests are there remaining, lurking outside of source:/trunk/test/unit/lib/redmine/wiki_formatting/textile_formatter_test.rb and what do we want to do with them?' came up...
The answer to the first part would be 'several'. My answer to the second part of the question would be 'move them to the dedicated TextileFormatterTest class'.
"
28303,Redmine,Defect,"",New,Urgent,Documentation needs tutorial for installing Redmine 3.4 with Apache on Ubuntu 16.04 ,PJ Legendre,"",2018-03-07 02:51,Documentation,"","","","",0,2018-03-07 02:51,"","","",3.4.4,"I have spend 12 hours attempting this and have gotten nowhere. I see reason for it to be this difficult to install Redmine. :/

I have tried various other tutorials that use Nginx, other OS versions, etc. But it seems they're too different to actually be of use."
28302,Redmine,Defect,"",Closed,Normal,Security notification when changing password on password forgotten is empty,Felix Sch?fer,Jean-Philippe Lang,2018-04-07 09:56,Email notifications,3.3.7,"","","",0,2018-03-06 22:16,2018-04-07 09:56,"",Fixed,3.3.0,"Currently the ""User"" and ""IP address"" fields in security notification emails sent when changing a password using the forgotten password feature are empty.

Jan had already proposed a patch for this in the original security notification issue #21421#note-15, but it seems to have been overlooked. If this was intentionally left out, I am sorry to bother and I suggest adapting the email to not include the fields at all instead of leaving them blank.

I have updated Jans patch against master and I will attach it to this issue."
28295,Redmine,Patch,"",Closed,Normal,Show name changes in diff preview,Gregor Schmidt,Go MAEDA,2018-04-27 11:16,Attachments,4.0.0,"","","",0,2018-03-05 14:59,2018-04-27 11:16,"","","","When previewing uploaded diff/patch files, which contains renames, Redmine will always show the new file name in the diff preview. This can be misleading, since it would not show that the old file was removed.

The attached patch keeps track of the previous file name and shows the additional information in the UI.

!Screen Shot 2018-03-05 at 14.48.00.png!

Please note, this patch was tested with/developed for git's patch files. Also, pure renames (without file modifications) will not be visible -- just like they are today."
28279,Redmine,Patch,"",Closed,Normal,Change German translation for not_a_regexp and setting_mail_handler_enable_regex,Go MAEDA,Go MAEDA,2018-03-03 05:52,Translations,4.0.0,"","","",0,2018-03-03 04:32,2018-03-03 05:52,ブロックされている #27025,"","","This patch was originally submitted as a part of #27025 by ""Jan from Planio www.plan.io"":http://www.redmine.org/users/347."
28275,Redmine,Defect,"",Closed,Normal,Redmine install plus MSSQL,Andrey Sergeev,"",2018-03-03 06:01,"","","","","",0,2018-03-02 11:04,2018-03-03 06:01,"",Invalid,"","Good day.
Is there any full detailed manual how should i install redmine with mssql server.
Thanks. 
Please urgent.
"
28268,Redmine,Defect,"",Closed,Normal,Fix typo in test name: s/udpate/update/,Marius BALTEANU,Go MAEDA,2018-03-01 06:12,Code cleanup/refactoring,4.0.0,"","","",0,2018-02-28 22:20,2018-03-01 06:12,"",Fixed,"",_test_udpate_global_private_query_ should be _test_update_global_private_query_ in source:trunk/test/functional/queries_controller_test.rb#L493
28267,Redmine,Defect,"",New,Normal,"New, empty repositories show white, 404 error page instead of the empty repository view",Wojtek …,"",2018-02-28 19:29,SCM,"","","","",0,2018-02-28 19:29,"","","",3.4.4,"Previously, when @reposman.rb@ created an empty repository, navigating to @project/repository@ view yielded 404 error on the page, that there is no entry (and there was link to clone the repository). We observe recently, that empty repositories yield white, 404 error page and the log contains only:

<pre>
Started GET ""/projects/project/repository"" for 18….….….…9 at 2018-02-28 06:25:22 -0800
Processing by RepositoriesController#show as HTML
  Parameters: {""id""=>""project""}
  Current user: w (id=1985)
Completed 404 Not Found in 117ms (ActiveRecord: 9.5ms)
</pre>


<pre>
Environment:
  Redmine version                3.4.3.stable
  Ruby version                   2.3.1-p112 (2016-04-26) [x86_64-linux-gnu]
  Rails version                  4.2.8
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.9.3
  Git                            2.7.4
  Filesystem                     

</pre>"
28264,Redmine,Defect,"",Reopened,Normal,Global and public custom queries are shown as editable to non administrators in projects,Bernhard Rohloff,Jean-Philippe Lang,2018-04-29 07:29,Issues,4.0.0,"","","",0,2018-02-28 17:19,2018-04-08 15:24,"関連している #17669, 関連している #14239, 関連している #9108",Fixed,3.4.4,"If a globally available custom query is created by the administrator it gets shown as editable for project members who have the ""Manage public queries"" right. Because they don't have the right to edit a global public query, they get the following error message:
> 403 You are not authorized to access this page.
... which I think is the intended behavior.

The exact issue is that the icons for edit and delete are incorrectly shown in the filter section.

*Steps to reproduce the issue:*

* Login as administrator
* Create a global and public query
* Login as project member with right ""Manage public queries""
* Enter the ""Issues"" tab within a project
* Select the global and public query

*Expected result:* The icons for edit and delete are not shown

*Result:* The icons to edit and delete the query are shown in the filter section



The global ""Issues"" tab for all projects shows the expected result.

It seems to me that #14239 and #17669 describe the same issue but not in the correct way."
28259,Redmine,Defect,"",Closed,Normal,attachments_fields id to class change not properly reflected in all CSS,Felix Sch?fer,Go MAEDA,2018-03-02 05:37,UI,3.4.5,"","","",0,2018-02-28 12:11,2018-03-02 05:37,関連している #6719,Fixed,3.4.4,"In r15917 the @attachments_fields@ was changed from an id to a class in the HTML and the CSS. Unfortunately, this was not propagated to the @rtl.css@ and @responsive.css@"
28258,Redmine,Defect,"",New,Normal,"Ticket is invisible on other Roadmap, if target version of another project is selected",Edgars Batna,"",2018-02-28 07:19,Roadmap,"","","","",0,2018-02-28 07:19,"","","",3.4.4,"It is invisible, unless the other project is selected in Impacted Projects. 

Roadmaps should show all tickets assigned to it globally, regardless of what project they come from. 

Titles of tickets should probably be even visible for anyone not having access to the other projects, but without link to the ticket page. This way problems with permissions can also be detected sooner."
28254,Redmine,Defect,"",New,Normal,issues in incorrect project,Christophe Gosiau,"",2018-02-27 14:28,"","","","","",0,2018-02-27 14:28,"","","","","I came across an issue with redmine:email:receive_imap
As described here (http://www.redmine.org/projects/redmine/wiki/RedmineReceivingEmails), the script accepts a parameter to indicate the project where the new issue will be created in.
However, redmine checks the mail subject for a syntax like ""[#123]"". If found, the mail will be added as a reply of the given ticket.

It seems now that if the syntax ""[#123]"" is added in the subject, it is possible to add a reply to a project where the sender has no access to. Wouldn't it be better to check the project parameter and never add a reply if the ticket exists in another project than the one that is passed as a parameter? 
"
28252,Redmine,Defect,"",Closed,Normal,redmine plugin project setting tabs add,曾 詠智,"",2018-03-07 09:34,"","","","","",0,2018-02-27 07:23,2018-03-07 09:34,"",Invalid,"","my patch.rb

<pre><code class=""ruby"">
require_dependency 'projects_helper'

module SampleProjectsHelperPatch
  def self.included(base)   
	base.send(:include, ProjectsHelperMethodsSample)
    base.class_eval do
		alias_method_chain :project_settings_tabs, :redmine_dfi_category
    end
  end
end

module ProjectsHelperMethodsSample
  def project_settings_tabs_with_redmine_dfi_category 
    tabs = project_settings_tabs_without_redmine_dfi_category
    action = {:name => 'sample_plugin', 
      :controller => 'example',
      :action => :show, 
      :partial => 'sample_settings/sample_plugin_settings', :label => :label_plugin_example}
    tabs << action #if User.current.allowed_to?(action, @project)
	tabs
  end
end
</code></pre>

my init.rb

<pre><code class=""ruby"">
require 'redmine'
#require 'tasks\dfi_category_helper_patch'
require 'dfi_category_issues_hook'
require 'dfi_category_controller_issue_hook'
require 'sample_projects_helper_patch'
Redmine::Plugin.register :redmine_dfi_category do
  name 'Redmine Dfi Category plugin'
  author 'Tony'
  description 'This is a plugin for Redmine'
  version '0.0.1'
  url 'http://example.com/path/to/plugin'
  author_url 'http://example.com/about'
   
  menu :project_menu, :categories,{ :controller =>'dfi_categories', :action=>'index' } 
  
    project_module :dfi_categories do
	permission :dfi, :dfi_categories => :index
	permission :redmine_dfi_category, {:categories_setting => [:show, :edit]}, :require => :member
	end
	
   Rails.configuration.to_prepare do
    require_dependency 'projects_helper'
   unless ProjectsHelper.included_modules.include? SampleProjectsHelperPatch
      ProjectsHelper.send(:include, SampleProjectsHelperPatch)   
    end 
  end 
end
</code></pre>

I follow the plugin's patch of content
(https://github.com/akiko-pusu/redmine_issue_templates/blob/master/lib/issue_templates/projects_helper_patch.rb)

but my tab can't work...

thinks




"
