#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
27566,Redmine,Defect,"",New,Normal,API can add custom fields journal entry although it is disabled on WEB UI,Maria Oskar,"",2017-12-10 16:54,Custom fields,"","","","",0,2017-11-19 10:59,"","","",3.3.2,"*What we do:*

# Create Custom Field
# Set

 * Visible: to any users
 * Trackers: Uncheck all
 * Projects: Uncheck all

{{thumbnail(settings.JPG, size=300, title=settings)}}

*What we have:*
This way we can't edit or view this custom fields in any issues.
This custom field will not be seen in issues.

But we can add any value to this field programmatically in a plugin using the CustomValue model. And we can add an entry to the Journal about changing this field using the JournalDetails model.
At the same time, according to our settings: the issue should not have this field.

After these actions on the issue page:
We don’t see the field and its value
But we can see journal entries about changes in this field (that should not be).

{{thumbnail(journal_entries.JPG, size=300, title=settings)}}


I think it's better to get an error when we try to change a value of the field that does not exist in an issue and add an entry to the journal.
It turns out that field settings don’t mean anything.
The field is simply hidden. Despite we have special settings to change visibility.
Values of custom fields and journal details are not checked on matching the field settings before saving.
This behavior is controversial and someone can use it for their own purposes.

*We have some questions*

First of all, we need your feedback on following questions:

* Is this behavior correct, undesirable or incorrect?
* Can we base our solutions on this behavior?
* Can we use this behavior for their own purposes in plugins development?
* Is it better to avoid using this behavior?

_Thanks!_"
27560,Redmine,Defect,"",Closed,Normal,RJS is messing up Nginx proxy for static files,Erwin Mueller,"",2017-12-03 19:26,UI,"","","","",0,2017-11-18 11:17,2017-12-03 19:26,次のチケットと重複 #17770,Duplicate,3.4.3,"I have a simple Redmine+Nginx setup and I upgraded to the latest Redmine version. I see that the following is not working:

* issues: switch version, switch tracker
* custom field: switch format
* probably a lot more

The issue is that I have the following Nginx configuration:

<pre>
location ~* ^.+\.(?:css|js|jpe?g|gif|htc|ico|png|html)$
</pre>

That is fairly common to serve static files directly and make use of Nginx speed. But it breaks RJS apparently.

Because you have this requests:

<pre>
<script>
//<![CDATA[

$('#custom_field_field_format').change(function(){
  $.ajax({
    url: '/custom_fields/new.js',
    type: 'get',
    data: $('#custom_field_form').serialize(),
    complete: toggleDisabledInit
  });
});

//]]>
</script>
</pre>

And Nginx returns a 404:

<pre>
nginx_1    | 2017/11/18 09:50:09 [error] 18#18: *53 open() ""/var/www/html/public/custom_fields/new.js"" failed (2: No such file or directory), client: 192.168.80.1, server: _, request: ""GET /custom_fields/new.js?utf8=%E2%9C%93&authenticity_token=xBi4lllxH%2FNxCGxOPy1355fFA8Z5nvJ6cUKKuOJm3UjR13XVRk0jmPwbEIM1qQcXjxPkJuxr8e3l6tzKK%2BGL%2Bw%3D%3D&custom_field%5Bfield_format%5D=bool&custom_field%5Bname%5D=Affected+Version&custom_field%5Bdescription%5D=&custom_field%5Bmin_length%5D=&custom_field%5Bmax_length%5D=&custom_field%5Bregexp%5D=&custom_field%5Btext_formatting%5D=&custom_field%5Bdefault_value%5D=&custom_field%5Burl_pattern%5D=&custom_field%5Bis_required%5D=0&custom_field%5Bis_required%5D=1&custom_field%5Bis_filter%5D=0&custom_field%5Bis_filter%5D=1&custom_field%5Bsearchable%5D=0&custom_field%5Bsearchable%5D=1&custom_field%5Bvisible%5D=1&custom_field%5Brole_ids%5D%5B%5D=&custom_field%5Btracker_ids%5D%5B%5D=1&custom_field%5Btracker_ids%5D%5B%5D=&custom_field%5Bis_for_all%5D=0&custom_field%5Bproject_ids%5D%5B%5D=&type=IssueCustomField HTTP/1.1"", host: ""localhost:8080"", referrer: ""http://localhost:8080/custom_fields/new?utf8=%E2%9C%93&type=IssueCustomField""
</pre>

Nginx sees a request to @new.js@ and thinks it's a static file and tries to serve it directly.

RJS shouldn't be used anyway: #15560

Workaround:

Add a new location for @new.js@ and let it serve from the Rails server.

<pre>
location ~* ^.+new\.js$ {
  proxy_pass http://redmine:3000;
</pre>
"
27559,Redmine,Patch,"",New,Normal,Default branch should be always first in the graph,Maciek Dems,"",2017-12-18 04:50,SCM,"","","","",0,2017-11-18 09:28,"","","","","In the revisions view, the branches graph shows neat lines for every branch. The branches in this are sorted alphabetically. However, it is much more natural to keep the default branch leftmost all the time, so it is always a straight line. It is how e.g. the network graph in github works.

The attached patch changes the sorting of the branches to ensure, the default branch is always first."
27558,Redmine,Defect,"",Closed,Urgent,Project view looks like is a bug in v3.4.3,howie.woo woo,"",2017-11-18 16:50,Projects,"","","","",0,2017-11-18 07:35,2017-11-18 16:50,次のチケットと重複 #26853,Duplicate,3.4.3,"When I test the new version v3.4.x,the ""projects"" table shows some issues, the project lists are messed up but not happened in v3.3x .please show the pictures."
27556,Redmine,Defect,"",Closed,Normal,"Changes in the project view, the information is displayed in the form of columns.",Jorge Garcia,"",2017-11-18 16:47,Projects,"","","","",0,2017-11-17 16:09,2017-11-18 16:47,次のチケットと重複 #26853,Duplicate,3.4.3,"The project view comes out in the form of columns, which makes the reading of the projects uncomfortable. If this is the new way to show the projects, could I disable it?

In addition, if the description of the project is too long, it jumps to the other column."
27549,Redmine,Defect,"",Closed,Normal,Rewite url filter issue redmine,doanh nguyen,"",2017-12-04 05:01,Issues,"","","","",0,2017-11-17 04:16,2017-12-04 05:01,"",Invalid,"","hi All 

i need Rewrite url filter issue redmine 
http://domain/projects/ngan-sach/issues?utf8=%E2%9C%93&set_filter=1&sort=id%3Adesc&f%5B%5D=status_id&op%5Bstatus_id%5D=o&f%5B%5D=assigned_to_id&op%5Bassigned_to_id%5D=%3D&v%5Bassigned_to_id%5D%5B%5D=149&f%5B%5D=&c%5B%5D=tracker&c%5B%5D=subject&c%5B%5D=done_ratio&c%5B%5D=priority&c%5B%5D=assigned_to&c%5B%5D=due_date&c%5B%5D=cf_1&c%5B%5D=author&group_by=

http://domain/projects/ngan-sach/issues/%E2%9C%93/1/3Adesc...

Very Th?nks"
27546,Redmine,Defect,"",Closed,Normal,Wiki PDF export of .png images not working properly,Mauro Condarelli,"",2017-12-09 15:35,"","","","","",0,2017-11-16 15:11,2017-12-09 15:35,"",Invalid,3.4.2,"I am running a reasonably current version of Redmine under Centos7

!Screenshot from 2017-11-16 14-22-08.png!

I have several images in my wiki pages that are either .png files included with the ""sort form"" (!image.png!) or .svg generated from plantuml plugin.

Neither is displayed correctly in exported .PDF files.

I attach an example of the generated document (this one doesn't even have embedded plantuml graphs).

Is there any hope to quickly find the problem? (I urgently need to send these pages for offline viewing)

TiA"
27543,Redmine,Defect,"",New,Normal,Key/value-pair custom field type not available to all customisable contents,Felix Sch?fer,"",2017-11-26 10:51,Custom fields,Candidate for next major release,"","","",0,2017-11-16 11:53,"","","","","The key/value-pair custom field type is currently limited to the same customisable contents as User and Version custom fields. For the key/value-pair custom field type this limitation is not necessary as the key/value-pairs are not project dependant.

The following patch removes the limitation inherited from the @RecordList@ in the @EnumerationFormat@.

<pre><code class=""diff"">--- a/lib/redmine/field_format.rb
+++ b/lib/redmine/field_format.rb
@@ -723,6 +723,8 @@ module Redmine
     end

     class EnumerationFormat < RecordList
+      self.customized_class_names = nil
+
       add 'enumeration'
       self.form_partial = 'custom_fields/formats/enumeration'

</code></pre>

Another possibility would be to move the limitation from the parent class @RecordList@ to the child classes that need it (@UserFormat@, @VersionFormat@), but that would mean that other existing subclasses (e.g. from plugins) would need to be updated if they rely on this limitation."
27538,Redmine,Defect,"",Closed,Normal,"Redmine installation documentation incorrectly suggests setting uploaded file permissions to 0755, making them executable for everybody",cas dev,"",2017-12-14 13:58,Documentation,"","","","",0,2017-11-15 12:37,2017-12-14 13:15,"",Fixed,"","Official redmine installation documentation at https://www.redmine.org/projects/redmine/wiki/RedmineInstall#Step-8-File-system-permissions tells us to
<pre>
chmod -R 755 files log tmp public/plugin_assets
</pre>
to setup correct file system permissions.

However, this leads to all user uploaded files to get 0755 file permissions, which makes them executable (for everybody).

You'd rather should suggest something like
<pre>
find files log tmp public/plugin_assets -type d -exec chmod 775 {} +
find files log tmp public/plugin_assets -type f -exec chmod 664 {} +
</pre>

instead.

Check and update of documentation is needed before the Redmine Docker image maintainers update their docker-entrypoint.sh accordingly, see https://github.com/docker-library/redmine/issues/94

Thanks for having a look at this!"
27533,Redmine,Defect,"",Closed,Normal,Cannot change the priority of the parent issue in issue query context menu when parent priority is independent of children,Vito Marolda,Go MAEDA,2017-12-26 08:13,Issues list,3.3.6,"","","",0,2017-11-14 20:09,2017-12-26 08:13,関連している #20992,Fixed,3.3.1,"Also if Tracking settings are set to have parent priority independent of children, the context menu in issue query has priorities grayed out.
In fact, when normally editing, the priorities of parent issues are perfetcly editable.
This bug affects the context menu only.
"
27529,Redmine,Patch,"",Closed,Normal,Attachment Added in Issue not saves in journal,Javier Men?ndez Rizo,"",2017-12-10 17:33,Attachments,"","","","",0,2017-11-14 17:27,2017-12-10 17:33,"","","",In the model Issue the action attachment_added is missing the .save to journal.
27526,Redmine,Defect,"",Closed,Normal,Error in Meetings-Plugin (by Arnau Martel),Rainer Rutka,"",2017-11-15 07:54,"","","","","",0,2017-11-14 11:34,2017-11-15 07:54,"",Invalid,3.2.0,"HI!
We got a little problem in the (fine!) Meetings-Plugin made by Arnau Martel.

Every time we modify the meetings-page, the start-time is appending one hour.
Our timezone is set to GMT+1 (Berlin).

e.G.:

1) Start-time for a meeting is: 10.00 o'clock
2) I press 'modify'
3) Start-time is set automatically to: 11.00 o'clock (without any modifications made by the user).

So we have to change the start-time again when we modify the contents of a meeting.

Any suggestions?

Thank you very much.

Rainer Rutka
University of Konstanz
Communication, Information, Media Centre (KIM) * High-Performance-Computing (HPC) * KIM-Support and -Base-Services
78457 Konstanz, Germany"
27518,Redmine,Defect,"",Closed,Normal,redmine custom queries for watcher ,doanh nguyen,"",2017-12-04 05:00,"","","","","",0,2017-11-13 05:40,2017-12-04 05:00,"",Invalid,"","help me,

in issue private,i want member see all data if member add in issue watcher.
who help me !
very thanks,"
27512,Redmine,Defect,"",New,Normal,Totals on custom fields with different role contexts,Pierre de LESPINAY,"",2017-11-10 19:01,Custom fields,"","","","",0,2017-11-10 19:01,"","","",3.4.3,"Totals should exclude values from custom fields for which the context does not allow the user to see.

Example:
We have a custom field *field1* defined that is only visible by a manager.
!screen1.png!

I'm a developer on project 1 and a manager on project 2.

If I go in the project 1's issues I can see the *field1* in the columns, it is empty since I don't have the permission to see it, but I can see it summarized in the totals:
!screen2.png!

I didn't find any issue talking about it.
Is it a work in progress ?
"
27510,Redmine,Patch,"",New,Normal,Groups active method,Aleksandar Pavic visit redminecookbook.com,"",2017-12-10 11:29,Groups,"","","","",0,2017-11-10 14:36,"","","","","Groups should have ""active"" method, because they can be assigned issues to, and are treated in many ways as users.

Some plugins like https://github.com/Restream/redmine_reminder use it, and even cause error as described here
https://github.com/Restream/redmine_reminder/issues/5

Even though it could be resolved as a plugin my opinion is that groups.rb model should have active method, simply because they 
already have status attribute...

So proposed is to add active? method, as provided in patch file.

"
27507,Redmine,Patch,"",Closed,Normal,Czech help files translation,Karel Pi?man,"",2017-12-10 04:54,Translations,"","","","",0,2017-11-10 13:42,2017-12-10 04:54,"","","",""
27506,Redmine,Patch,"",Closed,Normal,Czech translation change,Karel Pi?man,"",2017-12-10 04:54,Translations,4.0.0,"","","",0,2017-11-10 12:56,2017-12-10 04:54,"","","",""
27505,Redmine,Defect,"",Closed,Normal,Cannot install nokogiri 1.7 on Windows Ruby 2.4,Alexander Ryabinovskiy,"",2017-12-11 19:03,Gems support,3.4.4,"","","",0,2017-11-10 10:31,2017-12-11 19:03,"関連している #26183, 関連している #26503, 次のチケットが重複 #27861",Fixed,3.4.3,"I can`t install Redmine 3.4.3 with Ruby 2.4, because it needs nokogiri 1.7.2
nokogiri 1.7.2 has limitation:
REQUIRED RUBY VERSION:
< 2.4, >= 2.1.0

We can use nokogiri >= 1.8.0 in Gemfile for Ruby 2.4"
27502,Redmine,Patch,"",Closed,Normal,Lithuanian translation for 3.4-stable,Marius ?il?nas,"",2017-12-10 04:55,Translations,3.4.4,"","","",0,2017-11-10 08:38,2017-12-10 04:55,"","","",Please commit those changes into the repository. Redmine version 3.4-stable.
27407,Redmine,Defect,"",Confirmed,Normal,Default assignee in issue categories doesn't work for groups,Alex Stanev,"",2017-12-08 05:14,Project settings,"","","","",0,2017-11-08 14:10,"","","",3.4.3,"In project settings->issue categories we can select certain user to be assigned by default for every category. Choosing group instead of user is accepted here, but the group then doesn't get assigned when this category is selected.
We have enabled ""Allow issue assignment to groups""."
27406,Redmine,Defect,"",Closed,Normal,Internal Server Error while posting smile in issue's description,Pavel Potcheptsov,"",2017-11-08 15:11,"","","","","",0,2017-11-08 13:31,2017-11-08 14:02,"",Invalid,3.4.3,"It took a time to realize why issue's creation throw Internal Error.
It turned out that text was actually copy-pasted to description from somewhere and it contains smile.
I can't provide full text because of privacy but here is relevant error from log:

<pre>
Processing by IssuesController#create as HTML
..skipped..
Completed 500 Internal Server Error in 130ms (ActiveRecord: 67.5ms)
ActiveRecord::StatementInvalid (Mysql2::Error: Incorrect string value: '\xF0\x9F\x98\x8A\x0D\x0A...' for column 'description' at row 1:
</pre>
Relevant ""article"":https://mathiasbynens.be/notes/mysql-utf8mb4#character-sets to fix issue."
27399,Redmine,Defect,"",Closed,Normal,Issue in project list,匿名ユーザー,"",2017-11-08 18:00,UI,"","","","",0,2017-11-07 21:20,2017-11-08 18:00,次のチケットと重複 #26853,Duplicate,3.4.3,"On the 'Projects' page, the list of the projects appear on the same line with weird irregular space between two project.
Attached a screenshot of my projects page.

Issue appear on the latest version on a fresh installation"
27397,Redmine,Defect,"",Closed,Normal,issues with custom field sql query error,Evgeniy Fedorov,"",2017-11-07 14:27,Custom fields,"","","","",0,2017-11-07 13:36,2017-11-07 14:27,"",Invalid,3.4.3,"When adding custom field in issues list,
USING MS SQL 2016

<pre>
generates query 
SELECT custom_values.*, cv.cnt, cv.field_format FROM [custom_values] INNER JOIN
    (
ERROR 1 ---	SELECT cv.id
			cv.cnt,
			cv.field_format
	FROM
	(
	SELECT cv.id,
			cv_m.cnt,
			cf.field_format,
			case when cf.multiple = 1 and cf.acl_trim_multiple = 1 then 1 else 0 end as mlt,
ERROR 2 ---			ROW_NUMBER() OVER (PARTITION BY i.id, cv.custom_field_id, ORDER BY i.id, cv.custom_field_id, cv.id) as row_number
	FROM custom_values cv
			INNER JOIN custom_fields cf on cf.id = cv.custom_field_id
			INNER JOIN issues i on i.id = cv.customized_id
			INNER JOIN (SELECT COUNT(1) as cnt, cv.custom_field_id, cv.customized_id FROM custom_values cv WHERE cv.customized_type = ''Issue'' and cv.custom_field_id IN (1) and cv.customized_id IN (1015,1012,1010,1005,49,48,46,44,41,29,28,27,23,22,18,13,11,10,9,8,7) GROUP BY cv.custom_field_id, cv.customized_id) cv_m on cv_m.custom_field_id = cf.id and cv_m.customized_id = i.id
	WHERE cv.customized_type = ''Issue''
		and cv.custom_field_id IN (1)
		and i.id IN (1015,1012,1010,1005,49,48,46,44,41,29,28,27,23,22,18,13,11,10,9,8,7)
ERROR 3 ---	ORDER BY i.id, cv.custom_field_id, cv.id
	) cv
	WHERE cv.mlt = 0 OR cv.row_number <= 3
	) cv on cv.id = custom_values.id  ORDER BY [custom_values].[customized_id] ASC, [custom_values].[custom_field_id] ASC, [custom_values].[id] ASC
 
with 3 errors. 
</pre>

1) no comma after id
2) ROW_NUMBER() OVER (PARTITION BY i.id, cv.custom_field_id, ORDER BY i.id, cv.custom_field_id, cv.id) as row_number
the comma doesn't be before order by
3)  ORDER BY 
The ORDER BY clause is invalid in views, inline functions, derived tables, subqueries, and common table expressions, unless TOP, OFFSET or FOR XML is also specified."
27393,Redmine,Defect,"",Closed,Normal,504 Gateway Time-out,Vijay bhaskar,"",2017-11-07 10:15,Administration,"","","","",0,2017-11-07 09:59,2017-11-07 10:15,"",Invalid,2.2.3,"Got very frequently ""504 Gateway Time-out"" error in Redmine"
27379,Redmine,Defect,"",Closed,Normal,Upgrade Instructions missing important command,Chris Clemson,"",2017-11-05 04:53,Documents,"","","","",0,2017-11-04 21:02,2017-11-05 04:53,"",Invalid,"","I am trying to upgrade redmine from 3.2.6 to 3.2.8, and I am trying to follow the instructions on your site at [[RedmineUpgrade]]

When I get to step 7, it says the following:
<pre>
7. Run the following command from your new Redmine root directory:

If you're upgrading from Redmine 2.x or below, remove the following file if it exists:

    config/initializers/secret_token.rb
</pre>

Surely there should be something after that line and before the ""If you're upgrading..."" ?

Thanks,

Chris"
27369,Redmine,Defect,"",Closed,Normal,Permissions aren't per project,Jon Schell,"",2017-11-25 17:17,Permissions and roles,"","","","",0,2017-11-02 18:57,2017-11-25 17:17,"",Invalid,3.0.3,"Assigning someone as a role that has the permission to edit users on one project gives them the ability to edit users on other projects, even if they don't have that role on the other project."
27368,Redmine,Patch,"",New,Normal,Make preview for comments for news,Senya Senya,"",2017-11-25 17:48,News,4.1.0,"","","",0,2017-11-02 17:18,"",関連している #2604,"","","This patch implements preview for comments for the news, just like it works for issues, news and other entities.

!https://framapic.org/IjeGCdftd06J/w6WF2vL36DfR.png!"
27361,Redmine,Defect,"",Closed,Normal,Failed when using Emoji,Charles So,"",2017-11-03 16:05,Database,"","","","",0,2017-11-02 04:38,2017-11-03 16:05,次のチケットと重複 #24992,Duplicate,3.0.4,"Tried to create Issue directly or via email with emoji, reply to forum via email using emoji, and all failed.

Here is output from Production.log

ActiveRecord::StatementInvalid (Mysql2::Error: Incorrect string value: '\xF0\x9F\x87\xA6\xF0\x9F...' for column 'description' at row 1: INSERT INTO `issues` (`project_id`, `author_id`, `priority_id`, `tracker_id`, `status_id`, `subject`, `description`, `start_date`, `updated_on`, `created_on`, `lock_version`) VALUES (33, 4, 4, 2, 1, 'CCCCC list', '- "
27359,Redmine,Defect,"",Closed,Normal,Getting issues by multiple values of custom fields,I S,"",2017-12-01 09:35,REST API,"","","","",0,2017-11-01 19:41,2017-12-01 09:35,"",Invalid,3.2.1,"Hello!
I need to get issues through REST API with several values of one custom field. 
Tell me, please, how should i do it?
I've tried to do it like this:
(both of this custom field values exist in my Redmine)
http://redmine.url/redmine/issues.json?cf_4=2349628|2338924

but API returned only one issue instead of two.
So am I doing something wrong or isn't it working?

Thank you,
Inna."
