#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
22069,Redmine,Defect,"",Closed,Normal,500 internal error while creating user with api by json request,Vitaly Margelov,"",2016-02-18 04:02,REST API,"","","","",0,2016-02-17 19:33,2016-02-18 04:02,"","","","After my .NET Redmine library threw an exception stating that create user request returned 500 error, I figured out, that I can't create user using JSON, only using by XML request.
I've been taking request examples from here [[http://www.redmine.org/projects/redmine/wiki/Rest_Users]]
I get internal server error every time I use JSON for my requests, but XML ones are successful. Here is log message:

@Started POST ""/redmine/users.json"" for  at 2016-02-17 09:53:47 -0800
Processing by UsersController#create as JSON
Current user: admin (id=1)
Completed 500 Internal Server Error in 18.0ms

NoMethodError (undefined method `[]' for nil:NilClass):
app/controllers/users_controller.rb:90:in `create'@

We've been testing it on versions 2.6.9-4 and 3.1.2-0. Same error on each. We've used Bitnami to deploy Redmine and apps."
22061,Redmine,Defect,"",Closed,Normal,Redmine redirects to custom field edit page after changing custom field order,Luis Blasco,"",2016-02-17 11:50,Custom fields,"","","","",0,2016-02-17 11:20,2016-02-17 11:47,次のチケットと重複 #21535,Duplicate,3.2.0,"After changing the order of a custom field (by pressing the arrow), user is redirected to this custom field's page in editing mode. If you have a long list of custom fields and you want to place this very custom field in the middle of the list, this means you have to go forth and back many times."
22059,Redmine,Defect,"",Closed,Normal,Issue percentage selector extends screen border,S?ren Friis,Jean-Philippe Lang,2016-04-24 12:25,UI,3.3.0,"","","",0,2016-02-17 10:56,2016-04-24 12:25,"",Fixed,"","When right clicking issues, the percentage selector dropdown list extends the border of the screen, even though there is a lot of screen real-estate available.

Instead of showing it starting with 0% at mouse position, it should check the screen limits and move the list accordingly.

!issue_selector.png!"
22048,Redmine,Defect,"",New,Normal,Exception throws during plugin rendering,Andrey Iskousnykh,"",2016-02-17 03:24,Plugin API,"","","","",0,2016-02-16 19:25,"","","","","The following code in @redmine\app\views\layouts\base.html.erb@ at 28th line will throw @ActionController::UrlGenerationError@ when plugin has controller with namespace in routing.

<pre>
<code class=""ruby"">
<%= form_tag({:controller => 'search', :action => 'index', :id => @project}, :method => :get ) do %>
</code>
</pre>

A part from @route.rb@ of plugin:

<pre>
<code class=""ruby"">
RedmineApp::Application.routes.draw do
  #...
  get 'projects/:project_id/reports/admin'
  #...
end
</code>
</pre>

This is not the only source of this error, because of @:controller@ parameter is used in relative form, so any usage of @ActionController::Base#url_for@ would throw an error (e.g. during _menu_ generation).

The only way for a while to bypass the error is to *avoid namespaces in plugins*.

To produce an error you need to generate a plugin with controller using namespaces, like @Reports::BadPluginController < ApplicationController@, which action renders as redmine part (using standard redmine layout), and route to it @get 'projects/:project_id/reports/bad_plugin'@.

Met at
<pre>
Environment:
  Redmine version                3.2.0.stable
  Ruby version                   2.1.5-p273 (2014-11-13) [i386-mingw32]
  Rails version                  4.2.5.1
  Environment                    development
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.5
  Filesystem
</pre>"
22046,Redmine,Defect,"",New,Normal,Markdown XML code blocks not properly supported,T H,"",2016-02-18 14:52,Text formatting,"","","","",0,2016-02-16 17:24,"","","",3.1.3,"Markdown code blocks are blocks of text surrounded by three backticks (@```@).  

For example:
<pre>
```xml
<example>test</example>
```
</pre>

This should result in the following HTML:
<pre><pre><code class=""xml"">
<example>test</example>
</code>< /pre></pre>

(I can't seem to get the closing @pre@-tag to show up properly, either!)

However, what is actually output is:

<pre>
<pre>
<example>test</example>
</pre>
</pre>

The result is that syntax highlighting does not work.  If it is too much trouble to include the language (the @class@ attribute based on the language after the three backticks), it would be sufficient for me if the code was surrounded by <pre><code>…</code></pre> in addition to the @pre@-tags already in place."
22040,Redmine,Defect,"",Closed,Normal,Unable to host multiple instance in apache first one hit and working fine second instance getting index of page,sriram sundar,"",2016-02-16 08:45,"","","","","",0,2016-02-16 07:14,2016-02-16 08:45,"",Invalid,3.0.4,"Hello All,

 I'm very new to redmine. So, First let me explain what i did..

Reference URL : https://www.redmine.org/projects/redmine/wiki/HowTo_Install_Redmine_25x_on_Ubuntu_1404_with_Apache2_Phusion_Passenger_MySQL_and_Subversion

Step 1: Configure redmine package on /usr/share/teamone
Step 2: Configure redmine package on /usr/share/teamtwo
Step 3: Create DB for both teamone and teamtwo
Step 4: Configure apache2 settings on /etc/apache2/sites-available/000-default.conf

Configuration : 

<VirtualHost 192.168.51.25:80>

        DocumentRoot /var/www/html

        <Directory /var/www/html/teamone>
        RailsBaseURI /teamone
        PassengerResolveSymlinksInDocumentRoot on
        </Directory>

# teamone Logs
        ErrorLog /usr/share/teamone/log/apache-error.log
        CustomLog /usr/share/teamone/log/apache-access.log combined


</VirtualHost>


<VirtualHost 192.168.51.25:80>

        DocumentRoot /var/www/html


        <Directory /var/www/html/teamtwo>
        RailsBaseURI /teamtwo
        PassengerResolveSymlinksInDocumentRoot on
        </Directory>

        # teamtwo Logs
        ErrorLog /usr/share/teamtwo/log/apache-error.log
        CustomLog /usr/share/teamtwo/log/apache-access.log combined
</VirtualHost>

"
22034,Redmine,Defect,"",Closed,Normal,Locked users disappear from project settings,Frederico Camara,Jean-Philippe Lang,2017-03-29 14:21,Project settings,3.2.5,"","","",0,2016-02-15 15:05,2017-01-04 20:48,"",Fixed,3.1.0,"I control which users are part of my projects, but I'm having problems with locked users. Thay disappear from the list and I can't manage them as long as they're locked. If at anytime they become unlocked by the administrator, thay would unexpectedly show up in my project with roles I gave them months ago.

This is annoying. I don't care if the users disappear from the workflow or from the page project, but if they are locked for some reason in Redmine, I should still be able to change their roles in my project, or kick them out if I needed to."
22031,Redmine,Defect,"",Closed,Normal,Time entry get the values XML Parsing Error ,arul baskar,"",2016-02-15 08:40,"","","","","",0,2016-02-15 06:47,2016-02-15 07:01,"","","","
I have test the redmine api with get time entries value. here is the error

XML Parsing Error: no element found
Location: http://#/time_entries/864.xml
Line Number 1, Column 1:


http//#/time_entries/864.xml

this ur is get json format any idea. please help me


"
22030,Redmine,Defect,"",New,High,Redmine.pm authentication slow & caching not working (svn),vic dog,"",2016-02-22 22:41,SCM extra,"","","","",0,2016-02-15 00:06,"","","","","Hello team,

The Redmine.pm authentication method for SVN is extremely slow when using a layout that requires polling of various files in sequence from client.

This means that check in and check out time is very slow, when it has to check every single time in one check-out for example.

Attempting to use the cachecredentials flag causes passenger to not start.

Passenger simply says:

[ 2016-02-11 10:44:33.5604 2718/7fb6e1e1c700 age/Log/Main.cpp:346 ]: Signal received. Gracefully shutting down... (send signal 2 more time(s) to force shutdown)
[ 2016-02-11 10:44:33.5604 2718/7fb6e4db5780 age/Log/Main.cpp:408 ]: Received command to shutdown gracefully. Waiting until all clients have disconnected...
[ 2016-02-11 10:44:33.5604 2718/7fb6e1e1c700 Ser/Server.h:455 ]: [LoggerAdminServer] Shutdown finished
[ 2016-02-11 10:44:33.5604 2713/7fe0effff700 Ser/Server.h:455 ]: [ServerThr.2] Shutdown finished
[ 2016-02-11 10:44:33.5604 2713/7fe0ef7fe700 Ser/Server.h:455 ]: [AdminServer] Shutdown finished
[ 2016-02-11 10:44:33.5605 2718/7fb6e4db5780 age/Log/Main.cpp:433 ]: PassengerAgent logger shutdown finished
[ 2016-02-11 10:44:33.5610 2713/7fe0ffc23780 age/Hel/Main.cpp:876 ]: PassengerAgent server shutdown finished

Thanks"
22029,Redmine,Defect,"",Closed,Normal,The custom field 'version' drop down menu isn't showing the version in the same way as the target version,Nils Grimm,"",2016-03-02 17:13,Custom fields,"","","","",0,2016-02-14 22:49,2016-03-02 17:13,次のチケットと重複 #15902,Duplicate,3.2.0,"The ordered and structured drop down view of the issue 'target version' field should be used for the custom field 'version' type, too."
22024,Redmine,Defect,"",New,Normal,Validation error on float custom filed in case of i18n decimal separator,Rafael Neves,"",2016-02-15 14:22,I18n,"","","","",0,2016-02-12 20:37,"",関連している #21677,"",2.6.2,"Hi.I´m using redmine 2.6.2. I have created a custom field wich type is  float. I want to use comma as decimal separator.

But when i set locale to , pt or pt-BR, for instance, if the user inputs a
float like '95,70' or '500,25' in a form input, numerical
validation will yield an 'invalid_number' error, even though this is a
valid format in Brazil.  

Only works if i use dot as decimal separator... but it is not the right way to do it.

Is that a newer version of redmine that fix it ?

How we that uses comma as decimal separator deals with with number formats in redmine?

Thanks!"
22022,Redmine,Defect,"",Needs feedback,Normal,Issue shows wrong in wrong parent subtasks list,Lifecycle Software,"",2017-06-13 08:27,Issues,"","","","",0,2016-02-12 15:08,"","","",3.2.0,"To make it simple, I have this hierarchy

<pre>
732
   734
      735
      766
</pre>

I have a Issue 639 which has a ""parent_id""=766 so I'm supposing to see the hierarchy like that:
<pre>
732
   734
      735
      766
         639
</pre>

But the problem is that Issue 639 is showing in the subtasks list of 735! Like this:
<pre>
732
   734
      735
         639
      766
</pre>

From the rails console, I'll show the problem in more details:
<pre>
2.2.3 :001 > issue = Issue.find_by_id(639)
  Issue Load (0.4ms)  SELECT  `issues`.* FROM `issues` WHERE `issues`.`id` = 639 LIMIT 1
 => #<Issue id: 639, tracker_id: 2, project_id: 5, subject: ""Reactivate Subscriber (RM-224)"", description: """", due_date: ""2015-12-23"", category_id: 2, status_id: 2, assigned_to_id: 14, priority_id: 2, fixed_version_id: 10, author_id: 1, lock_version: 17, created_on: ""2016-01-22 08:53:45"", updated_on: ""2016-02-12 11:35:41"", start_date: ""2015-12-17"", done_ratio: 0, estimated_hours: 7.0, parent_id: 766, root_id: 732, lft: 8, rgt: 9, is_private: false, closed_on: nil> 
2.2.3 :005 > issue.ancestors[issue.ancestors.count-1].id
   (0.3ms)  SELECT COUNT(*) FROM `issues` WHERE `issues`.`root_id` = 732 AND (issues.lft < 8 AND issues.rgt > 9)
  Issue Load (0.5ms)  SELECT `issues`.* FROM `issues` WHERE `issues`.`root_id` = 732 AND (issues.lft < 8 AND issues.rgt > 9)  ORDER BY `issues`.`lft` ASC
 => 735 
2.2.3 :006 > issue.parent_id
 => 766
</pre> 

Here you can see that ""issue"" has a ""parent_id"" of 766, but it's nearest ancestor is 735!

Going deeper in the analisys..
<pre>
2.2.3 :004 > parentIssue = Issue.find_by_id issue.parent_id
  Issue Load (0.6ms)  SELECT  `issues`.* FROM `issues` WHERE `issues`.`id` = 766 LIMIT 1
 => #<Issue id: 766, tracker_id: 2, project_id: 5, subject: ""MW LowLevel Actors"", description: """", due_date: ""2016-02-11"", category_id: 2, status_id: 1, assigned_to_id: 12, priority_id: 2, fixed_version_id: 10, author_id: 12, lock_version: 16, created_on: ""2016-02-10 16:44:37"", updated_on: ""2016-02-12 11:35:41"", start_date: ""2015-12-17"", done_ratio: 0, estimated_hours: nil, parent_id: 734, root_id: 732, lft: 23, rgt: 26, is_private: false, closed_on: nil> 
2.2.3 :005 > parentIssue.parent_id
 => 734 
2.2.3 :006 > ancestorIssue = issue.ancestors[issue.ancestors.count-1]
   (1.7ms)  SELECT COUNT(*) FROM `issues` WHERE `issues`.`root_id` = 732 AND (issues.lft < 8 AND issues.rgt > 9)
  Issue Load (0.2ms)  SELECT `issues`.* FROM `issues` WHERE `issues`.`root_id` = 732 AND (issues.lft < 8 AND issues.rgt > 9)  ORDER BY `issues`.`lft` ASC
 => #<Issue id: 735, tracker_id: 2, project_id: 5, subject: ""Executors"", description: """", due_date: ""2016-02-12"", category_id: nil, status_id: 1, assigned_to_id: 28, priority_id: 2, fixed_version_id: 10, author_id: 12, lock_version: 11, created_on: ""2016-02-08 15:50:40"", updated_on: ""2016-02-12 11:09:39"", start_date: ""2016-02-10"", done_ratio: 0, estimated_hours: nil, parent_id: 734, root_id: 732, lft: 5, rgt: 10, is_private: false, closed_on: nil> 
2.2.3 :007 > ancestorIssue.parent_id
 => 734 
</pre>

We can see that both realParent and ancestorParent have the same parent_id, as such they are brothers...

Why and how can I fix this one?"
22021,Redmine,Defect,"",Closed,Normal,RAILS_ENV=production rake db:migrate giving rake aborted!,Niraj Mhatre,"",2016-02-12 13:52,Database,"","","","",0,2016-02-12 13:33,2016-02-12 13:52,"",Invalid,2.5.2,"Redmine version redmine-2.5.0

I have following gems installed

Using rake 0.9.2
Using RedCloth 4.2.9
Using i18n 0.7.0
Using json 1.8.3
Using minitest 5.8.4
Using thread_safe 0.3.5
Using builder 3.2.2
Using erubis 2.7.0
Using mini_portile2 2.0.0
Using rack 1.6.4
Using mime-types 2.99
Using arel 6.0.3
Using addressable 2.4.0
Using bundler 1.11.2
Using coderay 1.1.0
Using concurrent-ruby 1.0.0
Using htmlentities 4.3.1
Using thor 0.19.1
Using mysql 2.9.1 (was 2.8.1)
Using mysql2 0.3.20
Using net-ldap 0.12.1
Using ruby-openid 2.3.0
Using rbpdf-font 1.19.0
Using redcarpet 3.3.4
Using request_store 1.0.5
Using hoe 3.14.2
Using tzinfo 1.2.2
Using nokogiri 1.6.7.2
Using rack-test 0.6.3
Using mail 2.6.3
Using css_parser 1.3.7
Using sprockets 3.5.2
Using rack-openid 1.4.2
Using rbpdf 1.19.0
Using rubytree 0.5.2
Using activesupport 4.2.5
Using loofah 2.0.3
Using roadie 3.1.1
Using rails-deprecated_sanitizer 1.0.3
Using globalid 0.3.6
Using activemodel 4.2.5
Using rails-html-sanitizer 1.0.3
Using rails-dom-testing 1.0.7
Using activejob 4.2.5
Using activerecord 4.2.5
Using protected_attributes 1.1.3
Using actionview 4.2.5
Using actionpack 4.2.5
Using actionmailer 4.2.5
Using actionpack-action_caching 1.1.1
Using actionpack-xml_parser 1.0.2
Using railties 4.2.5
Using sprockets-rails 3.0.1
Using jquery-rails 3.1.4
Using roadie-rails 1.1.0
Using rails 4.2.5



[root@localhost redmine]# ruby -v
ruby 1.9.3p551 (2014-11-13 revision 48407) [i686-linux]


cat database.yml
# Default setup is given for MySQL with ruby1.9.
# Examples for PostgreSQL, SQLite3 and SQL Server can be found at the end.
# Line indentation must be 2 spaces (no tabs).

production:
  adapter: mysql
  database: redmine_db
  host: localhost
  username: redmine_admin
  password: ""root""
  encoding: utf8

WHEN I RUN THIS COMMAND I GOT THIS ERROR I TRIED MANY SOLUTION FROM GOOGLE BUT NOT WORKING.I STUCK HERE FROM MANY WEEKS PLEASE HELP

[root@localhost config]# *RAILS_ENV=production rake db:migrate
(in /var/www/redmine)
rake aborted!
undefined local variable or method `load_default_data' for main:Object

Tasks: TOP => db:migrate => environment
(See full trace by running task with --trace)*

*AFTER I TRIED --trace 
*

(in /var/www/redmine)
** Invoke db:migrate (first_time)
** Invoke environment (first_time)
** Execute environment
rake aborted!
undefined local variable or method `load_default_data' for main:Object
/var/www/redmine/config/environment.rb:16:in `<top (required)>'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-4.2.5/lib/active_support/dependencies.rb:274:in `require'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-4.2.5/lib/active_support/dependencies.rb:274:in `block in require'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-4.2.5/lib/active_support/dependencies.rb:240:in `load_dependency'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-4.2.5/lib/active_support/dependencies.rb:274:in `require'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-4.2.5/lib/rails/application.rb:328:in `require_environment!'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-4.2.5/lib/rails/application.rb:457:in `block in run_tasks_blocks'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/task.rb:205:in `call'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/task.rb:205:in `block in execute'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/task.rb:200:in `each'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/task.rb:200:in `execute'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/task.rb:158:in `block in invoke_with_call_chain'
/usr/local/rvm/rubies/ruby-1.9.3-p551/lib/ruby/1.9.1/monitor.rb:211:in `mon_synchronize'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/task.rb:151:in `invoke_with_call_chain'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/task.rb:176:in `block in invoke_prerequisites'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/task.rb:174:in `each'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/task.rb:174:in `invoke_prerequisites'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/task.rb:157:in `block in invoke_with_call_chain'
/usr/local/rvm/rubies/ruby-1.9.3-p551/lib/ruby/1.9.1/monitor.rb:211:in `mon_synchronize'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/task.rb:151:in `invoke_with_call_chain'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/task.rb:144:in `invoke'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/application.rb:112:in `invoke_task'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/application.rb:90:in `block (2 levels) in top_level'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/application.rb:90:in `each'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/application.rb:90:in `block in top_level'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/application.rb:129:in `standard_exception_handling'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/application.rb:84:in `top_level'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/application.rb:62:in `block in run'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/application.rb:129:in `standard_exception_handling'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/lib/rake/application.rb:59:in `run'
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/rake-0.9.2/bin/rake:32:in `<top (required)>'
/usr/local/rvm/gems/ruby-1.9.3-p551/bin/rake:23:in `load'
/usr/local/rvm/gems/ruby-1.9.3-p551/bin/rake:23:in `<main>'
/usr/local/rvm/gems/ruby-1.9.3-p551/bin/ruby_executable_hooks:15:in `eval'
/usr/local/rvm/gems/ruby-1.9.3-p551/bin/ruby_executable_hooks:15:in `<main>'
Tasks: TOP => db:migrate => environment

Thanks in advance 



"
