#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
17752,Redmine,Defect,"",Closed,Normal,mail subject come to unreadable code when it's too long,lee min,"",2014-08-27 07:03,Email notifications,"","","","",0,2014-08-27 03:51,2014-08-27 04:30,次のチケットと重複 #3592,Duplicate,"","=?UTF-8?Q?_=E8=BE=B9=E7=9C=8B=E8=BE=B9=E9=80=81=E6=B8=B8=E6=88=8F=E8=B7=B3=E8=BD=AC=E9=93=BE=E6=8E=A5=E9=85=8D=E7=BD=AE=E4=BB=8ERMS=E8=BD=AC=E7=A7=BB=E5=88=B0=E9=9D=9E=E6=A0=B8=E5=BF=83CMS=E4=B8=AD=E5=88=9D=E5=A7=8B=E5=8C=

this issue appear in #3592
"
17748,Redmine,Patch,"",New,Normal,Subrepositories Fail to Authenticate Internal Users upon Subversion Checkout,David Pettifor,"",2014-09-24 11:18,SCM extra,"","","","",0,2014-08-26 21:08,"","","","","* DBMS: PostgreSQL 8.4.20
* Ruby 1.9.3p547
* Rails 3.2.13
* Redmine 2.2.4.stable.11981

We have setup Apache 2.2.5 to host subversion repositories created in our local directory ""/var/svn/"".  We can browse these repositories through Redmine just fine.  However, when an internal Redmine user tries to checkout a secondary repository using a local ""svn checkout"" command, they would fail to authenticate against any of these secondary repositories of a given project of which they are a member.


We tracked down the issue and found it to be located in the ""Redmine.pm"" file, located at

    /extra/svn/Redmine.pm

If we look at Line 246 (http://www.redmine.org/projects/redmine/repository/entry/trunk/extra/svn/Redmine.pm#L246), we are only gathering repository permission for a project whose identifier matches the repository identifier.  This is bad in at least two cases:

# If the repository is named something different than the project identifier (such as project identifier is ""myproject"" but the repository is at ""/var/svn/myproj"")
# If we have secondary repositories which of course would have a different identifier than the project's identifier

To fix this, we need to modifiy line 246 to include any _repository_ identifer *or* where the repository's _URL_ matches:

     AND (projects.identifier=?
     OR projects.id IN (SELECT project_id FROM repositories WHERE identifier = ?)
     OR projects.id IN (SELECT project_id FROM repositories WHERE url LIKE '%/'||?)
     )

Of course, we'll also need to pass in the project identifier another two times when the Perl string is compiled upon execution, which happens on line 461 (or 464 with the added code above):

    $sth->execute($redmine_user, $project_id, $project_id, $project_id);

I hope this is a good solution for anyone having the same issues out there, and hope that this (or an adaptation of this) is included in some future release!
"
17746,Redmine,Defect,"",Closed,High,Internal error redmine 2.5,Thibault Monteiro,"",2014-08-26 15:30,Issues,"","","","",0,2014-08-26 15:18,2014-08-26 15:30,"",Invalid,2.5.2,"My infos :
<pre>
[01:13 PM]-[root@packer-virtualbox-iso]-[/opt/redmine-2.5]-[svn] B
B# RAILS_ENV=production ruby script/about

Environment:
  Redmine version                2.5.2.stable.13345
  Ruby version                   1.8.7-p352 (2011-06-30) [x86_64-linux]
  Rails version                  3.2.19
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.0
  Git                            1.7.9.5
  Filesystem
Redmine plugins:
  no plugin installed
</pre>

My VHOST :
<pre>
 <VirtualHost *>
   SetEnv RAILS_ENV production
   ServerName redmine.dev
   DocumentRoot ""/opt/redmine-2.5/public""
   <Directory ""/opt/redmine-2.5/public"">
     Options Indexes FollowSymLinks MultiViews
     AllowOverride All
     Require all granted
   </Directory>

   ErrorLog ""/var/log/apache2/redmine_error.log""
   ServerSignature Off
   CustomLog ""/var/log/apache2/redmine_access.log"" combined

   ServerAlias redmine.dev

   #ProxyPassMatch ^/(.*\.php(/.*)?)$ fcgi://127.0.0.1:3000/opt/redmine-2.5/public/$1
   ProxyPass / http://127.0.0.1:3000/
   ProxyPassReverse / http://127.0.0.1:3000/

 </VirtualHost>
 
</pre>

And when I go to ""redmine.dev"" I have this error :
<pre>
Internal error

An error occurred on the page you were trying to access.
If you continue to experience problems please contact your Redmine administrator for assistance.

If you are the Redmine administrator, check your log files for details about the error.

Back
</pre>

I really don't understand, this is a clean install with apache2 and mysql, with no error log. It's my first install of redmine and ruby on Ubuntu so I maybe miss something.

Thanks."
17745,Redmine,Patch,"",Closed,Normal,Issues page sidebar - Link to issues page,Michael Heinze,"",2017-03-06 13:28,UI,"","","","",0,2014-08-26 13:13,2017-03-06 13:28,関連している #5920,"","","You might be wondering why anyone wants to have a link to the issues page in the sidebar of the issues page, but the reason is as follows:

When you are in the *issues view of a project*, you can set a filter and - permission provided - switch between different views (Gantt, Calendar, Issues) without losing the filter settings by using the respective links in the projects menu:

!project_issues_links.png!

But if you are in the *""global"" issues view* (via the ""View all issues"" link on the projects overview page) you don't have the projects menu available as you are in no project.

In the ""global"" issues view, you only can only switch between the views using the links in the sidebar. There you have ""filter-keeping"" links to the Gantt view and to the Calendar view (again, permission provided). *But what you do not have there is a link which brings you from the Gantt view or the Calendar view back to the issues view without losing the filter settings!* Therefore I created this patch, to also have a ""filter-keeping"" link to the issues view in the sidebar:

!global_issues_links.png!"
17744,Redmine,Defect,"",Closed,Normal,Disabling fields in tracker keeps attached workflow permissions,Etienne Massip,Jean-Philippe Lang,2014-11-22 11:34,Issues workflow,2.6.1,"","","",0,2014-08-26 09:32,2014-11-22 11:34,"",Fixed,"","Say e.g. you create a tracker by copying an existing workflow for which some field permissions have been specifically set.

Deselecting the fields used by the tracker (at creation time or at a later time) doesn't remove these permissions.

The may lead to some ??Version Id can't be blank?? error message at issue form status update if the original workflow stated that the field is mandatory for the new status even if the ??Version Id?? field is not in the form.

This is not easy to determinate as the workflow permissions are not visible in the administration screen but only in database.
"
17738,Redmine,Defect,"",Closed,Normal,"unable to custom the ""status"" from the ""Issue statuses"" screen",zeashan tayyab,"",2014-09-22 15:50,Custom fields,"","","","",0,2014-08-25 10:52,2014-08-26 09:33,"",Invalid,2.5.2,"Steps to reproduce:

Login with the ""Admin"" account
open the ""Issue statuses"" screen and add the new status ""Reopen"" as mentioned in the attached screen shot no.1
Now open the ""Work flow"" screen.
User can not see the custom value ""Reopen"" in the work flow screen as mentioned in screen shot 2
"
17737,Redmine,Defect,"",Closed,High,"Unable to change the ""Activity"" value from dropdown ""Activity"" on the feature",zeashan tayyab,"",2015-09-11 16:28,Time tracking,"","","","",0,2014-08-25 10:40,2015-08-23 17:05,"",Invalid,2.5.2,"Steps to reproduce:

Login from Admin account:
Go to ""Enumerations"" and add value ""development"" in Activities (time tracking.)

Login with Manager:
create the feature and assign to specific User

Login with User:
login with that specific User 
open the feature assign to user
click on the ""EDIT"" to change the status of the feature
change the ""Activity"" value from ""Activity"" drop down as ""development"" and click on the ""submit"" button.
System does not change the value in ""Activity"" drop down.
snapshot attached"
17735,Redmine,Defect,"",Closed,Low,<< me >> in custom field of type users.,Philipp Kroll,"",2014-08-26 14:42,"","","","","",0,2014-08-25 10:07,2014-08-26 14:42,"",Invalid,"","To option << me >> does not appear in a cutom field of type users.
I read here (#9923) that it was added. But it seems not to work. Or I'm missing any configuration therefor."
17724,Redmine,Defect,"",Closed,Normal,Time Entries Report: Reset links behave inconsistent ,Kevin Neuenfeldt,"",2016-12-11 08:45,Time tracking,"","","","",0,2014-08-22 10:04,2016-12-11 08:45,次のチケットと重複 #13622,Duplicate,"",In time entries page on the report tab there are two reset links. One for the filters and one for the aggregation. Semantically it looks like the one reset link should reset only the filters and the other one only the aggregation. But in fact both of them reset both settings. For me this looks inconsistent.
17722,Redmine,Defect,"",Closed,High,Plugin update check not working if redmine is viewed over https,Philip Schiffer,Jean-Philippe Lang,2015-02-18 12:30,Website (redmine.org),2.6.2,"","","",0,2014-08-21 21:13,2015-02-18 12:30,"",Fixed,2.5.2,"Chrome silently blocks any request to insecure sites:
<pre>
[blocked] The page at 'https://<servername>/admin/plugins' was loaded over HTTPS, but ran insecure content from 'http://www.redmine.org/plugins/check_updates?<plugin info>': this content should also be loaded over HTTPS.
</pre>
 This causes breaks the plugin update checker. redmine.org should be accessible over https and the check should use the secure site if https is selected in the redmine settings. I'd also like to note that redmine.org is transmitting username and password unencrypted which is really bad!
"
17718,Redmine,Patch,"",Closed,Normal,Body delimiters to truncate emails do not take uncommon whitespace into account,Holger Just,"",2017-06-06 07:18,Email receiving,3.4.0,"","","",0,2014-08-20 18:23,2017-06-06 07:18,"","","","The function which truncate emails after a certain delimiter was found (i.e. @MailHandler#cleanup_body@) currently does not take trailing whitespace into account that is not part of @\s@. This e.g. includes non-breaking spaces which are common after e.g. signature delimiters (hyphen hyphen no-break-space).

This results in delimiters being not taken into account if there are these unicode whitespace characters at the end of the line.

The attached patch fixes this for Ruby versions >= 1.9. I have found no generally reliable way to fix this for Ruby 1.8 which thus retains the previous behavior. The reason this only works on Ruby >= 1.9 is that only this version includes a possibility to match unicode whitespace. Ruby 1.8 only has a limited list of ASCII characters (""against the unicode spec apparently"":http://stackoverflow.com/a/4981864).

Given that I can't change the behavior on 1.8, this change is unfortunately rather difficult to test. I have also attached a patch with improved tests which work properly on 1.9 and 2.0 but breaks on 1.8 as it doesn't recognize the change in behavior. Given that, I'd rather prefer to pull the improvement of behavior without the test than to hold everything out..."
17717,Redmine,Patch,"",Closed,Normal,Password/Email address change should invalidate security tokens,Jan from Planio www.plan.io,Jean-Baptiste Barth,2014-09-19 06:13,Security,2.6.0,"","","",90,2014-08-20 16:21,2014-09-14 10:24,"","","","To improve user account security, we believe it is a good practice to:

# *invalidate the password reset token* (sent via email) once an account's *email address is changed*.
(This prevents hackers who may be able to change a user's address (or trick him into doing it) to use an ""old"" password reset link previously sent via email once the email address has been changed back by the user.)
# *invalidate the password reset token* and *autologin token* once an account's *password is changed*.
(This prevents hackers from being still able to login after a user has potentially discovered a breach into his/her account and changed their password.)

The attached patch against current Redmine trunk implements this; tests included.
"
17713,Redmine,Defect,"",New,Normal,send_reminders not reliable,Felix Muster,"",2014-08-20 00:12,Email notifications,"","","","",0,2014-08-19 16:49,"","","",2.5.0,"Hello,

I have noticed that something is wrong with the reminder-function.

following runs ervery weekday on the server:
rake redmine:send_reminders days=0 RAILS_ENV=""production""

I created a Test-issue on 30.06., with the same due-date.
It was set from ""open"" to ""in work"" on 01.07.

Reminding-Mails were sent on the following dates:
03.07.
04.07.
10.07.
11.07.
14.07.
15.07.
16.07.
The issue is still ""in work"" but since the 16.07. reminding-mails aren't sent anymore.

The task runs fine.

Any ideas?"
17708,Redmine,Defect,"",Closed,Normal,cannot connect to svn No close tag for /lists/list,Stelios none,"",2014-08-18 17:30,SCM,"","","","",0,2014-08-18 16:34,2014-08-18 17:30,"",Invalid,2.5.1,"Him my isntallation onfo is as followes
Environment:
  Redmine version                2.5.1.stable.13174
  Ruby version                   2.0.0-p481 (2014-05-08) [x86_64-linux]
  Rails version                  3.2.18
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.8
  Mercurial                      2.8.2
  Git                            1.9.1
  Filesystem                     

and i am running it on nginx


I am getting  the following error when trying to add an svn repository lcated on a remote server.


Error parsing svn output: #<REXML::ParseException: No close tag for /lists/list>
  Parameters: {""utf8""=>""?"", ""authenticity_token""=>""LOA4e/iz3Ufu/EbKwAsVRIFLzJXWL1iRSwDzmzLN9gk="", ""repository_scm""=>""Subversion"", ""repository""=>{""is_default""=>""1"", ""identifier""=>""my_svn"", ""url""=>""svn+foo://developers.mysystems.com/srv/svn/ma/kit"", ""login""=>""me"", ""password""=>""[FILTERED]""}, ""commit""=>""Create"", ""project_id""=>""stel-version-history""}
Error parsing svn output: #<REXML::ParseException: No close tag for /lists/list>
   path=""svn+foo://developers.mysystems.com/srv/svn/ma/kit"">
"
17705,Redmine,Patch,"",Closed,Normal,MailHandler should ignore bogus issue strings [some-string#1234] in subject,Felix Sch?fer,Felix Sch?fer,2014-11-22 11:43,Email receiving,2.6.1,"","","",0,2014-08-18 09:36,2014-11-22 11:43,"","","","Currently the mail handler will try to parse anything that remotely resembles square brackets containing a hash followed by a number, whatever else happens to be in front of the hash in the brackets. This leads the mail handler to try to parse things like:

<pre>[12345678901234567890#1234]</pre>

and

<pre>[some-string#1234]</pre> used by other systems.

The proposed patch Requires the hash to be either preceded by the opening bracket @[@ or a space."
17700,Redmine,Defect,"",New,Normal,Excessive DB querying when Allow Group Issue Assignment is enabled,Basile Vorontsov,"",2015-07-24 08:43,Performance,"","","","",0,2014-08-17 06:56,"",関連している #14906,"",2.5.2,"For every issue Redmine runs a separate query to get the roles for every member of the project, but only when Allow Group Issue Assignment is enabled.

In app/models/project.rb:
33:  has_many :member_principals, :class_name => 'Member',
34:                               :include => :principal,
35:                               :conditions => ""#{Principal.table_name}.type='Group' OR (#{Principal.table_name}.type='User' AND #{Principal.table_name}.status=#{Principal::STATUS_ACTIVE})""

changing line 34 to read:
                               :include => [:principal, :roles],

definitely solves the performance issue, but are there any pitfalls in fixing it that way?
"
17699,Redmine,Patch,"",New,Normal,"Parse email with header ""From"" in parentheses format",Stanislav German-Evtushenko,"",2014-08-18 12:53,Email receiving,"","","","",0,2014-08-16 23:53,"","","","","Emails header ""From"" can be not only in angles format, like this: <pre>From: John Doe <john.doe@company.mail></pre> but also in parentheses format, like this: <pre>From: john.doe@company.mail (John Doe)</pre> For example sendmail from postfix does this when using switch -F.
The patch to fix this is attached."
17698,Redmine,Defect,"",Needs feedback,Normal,Date format is incorrect,Viktor Petersson,"",2015-07-16 16:20,Roadmap,"","","","",0,2014-08-15 19:03,"",関連している #20244,"",2.5.2,"I recently upgraded to 2.5.2 and ran into an issue when setting the end date for a Roadmap. 

The error I got was:
<pre>
Date is not a valid date.
</pre>

After more investigation, I noticed that the date picket inserts the date in the following format:
08/18/2014

It should however be saved as:
2014-08-18

My guess is that this is in the datepicker itself, and that it tries to autodetect depending on your locale etc, so it might not be showing up to all users.

The current workaround is to manually enter the date format in the required format.

My system:

 * Chrome 36.0.1985.143 (Official Build 287914) 
 * Language: US EN 
 * OS X 10.9.4"
