#,ÉvÉçÉWÉFÉNÉg,ÉgÉâÉbÉJÅ[,êeÉ`ÉPÉbÉg,ÉXÉeÅ[É^ÉX,óDêÊìx,ëËñº,çÏê¨é“,íSìñé“,çXêVì˙,ÉJÉeÉSÉä,ëŒè€ÉoÅ[ÉWÉáÉì,äJénì˙,ä˙ì˙,ó\íËçHêî,êiíªó¶,çÏê¨ì˙,èIóπì˙,ä÷òAÇ∑ÇÈÉ`ÉPÉbÉg,Resolution,Affected version,ê‡ñæ
15037,Redmine,Defect,"",Closed,Urgent,Redmine not rendering any page!!!  HELP!,Jack Reacher,"",2013-10-04 14:45,"","","","","",0,2013-10-04 10:43,2013-10-04 14:45,"",Invalid,2.3.2,"Hi!

Yesterday our Redmine worked great, but today from outside the redmine is not render the page, instead send a part of the source code to the client. 
So if I visit redmine from internal network (192.168.x.xx) then it works perfectly but when I try to reach it from outside (mail.unit.hu:7200) than instead of rendering the page is send a part of the HTML sourcecode. 

Comparing a working page sourcecode and the not workins site it cut the start of the sourcecode, the entire head tag and a little from body and insert a number instad of the missing code. And enter the missing code the bottom of the page with http headers

Working login page
<pre>

<!DOCTYPE html>
<html lang=""en"">
<head>
<meta charset=""utf-8"" />
<title>Redmine</title>
<meta name=""description"" content=""Redmine"" />
<meta name=""keywords"" content=""issue,bug,tracker"" />
<meta content=""authenticity_token"" name=""csrf-param"" />
<meta content=""He8PeBopIl8wfuBLkWqYap2FfSmQ7LbQtUCd8kojMFA="" name=""csrf-token"" />
<link rel='shortcut icon' href='/favicon.ico?1373820670' />
<link href=""/stylesheets/jquery/jquery-ui-1.9.2.css?1373820670"" media=""all"" rel=""stylesheet"" type=""text/css"" />
<link href=""/stylesheets/application.css?1373820670"" media=""all"" rel=""stylesheet"" type=""text/css"" />

<script src=""/javascripts/jquery-1.8.3-ui-1.9.2-ujs-2.0.3.js?1373820670"" type=""text/javascript""></script>
<script src=""/javascripts/application.js?1373820670"" type=""text/javascript""></script>
<script type=""text/javascript"">
//<![CDATA[
$(window).load(function(){ warnLeavingUnsaved('A jelenlegi oldal nem mentett m?dos?t?sokat tartalmaz, ami elv?sz, ha elhagyja az oldalt.'); });
//]]>
</script>


<!-- page specific tags -->
</head>
<body class=""controller-account action-login"">
<div id=""wrapper"">
<div id=""wrapper2"">
<div id=""wrapper3"">
<div id=""top-menu"">
    <div id=""account"">
        <ul><li><a href=""/login"" class=""login"">Bejelentkez?s</a></li></ul>    </div>
    
    </div>

<div id=""header"">

    <h1>Redmine</h1>

</div>

<div id=""main"" class=""nosidebar"">
    <div id=""sidebar"">
        
        
    </div>

    <div id=""content"">
        
        
<div id=""login-form"">
<form accept-charset=""UTF-8"" action=""/login"" method=""post""><div style=""margin:0;padding:0;display:inline""><input name=""utf8"" type=""hidden"" value=""&#x2713;"" /><input name=""authenticity_token"" type=""hidden"" value=""He8PeBopIl8wfuBLkWqYap2FfSmQ7LbQtUCd8kojMFA="" /></div>
<input name=""back_url"" type=""hidden"" value=""http://svr2008:7200/"" />
<table>
<tr>
    <td align=""right""><label for=""username"">Azonos?t?:</label></td>
    <td align=""left""><input id=""username"" name=""username"" tabindex=""1"" type=""text"" /></td>
</tr>
<tr>
    <td align=""right""><label for=""password"">Jelsz?:</label></td>
    <td align=""left""><input id=""password"" name=""password"" tabindex=""2"" type=""password"" /></td>
</tr>
<tr>
    <td></td>
    <td align=""left"">
        <label for=""autologin""><input id=""autologin"" name=""autologin"" tabindex=""4"" type=""checkbox"" value=""1"" /> Eml?kezzen r?m</label>
    </td>
</tr>
<tr>
    <td align=""left"">
            <a href=""/account/lost_password"">Elfelejtett jelsz?</a>
    </td>
    <td align=""right"">
        <input type=""submit"" name=""login"" value=""Bejelentkez?s &#187;"" tabindex=""5""/>
    </td>
</tr>
</table>
</form></div>


<script type=""text/javascript"">
//<![CDATA[
$('#username').focus();
//]]>
</script>

        
        <div style=""clear:both;""></div>
    </div>
</div>
</div>

<div id=""ajax-indicator"" style=""display:none;""><span>Bet?lt?s...</span></div>
<div id=""ajax-modal"" style=""display:none;""></div>

<div id=""footer"">
  <div class=""bgl""><div class=""bgr"">
    Powered by <a href=""http://www.redmine.org/"">Redmine</a> &copy; 2006-2013 Jean-Philippe Lang
  </div></div>
</div>
</div>
</div>

</body>
</html>

</pre>

Not working loginpage
<pre>
848
ion-login"">
<div id=""wrapper"">
<div id=""wrapper2"">
<div id=""wrapper3"">
<div id=""top-menu"">
    <div id=""account"">
        <ul><li><a href=""/login"" class=""login"">Bejelentkez??s</a></li></ul>    </div>
    
    </div>

<div id=""header"">

    <h1>Redmine</h1>

</div>

<div id=""main"" class=""nosidebar"">
    <div id=""sidebar"">
        
        
    </div>

    <div id=""content"">
        
        
<div id=""login-form"">
<form accept-charset=""UTF-8"" action=""/login"" method=""post""><div style=""margin:0;padding:0;display:inline""><input name=""utf8"" type=""hidden"" value=""&#x2713;"" /><input name=""authenticity_token"" type=""hidden"" value=""gGbumwH9Od9JNvFA7dHD3IZFeLFt5TiYUXy32RpS7k8="" /></div>
<input name=""back_url"" type=""hidden"" value=""http://mail.unit.hu:7200/"" />
<table>
<tr>
    <td align=""right""><label for=""username"">Azonos??t??:</label></td>
    <td align=""left""><input id=""username"" name=""username"" tabindex=""1"" type=""text"" /></td>
</tr>
<tr>
    <td align=""right""><label for=""password"">Jelsz??:</label></td>
    <td align=""left""><input id=""password"" name=""password"" tabindex=""2"" type=""password"" /></td>
</tr>
<tr>
    <td></td>
    <td align=""left"">
        <label for=""autologin""><input id=""autologin"" name=""autologin"" tabindex=""4"" type=""checkbox"" value=""1"" /> Eml??kezzen r??m</label>
    </td>
</tr>
<tr>
    <td align=""left"">
            <a href=""/account/lost_password"">Elfelejtett jelsz??</a>
    </td>
    <td align=""right"">
        <input type=""submit"" name=""login"" value=""Bejelentkez??s &#187;"" tabindex=""5""/>
    </td>
</tr>
</table>
</form></div>


<script type=""text/javascript"">
//<![CDATA[
$('#username').focus();
//]]>
</script>

        
        <div style=""clear:both;""></div>
    </div>
</div>
</div>

<div id=""ajax-indicator"" style=""display:none;""><span>Bet??lt??s...</span></div>
<div id=""ajax-modal"" style=""display:none;""></div>

<div id=""footer"">
  <div class=""bgl""><div class=""bgr"">
    Powered by <a href=""http://www.redmine.org/"">Redmine</a> &copy; 2006-2013 Jean-Philippe Lang
  </div></div>
</div>
</div>
</div>

</body>
</html>
HTTP/1.1 500 ( Meghat??rozatlan hiba  )
Connection: close
Prag
808
ma: no-cache
Cache-Control: no-cache
Content-Type: text/html
Content-Length: 1966  

<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML dir=ltr><HEAD><TITLE>The page cannot be displayed</TITLE>
<STYLE id=L_defaultr_1>A:link {
	FONT: 8pt/11pt verdana; COLOR: #ff0000
}
A:visited {
	FONT: 8pt/11pt verdana; COLOR: #4e4e4e
}
</STYLE>

<META content=NOINDEX name=ROBOTS>
<META http-equiv=Content-Type content=""text-html; charset=UTF-8"">

<META content=""MSHTML 5.50.4522.1800"" name=GENERATOR></HEAD>
<BODY bgColor=#ffffff>
<TABLE cellSpacing=5 cellPadding=3 width=410>
  <TBODY>
  <TR>
    <TD vAlign=center align=left width=360>
      <H1 id=L_defaultr_2 style=""FONT: 13pt/15pt verdana; COLOR: #000000""><ID id=L_defaultr_3><!--Problem-->The page cannot be displayed
</ID></H1></TD></TR>
  <TR>
    <TD width=400 colSpan=2><FONT id=L_defaultr_4
      style=""FONT: 8pt/11pt verdana; COLOR: #000000""><ID id=L_defaultr_5><B>Explanation: </B>There is a problem with the page you are trying to reach and it cannot be displayed.</ID></FONT></TD></TR>
  <TR>
    <TD width=400 colSpan=2><FONT id=L_defaultr_6 
      style=""FONT: 8pt/11pt verdana; COLOR: #000000"">
      <HR color=#c0c0c0 noShade>

      <P id=L_defaultr_7><B>Try the following:</B></P>
      <UL>
        <LI id=L_defaultr_8><B>Refresh page:</B> Search for the page again by clicking the Refresh button. The timeout may have occurred due to Internet congestion.
<LI id=L_defaultr_9><B>Check spelling:</B> Check that you typed the Web page address correctly. The address may have been mistyped.
<LI id=L_defaultr_10><B>Access from a link:</B> If there is a link to the page you are looking for, try accessing the page from that link.

      </UL>
      <HR color=#c0c0c0 noShade>

      <P id=L_defaultr_11>Technical Information (for support personnel)</P>
      <UL>
        <LI id=L_defaultr_12>Error Code: 500 Internal Server Error. Meghat??rozatlan hiba (-2147467259)

        </UL></FONT></TD></TR></TBODY></TABLE></BODY></HTML>


0

</pre>

It seems the not working site try to send me an error page. It is in the sourcecode: 
The page cannot be displayed
Explanation: There is a problem with the page you are trying to reach and it cannot be displayed.
Try the following:
Refresh page: Search for the page again by clicking the Refresh button. The timeout may have occurred due to Internet congestion.
Check spelling: Check that you typed the Web page address correctly. The address may have been mistyped.
Access from a link: If there is a link to the page you are looking for, try accessing the page from that link.


Any help appricated! Thanks!"
15028,Redmine,Patch,"",Closed,Normal,German translation for r12168,Daniel Felix,"",2013-10-02 15:32,Translations,"","","","",0,2013-10-02 13:47,2013-10-02 15:32,"","","","Hi there,

this is the german translation for r12168.

@setting_mail_handler_excluded_filenames: Anh?nge nach Namen ausschlie?en@
"
15027,Redmine,Defect,"",Closed,Normal,"Italian ""Assigned to changed from A in B"" is confused",oscar benedetti,"",2013-10-02 11:41,Translations,"","","","",0,2013-10-02 09:46,2013-10-02 11:41,"","","","Hi,
in redmine 1.3 and 2.3.2 stable when I assigned task to another person (eg. assigned from A to B)
B received a mail with body like this ""Assigned to changed from A in B""

I think this isn't correct. 
How can I change the template of this message?

Thanks."
15026,Redmine,Defect,"",Closed,Normal,CSV Export of 700 lines exports only 500 lines,Philippe B.,"",2013-10-02 09:23,Issues,"","","","",0,2013-10-02 09:15,2013-10-02 09:23,"",Invalid,2.3.1,"Hi,

One user has the following filter for his project:
* Status: any
* Tracker: is [Bug,Feature]
* Created: >= 2013-01-01
* Group results by: Priority

When the user applies this filter, it generates about 700 rows (7 pages of 100 records) when he exports it gives him only 500 records in the CSV. I checked that the last ticket number in page 5 matches the last line in the CSV.

Thanks for your help

Philippe
"
15025,Redmine,Defect,"",New,Normal,Receive IMAP error on empty mailbox,Toshi MARUYAMA,"",2018-04-20 06:12,Email receiving,"","","","",0,2013-10-02 08:47,"","",Cant reproduce,2.3.3,"From #14101#note-3.

<pre>
sudo -u redmine bundle exec rake -f /var/lib/redmine/Rakefile redmine:email:receive_imap RAILS_ENV=""production"" host=imap.yandex.ru ssl=YES username=username@dezigner.ru password=password project=project1 no_permission_check=1 unknown_user=accept port=993 --trace
** Invoke redmine:email:receive_imap (first_time)
** Invoke environment (first_time)
** Execute environment
** Execute redmine:email:receive_imap
rake aborted!
undefined method `[]' for nil:NilClass
/usr/lib64/ruby/1.9.1/net/imap.rb:1332:in `block in search_internal'
/usr/lib64/ruby/1.9.1/monitor.rb:211:in `mon_synchronize'
/usr/lib64/ruby/1.9.1/net/imap.rb:1326:in `search_internal'
/usr/lib64/ruby/1.9.1/net/imap.rb:757:in `uid_search'
/var/lib/redmine/lib/redmine/imap.rb:32:in `check'
/var/lib/redmine/lib/tasks/email.rake:141:in `block (3 levels) in <top (required)>'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/gems/rake-10.1.0/lib/rake/task.rb:236:in `call'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/gems/rake-10.1.0/lib/rake/task.rb:236:in `block in execute'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/gems/rake-10.1.0/lib/rake/task.rb:231:in `each'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/gems/rake-10.1.0/lib/rake/task.rb:231:in `execute'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/gems/rake-10.1.0/lib/rake/task.rb:175:in `block in invoke_with_call_chain'
/usr/lib64/ruby/1.9.1/monitor.rb:211:in `mon_synchronize'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/gems/rake-10.1.0/lib/rake/task.rb:168:in `invoke_with_call_chain'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/gems/rake-10.1.0/lib/rake/task.rb:161:in `invoke'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:149:in `invoke_task'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:106:in `block (2 levels) in top_level'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:106:in `each'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:106:in `block in top_level'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:115:in `run_with_threads'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:100:in `top_level'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:78:in `block in run'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:165:in `standard_exception_handling'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:75:in `run'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/gems/rake-10.1.0/bin/rake:33:in `<top (required)>'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/bin/rake:23:in `load'
/var/lib/redmine/vendor/bundle/ruby/1.9.1/bin/rake:23:in `<main>'
Tasks: TOP => redmine:email:receive_imap
</pre>

Configuration:

<pre>
Environment:
  Redmine version                2.3.3.stable
  Ruby version                   1.9.3-p448 (2013-06-27) [x86_64-linux]
  Rails version                  3.2.13
  Environment                    production
  Database adapter               Mysql2
Redmine plugins:
  no plugin installed
</pre>"
15022,Redmine,Patch,"",Closed,Normal,Traditional Chinese translation (to r12193),ChunChang Lo,"",2013-10-02 06:45,Translations,"","","","",0,2013-10-02 05:31,2013-10-02 06:45,"ÉRÉsÅ[å≥ #14684, ÉRÉsÅ[êÊ #15376","","","* Added translations:
** setting_mail_handler_excluded_filenames
"
15017,Redmine,Defect,"",Closed,Normal,Search results show only the last page when using MSSQL,Olivier Houdas,"",2015-10-21 19:20,Search engine,"","","","",0,2013-10-01 13:22,2015-10-21 19:20,"","",2.3.3,"We have setup Redmine 2.3.3 on CentOS and MS SQL 2008, running on Rails 2.0.-p247 (but also tested with Rails 1.9.3).
I have tested *without any plugin*.
I created the DB from scratch with redmine MIGRATE commands.
I created a new project, with one version and one category.

Then,
1. I added 15 bugs, all containing ""mot cl?"" in the description.
2. I entered ""mot"" in the search area (top right of redmine screen)

Results: I got a page listing 10 bugs from ""Bug 11"" down to ""Bug 02"".

Expected results: start with ""Bug 15"" on top.

If I look in debug logs, I can see the following requests:

  [1m[35mSQL (58.5ms)[0m  EXEC sp_executesql N'SELECT TOP (11) [issues].id FROM [issues] LEFT OUTER JOIN [projects] ON [projects].[id] = [issues].[project_id] 
  LEFT OUTER JOIN [journals] ON [journals].[journalized_id] = [issues].[id] AND (journals.private_notes = 0 
  OR (projects.status <> 9 AND projects.id IN (SELECT em.project_id FROM enabled_modules em WHERE em.name=''issue_tracking''))) AND [journals].[journalized_type] = N''Issue'' 
  WHERE (projects.status <> 9 AND projects.id IN (SELECT em.project_id FROM enabled_modules em WHERE em.name=''issue_tracking'')) AND (issues.project_id IN (1)) 
  AND (((LOWER(subject) LIKE N''%mot%'') OR (LOWER(issues.description) LIKE N''%mot%'') OR (LOWER(journals.notes) LIKE N''%mot%''))) 
  GROUP BY [issues].id *ORDER BY MAX(issues.id)*'

  [1m[36mSQL (20.5ms)[0m  [1mEXEC sp_executesql N'SELECT [issues].[id] AS t0_r0, [issues].[tracker_id] AS t0_r1, [issues].[project_id] AS t0_r2, [issues].[subject] AS t0_r3, [issues].[description] AS t0_r4, [issues].[due_date] AS t0_r5, [issues].[category_id] AS t0_r6, [issues].[status_id] AS t0_r7, [issues].[assigned_to_id] AS t0_r8, [issues].[priority_id] AS t0_r9, [issues].[fixed_version_id] AS t0_r10, [issues].[author_id] AS t0_r11, [issues].[lock_version] AS t0_r12, [issues].[created_on] AS t0_r13, [issues].[updated_on] AS t0_r14, [issues].[start_date] AS t0_r15, [issues].[done_ratio] AS t0_r16, [issues].[estimated_hours] AS t0_r17, [issues].[parent_id] AS t0_r18, [issues].[root_id] AS t0_r19, [issues].[lft] AS t0_r20, [issues].[rgt] AS t0_r21, [issues].[is_private] AS t0_r22, [issues].[closed_on] AS t0_r23, [projects].[id] AS t1_r0, [projects].[name] AS t1_r1, [projects].[description] AS t1_r2, [projects].[homepage] AS t1_r3, [projects].[is_public] AS t1_r4, [projects].[parent_id] AS t1_r5, [projects].[created_on] AS t1_r6, [projects].[updated_on] AS t1_r7, [projects].[identifier] AS t1_r8, [projects].[status] AS t1_r9, [projects].[lft] AS t1_r10, [projects].[rgt] AS t1_r11, [projects].[inherit_members] AS t1_r12, [journals].[id] AS t2_r0, [journals].[journalized_id] AS t2_r1, [journals].[journalized_type] AS t2_r2, [journals].[user_id] AS t2_r3, [journals].[notes] AS t2_r4, [journals].[created_on] AS t2_r5, [journals].[private_notes] AS t2_r6 FROM [issues] LEFT OUTER JOIN [projects] ON [projects].[id] = [issues].[project_id] LEFT OUTER JOIN [journals] ON [journals].[journalized_id] = [issues].[id] AND (journals.private_notes = 0 OR (projects.status <> 9 AND projects.id IN (SELECT em.project_id FROM enabled_modules em WHERE em.name=''issue_tracking''))) AND [journals].[journalized_type] = N''Issue'' 
   WHERE [issues].[id] IN (1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11) AND (projects.status <> 9 AND projects.id IN (SELECT em.project_id FROM enabled_modules em WHERE em.name=''issue_tracking'')) AND (issues.project_id IN (1)) AND (((LOWER(subject) LIKE N''%mot%'') OR (LOWER(issues.description) LIKE N''%mot%'') OR (LOWER(journals.notes) LIKE N''%mot%''))) 
  ORDER BY issues.id DESC'

Whereas when I do it on a MYSQL database, I get the correct results, and the query to search for issues sorts by ""issues.id *DESC*"", correctly as expected (shown here on keyword ""gps"" with a database filled with several issues) :

  [1m[36mSQL (20839.9ms)[0m  [1mSELECT DISTINCT `issues`.id FROM `issues` LEFT OUTER JOIN `projects` ON `projects`.`id` = `issues`.`project_id` LEFT OUTER JOIN `journals` ON `journals`.`journalized_id` = `issues`.`id` AND (journals.private_notes = 0 OR (projects.status <> 9 AND projects.id IN (SELECT em.project_id FROM enabled_modules em WHERE em.name='issue_tracking'))) AND `journals`.`journalized_type` = 'Issue' WHERE (projects.status <> 9 AND projects.id IN (SELECT em.project_id FROM enabled_modules em WHERE em.name='issue_tracking')) AND (((LOWER(subject) LIKE '%gps%') OR (LOWER(issues.description) LIKE '%gps%') OR (LOWER(journals.notes) LIKE '%gps%') OR issues.id IN (SELECT customized_id FROM custom_values WHERE customized_type='Issue' AND customized_id=issues.id AND LOWER(value) LIKE '%gps%' AND custom_values.custom_field_id IN (2,10,12)))) 
   ORDER BY *issues.id* *DESC* *LIMIT* 11

  [1m[35mSQL (127.9ms)[0m  SELECT `issues`.`id` AS t0_r0, `issues`.`tracker_id` AS t0_r1, `issues`.`project_id` AS t0_r2, `issues`.`subject` AS t0_r3, `issues`.`description` AS t0_r4, `issues`.`due_date` AS t0_r5, `issues`.`category_id` AS t0_r6, `issues`.`status_id` AS t0_r7, `issues`.`assigned_to_id` AS t0_r8, `issues`.`priority_id` AS t0_r9, `issues`.`fixed_version_id` AS t0_r10, `issues`.`author_id` AS t0_r11, `issues`.`lock_version` AS t0_r12, `issues`.`created_on` AS t0_r13, `issues`.`updated_on` AS t0_r14, `issues`.`start_date` AS t0_r15, `issues`.`done_ratio` AS t0_r16, `issues`.`estimated_hours` AS t0_r17, `issues`.`parent_id` AS t0_r18, `issues`.`root_id` AS t0_r19, `issues`.`lft` AS t0_r20, `issues`.`rgt` AS t0_r21, `issues`.`is_private` AS t0_r22, `issues`.`closed_on` AS t0_r23, `projects`.`id` AS t1_r0, `projects`.`name` AS t1_r1, `projects`.`description` AS t1_r2, `projects`.`homepage` AS t1_r3, `projects`.`is_public` AS t1_r4, `projects`.`parent_id` AS t1_r5, `projects`.`created_on` AS t1_r6, `projects`.`updated_on` AS t1_r7, `projects`.`identifier` AS t1_r8, `projects`.`status` AS t1_r9, `projects`.`lft` AS t1_r10, `projects`.`rgt` AS t1_r11, `projects`.`inherit_members` AS t1_r12, `journals`.`id` AS t2_r0, `journals`.`journalized_id` AS t2_r1, `journals`.`journalized_type` AS t2_r2, `journals`.`user_id` AS t2_r3, `journals`.`notes` AS t2_r4, `journals`.`created_on` AS t2_r5, `journals`.`private_notes` AS t2_r6 FROM `issues` LEFT OUTER JOIN `projects` ON `projects`.`id` = `issues`.`project_id` LEFT OUTER JOIN `journals` ON `journals`.`journalized_id` = `issues`.`id` AND (journals.private_notes = 0 OR (projects.status <> 9 AND projects.id IN (SELECT em.project_id FROM enabled_modules em WHERE em.name='issue_tracking'))) AND `journals`.`journalized_type` = 'Issue' WHERE `issues`.`id` IN (19084, 18950, 18709, 18691, 18466, 18358, 18304, 18255, 18141, 18140, 18086) AND (projects.status <> 9 AND projects.id IN (SELECT em.project_id FROM enabled_modules em WHERE em.name='issue_tracking')) AND (((LOWER(subject) LIKE '%gps%') OR (LOWER(issues.description) LIKE '%gps%') OR (LOWER(journals.notes) LIKE '%gps%') OR issues.id IN (SELECT customized_id FROM custom_values WHERE customized_type='Issue' AND customized_id=issues.id AND LOWER(value) LIKE '%gps%' AND custom_values.custom_field_id IN (2,10,12)))) ORDER BY issues.id DESC
"
15015,Redmine,Defect,"",Closed,Normal,Multiple categories for issue creation,poornima dhanasekaran,"",2013-10-01 12:39,"","","","","",0,2013-10-01 12:00,2013-10-01 12:39,"",Invalid,"","Hi,

I've changed the select option as multiple select for accepting multiple categories for creating as single issue. Changed the category_id as string from int and modified the code as <%= f.select :category_id, (@project.issue_categories.collect {|c| [c.name, c.id]}), {:include_blank => true}, {:multiple => true, :style => ""width:350px;"",:size => 4 }%>. 

In issues_controller, 

 category_ids = []  
  if params[:issue][:category_id].length > 1
    params[:issue][:category_id].each do|category|
     category_ids << category
   end
  else
   category_ids = params[:issue][:category_id]
  end

The values stored in db as,

   select category_id from issues where id= 18824;
+---------------------+
| category_id         |
+---------------------+
| --- 
- ""69""
- ""72""
 |

I don't know why it stored like this. Can anyone help me out?.



"
15012,Redmine,Defect,"",Closed,Normal,R6034,Luis Miguel Ruiz,"",2013-09-30 20:36,"","","","","",0,2013-09-30 16:22,2013-09-30 20:36,"",Invalid,2.0.1,"I have 64 bit W8, and a new install of QGIS 2.0.1, with an error on start, when or after ""Restoring loaded plugins"". I have C++ 2005, 2008 and 2010 loaded.

The error window reads:

""Microsoft Visual C++ Runtime Library
Runtime Error!
PROGRAM: C:\PROGRA~1\QGISDU~1\bin\qgis-bin.exe
R6034
An application has made an attempt to load the C runtime library incorrectly.
Please contact the application's support team for more information.""

QGIS does load after I close the error window, so I suspect some of the modules/plugins will fail, but which ones and why? Even I installed any pluggins and they doesn't work
Thanks."
15011,Redmine,Patch,"",Closed,Normal,Japanese translation update (r12168),Go MAEDA,"",2013-09-30 13:27,Translations,"","","","",0,2013-09-30 12:07,2013-09-30 13:27,"","","",Translated 'setting_mail_handler_excluded_filenames' and updated 'setting_mail_handler_body_delimiters'.
15007,Redmine,Patch,"",Closed,Normal,Bulgarian translation (r12171),Ivan Cenov,"",2013-09-30 04:42,Translations,"","","","",0,2013-09-29 19:10,2013-09-30 04:42,"","","","Added:
* setting_mail_handler_excluded_filenames"
14997,Redmine,Defect,"",Closed,Normal,Unable to successfully install redmine_charts2 plugin,Andy Hewitt,"",2013-09-28 22:29,"","","","","",0,2013-09-27 23:00,2013-09-28 22:29,"",Invalid,"","Hello,

We have a production Redmine environment that is running fine.

I'm trying to install redmine_charts2 plugin, to be able to display burndown charts.

This is my first time installing a Redmine plugin, and I'm unable to get plugin to install successfully.

Any guidance or help would be much appreciated!

My environment is:

Linux version 2.6.32-5-amd64 (Debian 2.6.32.41)

Environment:
  Redmine version                          2.3.0.stable
  Ruby version                             2.0.0 (x86_64-linux)
  Rails version                            3.2.13
  Environment                              production
  Database adapter                         Mysql2
Redmine plugins:
  no plugin installed

The steps I followed:

1. install redmine_charts2 in /opt/redmine/plugins/redmine_charts
2. install open_flash_chart in /opt/redmine/plugins/open_flash_chart
3. cd /opt/redmine; cp -r plugins/open_flash_chart/assets public/plugin_assets/open_flash_chart
4. cd /opt/redmine; rake redmine:plugins RAIL_ENV=production

The error I get is: ""rake aborted! database configuration does not specify adapter""

What am I missing?

Thank you,
Andy
"
14995,Redmine,Defect,"",Closed,Normal,"Japanese ""notice_not_authorized"" translation is incorrect",Akihiro MATOBA,"",2013-09-30 04:45,Translations,2.4.0,"","","",0,2013-09-27 07:04,2013-09-30 04:45,"",Fixed,2.3.3,"source:trunk/config/locales/ja.yml#L191

incorrect:
notice_not_authorized: Ç±ÇÃÉyÅ[ÉWÇ…ÉAÉNÉZÉXÇ∑ÇÈÇ…ÇÕîFèÿÇ™ïKóvÇ≈Ç∑ÅB

correct:
notice_not_authorized: Ç±ÇÃÉyÅ[ÉWÇ…ÉAÉNÉZÉXÇ∑ÇÈÇ…ÇÕîFâ¬Ç™ïKóvÇ≈Ç∑ÅB

reproduce procedure:
Log in an account not have administrator role, then try to open /admin."
14991,Redmine,Defect,"",Closed,Normal,Lots of extra br's before each table,Ali Mualla,"",2013-10-17 14:27,Text formatting,"","",2013-10-15,"",0,2013-09-26 17:03,2013-10-17 14:27,"",Cant reproduce,2.3.0,"When creating a table using RedCloth markdown in a redmine issue, lots of br's are inserted before the table.

In the limited testing I've done, it ranges from 5 br's in a single cell, to 26 br's in a 4 columns and 3 rows table.
"
14990,Redmine,Defect,"",New,High,Time entries sort by updated_on,Juozapis Juozapauskiksi,"",2014-02-19 13:44,REST API,"","","","",0,2013-09-26 16:19,"","","","","Does this sort work for you?: 
time_entries.xml?limit=25&offset=0&project_id=ztestredmi&sort=updated_on:desc"
14986,Redmine,Defect,"",Closed,Normal,500 error when viewing a wiki page without WikiContent,Rob D,Jean-Philippe Lang,2013-10-13 13:21,Wiki,2.4.0,"","","",0,2013-09-26 06:19,2013-10-13 13:21,"",Fixed,2.3.3,"A *500 internal error* occurs when viewing a particular wiki page, the following appears in the log:

<pre>
Started GET ""/redmine/projects/projName/wiki/SomeWikiPage"" for <IP ADR> at Thu Sep 26 13:57:39 +1000 2013
Processing by WikiController#show as HTML
  Parameters: {""project_id""=>""projName"", ""id""=>""SomeWikiPage""}
  Current user: userName(id=3)
Completed 500 Internal Server Error in 19ms

NoMethodError (undefined method `current_version?' for nil:NilClass):
  app/controllers/wiki_controller.rb:96:in `show'
</pre>

The error is 100% repeatable when viewing this particular page, although other wiki pages are rendered ok.
We believe it may have happened after deleting a revision on the wiki history page.
We tried to repeat it on the redmine demo site with no luck, although the demo site says it was running 2.3.1.devel.11915, we are using 2.3.3.stable.

Environment:
  Redmine version                2.3.3.stable
  Ruby version                   1.8.7-p253 (2010-04-19) [i686-linux]
  Rails version                  3.2.13
  Environment                    production
  Database adapter               Mysql2
Redmine plugins:
  redmine_github_hook            0.2.0"
