#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
15705,Redmine,Defect,"",Closed,Normal,new local .yml file not picked up by the user interface,David Tremblay,"",2013-12-15 16:03,I18n,"","","","",0,2013-12-15 12:59,2013-12-15 13:56,"",Invalid,2.4.1,"I created a new language file to deal with specifics of the subject matter in the projects we will managed


(followed http://www.redmine.org/projects/redmine/wiki/HowTo_translate_Redmine_in_your_own_language) 



<pre>
cp en.yml en-MJ.yml
</pre>

edited some fields  (issues --> tasks issue --> task) 

change the first line of the field from 

en:

to

en-MJ:


ran 

<pre>
rake locales
</pre>

I see it updating and parsing the files

<pre>
Updating file ./config/locales/en-MJ.yml
parsing ./config/locales/en-MJ.yml...
</pre>

restart redmine by restarting apache

log in as admin, check in my account, no new language...



so I did a little experiment. 

instead I took the en-GB.yml file made a backup of it and did the same edits right in the en-GB.yml file ..

(rake locales, restart redmine, login as admin)


Now if I choose en-GB.yml I can see the edit.

So the problem is about adding a new language, am I wrong ?


I've been searching for hours, if you have any idea on how I can make it work you are most welcome
"
15704,Redmine,Defect,"",Closed,Normal,Journal for relation should store relation type instead of i18n key,Jean-Philippe Lang,Jean-Philippe Lang,2013-12-15 12:02,Code cleanup/refactoring,2.5.0,"","","",0,2013-12-15 11:29,2013-12-15 12:02,"",Fixed,"",""
15700,Redmine,Patch,"",Closed,Normal,Bulgarian translation (r12401),Ivan Cenov,"",2013-12-15 05:16,Translations,"","","","",0,2013-12-14 19:37,2013-12-15 05:16,"","","","Bulgarian translation:
* label_link
* label_only
* label_drop_down_list
* label_checkboxes
"
15696,Redmine,Patch,"",Closed,Normal,Russian translation update,Alex Stein,"",2013-12-15 08:06,Translations,2.4.2,"","","",0,2013-12-13 14:00,2013-12-15 08:06,"","","","Added translation for new strings:
<pre>
  field_must_change_passwd
  notice_new_password_must_be_different
  setting_mail_handler_excluded_filenames
  text_convert_available
</pre>

Fix typo for:
<pre>
  setting_session_timeout
</pre>

Updated translation for:
<pre>
  text_file_repository_writable
  text_plugin_assets_writable
</pre>
"
15694,Redmine,Defect,"",New,Normal,Error while uploading attachments,Yuri N,"",2014-02-24 13:52,Attachments,"","","","",0,2013-12-13 11:48,"","","",2.4.1,"Hello

When I'm trying to upload attachment redmine hangs for a few seconds and then prints ""error"" near the file name to be attached(please look at screenshot with Firebug enabled).

In console I got this message:
[2013-12-13 14:24:33] ERROR invalid body size.
[2013-12-13 14:24:33] ERROR HTTPRequest#fixup: WEBrick::HTTPStatus::BadRequest occured.

(production.log remains untouched)

I tried to do it with different browsers(Firefox, Chrome,Opera) but it behaves the same way.(of course tried to clean browsers' caches)

I had this problem with redmine-2.3 and now I've just run update to 2.4.1 and it's still the same.

<pre>
# ruby script/about
Environment:
  Redmine version                2.4.1.stable
  Ruby version                   1.8.7-p352 (2011-06-30) [x86_64-linux]
  Rails version                  3.2.15
  Environment                    production
  Database adapter               MySQL
SCM:
  Subversion                     1.6.17
  Mercurial                      2.0.2
  Git                            1.7.9.5
  Filesystem
Redmine plugins:
  no plugin installed

</pre>

Thanks in advance."
15693,Redmine,Defect,"",Closed,Urgent,PhusionPassenger::ClassicRails::ApplicationSpawner::Error,IT LHFS,"",2013-12-13 18:35,Rails support,"","","","",0,2013-12-13 07:40,2013-12-13 18:35,"",Invalid,2.4.1,"*My redmine 2.4.1 is running perfectly with webrick on Ubuntu 12.04.3. However, I stuck with the errors below when I am trying to use apache2+passenger to load it.*

Exception class:PhusionPassenger::ClassicRails::ApplicationSpawner::ErrorBacktrace:

#

File

Line

Location

0 /usr/lib/ruby/vendor_ruby/phusion_passenger/classic_rails/application_spawner.rb 139 in `rescue in spawn_application' 
1 /usr/lib/ruby/vendor_ruby/phusion_passenger/classic_rails/application_spawner.rb 134 in `spawn_application' 
2 /usr/lib/ruby/vendor_ruby/phusion_passenger/spawn_manager.rb 223 in `block in spawn_rails_application' 
3 /usr/lib/ruby/vendor_ruby/phusion_passenger/abstract_server_collection.rb 82 in `block in synchronize' 
4  prelude> 10:in `synchronize' 
5 /usr/lib/ruby/vendor_ruby/phusion_passenger/abstract_server_collection.rb 79 in `synchronize' 
6 /usr/lib/ruby/vendor_ruby/phusion_passenger/spawn_manager.rb 213 in `spawn_rails_application' 
7 /usr/lib/ruby/vendor_ruby/phusion_passenger/spawn_manager.rb 132 in `spawn_application' 
8 /usr/lib/ruby/vendor_ruby/phusion_passenger/spawn_manager.rb 275 in `handle_spawn_application' 
9 /usr/lib/ruby/vendor_ruby/phusion_passenger/abstract_server.rb 357 in `server_main_loop' 
10 /usr/lib/ruby/vendor_ruby/phusion_passenger/abstract_server.rb 206 in `start_synchronously' 
11 /usr/share/phusion-passenger/helper-scripts/passenger-spawn-server 99 in `' 
"
15691,Redmine,Defect,"",Closed,Normal,Installation and up gradation from redmine-1.2.1-0 to redmine-2.4.1-1 ,PRANAV MR,"",2013-12-13 18:34,"","","","","",0,2013-12-12 17:06,2013-12-13 18:34,"",Invalid,"","Installation of red mine-2.4.1-1 is completed but the migration of plugin step got error.

error is given at the end
rake redmine:migrate RAILS_ENV=production
rake aborted!
No Rakefile found (looking for: rakefile, Rakefile, rakefile.rb, Rakefile.rb)

(See full trace by running task with --trace)
"
15689,Redmine,Patch,"",Closed,Normal,Make favicon themeable,Felix Sch?fer,Jean-Philippe Lang,2016-02-26 11:11,Themes,2.5.0,"","","",0,2013-12-12 16:09,2014-01-11 12:23,"","","","""Plan.io"":https://plan.io had the case that we needed to be able to set the favicon according to the theme. We have developed a patch to be able to use a favicon from the @favicon@ directory in the theme directory (if more than one is available the @[].first@ will be used).

(Patch coming up as soon as I have an issue number)"
15688,Redmine,Patch,"",Closed,Normal,Spanish translation updated,Borja Campina,"",2013-12-15 08:06,Translations,2.4.2,"","","",0,2013-12-12 15:51,2013-12-15 08:06,コピー元 #15687,"","",""
15687,Redmine,Patch,"",Closed,Normal,Spanish translation updated,Borja Campina,"",2013-12-13 21:51,I18n,"","","","",0,2013-12-12 12:19,2013-12-13 21:51,コピー先 #15688,"","",""
15684,Redmine,Defect,"",Closed,Normal,MailHandler : text/plain attachments are added to description,Pavel Brych,Jean-Philippe Lang,2013-12-21 12:25,Email receiving,2.4.2,"","","",0,2013-12-12 00:29,2013-12-21 12:25,関連している #13646,Fixed,2.4.0,"When handling email messages with text/plain file attached, it's contents is attached to issue description text (file from email is also properly attached to newly created issue, as it should be).

I believe that it may be caused by patch #13646, which combines all text/plain message parts to issue description and not distinguish between text part and file attachment?.

Example of problematic mail (sent from Thunderbird client):

<pre>
--===============0191659920==
Content-Type: text/plain; charset=""utf-8""
MIME-Version: 1.0
Content-Transfer-Encoding: base64

SGzDocWhZW7DrSBvIGNoeWLEmyB2IHByb2dyYW11IEhPUkVTCj09PT09PT09PT09PT09PT09PT09
PT09PT09PT09PT09CgpEYXR1bTogMTEuMTIuMjAxMy... proper message body text continues

--===============0191659920==
Content-Type: text/plain; charset=""utf-8""
MIME-Version: 1.0
Content-Transfer-Encoding: base64
Content-Disposition: attachment; filename=""log_message.txt""

RGF0ZTogICAgMTEuMTIuMjAxMyAxODoxODowMQpNZXNzYWdlOiBBdHRyaWJ1dGVFcnJvcjogJ2Z1
bmN0aW9uJyBvYmplY3QgaGFzIG5vIGF0dHJpYnV0ZSAnaXNEZWFkJwpUeXBlOiAgICA0C... attachment data continues
</pre>

Problems started when upgraded to Redmine 2.4.0"
15677,Redmine,Defect,"",Closed,Normal,Links for relations in notifications do not include hostname,Florian S.,Jean-Philippe Lang,2013-12-21 12:24,Email notifications,2.4.2,"","","",0,2013-12-11 07:54,2013-12-21 12:24,関連している #1005,Fixed,2.4.1,"I added a relation to another ticket to an issue and the notification mail was sent out to users assigned to the task / watching the task.

Inside the mail there is a link to the ticket that tells me that a new relation was added to the issue.
the url is not fully qualified, it is relative /issues/123 should be http://(....)/issues/123
This causes that a click at the link does not open the issue inside the browser because the url is incorrect.

"
15676,Redmine,Defect,"",New,Normal,"""Latest"" revisions on repository view is confused",Toru Haraguchi,"",2013-12-12 06:23,SCM,"","","","",0,2013-12-11 05:28,"","","","","  On repository view, when move from a ticket view by clicking on an associated revision, the revision list is titled as ""Latest revisions"", but actually the list does not include the latest revisions on the repository but does only until the revision selected on the ticket view.

  A colleague of mine is claiming that this title is confusing in Japanese when it is translated straightly to ""最新リビジョン"".

  Please let me suggest to remove the word ""最新"" from the label ""label_latest_revsion_plural"" in Japanese translation to avoid the confusion above.

  I myself understand that the view is designed to be common among various context and that it will not be a problem once the colleague get accustomed with the latest revision control system, but as a correct process, I could not refuse this post."
15674,Redmine,Defect,"",Closed,Normal,"After Importing my SQL dump, redmine does not work (503 error)",Edison X. Cerda,"",2013-12-11 02:54,Database,"","","","",0,2013-12-10 22:20,2013-12-11 02:54,"",Invalid,1.2.2,"After importing my SQL dump to redmine 1.2 database, I cannot access redmine and receive 503 error (GET/redmine error)."
15667,Redmine,Defect,"",New,Normal,Fix shadowing variable,Ilya S,"",2013-12-10 14:10,Text formatting,"","","","",0,2013-12-10 11:34,"","","",2.4.1,"fix using two different objects with same name, may cause problems"
15666,Redmine,Defect,"",Closed,Normal,Typo in parse_inline_attachments,Ilya S,"",2013-12-10 14:16,Text formatting,"","","","",0,2013-12-10 11:30,2013-12-10 12:11,"","",2.4.1,Fix typo
15664,Redmine,Defect,"",Closed,Normal,"Unable to upload attachments without  add_issues, edit_issues or add_issue_notes permission",Pascal Jungblut,Jean-Philippe Lang,2014-02-06 18:59,Permissions and roles,2.4.3,"","","",0,2013-12-10 11:00,2014-02-06 18:59,"",Fixed,"","Users with the @manage_files@ permission are currently able to call @FilesController#new@ and @FilesController#create@. However, uploading files requires permission to call @AttachmentsController#upload@. If a user has none of the permissions @add_issues@, @edit_issues@ or @add_issue_notes@, they cannot upload files in the files tab.

Proposed solution: allow users with the @manage_files@ permission to call @AttachmentsController#upload@."
15634,Redmine,Defect,"",New,Low,"add watching users to a ticket should switch ""watch"" link to ""unwatch"" if own user was added",Florian S.,"",2013-12-11 02:58,Issues,"","","","",0,2013-12-09 15:16,"","","",2.4.1,"* add users via the link to add watchers in the sidebar
* add the own user
* the link at the top of the issue still offers ""watch""  - should be ""unwatch"" now.
* same if you ""unwatch"" a ticket - your own username still is visible inside the list of ""watching"" users in the sidebar"
15624,Redmine,Defect,"",Closed,Normal,Redmine fields inside mail notifications should be mime-encoded,Nikolay Didenko,"",2013-12-09 05:38,Email notifications,"","","","",0,2013-12-08 14:55,2013-12-09 05:38,"",Wont fix,1.2.1,"<pre>
X-Redmine-Issue-Author: user
Precedence: bulk
X-Redmine-Issue-Assignee: user
X-Redmine-Issue-Id: 19703
X-Mailer: Redmine
X-Redmine-Project: mobile-ios-baraholka
Auto-Submitted: auto-generated
X-Redmine-Site: Р“Р? ""Rugion""
X-Redmine-Host: redmine.example.com
</pre>


There is *X-Redmine-Site* field consists non-ascii symbols, that should be *mime-encoded* like any other mail headers fields.

<pre>
[root@master current]# RAILS_ENV=production ruby script/about
About your application's environment
Ruby version              1.8.7 (x86_64-linux)
RubyGems version          1.3.5
Rack version              1.1
Rails version             2.3.11
Active Record version     2.3.11
Active Resource version   2.3.11
Action Mailer version     2.3.11
Active Support version    2.3.11
Edge Rails revision       unknown
Application root          ---
Environment               production
Database adapter          mysql
Database schema version   20110511000000
</pre>"
15623,Redmine,Defect,"",Closed,High,Timelog filtering by activity field does not handle project activity overrides,VD DV,Jean-Philippe Lang,2013-12-21 12:24,Time tracking,2.4.2,"","","",0,2013-12-08 12:44,2013-12-21 12:24,"",Fixed,2.4.1,"While filtering timelogs on all projects, it seems that filtering does not work as expected.
In provided screenshot you can see that filtering on Activity field  by excluding values, generates result that also includes excluded values. Also you can see multiple occurance in result list for activity named ""Softver: PING - ELBA"".
Please note that in screenshot ""Activity"" field is labeled as ""Activity on"" (it is our localization implemented through apps\redmine\htdocs\config\locales files).



Environment is:
  Redmine version                2.4.1.stable
  Ruby version                   1.9.3-p231 (2012-05-25) [i386-mingw32]
  Rails version                  3.2.16
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.4
  Git                            1.8.3
  Filesystem
Redmine plugins:
  no plugin installed"
15622,Redmine,Defect,"",Needs feedback,Normal,Unable to add watcher who is not a member of the project,Daniel Hochman,"",2013-12-09 09:33,Issues,"","","","",0,2013-12-08 10:17,"","",Cant reproduce,2.3.1,"The feature described in #5159 (Ability to add Non-Member watchers to the watch list) is confirmed as not working in Redmine 2.3.1 and 2.3.3

You can only add people who are members of the given project."
15617,Redmine,Defect,"",Closed,Normal,Regional (i.e. sub) localization not correctly supported,J D,"",2013-12-07 03:49,I18n,"","","","",0,2013-12-07 03:11,2013-12-07 03:18,次のチケットと重複 #12900,Duplicate,"","
<pre>
Environment:
  Redmine version                2.4.1.stable
  Ruby version                   2.0.0-p247 (2013-06-27) [x86_64-linux]
  Rails version                  3.2.15
  Environment                    development
  Database adapter               PostgreSQL
</pre>

I have encountered a reliably repeatable bug when using regional localization (like en-GB) within Redmine.

The manifestation is a significant number of ""translation missing"" messages on screen, including for core labels like ""translation missing: en.label_project_plural"" and ""translation missing: en.label_logged"".

To reproduce, create/utilise a plugin providing a sub-regional translation file (e.g. en-GB), in the knowledge that Redmine core does not ship with a corresponding locale file and will defer to the fallback locale (e.g. en).

The bug can be observed by switching Language from the user ""MyAccount"" section, or during a login (when the user has a different regional locale to the installation's default locale).

The cause appears to be that when Redmine initialises regional locales (e.g. ""en-GB""), it also loads the fallback locale (:en) - but only using files where a corresponding en-GB.yml file does not exist.

This creates two keys in Redmine's i18n translations dictionary (""en"" and ""en-GB""), however only 1 of them (en-GB) is populated with data from all available en-GB files - the other key (en) is lacking all translation from files that were not required to satisfy renderings for en-GB.

When the locale is subsequently switched from ""en-GB"" to ""en"" (or vice-versa depending on whichever locale was requested first by a user) due to a logon or a user selection, the alternative locale is considered already loaded since it's key exists even though the hash table is incomplete. This causes failed translation lookups.

I would offer a fix if I knew ruby, i18n and Redmine well enough, but hopefully this information facilitates a patch.

Interim solution (for me) is to not use sub-regional localisation (and remove this support from plugins that do)."
15616,Redmine,Patch,"",New,Normal,Add a permission setting allowing members to delete their own projects,Anthony Mallet,"",2013-12-07 01:06,Project settings,"","","","",0,2013-12-07 01:06,"","","","","In order to delegate project subtrees to managers that are not admins, I found useful to implement this patch. It adds an extra permission setting that allows authorized users to delete their projects. (I could only add french/english translations to the permission label).

I'm not a rails/redmine expert at all, so feedback is more than welcome. Could it be integrated in the official redmine, or does it raise some issue that I overlooked?

Thanks
"
15613,Redmine,Defect,"",Closed,Normal,'Add watchers' within the new issue reveals all the accounts,David Hrb??,"",2013-12-06 14:50,Issues permissions,"","","","",0,2013-12-06 09:27,2013-12-06 14:50,次のチケットと重複 #15123,Duplicate,2.3.2,"Hi,

'Add watchers' within the new issue reveals all the Redmine accounts, not only the project accounts. We consider it as a security issues and we had to remove the link from issue page. 

Version:
We are using Redmine 2.3.2.stable

Expected behavior:
Redmine should list only the accounts available to the logged user.

Thanks,
David Hrb??"
