#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
28021,Redmine,Defect,"",Closed,Normal,limit to 33 sub-projects,Micha? Bierski,"",2018-01-22 09:51,Projects,"","","","",0,2018-01-19 09:41,2018-01-22 09:51,"","",3.4.2,"I'm wonder but looks to Redmine has limit display of sub-projects. Please take a look on my screenshots.

!redmine_issue_1.png!
!redmine_issue_3.png!"
28016,Redmine,Defect,"",Closed,Normal,Incorrect placement of description box of new issue and edit issue,Valeriu Piduna,"",2018-01-19 17:13,"","","","","",0,2018-01-18 22:01,2018-01-19 17:13,"",Invalid,"","I read old report from your forum

#26243

But i have another situation. I don't have emoji plugin to resolve it. 
Tell me please, which file with styles is responsible for this ?

!text_area_issue.jpg!

My soft:
1) Redmine: 3.4.2
2) MariaDB: 10.1.26
3) Ruby: 2.3.3p222
4) gem list

<pre>
*** LOCAL GEMS ***

actionmailer (4.2.8, 4.2.7.1, 4.2.5.2)
actionpack (4.2.8, 4.2.7.1, 4.2.5.2)
actionpack-action_caching (1.2.0, 1.1.1)
actionpack-xml_parser (1.0.2)
actionview (4.2.8, 4.2.7.1, 4.2.5.2)
activejob (4.2.8, 4.2.7.1, 4.2.5.2)
activemodel (4.2.8, 4.2.7.1, 4.2.6, 4.2.5.2)
activerecord (4.2.8, 4.2.7.1, 4.2.6, 4.2.5.2)
activesupport (4.2.8, 4.2.7.1, 4.2.6, 4.2.5.2)
addressable (2.5.1, 2.5.0, 2.4.0)
arel (6.0.4, 6.0.3)
bigdecimal (1.2.8)
builder (3.2.3, 3.2.2)
bundler (1.13.6)
coderay (1.1.1)
concurrent-ruby (1.0.5, 1.0.4, 1.0.2, 1.0.1)
css_parser (1.5.0, 1.4.8, 1.3.7)
dalli (2.7.6)
dav4rack (0.3.0)
did_you_mean (1.0.0)
erubis (2.7.0)
globalid (0.4.0, 0.3.7, 0.3.6)
htmlentities (4.3.4, 4.3.1)
httpclient (2.8.3)
i18n (0.7.0)
io-console (0.4.5)
jquery-rails (3.1.4)
json (1.8.6, 1.8.3)
loofah (2.0.3)
mail (2.6.6, 2.6.4)
mime-types (3.1, 3.0)
mime-types-data (3.2016.0521, 3.2016.0221)
mimemagic (0.3.2, 0.3.1)
mini_portile2 (2.1.0, 2.0.0)
minitest (5.10.3, 5.10.1, 5.9.0)
molinillo (0.5.0)
mysql2 (0.4.8, 0.4.4, 0.3.21, 0.3.20)
net-http-persistent (2.9.4)
net-ldap (0.12.1)
net-telnet (0.1.1)
nokogiri (1.7.2, 1.6.8.1, 1.6.7.2)
power_assert (0.2.7)
protected_attributes (1.1.4, 1.1.3)
psych (2.1.0)
public_suffix (2.0.5)
rack (1.6.8, 1.6.5, 1.6.4)
rack-openid (1.4.2)
rack-test (0.6.3)
rails (4.2.8, 4.2.7.1, 4.2.5.2)
rails-deprecated_sanitizer (1.0.3)
rails-dom-testing (1.0.8, 1.0.7)
rails-html-sanitizer (1.0.3)
railties (4.2.8, 4.2.7.1, 4.2.5.2)
rake (12.0.0, 11.1.2, 10.5.0)
rbpdf (1.19.2, 1.19.0)
rbpdf-font (1.19.1, 1.19.0)
rdoc (4.2.1)
redcarpet (3.4.0, 3.3.4)
RedCloth (4.3.2)
redmine_extensions (0.2.4, 0.2.0, 0.1.17, 0.0.29, 0.0.28)
request_store (1.0.5)
roadie (3.2.2, 3.2.1, 3.1.1)
roadie-rails (1.1.1)
ruby-openid (2.3.0)
rubyzip (1.2.1, 1.2.0)
simple_enum (2.3.0)
sprockets (3.7.1, 3.6.0, 3.5.2)
sprockets-rails (3.2.0, 3.0.4)
svg-graph (2.1.0)
test-unit (3.1.7)
thor (0.19.4, 0.19.1)
thread_safe (0.3.6, 0.3.5)
tzinfo (1.2.3, 1.2.2)
uuidtools (2.1.5)
wayback_machine_downloader (1.1.4)
xapian-full-alaveteli (1.2.21.1)
zip-zip (0.3)
</pre>

Tell me please, how can i fix it ? Thanks for you attention."
28015,Redmine,Defect,"",Needs feedback,High,Status is not editable for reporter in redmine version-3.4.4,NetOps Team,"",2018-01-21 06:36,Issues permissions,"","","","",0,2018-01-18 15:41,"","","",3.4.4,"I was using Redmin-1.0.4.stable version where user under role reporter are able to change Status while updating issues but Now I have upgraded it not Redmine-3.4.4-stable version where not finding editable status field for user under role reporter.

Kindly refer attached file.

File: version-104.jpg where finding fieled.
File: version-344.jpg where not finding status field.

Kindly suggest solution path or any workaround for the same.
"
28005,Redmine,Defect,"",Closed,Normal,Broken Project page,leonid terekhov,"",2018-01-17 13:23,UI,"","","","",0,2018-01-17 10:29,2018-01-17 10:42,次のチケットと重複 #26853,Duplicate,3.4.4,"I have problems with the projects page. I use the redmine installed in the docker.

Redmine version 3.4.4"
28001,Redmine,Defect,"",Closed,Normal,API query custom_fields: authorization fails  ,Wolfgang Ocker,"",2018-01-17 08:01,REST API,"","","","",0,2018-01-16 17:02,2018-01-16 18:08,"",Cant reproduce,3.4.4,"Querying the custom_fields using the API:

<pre>
wget -O - --header='Accept: application/json' --header='X-Redmine-API-Key: mykey' ""http://server:3000/custom_fields.json""                                        
</pre>

fails with ""401 Unauthorized Username/Password - Authentication Failed.""

Log:

<pre>
Started GET ""/custom_fields.json"" for 10.144.178.63 at 2018-01-16 15:57:06 +0000
Processing by CustomFieldsController#index as JSON
  Current user: anonymous
Filter chain halted as :require_admin rendered or redirected
Completed 401 Unauthorized in 6ms (ActiveRecord: 1.2ms)
</pre>

Whereas querying the users with the same credentials succeeds:

<pre>
wget -O - --header='Accept: application/json' --header='X-Redmine-API-Key: mykey' ""http://server:3000/users.json""                                        
</pre> 

Log:

<pre>
Started GET ""/users.json"" for 10.144.178.63 at 2018-01-16 15:58:05 +0000
Processing by UsersController#index as JSON
  Current user: weo (id=5)
  Rendered users/index.api.rsb (17.5ms)
Completed 200 OK in 38ms (Views: 17.7ms | ActiveRecord: 4.5ms)
</pre>

<pre>
Environment:
  Redmine version                3.4.4.stable
  Ruby version                   2.4.3-p205 (2017-12-14) [x86_64-linux]
  Rails version                  4.2.8
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.10
  Mercurial                      3.1.2
  Bazaar                         2.7.0
  Git                            2.1.4
  Filesystem                     
Redmine plugins:
  a_common_libs                  2.3.3
  redmine_image_clipboard_paste  3.3.0
  redmine_issue_tabs             1.2.3
  sidebar_hide                   0.0.8
</pre>"
28000,Redmine,Defect,"",New,Normal,Deletion of an LDAP authentication mode may fail silently,Go MAEDA,"",2018-01-21 01:31,LDAP,4.0.0,"","","",0,2018-01-16 16:39,"","","","",Deletion of an LDAP authentication mode fails without any error message if one or more users use it. An error message should be displayed.
27999,Redmine,Defect,"",Closed,Normal,Inappropriate file uploads in the documentation,Bernhard Rohloff,"",2018-01-26 01:01,Website (redmine.org),"","","","",0,2018-01-16 13:31,2018-01-26 01:01,"",Fixed,"","There are file uploads in the user guide which have nothing to do with Redmine and should be deleted.
Many of the files where added by the user ""Jiljil Govind"".

For example on this wiki page: http://www.redmine.org/projects/redmine/wiki/RedmineAttachedFiles
If i find more of them, I'll add the pages to this issue."
27994,Redmine,Patch,"",Closed,Normal,Galician translation update (jstoolbar-gl.js),Go MAEDA,Go MAEDA,2018-01-17 03:57,Translations,3.3.7,"","","",0,2018-01-16 04:48,2018-01-17 03:57,コピー元 #27989,"","","Patch by Guillermo ML, originally submitted as #27989.

<pre><code class=""diff"">
Index: public/javascripts/jstoolbar/lang/jstoolbar-gl.js
===================================================================
--- public/javascripts/jstoolbar/lang/jstoolbar-gl.js	(revision 17176)
+++ public/javascripts/jstoolbar/lang/jstoolbar-gl.js	(working copy)
@@ -7,7 +7,7 @@
 jsToolBar.strings['Heading 1'] = 'Encabezado 1';
 jsToolBar.strings['Heading 2'] = 'Encabezado 2';
 jsToolBar.strings['Heading 3'] = 'Encabezado 3';
-jsToolBar.strings['Highlighted code'] = 'Highlighted code';
+jsToolBar.strings['Highlighted code'] = 'C?digo resaltado';
 jsToolBar.strings['Unordered list'] = 'Lista sen ordenar';
 jsToolBar.strings['Ordered list'] = 'Lista ordenada';
 jsToolBar.strings['Quote'] = 'Citar';
</code></pre>"
27992,Redmine,Patch,"",New,Normal,Galician translation,Guillermo ML,"",2018-01-16 09:18,Translations,"","","","",0,2018-01-15 18:44,"",関連している #27989,"","","Translated against current trunk and 3.4.x.

Corrected some words:
<pre><code class=""diff"">
-        valeiro
+        baleiro
-        blanco
+        branco
-        clave
+        chave
</code></pre>
Translated remaining strings."
27990,Redmine,Defect,"",New,Normal,Roadmap Issues null on selection of version custom field.,Shreyas Moolya,"",2018-01-15 10:44,"","","","","",0,2018-01-15 07:27,"","","","","Hi,

I cannot see any issues listed in my in my 'Roadmap' page when I enter a 'Build in Patch version' custom field. This field I am using on a different instance of Redmine 3.2.3 shows me the 'Roadmap' with issues listed in it. why is it so?
Also only when I enable the Target Version field and enter a value in it this defect is resolved.

Kindly help"
27989,Redmine,Patch,"",Closed,Normal,"Change Galician translation for ""Underline"" and ""Wiki link"" (jstoolbar-gl.js)",Guillermo ML,Go MAEDA,2018-01-17 04:12,Translations,4.0.0,"","","",0,2018-01-14 19:03,2018-01-17 04:12,"関連している #27992, コピー先 #27994","","",One sentence translated and two more changed.
27984,Redmine,Defect,"",Closed,Normal,Arabic Support Issues,Omar Shaker,"",2018-01-13 13:25,Issues,"","","","",0,2018-01-13 12:43,2018-01-13 13:13,"",Invalid,3.4.3,"Hi,

When ever I write using Arabic language in redmine, I get an internal error."
27983,Redmine,Defect,"",Needs feedback,Normal,Got error when I create an issue with a special character ,Thanh LE,"",2018-01-13 05:34,Issues,"","","","",0,2018-01-13 04:52,"","","",3.4.2,"Internal error

An error occurred on the page you were trying to access.
If you continue to experience problems please contact your Redmine administrator for assistance.

If you are the Redmine administrator, check your log files for details about the error.

Back"
27975,Redmine,Defect,"",Closed,Normal,CSV export of different language,Alexander Shirobokov,"",2018-01-12 12:58,"","","","","",0,2018-01-12 11:18,2018-01-12 11:31,関連している #26279,Duplicate,"","Default language was Russian (Cyrillic). And all issues written in Cyrillic. Export issues to csv was fine.
When we change default language to English, all our issues export as ""???????"".
""???????"" in all encoding.

Open dialog of libreoffice to import csv:

!cyrillic.png!

Environment:
  Redmine version                3.4.2.stable
  Ruby version                   2.3.0-p0 (2015-12-25) [x86_64-linux]
  Rails version                  4.2.8
  Environment                    production
  Database adapter               Mysql2"
27974,Redmine,Defect,"",Closed,Normal,Issue-state can't set to done if state of one subissue is not set to done,Entwicklung AMIT,"",2018-01-15 15:10,Issues,"","","","",0,2018-01-12 11:12,2018-01-15 15:10,関連している #10989,Wont fix,3.4.3,"h3. Workflow:

There is an error in the workflow to set the state of an issue to ""done"" if there exists subtasks with a state which is not set to ""done"".
State of an issue can't be set to state ""done"" if the state of one subtask do not have the state ""done"".

h3. Ticket-configuration:

This takes effect independent of the current configuration for ticket-properties according to the option for properties of superior tasks and there the option ""%done"" is set to ""independent to subtasks"".

<pre>
Environment:
  Redmine version                3.4.3.stable
  Ruby version                   2.3.3-p222 (2016-11-21) [i386-mingw32]
  Rails version                  4.2.8
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.9.2
  Git                            2.14.1
  Filesystem
</pre>"
27968,Redmine,Defect,"",New,Normal,Image filename for HDPI monitors (image@2x.jpg) are misrecognized as email address,Go MAEDA,"",2018-01-11 08:53,Text formatting,"","","","",0,2018-01-11 08:53,"",関連している #26507,"","","Image files for HDMI monitors (e.g.,  MacBook Pro Retina monitors) usually have ""@2x"" suffix in their filename, like ""logo@2x.png"". If you write such filenames in issues or wiki pages, Redmine misrecognizes them as email addresses and they will have useless ""mailto:"" link.

Example:

<pre>
logo@2x.png
</pre>

is rendered as

<pre>
""<a href=""mailto:logo@2x.png"">logo@2x.png</a>""
</pre>"
27963,Redmine,Patch,"",Closed,Normal,Remove 'unloadable' from bundled sample plugin,Mischa The Evil,Go MAEDA,2018-01-10 09:44,Plugin API,3.4.5,"","","",0,2018-01-10 08:31,2018-01-10 09:44,関連している #20513,"","","Pretty straightforward. After #20513, the statement should be removed from the bundled example plugin too (i.e. r1282 should be reverted). The following raw patch (against source:/trunk@17169) takes care of this:
<pre><code class=""diff"">
Index: extra/sample_plugin/app/controllers/example_controller.rb
===================================================================
--- extra/sample_plugin/app/controllers/example_controller.rb	(revision 17169)
+++ extra/sample_plugin/app/controllers/example_controller.rb	(working copy)
@@ -1,7 +1,5 @@
 # Sample plugin controller
 class ExampleController < ApplicationController
-  unloadable
-
   layout 'base'
   before_action :find_project, :authorize
   menu_item :sample_plugin

</code></pre>
"
27927,Redmine,Defect,"",Closed,Normal,Very large production.log file,Raja  Govindan,"",2018-01-09 23:32,Administration,"","","","",0,2018-01-09 20:57,2018-01-09 23:32,"",Invalid,"","Hello,

My redmine production.log file is grown more than 1GB; 
 
Can I simply rename the redmine/htdocs/log/production.log to another name ? Will the production.log file created automatically? 

Any other suggestions?

My redmine response is getting slower recently; resource utilization is very low; I feel redmine may be taking more time in updating this log file; 

Thanks and Regards
-/Raja G"
27926,Redmine,Patch,"",Closed,Normal,Change Bulgarian translation for label_news_new,Ivan Cenov,Go MAEDA,2018-01-10 13:16,Translations,4.0.0,"","","",0,2018-01-09 19:40,2018-01-10 13:16,"","","","Changed
* label_news_new"
27920,Redmine,Defect,"",Needs feedback,Normal,No button to create new version when all versions are locked or closed,Ivan Cenov,"",2018-01-18 06:47,UI,"","","","",0,2018-01-09 13:08,"","","","","If all versions are closed or locked and there is no any version opened, there is no way to create new version when creating new issue or editing existing issue.

When there are no opened versions the field ""Target version"" is not shown and the (+) button next to it is also not shown.

I think that this is omission, because if there is at least one opened version, the (+) button for creating new version is shown."
27917,Redmine,Patch,"",New,Normal,Use Ruby 2.4.3 on the CI server,Go MAEDA,Jean-Philippe Lang,2018-01-09 05:47,Website (redmine.org),"","","","",0,2018-01-09 05:47,"","","","","The CI Server (http://www.redmine.org/builds/) uses Ruby 2.4.1. But the current stable release is 2.4.3 which has been released on December 14th.

I think we should use Ruby 2.4.3 to ensure that Redmine works with the latest stable Ruby.

*Ruby versions on the CI server:*

* 2.4.1
* 2.3.4
* 2.2.7"
27915,Redmine,Defect,"",New,Low,Invalid SQL for SQLSERVER,sergio rolanski,"",2018-01-09 06:24,"","","","","",0,2018-01-08 21:27,"","","",3.4.2,"Using Redmine 3.4.2 with jruby

I'm trying to migrate from MySQL to MSSQL, i used database migration tool from Microsoft. The migrated data seems fine, but I get this invalid SQL statments sometimes. The MSSQL is version 2016, but I set the compatibility level to 110 (SQLSERVER 2012).

@ActiveRecord::JDBCError: Sintaxe incorreta pr?xima ? palavra-chave 'with'. Se esta instru??o for uma express?o de tabela comum, uma cl?usula xmlnamespaces ou uma cl?usula de contexto de controle de altera??es, a instru??o anterior dever? terminar com ponto-e-v?rgula.: SELECT [issues].[id] FROM [issues] WITH(UPDLOCK) WHERE (root_id IN (SELECT root_id FROM issues WHERE id IN (N'767'))) ORDER BY [issues].[id] ASC WITH(UPDLOCK)@

In this case there is an extra @'WITH(UPDLOCK)'@ at the end

Also when I try to create a new database and get the same error:

@== 105 BuildProjectsTree: migrating ===========================================
rake aborted!
StandardError: An error has occurred, this and all later migrations canceled:

ActiveRecord::JDBCError: Sintaxe incorreta pr?xima ? palavra-chave 'with'. Se esta instru??o for uma express?o de tabela comum, uma cl?usula xmlnamespaces ou uma cl?usula de contexto de controle de altera??es, a instru??o anterior dever? terminar com ponto-e-v?rgula.: SELECT [projects].[id] FROM [projects] WITH(UPDLOCK)  ORDER BY [projects].[id] ASC  WITH(UPDLOCK)
arjdbc/jdbc/RubyJdbcConnection.java:888:in `execute_query'
/home/tomcat/redmine-3.4.2/lib/redmine/nested_set/project_nested_set.rb:139:in `rebuild_tree!'
/home/tomcat/redmine-3.4.2/lib/redmine/nested_set/project_nested_set.rb:138:in `rebuild_tree!'
/home/tomcat/redmine-3.4.2/db/migrate/105_build_projects_tree.rb:3:in `up'
/opt/jruby/bin/bundle:23:in `(root)'
Tasks: TOP => db:migrate
(See full trace by running task with --trace)
@

bundle install output:
@Using rake 12.2.1
Using i18n 0.7.0
Using minitest 5.10.3
Using thread_safe 0.3.6 (java)
Using tzinfo 1.2.4
Using activesupport 4.2.8
Using builder 3.2.3
Using erubis 2.7.0
Using nokogiri 1.6.8.1 (java)
Using rails-deprecated_sanitizer 1.0.3
Using rails-dom-testing 1.0.9
Using crass 1.0.3
Using loofah 2.1.1
Using rails-html-sanitizer 1.0.3
Using actionview 4.2.8
Using rack 1.6.8
Using rack-test 0.6.3
Using actionpack 4.2.8
Using globalid 0.4.1
Using activejob 4.2.8
Using mini_mime 1.0.0
Using mail 2.7.0
Using actionmailer 4.2.8
Using actionpack-xml_parser 1.0.2
Using activemodel 4.2.8
Using arel 6.0.4
Using activerecord 4.2.8
Using activerecord-jdbc-adapter 1.3.24
Using jdbc-jtds 1.3.1
Using activerecord-jdbcmssql-adapter 1.3.24
Using addressable 2.4.0
Using bundler 1.16.1
Using coderay 1.1.2
Using concurrent-ruby 1.0.5 (java)
Using css_parser 1.6.0
Using htmlentities 4.3.4
Using thor 0.20.0
Using railties 4.2.8
Using jquery-rails 3.1.4
Using jruby-jars 1.7.27
Using jruby-rack 1.1.21
Using mime-types 2.99.3
Using mimemagic 0.3.2
Using net-ldap 0.12.1
Using protected_attributes 1.1.4
Using ruby-openid 2.3.0
Using rack-openid 1.4.2
Using sprockets 3.7.1
Using sprockets-rails 3.2.1
Using rails 4.2.8
Using rails-html-sanitizer-jruby 1.0.0 from git://github.com/jkraemer/rails-html-sanitizer-jruby.git (at master@341880b)
Using rbpdf-font 1.19.1
Using rbpdf 1.19.3
Using request_store 1.0.5
Using roadie 3.2.2
Using roadie-rails 1.1.1
Using rubyzip 1.2.1
Using warbler 1.4.10
@"
27902,Redmine,Defect,"",Needs feedback,Normal,Overview page is very slow for private projects with large number of members,simon butcher,"",2018-01-08 10:21,"","","","","",0,2018-01-05 17:24,"","","","","I have over 2000 members in a non-public project. Hence, these members get shown on the overview page. This makes the display of the overview page take around 3-4seconds.
<pre>
..
  Rendered projects/_members_box.html.erb (579.5ms)
  Rendered projects/show.html.erb within layouts/base (596.2ms)
...
Completed 200 OK in 3430ms (Views: 622.8ms | ActiveRecord: 37.4ms)
</pre>"
