#,ÉvÉçÉWÉFÉNÉg,ÉgÉâÉbÉJÅ[,êeÉ`ÉPÉbÉg,ÉXÉeÅ[É^ÉX,óDêÊìx,ëËñº,çÏê¨é“,íSìñé“,çXêVì˙,ÉJÉeÉSÉä,ëŒè€ÉoÅ[ÉWÉáÉì,äJénì˙,ä˙ì˙,ó\íËçHêî,êiíªó¶,çÏê¨ì˙,èIóπì˙,ä÷òAÇ∑ÇÈÉ`ÉPÉbÉg,Resolution,Affected version,ê‡ñæ
16587,Redmine,Defect,"",Closed,Normal,Using similar accounts for svn:// access and LDAP results in both not working,Matthias Bendewald,"",2014-04-10 14:20,Accounts / authentication,"","","","",0,2014-04-09 16:51,2014-04-09 23:44,"",Invalid,2.5.1,"We have an environment where my username for svn:// access is ""Surname"" 
while my LDAP account is ""surname"", with different passwords.
As soon as I configure the access to svn:// with my username and password 
while my Redmine account is configured as LDAP account, noone is able to 
login with LDAP accounts anymore and all repositories that use my useraccount 
to gather the revisions do not work anymore.
I am not sure if using both with the same casing works better, should I test
that? What else can I do to help?


Environment:
Everything is windows here, using the Bitnami Redmine stack (Version 2.5.1)

  MySQL Version                  5.5.36
  Redmine version                2.5.1.stable
  Ruby version                   1.9.3-p231 (2012-05-25) [i386-mingw32]
  Rails version                  3.2.17
  Environment                    production
  Database adapter               Mysql2

SCM:
  Subversion                     1.8.5
  Git                            1.9.0
  Filesystem                     

Redmine plugins:
  redmine_code_review            0.6.3
"
16585,Redmine,Defect,"",Closed,High,"REST API: ?include=memberships,groups does not deliver values",Marco Descher,"",2014-05-02 10:08,REST API,"","","","",0,2014-04-09 10:04,2014-05-02 10:08,"",Invalid,2.4.5,"A call on @https://foo.bar.at/users/3.xml?include=memberships,groups@ does deliver the following response; while the requested user is granted ADMIN rights. Clearly the values are not populated, as described on http://www.redmine.org/projects/redmine/wiki/Rest_Users

<pre>
<user>
<id>3</id>
<login>mdescher</login>
<firstname>Marco</firstname>
<lastname>Descher</lastname>
<mail>dfoo@bar.at</mail>
<created_on>2013-09-26T08:19:28Z</created_on>
<last_login_on>2014-04-09T08:00:21Z</last_login_on>
<api_key>asdf</api_key>
<status>1</status><groups type=""array""/>
<memberships type=""array""/></user>
</pre>

System information:

<pre>
Environment:
  Redmine version                2.4.5.stable
  Ruby version                   1.9.3-p194 (2012-04-20) [x86_64-linux]
  Rails version                  3.2.17
  Environment                    production
  Database adapter               Mysql2
SCM:
  Mercurial                      2.2.2
  Git                            1.7.10.4
  Filesystem                     
Redmine plugins:
  redmine_contacts               3.2.15-pro
  redmine_contacts_helpdesk      2.2.9-pro
  redmine_contacts_invoices      3.1.2-pro
  redmine_issue_checklist        2.0.5
  redmine_medelexis              0.0.3
  redmine_products               1.0.2-pro
</pre>"
16569,Redmine,Defect,"",Closed,Urgent,watchlist search displays users that are not members to the current project,Herv? Brelay,"",2014-04-09 02:32,"","","","","",0,2014-04-09 02:18,2014-04-09 02:32,"",Duplicate,"","Assuming the following:

- User1 has access to Project1 (regular developper)
- User2 has access to Project2 (regular developper)

When User1 wants to add a watcher on an issue in Project1, it gets a list of users that can be one by one selected, as well as a ""search"" box on top.

When typing any letter on the search box, the selectable list is refreshed, but now shows names of users that are not in the Project (i.e. typing ""u"" would show User2), backspace then shows the whole list of Redmine users.

This is quite un-desirable as in most installations, some projects are not public, hence their members should not show up in some other project's UI screen.

This has been found on 2.3.2.
It is still present in a test install of 2.5.0

This is quite serious as it violates privacy settings "
16568,Redmine,Defect,"",Needs feedback,Normal,Referensing commits to issues across all projects,Pavel Potcheptsov,"",2014-05-14 15:54,SCM,"","","","",0,2014-04-08 16:04,"","","",2.4.0,"I have situation when referencing works in one case and doesn't work in other.
Settings:
!rm_refer1.png!

It works when referencing issue is in parent project for repository's project: !rm_refer4.png!
!rm_refer5.png!

It doesn't work when referencing issue isn't in parent project for repository's project:
!rm_refer2.png!
!rm_refer3.png!

I execute this manually after commit:
<pre>
# cd /var/www/rm2.4.0/ && ruby ./script/rails runner ""Repository.fetch_changesets"" -e production
</pre>

<pre>
Environment:
  Redmine version                2.4.0.stable.12309
  Ruby version                   1.9.3-p327 (2012-11-10) [i686-linux]
  Rails version                  3.2.15
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.8
  Git                            1.7.1
  Filesystem                     
Redmine plugins:
  multi_time_tracker             0.1.1
  projects_table                 0.0.4
  redmine_better_gantt_chart     0.9.0
  redmine_drafts                 0.2.0
  redmine_equipment_status_viewer 1.0.1
  redmine_fields_permissions     1.0.0
  redmine_hide_estimated_hours   1.0.5
  redmine_lightbox               0.0.1
  redmine_monitoring_controlling 0.1.1
  redmine_plugin_views_revisions 0.0.1
  redmine_timesheet_plugin       0.7.0
  redmine_xls_export             0.2.1.t4
</pre>"
16566,Redmine,Patch,"",Closed,Normal,"French ""text_git_repository_note"" translation",Toshi MARUYAMA,"",2014-04-08 18:17,Translations,2.5.2,"","","",0,2014-04-08 13:13,2014-04-08 18:17,"","","","From #16553.

<pre><code class=""diff"">
diff --git a/config/locales/fr.yml b/config/locales/fr.yml
--- a/config/locales/fr.yml
+++ b/config/locales/fr.yml
@@ -1098,7 +1098,7 @@ fr:
   text_scm_config: Vous pouvez configurer les commandes des SCM dans config/configuration.yml. Red?marrer l'application apr?s modification.
   text_scm_command_not_available: Ce SCM n'est pas disponible. V?rifier les param?tres dans la section administration.
   label_diff: diff
-  text_git_repository_note: Repository is bare and local (e.g. /gitrepo, c:\gitrepo)
+  text_git_repository_note: ""Le d?p?t est vide et local (exemples : /gitrepo, c:\\gitrepo)""
   description_query_sort_criteria_direction: Ordre de tri
   description_project_scope: P?rim?tre de recherche
   description_filter: Filtre
</code></pre>"
16564,Redmine,Defect,"",Closed,Normal,Repository identifiers can be reserved words,Felix Sch?fer,Jean-Philippe Lang,2014-05-24 18:28,SCM,2.5.2,"","","",0,2014-04-08 11:32,2014-05-24 18:28,"",Fixed,2.5.1,"A client of ""Planio"":https://plan.io has created a repository with the identifier @statistics@ and was unable to access that repository via the web UI. While investigating this issue, we discovered that the reserved words list for repository identifiers (source:/tags/2.5.1/app/models/repository.rb#L43) is incomplete (@browse@ and others are missing) or wrong (@stats@ should be @statistics@, @show@ is double)."
16559,Redmine,Defect,"",New,Normal,Project custom fields (boolean) doesn't update correctly,Daniel Felix,"",2014-05-02 10:15,Custom fields,"","","","",0,2014-04-08 09:55,"",ä÷òAÇµÇƒÇ¢ÇÈ #5722,Cant reproduce,2.5.1,"Hi there,

I'm not sure if this is a misbehavior on our systems, but I tested it without any plugins and I'm able to reproduce it.

I used a Boolean project custom field. After creating it, I try to update it from NULL to TRUE. The update form raised the success message, even the field value is transmitted to the server (as seen in the log), but the field still shows up as NULL. Is this a misbehavior a bug from the new custom fields in 2.5?

Best regards,
Daniel"
16558,Redmine,Defect,"",Closed,Normal,Unable to change issue status,Steven Jones,"",2014-04-08 18:16,Issues,"","","","",0,2014-04-08 09:26,2014-04-08 18:16,"",Invalid,2.5.1,"When upgrading to 2.5.1 from 2.5.0 I am unable to change the status of issues!

Steps to reproduce:

1. Visit an issue.
2. Click edit to edit the issue.
3. Change the status of the issue.
4. Ajax request happens, and the form gets replaced out.
5. The issue status is now 'New'.

I'm using chrome.

I can believe that it's something about my setup, I don't have time at the moment to diagnose fully, but will perform a git bisect in a bit and work out the exact commit that introduced this issue.

<pre><code>
Environment:
  Redmine version                2.5.0.stable
  Ruby version                   1.9.3-p0 (2011-10-30) [x86_64-linux]
  Rails version                  3.2.17
  Environment                    production
  Database adapter               Mysql2
</code></pre>"
16556,Redmine,Patch,"",Closed,Normal,"Traditional Chinese ""field_assigned_to"" translation change",Toshi MARUYAMA,"",2014-04-08 04:28,Translations,2.6.0,"","","",0,2014-04-08 04:20,2014-04-08 04:28,"","","","From #16545.

<pre><code class=""diff"">
diff --git a/config/locales/zh-TW.yml b/config/locales/zh-TW.yml
--- a/config/locales/zh-TW.yml
+++ b/config/locales/zh-TW.yml
@@ -337,7 +337,7 @@
   field_tracker: í«ÁFïW‚‹
   field_subject: éÂé|
   field_due_date: äÆê¨ì˙ä˙
-  field_assigned_to: ï™îhãã
+  field_assigned_to: îÌï™îhé“
   field_priority: óDêÊû‹
   field_fixed_version: î≈ñ{
   field_user: óp?
</code></pre>"
16553,Redmine,Patch,"",Closed,Normal,Reorder French translation,Darth Vader,"",2014-04-08 18:18,Translations,"","","","",0,2014-04-08 00:36,2014-04-08 18:18,"","","","Reordered the fields so they match the English version to make identification of new fields easier.
Translated one additional field.
"
16548,Redmine,Defect,"",Closed,Normal,"Issue Start Date, Due Date problem",lee han,"",2014-04-09 04:51,Issues,"","","","",0,2014-04-07 13:41,2014-04-09 04:51,"",Invalid,"","I attached screen shot.

"
16545,Redmine,Patch,"",Closed,Normal,Traditional Chinese translation (to r13067),ChunChang Lo,"",2014-04-08 04:47,Translations,"","","","",0,2014-04-07 10:49,2014-04-08 04:47,ÉRÉsÅ[êÊ #17421,"","","* New
** label_check_for_updates, label_latest_compatible_version, label_unknown_plugin
* Changed
** field_assigned_to, label_plugins, text_plugin_assets_writable
"
16542,Redmine,Patch,"",Closed,Normal,German Translation for r13042,Daniel Felix,"",2014-04-07 10:03,Translations,"","","","",0,2014-04-07 08:47,2014-04-07 10:03,éüÇÃÉ`ÉPÉbÉgÇ™èdï° #17405,"","","Change: 
@label_check_for_updates: Check for updates	
label_latest_compatible_version: Latest compatible version
label_unknown_plugin: Unknown plugin@

To:
@label_check_for_updates: Auf Updates pr?fen
label_latest_compatible_version: Letzte kompatible Version
label_unknown_plugin: Unbekanntes Plugin@"
16536,Redmine,Patch,"",Closed,Normal,Japanese translation update (email notification),Go MAEDA,"",2014-04-07 02:23,Translations,2.6.0,"","","",0,2014-04-06 16:41,2014-04-07 02:23,"","","",Translated label_issue_assigned_to_updated and improved some existing translations about email notification.
16532,Redmine,Patch,"",Closed,Normal,Bulgarian translation (r13044),Ivan Cenov,"",2014-04-06 09:27,Translations,"","","","",0,2014-04-05 18:02,2014-04-06 09:27,"","","","Translated:
* label_check_for_updates
* label_latest_compatible_version
* label_unknown_plugin
"
16519,Redmine,Defect,"",Closed,Normal,Generating a spent time report on a list type custom field with multiple values causes an invalid SQL error,Chris Cardwell,Jean-Philippe Lang,2014-06-26 21:36,Custom fields,2.5.2,"","","",0,2014-04-03 19:45,2014-06-26 21:36,"ä÷òAÇµÇƒÇ¢ÇÈ #16963, éüÇÃÉ`ÉPÉbÉgÇ™èdï° #17091",Fixed,2.5.1,"When on the Spent Time report page @(example: http://localhost/redmine/projects/<project name>/time_entries/report)@, trying to generate a report by adding a custom field of list type, that has the ability to select multiple values, will cause an internal error. 

The error from the production log is:

@ActiveRecord::StatementInvalid (Mysql2::Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'AS , tyear AS tyear, tmonth AS tmonth, tweek AS tweek, spent_on AS spent_on FROM' at line 1: SELECT SUM(`time_entries`.`hours`) AS sum_hours,  AS , tyear AS tyear, tmonth AS tmonth, tweek AS tweek, spent_on AS spent_on FROM `time_entries` LEFT OUTER JOIN `projects` ON `projects`.`id` = `time_entries`.`project_id` LEFT OUTER JOIN `enumerations` ON `enumerations`.`id` = `time_entries`.`activity_id` AND `enumerations`.`type` IN ('TimeEntryActivity') LEFT OUTER JOIN `issues` ON `issues`.`id` = `time_entries`.`issue_id` LEFT OUTER JOIN custom_values cf_41 ON cf_41.customized_type = 'Issue' AND cf_41.customized_id = issues.id AND cf_41.custom_field_id = 41 AND (((1=1) AND (issues.tracker_id IN (SELECT tracker_id FROM custom_fields_trackers WHERE custom_field_id = 41)) AND (EXISTS (SELECT 1 FROM custom_fields ifa WHERE ifa.is_for_all = 1 AND ifa.id = 41) OR issues.project_id IN (SELECT project_id FROM custom_fields_projects WHERE custom_field_id = 41)))) AND cf_41.value <> '' AND cf_41.id = (SELECT max(cf_41_2.id) FROM custom_values cf_41_2 WHERE cf_41_2.customized_type = cf_41.customized_type AND cf_41_2.customized_id = cf_41.customized_id AND cf_41_2.custom_field_id = cf_41.custom_field_id) WHERE (projects.status <> 9 AND projects.id IN (SELECT em.project_id FROM enabled_modules em WHERE em.name='time_tracking')) AND ((time_entries.spent_on IS NOT NULL) AND projects.id = 4) GROUP BY tyear, tmonth, tweek, spent_on):@
@lib/redmine/helpers/time_report.rb:48:in `run'@
@lib/redmine/helpers/time_report.rb:35:in `initialize'@
@app/controllers/timelog_controller.rb:83:in `new'@
@app/controllers/timelog_controller.rb:83:in `report'@


The error seems to come from the SELECT statement, where the second column to be selected is @"" AS ,""@. When looking at the query of a report that was generated correctly, that spot instead has something like @""COALESCE(cf_41.value, '') AS coalesce_cf_41_value,""@ where 41 is the id of the custom field in the custom_fields table. 

We noticed that in the custom_field.rb file, located at @C:\Bitnami\redmine-2.5.0-0\apps\redmine\htdocs\app\models\@, there is this code:

@   def order_statement@
@    return nil if multiple?@
@    format.order_statement(self)@
@  end@

@  # Returns a GROUP BY clause that can used to group by custom value@
@  # Returns nil if the custom field can not be used for grouping.@
@  def group_statement@
@    return nil if multiple?@
@    format.group_statement(self)@
@  end@

Commenting out both instances of @return nil if multiple?@ has resolved the internal error, however the generated report will show time spent in the bottom most selected value of the custom field list (if multiple values are selected). 

A possible solution would be to not allow multiple value list custom fields to be added to reports at all. Another solution could be creating a row for each combination of selected values from the list (if that combination has time spent on it), however for large lists with many values, this could potentially become chaotic. Realistically, any solution that doesn't result in the internal error page would be preferred."
16497,Redmine,Defect,"",Closed,Normal,My user URL is not accessible for non logged in users,Systango Ltd,"",2014-07-02 10:18,Accounts / authentication,"","","","",0,2014-04-02 19:05,2014-07-02 10:18,"","","","User URL - http://www.redmine.org/users/98848
Page is accessible when one is logged in but for non logged in users 
404 - with following message is rendered - 
The page you were trying to access doesn't exist or has been removed.

Though I am able to access to other user's url without logging in. Is this a bug or setting issue? "
16496,Redmine,Defect,"",Closed,Normal,Link custom field are not displayed as links on the issue list,wakanda tchalla,Jean-Philippe Lang,2014-04-06 13:12,Custom fields,2.6.0,"","","",0,2014-04-02 18:04,2014-04-06 13:12,"",Fixed,"","I am using 2.5.0, but I see the Custom Field of ""LINK"" doesn't work in issue/ticket list.

but it really works in ticket page. 

in the issue page, I see there is a URL link after I move the mouse on. and it works when I clicked.

but in the issue list page, I just see text of the custom field. no URL link, no response for mouse moving on and click.

Plus that will be great to keep using the %value%...

Thanks!"
16495,Redmine,Defect,"",Closed,High,Redmine install,Muki Pelda,"",2014-04-03 05:20,"","","","","",0,2014-04-02 17:58,2014-04-03 05:20,"",Invalid,"",Can't install redmine because of some gem install error
16493,Redmine,Defect,"",Closed,Normal,Error when trying to add a custom field,Howard Bertolo,"",2014-04-06 09:19,Custom fields,"","","","",0,2014-04-02 15:49,2014-04-06 09:19,"",Invalid,2.5.1,"h2. We get the following error when trying to create a custom field of any type:

!capture.png!

h2. Our Redmine log file:

Started GET ""/custom_fields/new?utf8=%E2%9C%93&type=TimeEntryCustomField"" for 99.250.151.91 at 2014-03-31 15:45:43 -0400
Processing by CustomFieldsController#new as HTML
  Parameters: {""utf8""=>""?? ""type""=>""TimeEntryCustomField""}
  Current user: tlaskows (id=1)
  Rendered custom_fields/_form.html.erb (2.3ms)
  Rendered custom_fields/new.html.erb within layouts/admin (3.5ms)
Completed 500 Internal Server Error in 25.3ms

ActionView::Template::Error (undefined method `description' for #<TimeEntryCustomField:0x00000005d44888>):
    4: <div class=""box tabular"">
    5: <p><%= f.select :field_format, custom_field_formats_for_select(@custom_field), {}, :disabled => !@custom_field.new_record? %></p>
    6: <p><%= f.text_field :name, :required => true %></p>
    7: <p><%= f.text_area :description, :rows => 7 %></p>
    8:
    9: <% if @custom_field.format.multiple_supported %>
    10: <p>
  lib/redmine/views/labelled_form_builder.rb:31:in `text_area'
  app/views/custom_fields/_form.html.erb:7:in `_app_views_custom_fields__form_html_erb__3906873885509551619_58379560'
  app/views/custom_fields/new.html.erb:6:in `block in _app_views_custom_fields_new_html_erb__317743637556521852_58318580'
  app/helpers/application_helper.rb:1042:in `labelled_form_for'
  app/views/custom_fields/new.html.erb:5:in `_app_views_custom_fields_new_html_erb__317743637556521852_58318580'

h2. Our Redmine Installation Info:

*Environment:*

<pre>
Redmine version                2.5.1.stable
Ruby version                   1.9.3-p545 (2014-02-24) [x86_64-linux]
Rails version                  3.2.17
Environment                    production
Database adapter               Mysql2
</pre>

*SCM:*

<pre>
Subversion                     1.8.8
Git                            1.9.0
Filesystem
</pre> 
 
*Redmine plugins:*

<pre>
contracts                      1.2.0
progressive_projects_list      1.0.0
redmine_contacts               3.2.14-light
redmine_issue_checklist        2.0.5
redmine_people                 0.1.6
redmine_questions              0.0.5
</pre>
"
16492,Redmine,Defect,"",Closed,Normal,URL of custom field in email: HTML-Tags are wrong,Robert Schneider,"",2015-07-11 06:38,Email notifications,"","","","",0,2014-04-02 14:53,2015-07-11 06:38,"","",2.5.1,"The email contains a custom field like this:

<li>Bla: &lt;a href=&quot;http://redmine.colop.org&quot;&gt;something&lt;/a&gt;</li>

instead of:

<li>Bla: <a href=""http://redmine.org"">something</a></li>
"
16489,Redmine,Defect,"",Closed,Normal,Autologin Cookie doesn't differentiate between different Redmine systems within the same browser,Kevin Brand,"",2015-11-14 11:35,Security,"","","","",0,2014-04-02 08:01,2015-11-14 11:35,ä÷òAÇµÇƒÇ¢ÇÈ #21169,No feedback,2.2.4,"When I'm using two different Redmine systems (for example a working system and a testing system) within the same browser (tested with Chrome an IE), the autologin cookie registers everytime automatically the two users of each system with the same ID on the databases. 

An example: I'm logged in on the working system with my work account. Now I open a new tab, go to the testing system and register myself with a test account.
When I'm now going back to the working system and refresh the side, I'm no longer logged in with my work account, but with the account of another workmate, which got the same ID on the working system database as the test account on the testing system database.

There is no authentification (password) needed, which effects that I am able to login with each user of the working system, as long as I got a user on my testing system with the same ID.

"
16487,Redmine,Defect,"",New,Normal,REST Custom Field Filter requires project_id but not documented,Tyghe Vallard,"",2014-04-01 17:46,REST API,"","","","",0,2014-04-01 17:46,"","","",2.2.2,"It seems that this effects both 2.2.2-stable and 2.4-stable

# Create Custom Field
# Set as both searchable and filter
# Assign to tracker and project

This returns only the issues with Custom Field ID 1 and value <value>
/issues.json?project_id=<projectid>&cf_x=<value>

This returns all issues
/issues.json?cf_x=<value>

The Wiki from what I can see does not indicate that the project_id is required, but it seems to be. Not sure if that is intended or not, but needs to be fixed or documented as such.

<pre>
Environment:
  Redmine version                          2.2.2.stable
  Ruby version                             1.9.2 (x86_64-linux)
  Rails version                            3.2.11
  Environment                              production
  Database adapter                         PostgreSQL
</pre>

Not sure if it matters or not, but I have 2.2.2-stable and 2.4-stable both installed on Heroku and both have the same issue."
16485,Redmine,Defect,"",New,Normal,Custom Fields REST API for JSON is not the same as XML,Loyce Lorenzo,"",2014-04-01 11:24,REST API,"","","","",0,2014-04-01 11:24,"","","",2.5.0,"Hi,
  Attached are sample output of custom fields REST API request for JSON and XML format. The JSON output has less information about trackers compared to XML output.


<pre>
Environment:
  Redmine version                2.5.0.stable
  Ruby version                   1.9.3-p545 (2014-02-24) [x86_64-linux]
  Rails version                  3.2.17
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.5
  Git                            1.8.5.2
  Filesystem                     
Redmine plugins:
  no plugin installed

</pre>"
16482,Redmine,Defect,"",New,Normal,"Wrong search query for timelog, when timezone not UTC",Alexander Maslov,"",2017-12-18 19:34,Time tracking,"","","","",0,2014-03-31 23:38,"","ä÷òAÇµÇƒÇ¢ÇÈ #22320, ä÷òAÇµÇƒÇ¢ÇÈ #19033, ä÷òAÇµÇƒÇ¢ÇÈ #23189, ä÷òAÇµÇƒÇ¢ÇÈ #23630, éüÇÃÉ`ÉPÉbÉgÇ™èdï° #25822, éüÇÃÉ`ÉPÉbÉgÇ™èdï° #26156","",2.5.1,"How to reproduce:

0. You are need to have server/devbox timezone set to UTC+X, where X is positive.
1. At 00:30 I'm create a timelog entry.
2. Right after this at a timelog reports page I'm select option to show only today timelog entries.
3. After pressing the search button, I'm can't see the timelog entry.
4. After the X time after 00:00, I'm can press the search button and can see the timelog entry as it need to be.

How to fix:

1. Replace all Date.today to Time.zone.today.

Patch: WIP, writing tests, investigating side effects."
16476,Redmine,Defect,"",Closed,Normal,Custom checkbox visibility formating,Sebastian Wac?awski,"",2014-07-08 08:34,Custom fields,"","","","",0,2014-03-31 13:10,2014-07-08 08:34,ä÷òAÇµÇƒÇ¢ÇÈ #17003,Fixed,2.5.0,"Hi,

After migrating to 2.5.0 my custom fields (with type boolean, checkbox) no longer look like checkboxes (rather it's selectbox)

I have added a printscreen to show what I mean.

Is it possible to restore the view so it looks like checkbox?"
16472,Redmine,Defect,"",Closed,Normal,Browser translation missing public area under Linux,Rob Jens,"",2014-04-23 06:02,Translations,"","","","",0,2014-03-31 10:56,2014-04-23 06:02,éüÇÃÉ`ÉPÉbÉgÇ∆èdï° #12900,Duplicate,"","$ ruby script/about

Environment:
  Redmine version                2.3.4.stable
  Ruby version                   2.1.0-p0 (2013-12-25) [x86_64-linux]
  Rails version                  3.2.13
  Environment                    production
  Database adapter               Mysql2

The problem is best illustrated by the provided screenshot. I've found no reference only about this particular problem, besides that there is 1 site which also displays this particular way for me.

Do note that this *does not* happen on any windows browser that is viewing the login portal: the problem is *exclusively* Linux and the way Linux browsers (Chrome/Firefox) probably ""tell"" which language they are using.

Obviously (since displayed correctly under Windows) there is nothing wrong with the translation files."
16460,Redmine,Defect,"",Closed,Normal,"Missing ""Add Watchers"" in edit issue",Andrea Ludin,"",2014-03-29 15:56,Issues,"","","","",0,2014-03-28 12:07,2014-03-29 15:56,"",Invalid,2.5.0,"In 2.5.0 there seems to be no way to add watcher to an already +existing+ issues.

In 2.5.0 is it is possible to add watcher to a +new+ issue with:

Watchers _Search for watchers to add_ 

This link seems to be missing for editing issues.



<pre>
# ruby script/about

sh: 1: darcs: not found
sh: 1: hg: not found
sh: 1: cvs: not found
sh: 1: bzr: not found
Environment:
  Redmine version                2.5.0.stable
  Ruby version                   1.9.3-p327 (2012-11-10) [x86_64-linux]
  Rails version                  3.2.17
  Environment                    production
  Database adapter               PostgreSQL
SCM:
  Subversion                     1.6.17
  Git                            1.7.9.5
  Filesystem                     
Redmine plugins:
  redmine_issue_templates        0.0.6

</pre>

(""Roles and permissions"" are set for ""Add watchers"".)"
