#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
24900,Redmine,Patch,"",Closed,Normal,"Remove unused ""label_planning"" from locale files",Go MAEDA,"",2017-04-09 08:11,Code cleanup/refactoring,3.4.0,"","","",0,2017-01-22 15:45,2017-02-21 13:12,"","","","label_planning is no longer used since r3189.
"
24899,Redmine,Patch,"",Closed,Normal,"Remove unused ""description_date_*"" from locale files",Go MAEDA,"",2017-02-21 13:12,Code cleanup/refactoring,3.4.0,"","","",0,2017-01-22 14:37,2017-02-21 13:12,"","","","The following 4 strings are not used since r10967.

* description_date_range_list
* description_date_range_interval
* description_date_from
* description_date_to"
24898,Redmine,Defect,"",Closed,Normal,Internal Error while create new project,athena tang,"",2017-01-23 13:29,Issues,"","","","",0,2017-01-22 07:19,2017-01-23 13:29,"",Invalid,2.5.2,"while I am going to login the system , create a new project or a new user,it will give *internal error*.
the error on the page like this:
Internal error
An error occurred on the page you were trying to access.
If you continue to experience problems please contact your Redmine administrator for assistance.
If you are the Redmine administrator, check your log files for details about the error.
Back

And the log like this:
Processing by WelcomeController#index as HTML
  Current user: admin (id=1)
  Rendered welcome/index.html.erb within layouts/base (4.6ms)
Completed 500 Internal Server Error in 28.3ms

ActionView::Template::Error (undefined method `create' for Psych::Visitors::YAMLTree:Class):
    9: <%= favicon %>
    10: <%= stylesheet_link_tag 'jquery/jquery-ui-1.9.2', 'application', :media => 'all' %>
    11: <%= stylesheet_link_tag 'rtl', :media => 'all' if l(:direction) == 'rtl' %>
    12: <%= javascript_heads %>
    13: <%= heads_for_theme %>
    14: <%= call_hook :view_layouts_base_html_head %>
    15: <!-- page specific tags -->
  app/models/user.rb:310:in `pref'
  app/helpers/application_helper.rb:1291:in `javascript_heads'
  app/views/layouts/base.html.erb:12:in `_app_views_layouts_base_html_erb___1235638970148253882_36973120'

The environment of information:
ruby 1.9.3p550
Rails 3.2.19
redmine 2.5.2"
24892,Redmine,Patch,"",Closed,Normal,Traditional Chinese translation (to r16248),ChunChang Lo,"",2017-01-25 17:23,Translations,"","","","",0,2017-01-21 18:17,2017-01-25 17:23,"コピー元 #24860, コピー先 #24993","","","* New
** label_user_mail_option_only_assigned, label_user_mail_option_only_owner, warning_fields_cleared_on_bulk_edit, field_updated_by, field_last_updated_by
"
24891,Redmine,Patch,"",Closed,Normal,"Change Japanese translation for ""items""",Go MAEDA,"",2017-01-29 06:35,Translations,3.4.0,"","","",0,2017-01-21 06:11,2017-01-29 06:35,"","","","""items"" is translated as ""項目"" in Redmine, and also ""columns"" is translated as the same term ""項目"".

In my opinion, ""項目"" means ""column"" rather than ""line"". So, I think that using ""項目"" as a translation of ""items"" in the following strings is not very appropriate.

* notice_gantt_chart_truncated
* setting_feeds_limit
* setting_gantt_items_limit
* notice_import_finished
* notice_import_finished_with_errors
"
24890,Redmine,Patch,"",Closed,Normal,"Japanese translation update (r16177, r16192, r16225, r16229)",Go MAEDA,"",2017-01-29 06:36,Translations,"","","","",0,2017-01-21 05:23,2017-01-29 06:36,"","","","Translated the following strings:

* setting_timelog_required_fields
* label_attribute_of_object
* warning_fields_cleared_on_bulk_edit
* field_updated_by
* field_last_updated_by"
24889,Redmine,Defect,"",Closed,Normal,"Get ""Requested resource is forbidden"" error when calling redmine.user.all() and redmine.user.filter()",Steven Zhang,"",2017-01-21 02:22,REST API,"","","","",0,2017-01-21 00:39,2017-01-21 02:22,"",Invalid,2.5.0,"I'm trying to get all users on redmine using Python API, but get error said ""Requested resource is forbidden"". I don't know what the solution is to this error or any workaround? Or how can I get a user id by passing his/her login name. Thanks"
24886,Redmine,Patch,"",Closed,Normal,Japanese translation for 3.2-stable,Toshi MARUYAMA,"",2017-01-21 06:51,Translations,3.2.6,"","","",0,2017-01-20 13:17,2017-01-21 06:51,"","","","From #24751.
<pre><code class=""diff"">
=== (+2,-3) config/locales/ja.yml ===
@@ -1195,5 +1195,4 @@
   label_any_open_issues: 未完了のチケット
   label_no_open_issues: なし または完了したチケット
   label_default_values_for_new_users: 新しいユーザーのデフォルト設定
-  error_cannot_reassign_time_entries_to_an_issue_about_to_be_deleted: Spent time cannot
-    be reassigned to an issue that is about to be deleted
+  error_cannot_reassign_time_entries_to_an_issue_about_to_be_deleted: 削除対象チケットへの作業時間の再割り当てはできません
</code></pre>"
24885,Redmine,Patch,"",Closed,Normal, Japanese translation for 3.3-stable,Toshi MARUYAMA,"",2017-01-21 06:50,Translations,3.3.3,"","","",0,2017-01-20 13:10,2017-01-21 06:50,"","","","From #24512.

<pre><code class=""diff"">
=== (+2,-3) config/locales/ja.yml ===
@@ -1217,7 +1217,6 @@
   label_new_project_issue_tab_enabled: '""新しいチケット"" タブを表示'
   setting_new_item_menu_tab: 新規オブジェクト作成タブ
   label_new_object_tab_enabled: '""+"" ドロップダウンを表示'
-  error_no_projects_with_tracker_allowed_for_new_issue: There are no projects with trackers
-    for which you can create an issue
+  error_no_projects_with_tracker_allowed_for_new_issue: チケットを追加できるプロジェクトがありません
   error_cannot_reassign_time_entries_to_an_issue_about_to_be_deleted: Spent time cannot
     be reassigned to an issue that is about to be deleted
</code></pre>"
24882,Redmine,Defect,"",New,Normal,Email notifications possibly sent out before whole transaction is complete,Felix Sch?fer,"",2017-01-20 10:22,"","","","","",0,2017-01-20 10:22,"","","","","In some cases email notifications might be sent out for changes that will subsequently be rolled back.

The case we observed was with 2 related issues. The update was to close the primary issue, which caused the related issue to be closed too. The primary update failed because of a stale object error (the primary issue had been updated by another user between when the first user opened the issue page and he tried saving it), this also rolled back closing the related issue.

Unfortunately the email notifications for the closing of the related issue had already been sent out, and users were confused to have received a notification about the closing of the issue, but not seeing the issue closed nor seeing the change in the journals."
24880,Redmine,Defect,"",Closed,Normal,Documentation for enabling HTTPS is not clear,Jonathan Schneider,"",2017-01-24 17:40,Documentation,"","","","",0,2017-01-19 15:49,2017-01-19 16:52,関連している #25577,Wont fix,3.2.2,"I have been running Remine for years, updated it several times with no trouble, experience of configuring Apache and of creating keys and certificates but NOT of Ruby and Rails as a programmer.

I have just installed the server key and certificate and they are fine and https works. But the links within Redmine are http.

I gather from random pages that @RequestHeader set X_FORWARDED_PROTO 'https'@ is good and that does indeed change the problem.

But both the http and https services are on non-standard ports not least as that makes my ""redmine"" user need no privileges (with a little DNAT).

Now the links are https which is good but not to the actual https port. I gather tweaking @ssl_option@ is in in order and changed the line in my configuration.rb so it said

<pre>@ssl_options = { port : 8443 }</pre>

but obviously the syntax wasn't right.

Please could the documentation be fixed with a complete guide on HTTPS setup particularly where non-standard (TCP) ports are used. I have found mentions in the forums but it hasn't helped me.

It would be reasonable to assume the business of preparing keys and certificates and dealing with Apache is documented elsewhere many times over.

Thank you."
24877,Redmine,Patch,"",Closed,Normal,Filter parent task issues in auto complete by open/closed status depending on the subtask status,Marius BALTEANU,Jean-Philippe Lang,2017-01-21 10:59,Issues,3.4.0,"","","",0,2017-01-19 09:50,2017-01-21 10:59,"","","","This patch is related to #10989 and adds the following changes:
# propose in parent task auto complete only open issues if the issue is open
# propose in parent task auto complete only closed issues if the issue is closed

In this way we'll reduce the changes to choose an invalid parent issue."
24873,Redmine,Defect,"",Closed,Normal,Incorrect release year of latest version on Wiki side column,Yuji IMAI,Go MAEDA,2017-06-25 13:58,Website (redmine.org),"","","","",0,2017-01-19 01:35,2017-01-19 01:42,"",Fixed,"","Need increment year of latest release appeared at side column of https://www.redmine.org/ .

<pre>
Latest releases

3.3.2 (2016-01-07)
3.2.5 (2016-01-07)
</pre>"
24869,Redmine,Defect,"",Closed,Normal,Circular inclusion detected when including a wiki page with the same name,Michael Esemplare,Jean-Philippe Lang,2017-01-29 11:26,Wiki,3.2.6,"","","",0,2017-01-18 21:15,2017-01-29 11:26,"",Fixed,3.3.2,"A Circular inclusion is incorrectly identified when including a page internal to a project with the same name from another project. This affects version prior to and including 3.3.2. To recreate:

# Create test-project-1
# Create wiki page named ""IncludedPage"" with any contents
# Create test-project-2
# Create wiki page named ""IncludedPage""; contents include to test-project-1: !{{include(test-project-1:IncludedPage)}}
# Create wiki page named ""TestPage""; contents include to local IncludedPage: !{{include(IncludedPage)}}

In test-project-2/IncludedPage there is no error, however in test-project-2/TestPage the circular inclusion is detected.

Suggest modifying lib/redmine/wiki_formatting/macros.rb to use page.id instead of page.title."
24866,Redmine,Defect,"",Closed,Normal,SQLServer: Visibility not included in list,Ronny .,"",2017-02-14 13:39,Issues list,"","","","",0,2017-01-18 15:57,2017-02-14 13:39,"",Invalid,3.3.2,"I have an empty, just installed Redmine.
While try to have a look at issue list i get a message ""visibility ist not included in list"".

Having some google i found some issues with table queries und some sql to fix  NULL problem.
As my queries table has no content (Count(*) = 0) such fix would not have an effect.

Any idea whats going on here?

thanks und by  from germany
Ronny

Windows Server 2012R2
Sql Server 2016
Installed yesterday and no content (tickets or so on).

<pre>
Environment:
  Redmine version                3.3.2.stable
  Ruby version                   2.1.7-p400 (2015-08-18) [x64-mingw32]
  Rails version                  4.2.7.1
  Environment                    production
  Database adapter               SQLServer
SCM:
  Filesystem                     
Redmine plugins:
  no plugin installed
</pre>"
24865,Redmine,Patch,"",Closed,Normal,Load associations of query results more efficiently,Jean-Philippe Lang,Jean-Philippe Lang,2017-01-18 14:49,Performance,3.4.0,"","","",0,2017-01-18 13:36,2017-01-18 14:49,"","","",""
24864,Redmine,Defect,"",New,Low,"svn.redmine.org: ""The certificate is not issued by a trusted authority""",Gwyll Gwyllin,"",2017-10-24 19:21,Website (redmine.org),"","","","",0,2017-01-18 12:46,"","関連している #24509, 関連している #22281","","","Your certificate is expired.

Error validating server certificate for 'https://svn.redmine.org:443':
 - The certificate is not issued by a trusted authority. Use the
   fingerprint to validate the certificate manually!
Certificate information:
 - Hostname: svn.redmine.org
 - Valid: from Jan  8 00:00:00 2017 GMT until Jan  8 23:59:59 2020 GMT
 - Issuer: Gandi, Paris, Paris, FR
 - Fingerprint: AB:F1:C8:B7:69:A6:99:BD:20:C1:59:A4:5F:60:9E:27:2D:81:82:B7
"
24862,Redmine,Defect,"",Closed,Normal,old data used in new redmine,xianfeng zhou,"",2017-01-18 12:12,"","","","","",0,2017-01-18 11:51,2017-01-18 12:12,"",Invalid,"",I have the 2.3.1 version's data.If I can import it to the new version redmine(3.3.5) 
24860,Redmine,Patch,"",Closed,Normal,Traditional Chinese translation (to r16217),ChunChang Lo,"",2017-01-21 06:53,Translations,"","","","",0,2017-01-18 05:58,2017-01-21 06:53,"コピー元 #24824, コピー先 #24892","","","* New
** label_attribute_of_object
* Changed
** label_attribute_of_project, label_attribute_of_issue, label_attribute_of_author, label_attribute_of_assigned_to, label_attribute_of_user, label_attribute_of_fixed_version
"
24859,Redmine,Defect,"",Closed,Normal,New url for the redmine_bitbucket plugin,Mehdi Achour,"",2017-01-19 11:51,Website (redmine.org),"","","","",0,2017-01-17 22:09,2017-01-19 11:51,"",Fixed,"","The link provided on http://www.redmine.org/plugins/redmine_bitbucket doesn't work anymore, here's the updated link : https://bitbucket.org/steveqian/redmine_bitbucket"
24840,Redmine,Defect,"",Closed,Normal,"LDAP: Users who didn't login yet, are not accesible (and groups where no user has logged in yet aren't available as well) to assign to a project",Johann Stein,"",2017-01-18 02:30,LDAP,"","","","",0,2017-01-16 14:53,2017-01-18 02:30,次のチケットと重複 #1838,Duplicate,3.1.1,"Hello,

we are using Redmine for our organisation and have a central User Directory (Active Directory).

It was easy to set up the authentification process against the LDAP. Unfortunately it is not possible to add users or groups which did not performed a login before.
So essentially every time a user shall be assigned to a project (not to a ticket) the user has to be created in the AD (in the proper group), than e-mailed to try to login and after that we can assign his groups or login to a new project.

This is really cumbersome and IMHO somehow illogic. 
Any user and group of the AD should be available in the project assignment as soon as it can be found in the directory.
I certainly would love to be able to assign tasks to any user who is assigned to a project as well but I can understand if that is not possible.

Though, the users definiely should be available in the user search regardless of any login attempts. In the end that's one of the major reason why we use a LDAP/AD, isn't it? I guess this kind of request is quite normal though I couldn't find any existing (open or close) ticket regarding this issue - sorry if I didn't look at the right place.

Can you give me a hint how to change that behaviour, implement it myself or can you provide a timeline when you can provide that yourself?

Thanks a lot,

JT"
24839,Redmine,Patch,"",Closed,Normal,Minor performance improvement - Replace count by exists?,Vincent Robert,Jean-Philippe Lang,2017-01-16 19:13,Performance,3.4.0,"","","",0,2017-01-16 14:23,2017-01-16 19:13,"","","","When checking to see if a query returns any records, we should use the ActiveRecord @exists?@ method instead of @count@.

Here is an example in the @versions/show.html.erb@ file:
<pre><code class=""diff"">
diff --git a/app/views/versions/show.html.erb b/app/views/versions/show.html.erb
index 82bd572..fc22a9f 100644
--- a/app/views/versions/show.html.erb
+++ b/app/views/versions/show.html.erb
@@ -32,7 +32,7 @@
 <% end %>

 <div id=""status_by"">
-<%= render_issue_status_by(@version, params[:status_by]) if @version.fixed_issues.count > 0 %>
+<%= render_issue_status_by(@version, params[:status_by]) if @version.fixed_issues.exists? %>
 </div>
 </div>
</code></pre>

<pre>
If we compare the generated queries with PostgreSQL: 

<code class=""sql"">SELECT  1 AS one FROM ""issues"" WHERE ""issues"".""fixed_version_id"" = ??? LIMIT 1;</code>
should be faster than
<code class=""sql"">SELECT COUNT(*) FROM ""issues"" WHERE ""issues"".""fixed_version_id"" = ???;</code></pre>"
