#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
19569,Redmine,Defect,"",Closed,Urgent,Field permissions not working properly with inherited memberships,Ricard F,Jean-Philippe Lang,2015-04-25 09:45,Permissions and roles,2.6.4,"","","",0,2015-04-08 10:26,2015-04-25 09:45,次のチケットと重複 #25258,Fixed,3.0.0,"I have a tree of projects, were groups and permissions are assigned in the top of the tree and projects inherit members.

I have several fields (custom and non-custom) which are not required, but required in several Status.

I haven't figured how to 100% reproduce it, but when assigning a user in several groups, and those groups different roles (ex. group developers, groups project managers, with role developer and project manager), the required fields depending on the status are no longer REQUIRED.

Configuration of the fields permission workflow is exactly the same in the role developer and project manager. On the Fields permissions Workflow I can see the ""Required"" keyword on the fields when filtering by role ""all"".

This issue is quite important as we depend on giving permissions to that structure."
19565,Redmine,Defect,"",Closed,Normal,"problem with the ticket situation copied, the situation this resetting",Liziane  Tittato,"",2015-04-09 02:05,Issues,"","","","",0,2015-04-07 22:37,2015-04-09 02:05,次のチケットと重複 #19553,Duplicate,3.0.1,""
19558,Redmine,Defect,"",Closed,Normal,Mail handler should not ignore emails with x-auto-response-suppress header,Moritz Schepp,Jean-Philippe Lang,2015-04-25 09:40,Email receiving,3.0.2,"","","",0,2015-04-06 15:58,2015-04-25 09:40,関連している #19322,Fixed,3.0.1,"I can see from the code that certain values within x-auto-response-suppress headers in received mail make redmine ignore the mail. It seems to me that this is not correct since the header is about suppressing (subsequent) auto responses, not about flagging the current mail as auto response. See https://msdn.microsoft.com/en-us/library/ee219609%28v=exchg.80%29.aspx

For example, when adding redmine to an Exchange 2010 distribution list, it will always receive the header for mail sent via that list."
19553,Redmine,Defect,"",Closed,Normal,"When create by copying the issue, status can not be changed to default",Hirokazu Onozato,Jean-Philippe Lang,2015-04-25 09:38,Issues,3.0.2,"","","",0,2015-04-03 19:00,2015-04-25 09:38,次のチケットが重複 #19565,Fixed,3.0.1,"If create a issue in the following procedure, the status is not correctly registered.

* Copy an issue. (At this point, the status is ""Assigned"")
* Change to other status. (Change to ""New"")
* Pressed to the Create button. Issue is created.
* Created issue status is registered in the pre-changed status. (Registered status is ""Assigned"")

"
19551,Redmine,Defect,"",New,Normal,not works migrate_from_trac,al7 al7,"",2015-04-03 07:23,Importers,"","","","",0,2015-04-03 01:08,"","","",3.0.1,"Hi!

$ rake redmine:migrate_from_trac RAILS_ENV=""production""
[DEPRECATION] requiring ""RMagick"" is deprecated. Use ""rmagick"" instead

WARNING: a new project will be added to Redmine during this process.
Are you sure you want to continue ? [y/N] y

Trac directory []: /root/trac/pro
Trac database adapter (sqlite3, mysql2, postgresql) [sqlite3]: 
Trac database encoding [UTF-8]: 
Target project identifier []: pro

Migrating components...
Migrating milestones.rake aborted!
ActiveRecord::StatementInvalid: Mysql2::Error: Incorrect date value: '43412275-11-30' for column 'effective_date' "
19550,Redmine,Defect,"",Closed,Normal,Issue query: crash when processing saved query(filters) with cyrillic after upgrade to 3.0 from 2.*,Pavel Liavonau,"",2015-06-24 13:10,Issues,"","","","",0,2015-04-02 14:23,2015-06-23 14:33,"",Wont fix,3.0.0,"After updrading from 2 to 3 version I've found a bug.

Some if saved custom queries have become broken. Those that have enumeration of values in filter with cyrillic symbols. I've attached some information from log.
When I create new custom query at 3.0 version in works properly."
19548,Redmine,Patch,"",Closed,Normal,Add link to reported issues on users's profile page,Go MAEDA,"",2015-10-22 00:04,Issues,"","","","",0,2015-04-02 05:15,2015-10-22 00:04,関連している #3398,"","","In user's profile page, we can know the user's activity and numbers of reported issues.
I think it would be great if we can know not only the number of reported issues but also a list of reported issues.

This patch adds a link to reported issues on user's profile page.

In addition, this patch provides a means to get a list of issues reported by non-members. Because they are not listed in drop-down in issues filter, there is no means to get a list of issues reported by non-member. With this patch, we can get the list in some clicks.

!link_on_profile_page.png!"
19547,Redmine,Defect,"",Closed,Normal,bulk update issues error,地? 蒋,"",2015-04-30 12:24,Issues,"","","","",0,2015-04-02 04:08,2015-04-30 12:24,"",No feedback,2.6.0,"When i update my issues in bulk,I receive the following error:
Proxy Error
The proxy server received an invalid response from an upstream server.
The proxy server could not handle the request?POST?/redmine/issues/bulk_update.
Reason:?Error reading from remote server
"
19546,Redmine,Patch,"",Closed,Normal,Change default display mode for PDF Export to OneColumn,Marcel M?ller,Jean-Philippe Lang,2015-06-06 09:24,PDF export,3.1.0,"","","",0,2015-04-01 23:40,2015-06-06 09:24,"","","","Currently redmine sets no display-mode when exporting to PDF using the rbpdfs default mode. When viewing an exported PDF on Acrobat Reader it scrolls very slowly and not fluently from page to page. Therefore I'd like to see setting the default display mode to ""OneColumn"" instead, fixing both issues. See attached patch."
19544,Redmine,Defect,"",Closed,Normal,Malformed SQL query with SQLServer when grouping issues,Olivier Houdas,Jean-Philippe Lang,2016-04-27 06:14,Issues,3.0.2,"","","",0,2015-04-01 17:26,2015-04-25 09:37,"",Fixed,3.0.1,"Environment: CentOS, Redmine 3.0.1, using Rails 4.2 and MS SQL database 2012 (through activerecord-sqlserver-adapter-4.2.4)

On a project, filter issues and group them by category.
When trying that on our test deployment of Redmine 3.0.1, I got an Error 500, with the following message:
TinyTds::Error: A column has been specified more than once in the order by list. Columns in the order by list must be unique. SELECT  [issues].[id] AS t0_r0 (...) ORDER BY issue_categories.name ASC, (CASE WHEN versions.effective_date IS NULL THEN 1 ELSE 0 END), versions.effective_date, versions.name, versions.id, enumerations.position DESC, issue_categories.name OFFSET 0 ROWS FETCH NEXT 100 ROWS ONLY

It seems that group_by_sort_order from app/models/query.rb adds the first issue_categories.name ASC, but issue_categories.name is also contained in the order_by options when merged in app/models/issue_query.rb:

  def issues(options={})
    order_option = [group_by_sort_order, options[:order]].flatten.reject(&:blank?)

which results in duplicated columns. It did not cause any error when using Rails 3.2, and Redmine 2.6.1.

Can you confirm you reproduce?
I fixed it by adding 

    dup_index = order_option.rindex{|s| s[/#{group_by_sort_order.split("" "")[0]}/]}
    if dup_index > 0
      order_option.delete_at(dup_index)
    end

in the issues() function after merging order options, but I'm not sure this is the right way to do it (maybe it should not be present in options[:order] in the first place?)."
19542,Redmine,Defect,"",New,Normal,[Email Notifications] Email are not sent according to user settings,nicolas felix,"",2015-05-12 08:20,Email notifications,"","","","",0,2015-04-01 11:12,"","","",3.0.1,"Hi _Redmine_ team,
I just migrated from 2.6.0 to 3.0.1 version,
and I am facing to an issue related to _email notifications_.

Indeed, if the following options are set in the user account panel :
* notification mode is _For any event of the selected projects only_.
* option _I don't want to be notified of changes that I make myself_ is *%{color:red}OFF%*.

Users do not receive any notifications.

If option _I don't want to be notified of changes that I make myself_ is switched to *%{color:green}ON%*, notifications finally *%{color:green}works%*.

---

FYI, my account - for which notification %{color:green}works% - is set differently :
* notification mode is _For any event of all my projects_.
* option _I don't want to be notified of changes that I make myself_ is *%{color:red}OFF%*.

---

If you need any information, or tests you want me to achieve, let me know !

Best regards,
Nicolas
"
19539,Redmine,Defect,"",Closed,Normal,Create project,Richard Fugisse,"",2015-04-01 01:55,Projects,"","","","",0,2015-03-31 22:29,2015-04-01 01:55,"",Invalid,3.0.1,"When i created a new project with trackers selected the Redmine show message error:
trackers is invalid

But all trackers exists."
19538,Redmine,Defect,"",Closed,Normal,Keywords in commit messages: journal entries are created even if nothing was changed,Lukas Pirl,Jean-Philippe Lang,2015-04-25 09:21,SCM,2.6.4,"","","",0,2015-03-31 20:30,2015-04-25 09:21,"",Fixed,2.6.0,"Regarding [[RedmineSettings#Referencing-issues-in-commit-messages|Referencing issues in commit messages]]:

Assume I have configured the keyword ""@feedback@"" to set an issue status to @feedback@.
Further, issue @#42@ is already set to @feedback@.
Now I commit with a message ""@feedback #42@"".

*Actual result:* The issue is updated with the journal entry ""@Applied in changeset …@"".

*Desired result:* Since in fact nothing changes/was applied, the issue should not get an additional journal entry."
19537,Redmine,Defect,"",Closed,Normal,Broken HTML sanitizer refence breaks email receiving,Phil Stewart,Jean-Philippe Lang,2015-04-29 15:56,Email receiving,3.0.2,"","","",0,2015-03-31 17:58,2015-04-25 10:28,"",Fixed,3.0.1,"HTML emails fail silently when receiving emails via IMAP due to broken HTML sanitizer reference in @MailHandler.full_sanitizer@ on line 449 of app/models/mail_handler.rb:

<pre>
def self.full_sanitizer
  @full_sanitizer ||= HTML::FullSanitizer.new
end
</pre>

Changing this line to @@full_sanitizer ||= Rails::Html::FullSanitizer.new@ works, although it didn't do a particularly good job on the stuck email I'd sent from Outlook.

Redmine: 3.0.1
Rails: 4.2.0
Ruby: 2.2.0
"
19532,Redmine,Defect,"",Closed,Normal,duplicate update entries in activity list,Fabien Camous,"",2015-03-31 08:51,Activity view,"","","","",0,2015-03-31 08:45,2015-03-31 08:51,"",Duplicate,3.0.0,"since I moved to redmine 3.0, I'm getting strange duplicate rows in the activity list. I first thought it was only impacting the project where I've enabled redmine_agile plugin but in reality it impact all projects.

I've tried to search in redmine existing defect list but with no luck; I've looked in the database and I can't see duplicate rows, so I assume the display is duplicated at runtime.

any though ?

!activitylist.PNG!

journals table for issue 2333
!journals_unique.PNG!

journal_details for journal entry id 16636
!journal_details.PNG!

<pre>
Environment:
  Redmine version                3.0.0.stable.14068
  Ruby version                   2.2.0-p0 (2014-12-25) [x86_64-linux]
  Rails version                  4.2.0
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.8
  Git                            1.9.1
  Filesystem                     
Redmine plugins:
  redmine_agile                  1.3.8
  redmine_cors                   0.0.1
  redmine_email_images           0.1.1
  redmine_image_clipboard_paste  1.0.0
</pre>

"
19529,Redmine,Defect,"",Closed,High,downloaded files are truncated to 64Kb (or simply a 500 error) on second download,Antoine Beaupr?,"",2015-12-13 08:34,SCM,"","","","",0,2015-03-30 23:29,2015-12-13 08:34,"",No feedback,2.5.1,"We have had a weird bug on our recently-upgraded Redmine server. It could be two bugs, but the symptoms seem so closely related that I feel they should be filed as one for now.

The problem is we can't download files *twice* from the ""repository"" tab reliably. For files larger than 64KB, they get truncated to 64KB the second time. Nothing really interesting shows up in the logs:

<pre>
Started GET ""/projects/civicrm-saas-traduction/repository/revisions/master/raw/l10n/fr_CA/civicrm.po"" for X.X.X.X at 2015-03-30 17:10:14 -0400
Processing by RepositoriesController#raw as HTML
  Parameters: {""id""=>""civicrm-saas-traduction"", ""rev""=>""master"", ""path""=>""l10n/fr_CA/civicrm.po""}
  Current user: XXXXXXX (id=X)
  Rendered text template (0.0ms)
Sent data civicrm.po  (4.7ms)
Completed 200 OK in 807.8ms (Views: 4.5ms | ActiveRecord: 327.4ms)


Started GET ""/projects/civicrm-saas-traduction/repository/revisions/master/raw/l10n/fr_CA/civicrm.po"" for X,X,X,X at 2015-03-30 17:10:28 -0400
Processing by RepositoriesController#raw as */*
  Parameters: {""id""=>""civicrm-saas-traduction"", ""rev""=>""master"", ""path""=>""l10n/fr_CA/civicrm.po""}
  Current user: anonymous
  Rendered text template (0.0ms)
Sent data civicrm.po  (0.8ms)
Completed 200 OK in 33.1ms (Views: 0.7ms | ActiveRecord: 23.1ms)
</pre>

The above is downloading the same ""larger than 64KB"" file twice. No error shows up in the production.log on the second try, but the file is truncated. Note that this works across user, and the phenomenon goes away after a while (say ~24h? need to be confirmed).

Now here's an example of a file *smaller* than 64KB:

<pre>
Started GET ""/projects/kt-sa-debian-upgrades/repository/revisions/master/entry/predict-os-2015-03-19.png"" for 70.83.139.100 at 2015-03-30 17:10
:54 -0400
Processing by RepositoriesController#entry as HTML
  Parameters: {""id""=>""kt-sa-debian-upgrades"", ""rev""=>""master"", ""path""=>""predict-os-2015-03-19.png""}
  Current user: anarcat (id=3)
Creating scope :system. Overwriting existing method Enumeration.system.
Creating scope :sorted. Overwriting existing method User.sorted.
  Rendered text template (0.0ms)
Sent data predict-os-2015-03-19.png  (1.7ms)
Completed 200 OK in 592.4ms (Views: 1.4ms | ActiveRecord: 273.7ms)
Creating scope :sorted. Overwriting existing method Group.sorted.

Started GET ""/projects/kt-sa-debian-upgrades/repository/revisions/master/entry/predict-os-2015-03-19.png"" for 70.83.139.100 at 2015-03-30 17:11
:02 -0400
Processing by RepositoriesController#entry as */*
  Parameters: {""id""=>""kt-sa-debian-upgrades"", ""rev""=>""master"", ""path""=>""predict-os-2015-03-19.png""}
  Current user: anonymous
Completed 500 Internal Server Error in 35.9ms

ArgumentError (invalid byte sequence in UTF-8):
  lib/redmine/core_ext/string.rb:9:in `count'
  lib/redmine/core_ext/string.rb:9:in `is_binary_data?'
  app/controllers/repositories_controller.rb:199:in `is_entry_text_data?'
  app/controllers/repositories_controller.rb:175:in `entry_and_raw'
  app/controllers/repositories_controller.rb:161:in `entry'

</pre>

The first attempt works, the second attempt completely fails with the above 500 error.

<pre>
Environment:
  Redmine version                2.5.1.stable (2.5.1-2~bpo70+5 from Debian, upgraded from 1.4)
  Ruby version                   1.9.3-p194 (2012-04-20) [x86_64-linux]
  Rails version                  3.2.6
  Environment                    production
  Database adapter               MySQL (5.5.41-0+wheezy1)
SCM:
  Subversion                     1.6.17
  Mercurial                      2.2.2
  Cvs                            1.12.13
  Git                            1.9.1
  Filesystem
Redmine plugins:
  redmine_bootstrap_kit          0.2.0
  redmine_git_hosting            0.7.10
  redmine_openid_selector        0.0.1
  redmine_stealth                0.6.0

</pre>"
19523,Redmine,Defect,"",Closed,Normal,problem in exporting Arabic text to csv,vijay krishna,"",2015-04-18 05:39,I18n,"","","","",0,2015-03-30 11:29,2015-04-18 05:39,"関連している #7037, 次のチケットと重複 #11116",Duplicate,2.6.2,"We have problem in exporting arabic text to excel in csv format using english locale.
we have changed ""general_csv_encoding: UTF-8"" in en.yml config file. Please help on this."
19520,Redmine,Patch,"",New,Normal,LDAP authentication exception handling,Karel Pi?man,"",2015-04-27 08:08,LDAP,"","","","",0,2015-03-30 09:36,"","","","","In case of problems with a domain controler used for LDAP authentication _Errno::ECONNRESET_ exception might be thrown. However, only _AuthSourceException_ is caugth in the account controller. Therefore an _Internal error_ is displayed to users after their logn attempt. I'd recomend either adding another exception handling or changing to a general exception as in the attached patch.
<pre>
Errno::ECONNRESET (Connection reset by peer):
  app/models/auth_source_ldap.rb:178:in `get_user_dn'
  app/models/auth_source_ldap.rb:42:in `block in authenticate'
  app/models/auth_source_ldap.rb:98:in `block in with_timeout'
  app/models/auth_source_ldap.rb:97:in `with_timeout'
  app/models/auth_source_ldap.rb:41:in `authenticate'
  app/models/user.rb:271:in `check_password?'
  app/controllers/account_controller.rb:186:in `authenticate_user'
  app/controllers/account_controller.rb:40:in `login'
</pre>"
19517,Redmine,Defect,"",Closed,Normal,Copy issue with new project,Mohamed EL MOKHTARI,"",2015-03-30 22:31,Issues,"","","","",0,2015-03-30 01:01,2015-03-30 14:35,関連している #16941,"",3.0.1,"When an issue is copied from another one (using the copy option at the top-right corner of the page), if the project change, all fields are preserved except categorie that is reset to New."
19516,Redmine,Defect,"",Closed,Normal,"Issue ""preceeds"" error: If B follows A, B starting date !=< ending date of A, should be Bs !< Ae",David Gessel,"",2015-03-30 02:10,Issues planning,"","","","",0,2015-03-29 23:21,2015-03-30 02:10,次のチケットと重複 #3195,Duplicate,2.5.2,"It is perfectly logical and reasonable to plan to start issue B the same day issue A is resolved.  There's no reason to enforce in planning a ""A's done! Everybody go home early!"" rule.  It should be entirely practical to plan to resolve 100 sequential issues on a single day, though perhaps a bit optimistic even just for the overhead of closing them out.

Somewhat more ambitiously, one could argue that the end should not be fewer days after the start than the total anticipated hours / number of people assigned / whichever is less (hours planned to work | 24 hours per day).

"
19509,Redmine,Patch,"",Closed,Normal,Change Japanese translation for field_login,Go MAEDA,"",2015-04-20 05:57,Translations,3.1.0,"","","",0,2015-03-29 04:54,2015-04-20 05:57,"","","","In @config/locales/fr.yml@ (probably French is a native language for JPL and Redmine), the value of @field_login@ is ""Identifiant"". It means ""login ID"" or ""user ID"" in English. In @config/locales/ja.yml@, @field_login@ is translated as ""ログイン"". But the word ""ログイン"" generally means not an identifier but an act of logging in, so the translation is a little bit confusing.

I propose to change the translation from ""ログイン"" to ""ログインID"".
patch: attachment:change_field_login.diff"
