#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
20564,Redmine,Defect,"",Closed,Normal,"Issue status field is blank, and can't be edited in ""Issue update"" form",Leonid Titov,"",2015-09-09 12:53,Issues,"","","","",0,2015-08-19 10:12,2015-09-09 12:53,"",Invalid,2.6.6,"When I try to update or file new issue using the we, the ""Status"" field is empty and can't be edited.
Please refer to attached screenshot.
At the same time I can successfully edit issue status via issue list (any report, for instance - ""My issues"").
I have found this issue after upgrade from 2.3 to 2.6.6.stable.14512
Here are details about my Redmine installation:

Redmine 2.6.6.stable.14512
Default administrator account changed 	True
Attachments directory writable 	True
Plugin assets directory writable (./public/plugin_assets) 	True
RMagick available (optional) 	True
ImageMagick convert available (optional) 	True

Environment:
  Redmine version                2.6.6.stable.14512
  Ruby version                   2.0.0-p643 (2015-02-25) [x86_64-linux]
  Rails version                  3.2.22
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.8
  Git                            1.9.1
  Filesystem                     
Redmine plugins:
  mail_references                0.0.1
  openid_fix                     0.1.0
  redmine_change_issue_author    0.0.1
  redmine_omniauth_google        0.0.1
  redmine_tagging                0.1.2

Here are fragment from my production.log after trying to update issue using ""Update issue web-form"":

2015-08-19 11:11:54 +0300 (14949) Started PUT ""/projects/import/issues/update_form.js?id=3561"" for fdfs at 2015-08-19 11:11:54 +0300
2015-08-19 11:11:54 +0300 (14949) Processing by IssuesController#update_form as JS
2015-08-19 11:11:54 +0300 (14949)   Parameters: {""utf8""=>""?"", ""authenticity_token""=>""dfsfs"", ""issue""=>{""is_private""=>""0"", ""project_id""=>""42"", ""tracker_id""=>""1"", ""subject""=>""fdsfsfs"", ""description""=>""fsdfsd"", ""author_id""=>""3"", ""status_id""=>""2"", ""priority_id""=>""4"", ""assigned_to_id""=>"""", ""parent_issue_id""=>"""", ""start_date""=>"""", ""due_date""=>"""", ""estimated_hours""=>"""", ""done_ratio""=>""0"", ""custom_field_values""=>{""1""=>"""", ""2""=>"""", ""3""=>""""}, ""tags""=>"""", ""notes""=>"""", ""private_notes""=>""0"", ""lock_version""=>""1""}, ""time_entry""=>{""hours""=>"""", ""activity_id""=>"""", ""comments""=>""""}, ""last_journal_id""=>""6010"", ""id""=>""3561"", ""project_id""=>""import""}
2015-08-19 11:11:54 +0300 (14949) Settings cache cleared.
2015-08-19 11:11:54 +0300 (14949)   Current user: leon_ti (id=3)
2015-08-19 11:11:54 +0300 (14949)   Rendered issues/_form_custom_fields.html.erb (1.5ms)
2015-08-19 11:11:54 +0300 (14949)   Rendered issues/_attributes.html.erb (69.7ms)
2015-08-19 11:11:54 +0300 (14949)   Rendered plugins/redmine_change_issue_author/app/views/issues/_attributes.html.erb (78.9ms)
2015-08-19 11:11:54 +0300 (14949)   Rendered plugins/redmine_tagging/app/views/tagging/_issue_tagcloud.erb (25.0ms)
2015-08-19 11:11:54 +0300 (14949)   Rendered issues/_form.html.erb (124.3ms)
2015-08-19 11:11:54 +0300 (14949)   Rendered issues/update_form.js.erb (128.8ms)
2015-08-19 11:11:54 +0300 (14949) Completed 200 OK in 214.9ms (Views: 130.4ms | ActiveRecord: 15.4ms)

"
20563,Redmine,Defect,"",Closed,Normal,SEGMENTATION FAULT during Redmine Deploy,Diego Dori,"",2015-08-20 09:36,"","","","","",0,2015-08-19 09:39,2015-08-20 09:35,"",Invalid,"","Hi Everyone,
I'm trying to configure Redmine on production Windows Server running IIS 7. No problem with Web Platform Installer, no problem during Ruby installation.
When Redmine start for the first time, the DEPLOY return this error:

rake --trace db:create
...
C:/inetpub/wwwroot/SUPPOR~1.IT/GEM_HOME/gems/sqlite3-1.3.10-x86-mingw32/lib/sqlite3/1.9/sqlite3_native.so: [BUG] Segmentation fault
ruby 1.9.3p448 (2013-06-27) [i386-mingw32]

What do you need to understand my problem?

Diego"
20559,Redmine,Defect,"",Closed,Normal,Project copy does not copy custom field settings,Laurent Breuillard,"",2015-08-18 17:27,Projects,"","","","",0,2015-08-18 17:00,2015-08-18 17:27,次のチケットと重複 #20360,Duplicate,2.6.5,"When making a project copy by going to /redmine/projects/template/copy custom field check boxes on the new project form are not set, all are unchecked. After project copy all custom field values are lost.

Copy the defect #20360 for the release 2.6.5 where I have the same issue.

Env:
<pre>
Environment:
  Redmine version                2.6.5.stable
  Ruby version                   2.1.6-p336 (2015-04-13) [x86_64-linux]
  Rails version                  3.2.21
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.6.11
  Git                            1.7.1
  Filesystem                     
Redmine plugins:
  no plugin installed
</pre>"
20557,Redmine,Patch,"",Closed,Normal,Czech translation for 2.6-stable,Toshi MARUYAMA,"",2015-08-23 00:38,Translations,2.6.7,"","","",0,2015-08-18 15:34,2015-08-23 00:38,"","","",From #20452.
20556,Redmine,Defect,"",New,Normal,Redirect to HTTPS,Dennis Olsson,Jean-Philippe Lang,2017-05-04 16:05,Website (redmine.org),"","","","",0,2015-08-18 14:13,"",関連している #25764,"","","http://www.redmine.org/account/register and other sensitive pages should (IMHO) redirect to HTTPS when passwords are involved. Even better would be to redirect all traffic, since session cookies are involved and impersonation is trivial if you are in the right/wrong position/place.

Adding as a defect since HTTPS is configured on the server."
20554,Redmine,Defect,"",Closed,Normal,Use AWS-RDS database for redmine,karthik japs,"",2015-08-23 05:20,Database,"","","","",0,2015-08-18 11:22,2015-08-23 05:20,"",Invalid,"",There is any possible to connect AWS-RDS with Redmine ? 
20551,Redmine,Defect,"",Closed,Normal,"Typo ""coma"" (correct: ""comma"")",Toshi MARUYAMA,Jean-Philippe Lang,2015-10-20 20:31,Code cleanup/refactoring,3.2.0,"","","",0,2015-08-18 02:28,2015-10-20 20:31,関連している #950,Fixed,"","On trunk r14506:

h2. 1. label_coma_char

Introduced by r14494 (#950):

<pre>
./config/locales/en.yml-963-  label_fields_separator: Field separator
./config/locales/en.yml-964-  label_fields_wrapper: Field wrapper
./config/locales/en.yml-965-  label_encoding: Encoding
./config/locales/en.yml:966:  label_coma_char: Coma
./config/locales/en.yml-967-  label_semi_colon_char: Semi colon
./config/locales/en.yml-968-  label_quote_char: Quote
./config/locales/en.yml-969-  label_double_quote_char: Double quote
</pre>

h2. 2. :lastname_coma_firstname

<pre>
./app/models/user.rb-47-        :order => %w(lastname firstname id),
./app/models/user.rb-48-        :setting_order => 4
./app/models/user.rb-49-      },
./app/models/user.rb:50:    :lastname_coma_firstname => {
./app/models/user.rb-51-        :string => '#{lastname}, #{firstname}',
./app/models/user.rb-52-        :order => %w(lastname firstname id),
./app/models/user.rb-53-        :setting_order => 5
</pre>

h2. 3. lib/redmine/wiki_formatting/macros.rb

<pre>
./lib/redmine/wiki_formatting/macros.rb-92-        #   invoked without a block of text.  
./lib/redmine/wiki_formatting/macros.rb-93-        #
./lib/redmine/wiki_formatting/macros.rb-94-        # Examples:
./lib/redmine/wiki_formatting/macros.rb:95:        # By default, when the macro is invoked, the coma separated list of arguments
./lib/redmine/wiki_formatting/macros.rb-96-        # is split and passed to the macro block as an array. If no argument is given
./lib/redmine/wiki_formatting/macros.rb-97-        # the macro will be invoked with an empty array:
./lib/redmine/wiki_formatting/macros.rb-98-        #
</pre>"
20549,Redmine,Defect,"",Closed,Low,Background Color of Emails,Thomas Brinegar,"",2015-08-17 17:07,Email notifications,"","","","",0,2015-08-17 16:19,2015-08-17 17:07,次のチケットと重複 #20466,Duplicate,3.1.0,"We recently upgraded from Redmine 2.1 to 3.1 and noticed that all emails have an odd off-white background with nested sections having a white background.  Any way to set this so that the background is all just solid white?  Here is an example of this:

!screenshot.png!"
20548,Redmine,Defect,"",Closed,Normal,Installin in win2k8,Oscar  Mandiola,"",2015-08-17 16:57,"","","","","",0,2015-08-17 16:17,2015-08-17 16:56,"",Invalid,3.1.0,"i got this error installing:

@ The Apache service named 
    
   reported the following error: >>> 
   httpd.exe: Syntax error on line 72 of C:/Bitnami/redmine-3.1.0-0/apache2/conf/httpd.conf: Cannot load modules/mod_access_compat.so into server: Error al iniciar la aplicaci\xf3n; la configuraci\xf3n en paralelo no es correcta. Consulte el registro de even 
@"
20547,Redmine,Defect,"",New,Normal,Exporting CSV with multiple tabs open can export wrong view,David Shanahan,"",2015-08-17 15:47,"","","","","",0,2015-08-17 15:47,"","","","","If you have multiple issue indexes open and export one to CSV, the tab you most recently opened will be exported NOT the tab you chose to export.

I tested this on the demo Redmine as well. To reproduce:

1. Open a tab of the ""Issues"" view (tab 1)
2. Export CSV
3. Open a second tab of the ""Issues"" view (tab 2), apply different filters/options
4. Return to tab 1 and export CSV again
5. Observe that the second export actually contains content from tab 2, not tab 1."
20543,Redmine,Defect,"",Closed,Normal,Mail handler: don't allow override of some attributes by default,Alexander Ryabinovskiy,Jean-Philippe Lang,2015-10-19 15:26,Email receiving,3.2.0,"","","",0,2015-08-17 12:18,2015-10-17 11:11,コピー元 #20454,Fixed,3.1.0,"<pre>
  Environment:
  Redmine version                3.1.0.stable
  Ruby version                   2.0.0-p645 (2015-04-13) [i386-mingw32]
  Rails version                  4.2.3
  Environment                    production
  Database adapter               SQLServer
</pre>

1. I replied to email notification from Redmine about the issue (with ""RE: [test - Work #1198] in subject):
<pre>
Issue #1198 has been reported by Ryabinovskiy Alexander.

Work #1198: test issue from email
?	Author: Ryabinovskiy Alexander
?	Status: New
?	Priority: Low
?	Assignee: Developer2
?	Category: 
?	Target version:

Project: test2 
Test issue description
</pre>

2. I ran command on server:
<pre>rake redmine:email:receive_pop3 unknown_user=accept host=comp.local port=110 username=redmine@comp.local password=XXX allow_override=project,tracker,priority project=test</pre>

3. Issue #1198 was updated: *Status, Priority, Target version, Assignee was changed*, and *Project did not*. But I used only *allow_override=project,tracker,priority option*!"
20538,Redmine,Patch,"",Closed,Normal,Japanese translation update (r14494),Go MAEDA,"",2015-08-18 02:44,Translations,"","","","",0,2015-08-16 11:14,2015-08-18 02:44,"","","",Translated 20 strings introduced in r14494 (related to #950).
20535,Redmine,Patch,"",Closed,Normal,"CSV importer raises I18n::InvalidLocale exception if current user's language is ""(auto)""",Go MAEDA,Jean-Philippe Lang,2015-08-15 11:21,Importers,"","","","",0,2015-08-15 03:25,2015-08-15 11:21,"","","","CSV importer inplemented in r14493 raises I18n::InvalidLocale exception after uploading CSV file if if current user's language selection is ""(auto)"".

This is probably caused by source:trunk/lib/redmine/i18n.rb@14493#L63.

<pre><code class=""ruby"">
lang = user.try(:language) || Setting.default_language
</code></pre>

User#language returns """" (zero length string) when the users's language setting is ""(auto)"".
I think current_language method should be called instead of language method.
"
20533,Redmine,Defect,"",Closed,Normal,DEPRECATION WARNING: `#timestamps` was called without specifying an option for `null`.,Go MAEDA,Jean-Philippe Lang,2015-08-15 11:22,Rails support,"","","","",0,2015-08-14 12:46,2015-08-15 11:22,"",Fixed,"","I got the following warning while migrating database.
This is caused by a migration file 'db/migrate/20150730122707_create_imports.rb' which was added in r14493.

<pre>
== 20150730122707 CreateImports: migrating ====================================
-- create_table(:imports)
DEPRECATION WARNING: `#timestamps` was called without specifying an option for `null`. In Rails 5, this behavior will change to `null: false`. You should manually specify `null: true` to prevent the behavior of your existing migrations from changing. (called from block in change at /Users/maeda/redmines/redmine-trunk/db/migrate/20150730122707_create_imports.rb:10)
</pre>"
20529,Redmine,Defect,"",Closed,Normal,How to send email in my plugin using existing redmine mailer.,nikhil thombare,"",2015-09-04 22:04,"","","","","",0,2015-08-12 20:27,2015-08-13 02:19,"",Invalid,"",""
20526,Redmine,Defect,"",Closed,Normal,"Incorrect new WIKI page heading, when using ""Markdown"" text formatting",Arnis Juraga,Arnis Juraga,2016-05-08 04:46,Text formatting,"","","","",0,2015-08-12 13:35,2016-05-08 04:46,"",Invalid,3.0.1,"1. Go to settings
2. choose ""Markdown (experimental)"" as Text formatting.
3. Go to any WIKI page, crate new page. 

The new page will have heading
<pre>
# Heading test


</pre>

Instead of default Markdown heading formatting:

<pre>
Heading test
===

</pre>

<pre>
Environment:
  Redmine version                3.0.1.stable
  Ruby version                   1.9.3-p194 (2012-04-20) [i486-linux]
  Rails version                  4.2.0
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.6.17
  Mercurial                      2.2.2
  Git                            1.7.10.4
  Filesystem                     
Redmine plugins:
  add_link                       0.0.1
  redmine_changeauthor           1.0.0
  redmine_custom_css             0.1.4
  redmine_improved_searchbox2    0.0.3
  redmine_lightbox2              0.2.2
</pre>"
20525,Redmine,Defect,"",Closed,Normal,"Move WIKI page bug - renaming and moving default or other WIKI page, results in FIXED link to new project",Arnis Juraga,"",2015-09-07 08:23,Wiki,"","","","",0,2015-08-12 13:25,2015-09-07 08:23,次のチケットと重複 #20356,Duplicate,"","How to reproduce:

1. Go to Project Default wiki page ```projects/wiki-page-move-test/wiki```
2. create and save content





<pre>
Environment:
  Redmine version                3.0.1.stable
  Ruby version                   1.9.3-p194 (2012-04-20) [i486-linux]
  Rails version                  4.2.0
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.6.17
  Mercurial                      2.2.2
  Git                            1.7.10.4
  Filesystem                     
Redmine plugins:
  add_link                       0.0.1
  redmine_changeauthor           1.0.0
  redmine_custom_css             0.1.4
  redmine_improved_searchbox2    0.0.3
  redmine_lightbox2              0.2.2
</pre>"
20523,Redmine,Defect,"",Closed,Normal,Edit.js bug,匿名ユーザー,"",2015-08-15 16:32,"","","","","",0,2015-08-12 11:52,2015-08-15 16:32,"",Invalid,3.1.0,"I just do a redmine migration from 2.4.2 to redmine 3.1 on a new server working on Debian Jessie.

Migration as done correctly.

When I create a new demand, All of my ""Description Message"" and ""Subject"" are cleared when I change ""Status"" of this Issue -> Status go to New, and Subject and Description text area go to empty, like a new issue.
This append the first time only, if i redo a change of status, everything is ok.

If i try to create a new issue, same problem.
If i go to a issue and i try to change Status, first time it doesn't work, second time OK...

I'm running under Debian Jessie with apache+passenger

<pre>
Environment:
  Redmine version                3.1.0.stable
  Ruby version                   2.1.5-p273 (2014-11-13) [x86_64-linux-gnu]
  Rails version                  4.2.3
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.10
  Filesystem                     
Redmine plugins:
  no plugin installed
</pre>"
20514,Redmine,Defect,"",Closed,Normal,Fix Language keys for Dutch,Chris  Smeets ,"",2015-08-15 16:35,"","","","","",0,2015-08-11 20:21,2015-08-15 16:35,"",No feedback,"",Fix teh Language keus for dutch
20513,Redmine,Defect,"",New,Normal,Unloadable plugin convention breaks with Rails 4.2.3,Pierre Pretorius,"",2017-12-10 13:10,Plugin API,4.0.0,"","","",0,2015-08-11 18:20,"","","",3.1.0,"The RM documentation and existing plugins use the Rails *unloadable* statement.  This doesn't work as expected with Redmine 3.1.  I have quite a bit of experience with Rails and building RM plugins so please do not disregard this without an investigation.

The following steps illustrate and reproduce the problem:

1) Create a fresh new Redmine:
<pre>
git clone https://github.com/redmine/redmine.git
cd redmine
git checkout 3.1-stable

nano config/database.yml
bundle exec rake generate_secret_token
bundle exec rake db:migrate
</pre>

2) Create a fresh new plugin:
<pre>
rails g redmine_plugin polls
rails g redmine_plugin_model polls poll name:string

bundle exec rake redmine:plugins:migrate
</pre>

3) Add any code reference to this new *unloadable* Poll model.  A quick ways is to add the following to plugins/polls/init.rb:

<pre>
Rails.application.config.to_prepare do
  Poll.new
end
</pre>

4) At this point when Rails need to do code reloading it will fail with a message indicating it expected plugin/polls/app/models/poll.rb to define Poll.  Try it by doing the following:

* Run the rails server and open any page served by it in your browser.

* Edit the any .rb file.  An example is to add a newline to plugins/polls/app/models/poll.rb.

* Click any link in the page opened in the first step.  You will get: *_Unable to autoload constant Poll, expected /home/pierre/redmine/plugins/polls/app/models/poll.rb to define it._*

If you remove the *unloadable* in the plugin Poll model this problem disappears.  Note that a very large amount of RM plugins currently use unloadable and causes this issue.  My environment after performing these 4 steps:
<pre>
Environment:
  Redmine version                3.1.0.stable
  Ruby version                   2.1.3-p242 (2014-09-19) [x86_64-linux]
  Rails version                  4.2.3
  Environment                    production
  Database adapter               PostgreSQL
SCM:
  Subversion                     1.8.8
  Git                            1.9.1
  Filesystem                     
Redmine plugins:
  polls                          0.0.1
</pre>"
