#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
22798,Redmine,Patch,"",New,Normal,fetching of Git changesets sometimes fails due to non existant revisions in prev_db_heads,Jens Kr?mer,"",2016-06-14 02:37,SCM,Candidate for next minor release,"","","",0,2016-05-12 02:39,"","","","","Under certain circumstances it may happen that revisions disappear from a git repository (i.e. when the repository is compacted / garbage collected after doing force pushes).

Redmine stores a @prev_db_heads@ list in the repositories @extra_info@, which may contain hashes pointing to such no more existing objects. In this case, @Repository#fetch_changesets@ will fail silently and not fetch anything, since the underlying @git log@ command refuses to work when non existing revisions are given on the command line.

The attached patch was extracted from ""Planio"":https://plan.io/redmine-hosting and checks each entry in @prev_db_heads@, keeping only those that still exist."
22797,Redmine,Defect,"",Closed,Normal,How to remove plugins in Redmine 2.6.3-0 for Windows,Miguel Rueda,"",2016-05-11 16:48,Administration,"","","","",0,2016-05-11 16:39,2016-05-11 16:48,"",Invalid,2.6.3,"Hi,

I'm working in Redmine 2.6.3-0 for Windows, and I'm trying to upgrade to the las version but I can't remove the plugins for migrate the data to the new version.

What are the steps to remove these plugins in this version and complete the upgrade to the last version??"
22796,Redmine,Defect,"",Closed,Normal,Problem with ruby,Dmitry Starovoytov,"",2016-05-11 16:45,Email receiving,"","","","",0,2016-05-11 15:44,2016-05-11 16:45,"",Invalid,1.4.4,"Hello, i`m trying to set up revieving mail on my debian server. 
Finally have this message
** Invoke redmine:email:receive_pop3 (first_time)
rake aborted!
Don't know how to build task 'environment'
/usr/lib/ruby/vendor_ruby/rake/task_manager.rb:49:in `[]'
/usr/lib/ruby/vendor_ruby/rake/task.rb:60:in `lookup_prerequisite'
/usr/lib/ruby/vendor_ruby/rake/task.rb:56:in `block in prerequisite_tasks'
/usr/lib/ruby/vendor_ruby/rake/task.rb:56:in `collect'
/usr/lib/ruby/vendor_ruby/rake/task.rb:56:in `prerequisite_tasks'
/usr/lib/ruby/vendor_ruby/rake/task.rb:174:in `invoke_prerequisites'
/usr/lib/ruby/vendor_ruby/rake/task.rb:157:in `block in invoke_with_call_chain'
/usr/lib/ruby/1.9.1/monitor.rb:211:in `mon_synchronize'
/usr/lib/ruby/vendor_ruby/rake/task.rb:151:in `invoke_with_call_chain'
/usr/lib/ruby/vendor_ruby/rake/task.rb:144:in `invoke'
/usr/lib/ruby/vendor_ruby/rake/application.rb:116:in `invoke_task'
/usr/lib/ruby/vendor_ruby/rake/application.rb:94:in `block (2 levels) in top_level'
/usr/lib/ruby/vendor_ruby/rake/application.rb:94:in `each'
/usr/lib/ruby/vendor_ruby/rake/application.rb:94:in `block in top_level'
/usr/lib/ruby/vendor_ruby/rake/application.rb:133:in `standard_exception_handling'
/usr/lib/ruby/vendor_ruby/rake/application.rb:88:in `top_level'
/usr/lib/ruby/vendor_ruby/rake/application.rb:66:in `block in run'
/usr/lib/ruby/vendor_ruby/rake/application.rb:133:in `standard_exception_handling'
/usr/lib/ruby/vendor_ruby/rake/application.rb:63:in `run'
/usr/bin/rake:27:in `<main>'

"
22795,Redmine,Patch,"",Closed,Normal,Render custom field values of enumerations in API requests,Jens Kr?mer,Jean-Philippe Lang,2017-06-25 14:11,REST API,3.4.0,"","","",0,2016-05-11 13:09,2016-09-03 09:30,"","","","As it is now, the values of custom fields of enumeration objects (like time entry activities) aren't rendered in the API. The attached patch fixes this."
22794,Redmine,Defect,"",Closed,Normal,Multi-value custom list fields are not wrapped in Issues view,Christian Luginb?hl,"",2016-05-11 14:24,UI,"","","","",0,2016-05-11 11:57,2016-05-11 14:24,次のチケットと重複 #22496,Duplicate,3.2.2,"We have a custom value multi-value list field which can have quite a few activated items. When showing this field in the Issues view, the here comma-separated items are not wrapped which leads to very long lines and unnecessary horizontal scrolling. See attached image ""redmine_multi_value_list_not_word_wrapping.png""

Expected behaviour: Multi-value list fields should be wrapped over multiple lines as seen in attached image ""expected_redmine_multi_value_list_with_word_wrapping.png""

I did create this fix with a tiny CSS change in my custom theme:

<pre>
tr.issue td.list {
	white-space: normal;
}
</pre>

It seems that one cannot distinguish between single and multi-value fields out of the CSS classes that are set. It would be best if the rendering of  multi-value list would add another class attribute."
22792,Redmine,Defect,"",Closed,Normal,Trying to install new redmine 3.2.2 rake failed ,maximilian gablinger,"",2016-05-11 10:02,"","","","","",0,2016-05-11 08:44,2016-05-11 10:02,"",Invalid,"","I try to install new redmine with mysql Database on a remote maschine . This fails when I try to generate a secret token.
Same thing happens at next step when I try to generate a database structure.
step 1:
bundle exec rake generate_secret_token
You have requested:
  mime-types ~> 3.0

The bundle currently has mime-types locked at 2.99.1.
Try running `bundle update mime-types`

If you are updating multiple gems in your Gemfile at once,
try passing them all to `bundle update`
Run `bundle install` to install missing gems.

The bundle update succeeds fine itself.

But the following step fails:
RAILS_ENV=production exec rake db:migrate
You have requested:
  mime-types ~> 3.0

The bundle currently has mime-types locked at 2.99.1.
Try running `bundle update mime-types`

If you are updating multiple gems in your Gemfile at once,
try passing them all to `bundle update`
Run `bundle install` to install missing gems.

What is wrong?"
22791,Redmine,Defect,"",Closed,Normal,Redmine.org => forbidden,Florian S.,"",2016-05-11 10:03,Website (redmine.org),"","","","",0,2016-05-11 08:30,2016-05-11 10:03,次のチケットと重複 #22281,Duplicate,"","it seems as only www.redmine.org can be displayed. entering redmine.org (without www.) the following error is returned:
<pre>
Forbidden

You don't have permission to access / on this server.
Apache Server at redmine.org Port 80
</pre>"
22788,Redmine,Patch,"",Closed,Normal,Traditional Chinese translation (to r15413),ChunChang Lo,"",2016-05-22 07:00,Translations,"","","","",0,2016-05-11 03:39,2016-05-22 07:00,"","","","* New
** jsToolBar.strings['Highlighted code']
"
22786,Redmine,Defect,"",Needs feedback,Normal,"On click PDF link on Project bottom PDF, not open, showing error ""Couldn't open PDF""  in IE and Microsoft Edge",Neeraj Singh,"",2016-05-10 16:25,"","","","","",0,2016-05-10 14:19,"","","","","Hi,

When i click on PDF link on Project bottom PDF, it is showing error ""Couldn't open PDF"". This is issue in IE and Microsoft Edge.

Please help!"
22778,Redmine,Patch,"",Closed,Normal,Traditional Chinese translation (to r15411),ChunChang Lo,"",2016-05-10 09:26,Translations,"","","","",0,2016-05-10 08:11,2016-05-10 09:26,コピー元 #22770,"","","* New:
** setting_new_project_issue_tab_enabled"
22776,Redmine,Patch,"",Closed,Normal,Japanese translation update (r15408),Go MAEDA,"",2016-05-10 06:07,Translations,"","","","",0,2016-05-10 02:00,2016-05-10 06:07,"","","",Translated setting_new_project_issue_tab_enabled.
22774,Redmine,Defect,"",Closed,Low,"""Parent task is invalid"" message when setting parent to root issue after setting to a child of the root.",Brandon Legault,"",2016-12-11 08:56,Issues,"","","","",0,2016-05-09 18:53,2016-12-11 08:56,次のチケットと重複 #13654,Fixed,3.2.1,"Hopefully the title makes sense.

*Repro steps:*
# Create Issue 1
# Create Issue 2 and assign 1 as parent
# Create Issue 3 and assign 1 as parent
# Navigate to issue 3 and assign 2 as parent
# Navigate to issue 3 and re-assign 1 as parent

Step 5 will display ""Parent Task is invalid"". 

*Workaround:*
5. Navigate to issue 3 and remove any parenting
6. Navigate to issue 3 and re-assign 1 as the parent

Seems the issue can't be assigned to its parent because it would create a conflict reassigning the lft and rgt fields of the 3 issues involved.

<pre>
Environment:
  Redmine version                3.0.1.stable
  Ruby version                   2.0.0-p598 (2014-11-13) [x86_64-linux]
  Rails version                  4.2.0
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.10
  Git                            1.9.5
  Filesystem                    
</pre> "
22770,Redmine,Patch,"",Closed,Normal,Traditional Chinese translation (to r15404),ChunChang Lo,"",2016-05-09 17:54,Translations,"","","","",0,2016-05-09 03:48,2016-05-09 17:54,"コピー元 #22732, コピー先 #22778","","","* New:
** button_filter, mail_body_password_updated, label_no_preview
* Changed:
** field_is_filter
*** unified translation for filter
"
22769,Redmine,Patch,"",Closed,Normal,Japanese translation update (r15400),Go MAEDA,"",2016-05-08 13:36,Translations,"","","","",0,2016-05-08 10:57,2016-05-08 13:36,次のチケットが重複 #22668,"","","Translated the following 5 strings. This patch replaces #22668.

* label_wiki_page_new
* label_relations
* button_filter
* mail_body_password_updated
* label_no_preview
"
22761,Redmine,Patch,"",Closed,Normal,Korean translation for 3.2-stable,Toshi MARUYAMA,"",2016-05-07 18:12,Translations,3.2.3,"","","",0,2016-05-07 14:11,2016-05-07 18:12,"","","",From #22506.
22760,Redmine,Patch,"",Closed,Normal,Korean translation for 3.1-stable,Toshi MARUYAMA,"",2016-05-07 18:11,Translations,3.1.6,"","","",0,2016-05-07 14:09,2016-05-07 18:11,"","","",From #22506.
22759,Redmine,Patch,"",Closed,Normal,pt-BR translation for 3.1.stable,Toshi MARUYAMA,"",2016-05-07 14:24,Translations,3.1.6,"","","",0,2016-05-07 13:00,2016-05-07 14:24,"","","",From #22427.
22756,Redmine,Patch,"",Closed,Normal,Edit versions links on the roadmap,Jean-Philippe Lang,Jean-Philippe Lang,2016-05-06 18:56,UI,3.3.0,"","","",0,2016-05-06 18:56,2016-05-06 18:56,"","","",""
22754,Redmine,Defect,"",Closed,Normal,Error while updating issues with boolean custom field through API,Christopher  Gabriel,Jean-Philippe Lang,2016-06-04 09:43,REST API,"","","","",0,2016-05-06 15:01,2016-06-04 09:43,"","","","We started having trouble while updating an issue through the API. Some client code worked fine for almost 2 years.

Hints?

<pre>
Started PUT ""/issues/1564987.json"" for 151.66.249.97 at 2016-05-06 14:53:29 +0200
Processing by IssuesController#update as JSON
  Parameters: {""issue""=>{""due_date""=>""2016-07-05"", ""id""=>1564987, ""custom_fields""=>[{""id""=>207, ""value""=>1}], ""status_id""=>""30""}, ""id""=>""1564987""}
WARNING: Can't verify CSRF token authenticity
  Current user: SOAP (id=165)
  Rendered mailer/issue_edit.text.erb within layouts/mailer (3.9ms)
Completed 500 Internal Server Error in 295ms

ActionView::Template::Error (undefined method `empty?' for 1:Fixnum):
    1: <%= l(:text_issue_updated, :id => ""##{@issue.id}"", :author => @journal.user) %>
    2: 
    3: <% details_to_strings(@journal.details, true).each do |string| -%>
    4: <%= string %>
    5: <% end -%>
    6: 
  lib/redmine/custom_field_format.rb:98:in `format_value'
  app/helpers/custom_fields_helper.rb:120:in `format_value'
  app/helpers/issues_helper.rb:288:in `show_detail'
  app/helpers/issues_helper.rb:238:in `block in details_to_strings'
  app/helpers/issues_helper.rb:223:in `details_to_strings'
  app/views/mailer/issue_edit.text.erb:3:in `_app_views_mailer_issue_edit_text_erb__2517208687241099780_60946440'
  app/models/mailer.rb:417:in `block in mail'
  app/models/mailer.rb:416:in `mail'
  app/models/mailer.rb:76:in `issue_edit'
  app/models/mailer.rb:427:in `initialize'
  app/models/mailer.rb:440:in `method_missing'
  app/models/journal_observer.rb:26:in `after_create'
  app/models/journal.rb:52:in `save'
  app/models/issue.rb:1362:in `create_journal'
  app/models/issue.rb:965:in `block in save_issue_with_child_records'
  app/models/issue.rb:952:in `save_issue_with_child_records'
  app/controllers/issues_controller.rb:176:in `update'
</pre>

"
22745,Redmine,Defect,"",Closed,Normal,Rest API for Custom Fields does not return keys for key/value types,Stephen Stuart,Jean-Philippe Lang,2016-05-08 10:47,REST API,3.3.0,"","","",0,2016-05-05 21:35,2016-05-08 10:47,関連している #26017,Fixed,3.2.1,"When using the REST API to retrieve the list of custom_fields by calling http://localhost:3000/custom_fields.json , if there is a Key/Value list type custom fields only the value comes back, as in the example below:

<pre><code class=""json"">
""id"": 5,
""name"": ""Lifecycle Status"",
""customized_type"": ""version"",
""field_format"": ""enumeration"",
""regexp"": """",
""visible"": true,
""possible_values"": [
  {
    ""value"": ""2"",
  },
  {
    ""value"": ""3"",
  },
  {
    ""value"": ""4"",
  }
]
</code></pre>
to replace this block:
It would be much more useful to get the name back as well, like:

<pre><code class=""json"">
""id"": 5,
""name"": ""Lifecycle Status"",
""customized_type"": ""version"",
""field_format"": ""enumeration"",
""regexp"": """",
""visible"": true,
""possible_values"": [
  {
    ""value"": ""2"",
    ""label"": ""Planned""
  },
  {
    ""value"": ""3"",
    ""label"": ""In Progress""
  },
  {
    ""value"": ""4"",
    ""label"": ""Complete""
  }
]
</code></pre>

I did this in a plugin by overriding app/views/custom_fields/index.api.rsb and adding and if block checking for EnumerationFormat.

<pre><code class=""ruby"">
      values = field.possible_values_options
      if values.present?
        api.array :possible_values do
          values.each do |label, value|
            api.possible_value do
              api.value value || label
              if field.format.class.name.demodulize == 'EnumerationFormat'
                  api.label label
              end
            end
          end
        end
      end
</code></pre>

I was going to just put the 'api.label label' line in without the if statement but it also takes effect for list types where label and value appear to be the same.  There is almost certainly a better way to do this.
"
22740,Redmine,Defect,"",Closed,High,Redmine is not working ,AT1234 D,"",2016-05-05 15:51,"","","","","",0,2016-05-05 13:49,2016-05-05 15:51,"",Invalid,2.6.0,"
HI All,

Redmine stops working suddenly after server reboot.



[Thu May 05 17:11:31.585990 2016] [proxy:error] [pid 6648:tid 1272] (OS 10061)No connection could be made because the target machine actively refused it.  : AH00957: HTTP: attempt to connect to 127.0.0.1:3001 (127.0.0.1) failed
[Thu May 05 17:11:31.585990 2016] [proxy:error] [pid 6648:tid 1272] AH00959: ap_proxy_connect_backend disabling worker for (127.0.0.1) for 60s
[Thu May 05 17:11:31.585990 2016] [proxy_http:error] [pid 6648:tid 1272] [client IP:49488] AH01114: HTTP: failed to make connection to backend: 127.0.0.1, referer: https://ABC.ABC.AB.AB/redmine/
"
22733,Redmine,Defect,"",Closed,Normal,404 The entry or revision was not found in the repository,Sw Dev,"",2016-05-06 17:46,"","","","","",0,2016-05-05 09:50,2016-05-06 17:46,"",Invalid,3.2.1,"Environment: Redmine 3.2.1 with Bitnami Virtual Machine.
Goal: setup a Git repository.

This might have been resolved but none of the solutions worked in my setup. I followed these instructions: https://www.redmine.org/projects/redmine/wiki/RedmineRepositories adapted to the bitnami setup: 
directory is /opt/bitnami/projects/myrepo.git
user is bitnami:daemon . 
I can fetch a remote repository, so my bare repository on the machine is not empty.
The error above happens.
Ideally I would only like to link to an existing Gitlab repository and enable issue tracking via commit comments. 

I tried other solutions, variants of the path, etc. Nothing worked. 

Please help."
22732,Redmine,Patch,"",Closed,Normal,Traditional Chinese translation (to r15362),ChunChang Lo,"",2016-05-07 15:57,Translations,"","","","",0,2016-05-05 05:44,2016-05-07 15:57,"コピー元 #22113, コピー先 #22770","","","* New:
** label_wiki_page_new, label_relations: Relations
"
22724,Redmine,Patch,"",Closed,Normal,"Change Japanese translation for ""last name"" and ""first name""",Go MAEDA,"",2016-05-08 14:01,Translations,3.3.0,"","","",0,2016-05-04 15:09,2016-05-08 14:01,"","","","I suggest changing Japanese translation for ""last name"" and ""first name"", from ""苗字"" and ""名前"" to ""姓"" and ""名"".

* ""名前"" is ambiguous. It can be interpreted either as ""first name"" or ""full name"" in Japanese.
* ""姓"" and ""名"" is more generic than ""苗字"" and ""名前"" for applications. All the following applications uses ""姓"" and ""名"":
** MacOS Address Book
** Android Contacts
** Windows Address Book
** Wordpress
** Google Accounts"
22712,Redmine,Defect,"",Needs feedback,Normal,picture's in email notification,Timmy Vercruysse,"",2016-05-19 16:05,Email notifications,"","","","",0,2016-05-03 14:24,"","","","","Dear,

When i i make an issue with a picture in the picture isn't shown inline. I looks like the link for the inline is nog good, while the link for the on the buttom of the mail is correctly.
i've filed in the correct hostname for the server, and the link in the bottom of the mail works fine, while the inline picture doesn't have a host before the url.
!mail_attachment.png!"
22700,Redmine,Defect,"",Closed,Normal,Error parsing repository,Marco Descher,"",2016-05-03 01:15,SCM,"","","","",0,2016-05-02 13:39,2016-05-03 01:15,"",Invalid,2.3.4,"The git repository indexing worked great for quite a while, until it suddenly stopped. Manually executing
@
ruby script/rails runner ""Repository.fetch_changesets"" -e production@

shows

<pre>
/var/lib/gems/1.9.1/gems/railties-3.2.13/lib/rails/commands/runner.rb:53:in `eval': undefined method `merge!' for #<String:0x000000053fec60> (NoMethodError)
	from /home/server/services/redmine-2.3.4/app/models/repository/git.rb:143:in `fetch_changesets'
	from /home/server/services/redmine-2.3.4/app/models/repository.rb:333:in `block (2 levels) in fetch_changesets'
	from /var/lib/gems/1.9.1/gems/activerecord-3.2.13/lib/active_record/associations/collection_proxy.rb:89:in `each'
	from /var/lib/gems/1.9.1/gems/activerecord-3.2.13/lib/active_record/associations/collection_proxy.rb:89:in `method_missing'
	from /home/server/services/redmine-2.3.4/app/models/repository.rb:331:in `block in fetch_changesets'
	from /home/server/services/redmine-2.3.4/app/models/repository.rb:330:in `each'
	from /home/server/services/redmine-2.3.4/app/models/repository.rb:330:in `fetch_changesets'
	from (eval):1:in `<top (required)>'
	from /var/lib/gems/1.9.1/gems/railties-3.2.13/lib/rails/commands/runner.rb:53:in `eval'
	from /var/lib/gems/1.9.1/gems/railties-3.2.13/lib/rails/commands/runner.rb:53:in `<top (required)>'
	from /var/lib/gems/1.9.1/gems/railties-3.2.13/lib/rails/commands.rb:64:in `require'
	from /var/lib/gems/1.9.1/gems/railties-3.2.13/lib/rails/commands.rb:64:in `<top (required)>'
	from script/rails:6:in `require'
	from script/rails:6:in `<main>'
</pre>"
22695,Redmine,Defect,"",Closed,Normal,Revision content message is not escaped,Tom Rochette,"",2016-05-07 09:42,Issues,"","","","",0,2016-05-01 02:55,2016-05-07 09:42,関連している #22758,Invalid,3.2.0,"In my commit, I have the following content:

<pre>
[Fixes #2436] Adding new text in a contenteditable/list item converts spaces into &nbsp;
</pre>

But in the content displayed on the revision page, the following is displayed:

<pre>
[Fixes #2436] Adding new text in a contenteditable/list item converts spaces into  
</pre>

The content in the changesets table correspond to the content listed in the commit, so it appears to be only display related.


  Redmine version                3.2.0.stable
  Ruby version                   1.9.3-p551 (2014-11-13) [x86_64-linux]
  Rails version                  4.2.5
  Environment                    production
  Database adapter               Mysql2"
22694,Redmine,Defect,"",Closed,Normal,Associated revision content is not escaped,Tom Rochette,"",2016-05-07 09:42,Issues,"","","","",0,2016-05-01 02:53,2016-05-07 09:42,関連している #22758,Invalid,3.2.0,"In my commit, I have the following content:

<pre>
[Fixes #2436] Adding new text in a contenteditable/list item converts spaces into &nbsp;
</pre>

But in the affected revision box, the following is displayed:

<pre>
[Fixes #2436] Adding new text in a contenteditable/list item converts spaces into  
</pre>

The content in the changesets table correspond to the content listed in the commit, so it appears to be only display related.


  Redmine version                3.2.0.stable
  Ruby version                   1.9.3-p551 (2014-11-13) [x86_64-linux]
  Rails version                  4.2.5
  Environment                    production
  Database adapter               Mysql2"
22693,Redmine,Patch,"",Closed,Normal,Add styles for pre in email notifications,Go MAEDA,Jean-Philippe Lang,2016-05-08 09:24,Email notifications,3.3.0,"","","",0,2016-04-30 09:40,2016-05-08 09:24,"","","","This patch adds styles for pre element in email notifications. It will improve readability.
Related to #22309.

*before:*
!pre-style-before.png!

*after:*
!pre-style-after.png!"
