#,ÉvÉçÉWÉFÉNÉg,ÉgÉâÉbÉJÅ[,êeÉ`ÉPÉbÉg,ÉXÉeÅ[É^ÉX,óDêÊìx,ëËñº,çÏê¨é“,íSìñé“,çXêVì˙,ÉJÉeÉSÉä,ëŒè€ÉoÅ[ÉWÉáÉì,äJénì˙,ä˙ì˙,ó\íËçHêî,êiíªó¶,çÏê¨ì˙,èIóπì˙,ä÷òAÇ∑ÇÈÉ`ÉPÉbÉg,Resolution,Affected version,ê‡ñæ
18883,Redmine,Defect,"",Closed,Normal,Slow rendering of large textile tables,ÑIÑ}Ñë ÑUÑpÑ}ÑyÑ|ÑyÑë,Jean-Philippe Lang,2015-02-18 12:31,Text formatting,2.6.2,"","","",0,2015-01-18 20:19,2015-02-18 12:31,"",Fixed,2.5.3,Large tables are not a page to load. An example of a large table: table 256Å~256
18879,Redmine,Defect,"",Closed,Normal,News Watch email notification doesn't work,Plam Sim,"",2015-01-18 07:53,Email notifications,"","","","",0,2015-01-18 07:29,2015-01-18 07:53,éüÇÃÉ`ÉPÉbÉgÇ∆èdï° #18691,Duplicate,2.6.1,I would like to report that News Watch - email notification for the News section doesn't work in Redmine 2.6.1.
18876,Redmine,Patch,"",Closed,Normal,Traditional Chinese translation (to r13891),ChunChang Lo,"",2015-01-18 18:33,Translations,"","","","",0,2015-01-17 16:58,2015-01-18 18:33,"ÉRÉsÅ[å≥ #18819, ÉRÉsÅ[êÊ #19100","","","* New
**setting_max_additional_emails, label_email_address_plural, label_email_address_add, label_enable_notifications, label_disable_notifications"
18875,Redmine,Defect,"",New,Normal,"[Rest API][custom field]Why ""GET /custom_fields.xml"" required the System manager's privilege?",Hiroyuki Arakawa,"",2016-06-16 03:47,REST API,"","","","",0,2015-01-17 10:46,"",éüÇÃÉ`ÉPÉbÉgÇ™èdï° #25542,"",2.6.0,"Dear developers

Why Getting ""Custom_field's Possible values"" required the System manager's privilege?

I am creating a Redmine client by C#.
My Redmine project have Custom Field as List Format.

My C#'s Client can get Custom Field value,but can not update Custom Field.
Becase Getting ""Possible values"" required the System manager's privilege.

I can not give the system administrator privileges to all users.
I want all user to be able to get Possible values.

Best Regards."
18868,Redmine,Patch,"",New,Normal,Add support for queries with 'next week' filter,Bostjan Skufca,"",2015-01-16 13:57,Issues,"","","","",0,2015-01-16 13:57,"","","","","I started using due dates quite heavily and the functionality I missed was ""show me next week's issues"". Therefore I made a filter which I would like to share here.

Patch is attached below, and is also available here for quick review here:
https://github.com/teonsystems/redmine/compare/feature/query-next-week?expand=1

Possible issues:
* only english translation exists now, I can not help you here,
* no tests were created for this (i checked test/ dir and there is nothing similar there yet)

Please review the patch and include it in master if possible.

If there are changes to be done, or other things required for inclusion, please let me know.

"
18867,Redmine,Defect,"",Closed,Normal,Dmsf plugin in Redmine 2.6.1,Sunny Arge,"",2015-01-16 14:33,"","","","","",0,2015-01-16 12:34,2015-01-16 14:33,"",Invalid,2.6.1,"Hi Dears,
Recently upgraded from Redmine 2.6.0 to 2.6.1
Dmsf plugin was unsuccesfull in 2.6.0 (even could not install)
In 2.6.1. it is successfully installed/migrated but following actions results Argument Error
---------------------------------------------------------------------------------
head to Administration>Plugins>Configure:

<pre>
ArgumentError (undefined class/module ActionController::Parameters):
  app/models/setting.rb:97:in `value'
  app/models/setting.rb:110:in `[]'
  app/models/setting.rb:139:in `plugin_redmine_dmsf'
  app/controllers/settings_controller.rb:69:in `plugin'
</pre>
---------------------------------------------------------------------------------
Enable project module DMSF from Project>Settings Ok, head Go to DMSF tab

<pre>
ArgumentError (undefined class/module ActionController::Parameters):
  app/models/setting.rb:97:in `value'
  app/models/setting.rb:110:in `[]'
  app/models/setting.rb:139:in `plugin_redmine_dmsf'
</pre>
---------------------------------------------------------------------------------
mysql> select value from settings where name = 'plugin_redmine_dmsf';

<pre>
--- !ruby/hash:ActionController::Parameters
dmsf_max_file_upload: '0'
dmsf_max_file_download: '0'
dmsf_max_email_filesize: '0'
dmsf_max_ajax_upload_filesize: '100'
dmsf_storage_directory: /usr/share/redmine/files/dmsf
dmsf_default_notifications: ''
dmsf_display_notified_recipients: ''
dmsf_webdav: '1'
dmsf_webdav_strategy: WEBDAV_READ_ONLY
dmsf_index_database: ''
dmsf_stemming_lang: turkish
dmsf_stemming_strategy: STEM_NONE
</pre>

How can i solve this problem?

Thanks and Best Regards."
18866,Redmine,Defect,"",New,Normal,MySQL: disappear after 4-Byte UTF-8,Ñ@Ñ|ÑuÑ{ÑÉÑuÑz ÑCÑÄÑÇÑÄÑtÑuÑàÑ{ÑyÑz,"",2015-06-22 06:04,Database,"","","","",0,2015-01-16 11:37,2015-06-22 06:03,"ä÷òAÇµÇƒÇ¢ÇÈ #19742, éüÇÃÉ`ÉPÉbÉgÇ™èdï° #10779, éüÇÃÉ`ÉPÉbÉgÇ™èdï° #10772, éüÇÃÉ`ÉPÉbÉgÇ™èdï° #21679","",2.5.2,"When writing tasks text after some characters disappear. For example, after the symbol ?"
18865,Redmine,Defect,"",Closed,Low,Size of text description of the problem,Ñ@Ñ|ÑuÑ{ÑÉÑuÑz ÑCÑÄÑÇÑÄÑtÑuÑàÑ{ÑyÑz,"",2016-01-19 03:36,Issues,"","","","",0,2015-01-16 11:15,2016-01-19 03:36,éüÇÃÉ`ÉPÉbÉgÇ∆èdï° #20127,Duplicate,2.5.2,"Text description of the problem in redmine truncated without warning. In the description of the saved text, takes no more than approximately 65530 bytes in UTF-8.

ÑSÑuÑ{ÑÉÑÑ ÑÄÑÅÑyÑÉÑpÑ~ÑyÑë ÑxÑpÑtÑpÑâÑy Ñr redmine ÑÖÑÉÑuÑ{ÑpÑuÑÑÑÉÑë ÑqÑuÑx ÑÅÑÇÑuÑtÑÖÑÅÑÇÑuÑwÑtÑuÑ~ÑyÑë. ÑB ÑÄÑÅÑyÑÉÑpÑ~ÑyÑu ÑÉÑÄÑáÑÇÑpÑ~ÑëÑuÑÑÑÉÑë ÑÑÑuÑ{ÑÉÑÑ, ÑxÑpÑ~ÑyÑ}ÑpÑêÑãÑyÑz Ñ~Ñu ÑqÑÄÑ|ÑuÑu ÑÅÑÇÑyÑ}ÑuÑÇÑ~ÑÄ 65530 ÑqÑpÑzÑÑ Ñr Ñ{ÑÄÑtÑyÑÇÑÄÑrÑ{Ñu UTF-8."
18864,Redmine,Defect,"",Closed,Normal,"troubles in email notifications  (Redmine 2.5.2.stable, russian text)",Ñ@Ñ|ÑuÑ{ÑÉÑuÑz ÑCÑÄÑÇÑÄÑtÑuÑàÑ{ÑyÑz,"",2015-01-19 08:20,Email notifications,"","","","",0,2015-01-16 11:04,2015-01-19 08:16,ä÷òAÇµÇƒÇ¢ÇÈ #5784,Invalid,2.5.2,"Change notification tasks in Redmine by e-mail come with unreadable subject of the message if the subject contains more than 167 (approximately) Russian letters, as in this report, due to incorrect partition message subject to multiple lines no longer than approximately 1000 characters 7-bit encoding, and with the transfer of the middle of the encoded character (each Russian letter is encoded here 6 bytes).
Tested on Mozilla Thunderbird and some more e-mail client (redmine 1.3.2)

After updating redmine (2.5.2) played only if there are no spaces in the subject, as on the gaps redmine now additionally line breaks within an acceptable field.

ÑTÑrÑuÑtÑÄÑ}Ñ|ÑuÑ~ÑyÑë ÑÄÑq ÑyÑxÑ}ÑuÑ~ÑuÑ~ÑyÑy ÑxÑpÑtÑpÑâ Ñr Redmine ÑÅÑÄ e-mail ÑÅÑÇÑyÑáÑÄÑtÑëÑÑ ÑÉ Ñ~ÑuÑâÑyÑÑÑpÑuÑ}ÑÄÑz ÑÑÑuÑ}ÑÄÑz ÑÉÑÄÑÄÑqÑãÑuÑ~ÑyÑë, ÑuÑÉÑ|Ñy Ñr ÑÑÑuÑ}Ñu ÑxÑpÑtÑpÑâÑy ÑÉÑÄÑtÑuÑÇÑwÑyÑÑÑÉÑë ÑqÑÄÑ|ÑuÑu 167 (ÑÅÑÇÑyÑ}ÑuÑÇÑ~ÑÄ) ÑÇÑÖÑÉÑÉÑ{ÑyÑá ÑqÑÖÑ{Ñr, Ñ{ÑpÑ{ Ñr ÑèÑÑÑÄÑ} ÑÉÑÄÑÄÑqÑãÑuÑ~ÑyÑy, ÑyÑx-ÑxÑp Ñ~ÑuÑ{ÑÄÑÇÑÇÑuÑ{ÑÑÑ~ÑÄÑsÑÄ ÑÇÑpÑxÑqÑyÑuÑ~ÑyÑë ÑÑÑuÑ}Ñç ÑÉÑÄÑÄÑqÑãÑuÑ~ÑyÑë Ñ~Ñp Ñ~ÑuÑÉÑ{ÑÄÑ|ÑéÑ{ÑÄ ÑÉÑÑÑÇÑÄÑ{ ÑtÑ|ÑyÑ~ÑÄÑz Ñ~Ñu ÑqÑÄÑ|ÑuÑu ÑÅÑÇÑyÑ}ÑuÑÇÑ~ÑÄ 1000 ÑÉÑyÑ}ÑrÑÄÑ|ÑÄÑr 7-ÑqÑyÑÑÑ~ÑÄÑz Ñ{ÑÄÑtÑyÑÇÑÄÑrÑ{Ñy, ÑÅÑÇÑyÑâÑvÑ} ÑÉ ÑÅÑuÑÇÑuÑ~ÑÄÑÉÑÄÑ} ÑÅÑÄÑÉÑÇÑuÑtÑy ÑxÑpÑ{ÑÄÑtÑyÑÇÑÄÑrÑpÑ~Ñ~ÑÄÑsÑÄ ÑÉÑyÑ}ÑrÑÄÑ|Ñp (Ñ{ÑpÑwÑtÑpÑë ÑÇÑÖÑÉÑÉÑ{ÑpÑë ÑqÑÖÑ{ÑrÑp Ñ{ÑÄÑtÑyÑÇÑÖÑuÑÑÑÉÑë ÑxÑtÑuÑÉÑé 6 ÑqÑpÑzÑÑÑpÑ}Ñy).
ÑPÑÇÑÄÑrÑuÑÇÑuÑ~ÑÄ Ñ~Ñp Mozilla Thunderbird Ñy Ñ{ÑpÑ{ÑÄÑ}-ÑÑÑÄ ÑuÑãÑv ÑÅÑÄÑâÑÑÑÄÑrÑÄÑ} Ñ{Ñ|ÑyÑuÑ~ÑÑÑu. (redmine 1.3.2)

ÑPÑÄÑÉÑ|Ñu ÑÄÑqÑ~ÑÄÑrÑ|ÑuÑ~ÑyÑë redmine ÑrÑÄÑÉÑÅÑÇÑÄÑyÑxÑrÑÄÑtÑyÑÑÑÉÑë ÑÑÑÄÑ|ÑéÑ{ÑÄ ÑuÑÉÑ|Ñy Ñr ÑÑÑuÑ}Ñu Ñ~ÑuÑÑ ÑÅÑÇÑÄÑqÑuÑ|ÑÄÑr, ÑÑÑpÑ{ Ñ{ÑpÑ{ ÑÅÑÄ ÑÅÑÇÑÄÑqÑuÑ|ÑpÑ} redmine (2.5.2) ÑÑÑuÑÅÑuÑÇÑé ÑtÑÄÑÅÑÄÑ|Ñ~ÑyÑÑÑuÑ|ÑéÑ~ÑÄ ÑÅÑuÑÇÑuÑ~ÑÄÑÉÑyÑÑ ÑÉÑÑÑÇÑÄÑ{ÑÖ Ñr ÑtÑÄÑÅÑÖÑÉÑÑÑyÑ}ÑçÑá Ñ}ÑuÑÉÑÑÑpÑá."
18863,Redmine,Defect,"",New,Normal,"troubles in search (Redmine 2.5.2.stable, russian text)",Ñ@Ñ|ÑuÑ{ÑÉÑuÑz ÑCÑÄÑÇÑÄÑtÑuÑàÑ{ÑyÑz,"",2015-01-16 10:49,Search engine,"","","","",0,2015-01-16 10:49,"","","",2.5.2,"When searching in Redmine considered only the first five keywords. Because of this, the results depend on the order of words in the query.

Example:
Search ""ÑÑÑÄ ÑsÑÄ ÑÇÑÄ Ñ~ÑÄ ÑrÑÄ ÑtÑÄ ÑÉÑÄ ÑqÑÄ"": Results (761)
Search ""ÑrÑÄ ÑtÑÄ ÑÉÑÄ ÑqÑÄ ÑÑÑÄ ÑsÑÄ ÑÇÑÄ Ñ~ÑÄ"": Results (439)

ÑPÑÇÑy ÑÅÑÄÑyÑÉÑ{Ñu Ñr Redmine ÑÖÑâÑyÑÑÑçÑrÑpÑuÑÑÑÉÑë ÑÑÑÄÑ|ÑéÑ{ÑÄ ÑÅÑuÑÇÑrÑçÑu ÑÅÑëÑÑÑé Ñ{Ñ|ÑêÑâÑuÑrÑçÑá ÑÉÑ|ÑÄÑr. ÑIÑx-ÑxÑp ÑèÑÑÑÄÑsÑÄ ÑÇÑuÑxÑÖÑ|ÑéÑÑÑpÑÑÑç ÑxÑpÑrÑyÑÉÑëÑÑ ÑÄÑÑ ÑÅÑÄÑÇÑëÑtÑ{Ñp ÑÉÑ|ÑÄÑr Ñr ÑxÑpÑÅÑÇÑÄÑÉÑu.
ÑPÑÇÑyÑ}ÑuÑÇ:

ÑPÑÄÑyÑÉÑ{ ""ÑÑÑÄ ÑsÑÄ ÑÇÑÄ Ñ~ÑÄ ÑrÑÄ ÑtÑÄ ÑÉÑÄ ÑqÑÄ"": ÑQÑuÑxÑÖÑ|ÑéÑÑÑpÑÑÑç (761)
ÑPÑÄÑyÑÉÑ{ ""ÑrÑÄ ÑtÑÄ ÑÉÑÄ ÑqÑÄ ÑÑÑÄ ÑsÑÄ ÑÇÑÄ Ñ~ÑÄ"": ÑQÑuÑxÑÖÑ|ÑéÑÑÑpÑÑÑç (439)

Environment:
Redmine version 2.5.2.stable
Ruby version 2.0.0-p481 (2014-05-08) [x86_64-linux]
Rails version 3.2.19
Environment production
Database adapter Mysql2
SCM:
Subversion 1.8.8
Git 1.9.0
Filesystem
Redmine plugins:
no plugin installed
"
18862,Redmine,Defect,"",New,Normal,"troubles in search (Redmine 2.5.2.stable, russian text)",Ñ@Ñ|ÑuÑ{ÑÉÑuÑz ÑCÑÄÑÇÑÄÑtÑuÑàÑ{ÑyÑz,"",2015-01-19 19:25,Search engine,"","","","",0,2015-01-16 10:39,"",ä÷òAÇµÇƒÇ¢ÇÈ #18537,"","","Can not find the text ""Problem solved reinstalling"" (results (0)), but manages to find the text ""After installing updates Windows"" (Result (2)), although they are in the same task # 4539.

ÑNÑu ÑÖÑtÑpÑvÑÑÑÉÑë Ñ~ÑpÑzÑÑÑy ÑÑÑuÑ{ÑÉÑÑ ""ÑPÑÇÑÄÑqÑ|ÑuÑ}Ñp ÑÇÑuÑäÑuÑ~Ñp ÑÅÑuÑÇÑuÑÖÑÉÑÑÑpÑ~ÑÄÑrÑ{ÑÄÑz"" (ÑQÑuÑxÑÖÑ|ÑéÑÑÑpÑÑÑç (0)), Ñ~ÑÄ ÑÖÑtÑpÑvÑÑÑÉÑë Ñ~ÑpÑzÑÑÑy ÑÑÑuÑ{ÑÉÑÑ ""ÑPÑÄÑÉÑ|Ñu ÑÖÑÉÑÑÑpÑ~ÑÄÑrÑ{Ñy ÑÄÑqÑ~ÑÄÑrÑ|ÑuÑ~ÑyÑz Windows"" (ÑQÑuÑxÑÖÑ|ÑéÑÑÑpÑÑÑç (2)), ÑáÑÄÑÑÑë ÑÄÑ~Ñy ÑuÑÉÑÑÑé Ñr ÑÄÑtÑ~ÑÄÑz Ñy ÑÑÑÄÑz ÑwÑu ÑxÑpÑtÑpÑâÑu #4539.

Environment:
  Redmine version                2.5.2.stable
  Ruby version                   2.0.0-p481 (2014-05-08) [x86_64-linux]
  Rails version                  3.2.19
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.8
  Git                            1.9.0
  Filesystem                     
Redmine plugins:
  no plugin installed"
18856,Redmine,Patch,"",Closed,Normal,Fix 4 CSV encoding related tests,Antonio Terceiro,"",2015-01-16 05:57,Code cleanup/refactoring,"","","","",0,2015-01-15 20:22,2015-01-16 05:57,"","","",There are 4 IssuesController tests failing due to expecting an specific ordering of issues in the CSV output. The attached patch makes the tests independent of the ordering.
18855,Redmine,Defect,"",Closed,Normal,User with only Move Issue rights in the project can still create issues using mass copy!,Scott Cunningham,Jean-Philippe Lang,2015-02-08 15:57,Issues permissions,3.0.0,"","","",0,2015-01-15 19:52,2015-02-08 15:57,"",Fixed,2.5.2,"I found this bug when I was trying to use a project with a list of issues as a template for other projects (process flow). I assigned members to custom role ""Copy"" which only allows viewing and moving issues. If, however, the user does not change the project (i.e. copy into other project), new issues will be created within the existing project where they do not have rights!

I am running 2.5.2 on a Bitnami stack. I do not have the chance to try 2.6.x at the moment.

Note - we use _task_ instead of _issue_ in our language file.

h4. Custom Role *Copy* settings:
> !01-role-rights.png!

h4. User does not have issue edit rights (correct)
> !02-no-edit-rights.png!

h4. User can copy multiple issues at once (correct)
> !03-multiple-copy-possible.png!

h4. Copy screenshot
> !04-copy-screen.png!

h4. Issues were added to existing project without regard to no Add Issue rights (not correct)
> !05-issues-added-without-rights.png!"
18851,Redmine,Defect,"",Closed,Normal,"Broken link on ""Contribute"" page",Andrey Iskousnykh,"",2015-01-16 02:15,Documentation,"","","","",0,2015-01-15 15:18,2015-01-16 02:15,"",Fixed,"","There is a link on [[Contribute#Code-Related|""Contribute"" page]] of Developer guide to the nonexistent page. It's in the 1st paragraph: ... @Also read the@ +forum thread+ @for some more specific ideas.@ Link points to the http://www.redmine.org/boards/1/topics/show/4325. The page revision is needed."
18850,Redmine,Defect,"",Closed,Normal,Multiple repos with same commits is parsed multiple times.,Simen Endsj?,"",2015-01-15 14:25,SCM,"","","","",0,2015-01-15 13:31,2015-01-15 14:25,éüÇÃÉ`ÉPÉbÉgÇ∆èdï° #17931,Duplicate,2.5.2,"We have a setup with a main repo and a repo for each user.
The reason for this is to get updates quickly while users are working on features before the changes are merged into the main repo.

The problem is when other repos are getting the changes merged in.
Even though the commit hashes is equal, Redmine parses them again.
This makes all issues get multiple references to (the same) commits, and all logged time to be logged again.

Is this a bug? And is there a way to get around this issue?"
