#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
15294,Redmine,Defect,"",Closed,High,ActiveRecord::DangerousAttributeError when cloning issue,Nicolas Rodriguez,"",2014-04-24 16:38,Issues,"","","","",0,2013-11-07 14:57,2013-11-19 20:08,"",Invalid,2.3.3,"I'm running Redmine 2.3.3 :

<pre>
Environment:
  Redmine version                2.3.2.stable
  Ruby version                   2.0.0-p247 (2013-06-27) [x86_64-linux]
  Rails version                  3.2.13
  Environment                    production
  Database adapter               Mysql2
</pre>

When I clone an issue with 'copy' link and save it I get this error :

<pre>
Completed 500 Internal Server Error in 441ms

ActiveRecord::DangerousAttributeError (delay is defined by ActiveRecord):
  app/models/issue_relation.rb:87:in `initialize'
  app/models/issue.rb:1230:in `new'
  app/models/issue.rb:1230:in `after_create_from_copy'
  app/models/issue.rb:159:in `create_or_update'
  app/controllers/issues_controller.rb:141:in `create'
</pre>

A grep in Redmine app dir gives :

<pre>
root:/data/redmine-repositories/jbox/redmine/app# grep -rin 'delay' *
models/issue_relation.rb:69:  validates_numericality_of :delay, :allow_nil => true
models/issue_relation.rb:143:      self.delay ||= 0
models/issue_relation.rb:145:      self.delay = nil
models/issue_relation.rb:158:    if (TYPE_PRECEDES == self.relation_type) && delay && issue_from &&
models/issue_relation.rb:160:      (issue_from.due_date || issue_from.start_date) + 1 + delay
views/issue_relations/create.js.erb:3:  $('#relation_delay').val('');
views/issue_relations/_form.html.erb:6:<%= l(:field_delay) %>: <%= f.text_field :delay, :size => 3 %> <%= l(:label_day_plural) %>
views/issue_relations/show.api.rsb:6:  api.delay @relation.delay
views/issue_relations/index.api.rsb:8:      api.delay relation.delay
views/issues/_relations.html.erb:18:    <%= ""(#{l('datetime.distance_in_words.x_days', :count => relation.delay)})"" if relation.delay && relation.delay != 0 %>
views/issues/show.api.rsb:37:      api.relation(:id => relation.id, :issue_id => relation.issue_from_id, :issue_to_id => relation.issue_to_id, :relation_type => relation.relation_type, :delay => relation.delay)
views/issues/index.api.rsb:30:          api.relation(:id => relation.id, :issue_id => relation.issue_from_id, :issue_to_id => relation.issue_to_id, :relation_type => relation.relation_type, :delay => relation.delay)
</pre>"
15292,Redmine,Defect,"",New,Normal,Tracker change : status not updated if no available status in new tracker,J?r?me BATAILLE,"",2013-11-07 13:44,Issues,"","","","",0,2013-11-07 13:44,"","","",2.3.2,"safe_attributes 'status_id' uses the following if Proc to test :
*issue.new_statuses_allowed_to(user).any?*

The problem is, at this time issue is not already updated by the issue_attributes
Thus even if the update_form ajax proposed a new compatible status (without adding a flash message by the way), this status change is refused by safe_attributes.

In fact, I don't know why, but in the *if Proc*, issue already has the *new tracker value*, but with the *old status*, leading to new_statuses_allowed_to *empty*.

I have made a fix, to insert in the issues controller, but I suppose you will find something quite more elegant :
-------------------------
          if (
            issue_attributes.include?('tracker_id') &&
            issue_attributes.include?('status_id')
          )
            old_tracker_id = @issue.tracker_id
            old_status_id = @issue.status_id

            @issue.tracker_id = issue_attributes['tracker_id']
            @issue.status_id = issue_attributes['status_id']
            if (
              @issue.safe_attribute?('tracker_id') &&
              @issue.safe_attribute?('status_id')
            )
              issue_attributes.delete('tracker_id')
              issue_attributes.delete('status_id')
            else
              @issue.tracker_id = old_tracker_id
              @issue.status_id = old_status_id
            end
          end
------------------
          @issue.safe_attributes = issue_attributes
"
15277,Redmine,Patch,"",Closed,Normal,Accept custom field format added at runtime,Boris Bera,Jean-Philippe Lang,2013-11-09 10:08,Custom fields,2.4.0,"","","",0,2013-11-06 18:43,2013-11-09 10:08,"","","","The CustomField model has a validation for the field_format attribute. This validation makes sure that the given field_format is part of the list of registered field formats.

There's a bug in the validation. The list the field format is checked against doesn't get updated when a new field format is added. This is probably because rails caches the list instead of accessing the reference and getting the updated version every time.

This becomes a problem for plugin developers. When a plugin registers a field format, all the custom fields using their formats will be invalid. Strangely enough, this doesn't seem to always happen. The same plugin running on the same version of redmine (2.3.3) on two different machines doesn't always have this bug. One version running on a mac in the development environment doesn't have this problem while another running on debian 7 in the production environment does have this problem.

This patch fixes the problem by wrapping the array of valid formats in a proc so that the updated version is used every time."
15276,Redmine,Defect,"",Closed,Normal,Selected watcher lost when searching for users,Joel SCHAAL,"",2013-11-12 20:25,Issues,"","","","",0,2013-11-06 18:01,2013-11-09 21:19,"",Invalid,2.3.3,"How to reproduce :
* open an issue and click on add a Watcher
* search for a user
* select it
* search for another user
* select it
* clear the search field : previously selected users are not selected anymore."
15270,Redmine,Defect,"",Closed,Low,Invalid Plugin,Florian S.,Jan Niggemann (redmine.org team member),2013-11-06 17:30,Website (redmine.org),"","","","",0,2013-11-06 10:05,2013-11-06 17:30,"",Fixed,"","http://www.redmine.org/plugins/redmine_auto_percent

project does not seem to be active any more, github repo returns 404, might be removed from plugin directory"
15268,Redmine,Patch,"",Closed,High,Business Track,Mutlu ?pte?,"",2013-11-06 09:08,Calendar,"","","","",0,2013-11-06 07:24,2013-11-06 09:08,"","","",The new duties asssigned to the team members should be tracked over the server.
15267,Redmine,Defect,"",New,Normal,Error when receiving pop email: undefined method `string' for plain/text,Sang Tan,"",2013-11-06 02:57,Email receiving,"","","","",0,2013-11-06 02:57,"","","",2.2.3,"Error occur on receiving email with attachment. I am not sure the cause. Some emails made errors, some didn't. 

I attach the email with error.

Environment:
  Redmine version                          2.2.3.stable
  Ruby version                             1.9.3 (i686-linux)
  Rails version                            3.2.12
  Database adapter                         Mysql2

Attachments:
- Attached file caused error
- Mail header

Log:
<pre>
** Invoke redmine:email:receive_pop3 (first_time)
** Invoke environment (first_time)
** Execute environment
** Execute redmine:email:receive_pop3
rake aborted!
undefined method `string' for plain/text; name=applog-2013.11.05-t0lte.gz:Mail::UnstructuredField
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/mail-2.4.4/lib/mail/field.rb:133:in `method_missing'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/mail-2.4.4/lib/mail/parts_list.rb:48:in `get_order_value'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/mail-2.4.4/lib/mail/parts_list.rb:38:in `block in sort!'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/mail-2.4.4/lib/mail/parts_list.rb:30:in `sort'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/mail-2.4.4/lib/mail/parts_list.rb:30:in `sort'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/mail-2.4.4/lib/mail/parts_list.rb:34:in `sort!'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/mail-2.4.4/lib/mail/message.rb:1690:in `ready_to_send!'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/mail-2.4.4/lib/mail/message.rb:1707:in `encoded'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/actionmailer-3.2.12/lib/action_mailer/base.rb:434:in `set_payload_for_mail'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/actionmailer-3.2.12/lib/action_mailer/base.rb:403:in `block in receive'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/activesupport-3.2.12/lib/active_support/notifications.rb:123:in `block in instrument'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/activesupport-3.2.12/lib/active_support/notifications/instrumenter.rb:20:in `instrument'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/activesupport-3.2.12/lib/active_support/notifications.rb:123:in `instrument'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/actionmailer-3.2.12/lib/action_mailer/base.rb:401:in `receive'
/home/linhdinh/redmine-2.2.3-0/apps/redmine/htdocs/app/models/mail_handler.rb:44:in `receive'
/home/linhdinh/redmine-2.2.3-0/apps/redmine/htdocs/lib/redmine/pop3.rb:39:in `block (2 levels) in check'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/1.9.1/net/pop.rb:665:in `each'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/1.9.1/net/pop.rb:665:in `each_mail'
/home/linhdinh/redmine-2.2.3-0/apps/redmine/htdocs/lib/redmine/pop3.rb:36:in `block in check'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/1.9.1/net/pop.rb:533:in `start'
/home/linhdinh/redmine-2.2.3-0/apps/redmine/htdocs/lib/redmine/pop3.rb:31:in `check'
/home/linhdinh/redmine-2.2.3-0/apps/redmine/htdocs/lib/tasks/email.rake:166:in `block (3 levels) in <top (required)>'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/rake-0.9.2.2/lib/rake/task.rb:205:in `call'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/rake-0.9.2.2/lib/rake/task.rb:205:in `block in execute'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/rake-0.9.2.2/lib/rake/task.rb:200:in `each'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/rake-0.9.2.2/lib/rake/task.rb:200:in `execute'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/rake-0.9.2.2/lib/rake/task.rb:158:in `block in invoke_with_call_chain'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/1.9.1/monitor.rb:211:in `mon_synchronize'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/rake-0.9.2.2/lib/rake/task.rb:151:in `invoke_with_call_chain'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/rake-0.9.2.2/lib/rake/task.rb:144:in `invoke'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/rake-0.9.2.2/lib/rake/application.rb:116:in `invoke_task'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/rake-0.9.2.2/lib/rake/application.rb:94:in `block (2 levels) in top_level'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/rake-0.9.2.2/lib/rake/application.rb:94:in `each'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/rake-0.9.2.2/lib/rake/application.rb:94:in `block in top_level'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/rake-0.9.2.2/lib/rake/application.rb:133:in `standard_exception_handling'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/rake-0.9.2.2/lib/rake/application.rb:88:in `top_level'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/rake-0.9.2.2/lib/rake/application.rb:66:in `block in run'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/rake-0.9.2.2/lib/rake/application.rb:133:in `standard_exception_handling'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/rake-0.9.2.2/lib/rake/application.rb:63:in `run'
/home/linhdinh/redmine-2.2.3-0/ruby/lib/ruby/gems/1.9.1/gems/rake-0.9.2.2/bin/rake:33:in `<top (required)>'
/home/linhdinh/redmine-2.2.3-0/ruby/bin/rake:23:in `load'
/home/linhdinh/redmine-2.2.3-0/ruby/bin/rake:23:in `<main>'
Tasks: TOP => redmine:email:receive_pop3
</pre>"
15261,Redmine,Defect,"",Closed,Normal,Attachments are downloaded instead of being viewed inline,Sergey B,"",2013-11-06 06:09,Attachments,"","","","",0,2013-11-05 01:35,2013-11-06 06:09,"",Invalid,2.3.3,"Redmine 2.3.x doesn't show attachments inline.

h3. Steps to reproduce

# Create issue
# Attach small text file
# Click on attached file

h3. Expected result

# File is shown inline

h3. Actual result

# File is downloaded

h3. Example

# http://demo.redmine.org/issues/28255
# http://demo.redmine.org/projects/pfrb/wiki
"
15258,Redmine,Defect,"",Closed,Normal,Roadmap Issue Count off,Bruce Svare,"",2013-11-05 21:25,"","","","","",0,2013-11-04 20:18,2013-11-05 21:25,次のチケットと重複 #15248,Duplicate,"","Looking at the roadmap today, I noticed the count off. I see only two open issues, and it lists three. I also clicked on the http://www.redmine.org/projects/redmine/issues?fixed_version_id=74&set_filter=1&status_id=o link and it shows only two that way also.

I'm assuming it's taking into account issues that are considered private and listing them in the count, but not displaying them.

!CountOff.png!"
15248,Redmine,Defect,"",Closed,Normal,Ticket count in roadmap view wrong,Andreas Holle,"",2013-11-03 09:51,Roadmap,"","","","",0,2013-11-02 19:39,2013-11-02 23:51,"関連している #19187, 次のチケットが重複 #15258, 次のチケットが重複 #9411",Wont fix,2.3.3,The issue statistic on the homepage for the coming version 2.3.4 is not consistent. It counts 15 issues but the list has only 14. Seems like 1 open feature issue is missing. Searching the issue list does only show 1 closed feature issue for version 2.3.4.
15235,Redmine,Defect,"",Closed,Normal,Wiki Pages REST API with version returns wrong comments,Yukinari TOYOTA,Jean-Philippe Lang,2013-11-10 10:52,REST API,2.3.4,"","","",0,2013-10-31 18:13,2013-11-10 10:52,"",Fixed,2.3.3,"When I requested an old version wiki-page using REST API with version, Redmine respond contents with wrong comments.

see below:

# http://www.redmine.org/projects/redmine/wiki/Logo/24.json
# http://www.redmine.org/projects/redmine/wiki/Logo/24

@24.json@ should have ""comments"": ""Adds license details"" but it returns ""Spam squashing""

I attached a patch for @app/views/wiki/show.api.rsb@ with additional tests.
"
15234,Redmine,Patch,"",New,Normal,A popup message after session timeout,Karel Pi?man,"",2013-11-01 08:45,Accounts / authentication,"","","","",0,2013-10-31 17:30,"",関連している #10569,"","","When the session timeout is set and a user leaves an unsaved form for a while so their session expires and clicks on the _Save_ button, they is redirected to the login page and all unsaved data from the form just being edited are lost. 

The same frustrating situation can happend when you write a long wiki page.

The flash message on the login page does't help to recover lost data.

I thing that the user should be warn before data are lost.

Please take into account the attached simple patch that add a Javascript popup message with the warning text about session expiration."
15233,Redmine,Defect,"",Closed,Normal,500 in POST to /Users.xml,Jens Theisen,Jens Theisen,2013-11-11 18:36,REST API,"","","","",0,2013-10-31 13:10,2013-11-09 21:02,"",Invalid,2.3.3,"In an attempt to integrate redmine more tightly with my own applications, I'm trying to create users through the API.

I managed to get authenticated and get a list of current users, but on posting to /Users.xml, I get a 500.

I posted the example xml from here: http://www.redmine.org/projects/redmine/wiki/Rest_Users#POST.

This might be a bug, but since I'm getting this on my current install, which is 2.0.1, as well as a fresh install in the bitnami cloud, which is 2.3.3, it's also possible I'm just doing something stupid.

I attached the request and the response.

Also, here's the version info from the two installations I tested with the same result:

Bitnami cloud machine:

Environment:
Redmine version 2.3.3.stable
Ruby version 1.9.3-p448 (2013-06-27) [x86_64-linux]
Rails version 3.2.13
Environment production
Database adapter Mysql2
Redmine plugins:
no plugin installed

My production system:

Environment:
Redmine version 2.0.1.stable
Ruby version 1.9.3 (i386-mingw32)
Rails version 3.2.3
Environment production
Database adapter SQLite
Redmine plugins:
no plugin installed"
15231,Redmine,Defect,"",Closed,Normal,def calendar_for can't  exactly displayed time,小心 zheng,"",2013-10-31 05:24,"","","","","",0,2013-10-31 03:37,2013-10-31 05:24,"",Invalid,""," i have define a field(type:datetime).Now i want to call the def calendar_for to diaplay a calendar for selecting time,but the calendar only display date,no time by default.if i hope the calendar also displayed time ,how can i do?thank you"
15229,Redmine,Defect,"",Closed,Normal,Disable All Email Notifications,Kit Kennedy,"",2013-10-30 19:35,Email notifications,"","","","",0,2013-10-30 13:44,2013-10-30 19:35,"",Invalid,"","I have tried to disable all email notifications going to my colleagues and myself, but I have been unable to do this.
Please see attached image.  What else do I need to do?


Environment:
  Redmine version                          2.1.4.stable
  Ruby version                             1.9.3 (i386-mingw32)
  Rails version                            3.2.8
  Environment                              production
  Database adapter                         Mysql2
Redmine plugins:
  due_date_reminder                        0.3.2
  redmine_code_review                      0.6.2
  redmine_didyoumean                       1.1.0
  redmine_dmsf                             1.4.5 stable
  redmine_logs                             0.0.5
  redmine_monitoring_controlling           0.1.1"
15227,Redmine,Defect,"",Closed,Normal,Custom fields in issue form - splitting is incorrect,eyal R,Jean-Philippe Lang,2013-11-09 12:19,Custom fields,2.4.0,"","","",0,2013-10-30 11:28,2013-11-09 12:19,"",Fixed,"","I think there is a bug in the custom fields rendering:

app/views/issues/_form_custom_fields.html.erb

<pre>
<code class=""ruby"">
<div class=""splitcontent"">
<div class=""splitcontentleft"">
<% i = 0 %>
<% split_on = (@issue.custom_field_values.size / 2.0).ceil - 1 %>
<% @issue.editable_custom_field_values.each do |value| %>
  <p><%= custom_field_tag_with_label :issue, value, :required => @issue.required_attribute?(value.custom_field_id) %></p>
<% if i == split_on -%>
</div><div class=""splitcontentright"">
<% end -%>
<% i += 1 -%>
<% end -%>
</div>
</div>
</code>
</pre>

I think the line 
<pre><code class=""ruby"">
<% split_on = (@issue.custom_field_values.size / 2.0).ceil - 1 %>
</code></pre>

should be 

<pre><code class=""ruby"">
<% split_on = (@issue.editable_custom_field_values.size / 2.0).ceil - 1 %>
</code></pre>

Since the calculation should be according to the custom fields that are going to be shown.

Thanks."
