#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
23391,Redmine,Defect,"",Closed,Normal,Wrong CSS classes in subtasks tree,Vasil Kovalevsky,Jean-Philippe Lang,2016-08-20 13:48,UI,3.3.1,"","","",0,2016-07-21 04:06,2016-08-20 13:48,"",Fixed,"","There was patch #21474
But there is mistake for ""render_descendants_tree"" method.
Now every child *tr* has class of current issue, but must has own
<pre>
css = ""issue issue-#{child.id} hascontextmenu #{issue.css_classes}""
</pre>
need to be
<pre>
css = ""issue issue-#{child.id} hascontextmenu #{child.css_classes}""
</pre>"
23389,Redmine,Patch,"",Closed,Normal,Print Styles get overriden by responsive media query,Felix Gliesche,Jean-Philippe Lang,2016-08-31 19:12,UI - Responsive,3.2.4,"","","",0,2016-07-20 12:12,2016-08-31 19:12,"","","","Currently the responsive styles get applied not only to screen, but also override print styles. For example, the top padding of the @#main@ container for mobile devices will also be applied when printing a redmine page. If the print styles need to be furhter optimized, that should happen in the media query for print.


I am attaching a patch which fixes the media query so it does not get applied when printing pages.
"
23388,Redmine,Patch,"",Closed,Normal,German translation change,JW Fuchs,Toshi MARUYAMA,2017-03-03 18:33,Translations,3.4.0,"","","",0,2016-07-20 10:55,2017-03-03 18:33,コピー先 #23725,"","","Added several missing translations, fixed typos and changed the translation of repository ""Projektarchiv"", which led to significant confusion in relation to archives."
23387,Redmine,Patch,"",Closed,Normal,Traditional Chinese textile and markdown detailed help translation (to r15723),ChunChang Lo,"",2016-09-08 19:15,Translations,3.1.7,"","","",0,2016-07-20 10:49,2016-09-08 19:15,"","","","* New
** wiki_syntax_detailed_markdown.html
* Changed
** wiki_syntax_detailed_textile.html

"
23378,Redmine,Patch,"",New,Normal,Speedup Project Settings with many members,Victor Campos,"",2016-08-18 06:37,Performance,"","","","",0,2016-07-19 23:00,"","","","","Hi,
There is a .sort in _members.html.erb partial that take a lot of time for project that have more than 12s to execute, so I change for .order('roles.builtin, roles.position, users.firstname, users.lastname')

<pre>
- members = @project.memberships.active.includes(:member_roles, :roles, :principal).to_a.sort
+ members = @project.memberships.active.includes(:member_roles, :roles, :principal).order('roles.builtin, roles.position, users.firstname, users.lastname')
</pre>	

<pre>
Benchmark.measure { project.memberships.active.includes(:member_roles, :roles, :principal).order('roles.builtin, roles.position, users.firstname, users.lastname').to_a }

#<Benchmark::Tms:0x00000008a427e0 @label="""", @real=0.7370121359999757, @cstime=0.0, @cutime=0.0, @stime=0.0, @utime=0.6500000000000004, @total=0.6500000000000004>

Benchmark.measure { project.memberships.active.includes(:member_roles, :roles, :principal).to_a.sort }

#<Benchmark::Tms:0x0000000c68f450 @label="""", @real=12.094179325009463, @cstime=0.0, @cutime=0.0, @stime=0.019999999999999962, @utime=12.029999999999998, @total=12.049999999999997>
</pre>	"
23377,Redmine,Defect,"",Closed,High,"Don't show ""status"" field when creating a new version",Tobias Fischer,Jean-Philippe Lang,2016-08-31 19:27,Roadmap,3.4.0,"","","",0,2016-07-19 19:18,2016-08-31 19:27,次のチケットが重複 #21416,Fixed,3.3.0,"When creating a new version from within the issue form field with the modal dialogue, the ""status"" option should be hidden.
It makes no sense to set this newly created version to ""closed"" or ""locked"" because then, it isn't selectable from the isuee form field.

----

_Defect duplicate of Feature #21416 as Feature request don't get ANY attention by the Redmine team._
_And in fact, this one here could also be called a bug instead of a feature..._"
23376,Redmine,Patch,"",Closed,Normal,Downloading of attachments with MIME type text/javascript fails,Holger Just,Jean-Philippe Lang,2016-10-02 12:22,Attachments,3.3.1,"","","",0,2016-07-19 17:51,2016-10-02 12:22,"","","","Right now, if you try to download an attachment with content type @text/javascript@ with Redmine 3, it will be blocked by the CSRF protection of Rails. The user-visible response will be an HTTP 422.

This is because Rails thinks that these attachments are dynamic JavaScript resources and thus have to fall under the same origin policy. Unless the request is an AJAX (hxr) request, the downloads are blocked by the @verify_same_origin_request@ after filter which is part of the CSRF protection. This behavior was added to Rails 4.1 in https://github.com/rails/rails/pull/13345.

The attached patch excludes the @AttachmentController#download@ action from this protection, allowing to download javascript attachments. This change won't cause an XSS vulnerability in Redmine but technically allows a specific attack of external sites:

* Given the attacker (Mallory) knows the attachment download URL of a javascript attachment.
* Given a user (Alice) is logged in to Redmine in their browser with permission to download the attachment.
* If Mallory can trick Alice into visiting a Website which includes a @<script>@ tag referencing the attachment, Alice's browser will download and execute the JS file as a classic CSRF. An attacker controlling the website might then be able to extract data from the executed script.

Unfortunately, there is not really a way around this if we want to support JS attachments (with the correct mime type) at all. Since JS attachments typically don't contain secrets though, this is probably acceptable. With the attached patch, we just fall back to the pre-Rails 4.1 behavior for attachments.

Note that this issue is not directly reproducible on Chrome as uploaded JS files are sent with @application/javascript@ instead of @text/javascript@ which doesn't trigger the rule in Rails.

The patch is only relevant for Redmine versions using Rails 4.1 or newer, i.e. Redmine 3. The issue was detected in ""Planio"":https://plan.io/redmine-hosting and fixed by our staff."
23375,Redmine,Patch,"",Closed,Normal,Simplified Chinese translation for 3.1-stable,Toshi MARUYAMA,"",2016-07-20 03:38,Translations,3.1.7,"","","",0,2016-07-19 17:03,2016-07-20 03:38,"","","",From #23171.
23374,Redmine,Patch,"",Closed,Normal,Traditional Chinese translation for 3.2-stable,Toshi MARUYAMA,"",2016-07-20 06:02,Translations,3.2.4,"","","",0,2016-07-19 16:02,2016-07-20 03:37,"","","","From #23171.

<pre><code class=""diff"">
diff --git a/config/locales/zh-TW.yml b/config/locales/zh-TW.yml
--- a/config/locales/zh-TW.yml
+++ b/config/locales/zh-TW.yml
@@ -186,7 +186,7 @@
         not_same_project: ""不屬於同一個專案""
         circular_dependency: ""這個關聯會導致環?相依""
         cant_link_an_issue_with_a_descendant: ""議題無法被連結至自己的子任務""
-        earlier_than_minimum_start_date: ""cannot be earlier than %{date} because of preceding issues""
+        earlier_than_minimum_start_date: ""不能早於 %{date} 因為有前置議題""
 
       # You can define own errors for models or model attributes.
       # The values :model, :attribute and :value are always available for interpolation.
</code></pre>

From #23117.
<pre><code class=""diff"">
=== (+1,-1) public/help/zh-tw/wiki_syntax_markdown.html ===
@@ -50,7 +50,7 @@ table.sample th, table.sample td { borde
 
 <tr><th colspan=""3"">Redmine 連結</th></tr>
 <tr><th><img src=""../../images/jstoolbar/bt_link.png"" style=""border: 1px solid #bbb;"" alt=""連結至一個 Wiki 頁面"" /></th><td>[[Wiki 頁面]]</td><td><a href=""#"">Wiki 頁面</a></td></tr>
-<tr><th></th><td>問題 #12</td><td>問題 <a href=""#"">#12</a></td></tr>
+<tr><th></th><td>議題 #12</td><td>議題 <a href=""#"">#12</a></td></tr>
 <tr><th></th><td>版次 r43</td><td>版次 <a href=""#"">r43</a></td></tr>
 <tr><th></th><td>commit:f30e13e43</td><td><a href=""#"">f30e13e4</a></td></tr>
 <tr><th></th><td>source:some/file</td><td><a href=""#"">source:some/file</a></td></tr>
=== (+1,-1) public/help/zh-tw/wiki_syntax_textile.html ===
@@ -52,7 +52,7 @@ table.sample th, table.sample td { borde
 
 <tr><th colspan=""3"">Redmine 連結</th></tr>
 <tr><th><img src=""../../images/jstoolbar/bt_link.png"" style=""border: 1px solid #bbb;"" alt=""連結至一個 Wiki 頁面"" /></th><td>[[Wiki 頁面]]</td><td><a href=""#"">Wiki 頁面</a></td></tr>
-<tr><th></th><td>問題 #12</td><td>問題 <a href=""#"">#12</a></td></tr>
+<tr><th></th><td>議題 #12</td><td>議題 <a href=""#"">#12</a></td></tr>
 <tr><th></th><td>版次 r43</td><td>版次 <a href=""#"">r43</a></td></tr>
 <tr><th></th><td>commit:f30e13e43</td><td><a href=""#"">f30e13e4</a></td></tr>
 <tr><th></th><td>source:some/file</td><td><a href=""#"">source:some/file</a></td></tr>
</code></pre>
"
23373,Redmine,Patch,"",Closed,Normal,Traditional Chinese translation for 3.1-stable,Toshi MARUYAMA,"",2016-07-20 03:36,Translations,3.1.7,"","","",0,2016-07-19 15:51,2016-07-20 03:36,"","","","From #23171.

<pre><code class=""diff"">
=== (+2,-2) config/locales/zh-TW.yml ===
@@ -186,7 +186,7 @@
         not_same_project: ""不屬於同一個專案""
         circular_dependency: ""這個關聯會導致環?相依""
         cant_link_an_issue_with_a_descendant: ""問題無法被連結至自己的子任務""
-        earlier_than_minimum_start_date: ""cannot be earlier than %{date} because of preceding issues""
+        earlier_than_minimum_start_date: ""不能早於 %{date} 因為有前置問題""
 
       # You can define own errors for models or model attributes.
       # The values :model, :attribute and :value are always available for interpolation.
</code></pre>

#20720 changed 問題 to 議題.
問題 is used for 3.1-stable."
23369,Redmine,Defect,"",Closed,Normal,encoding error in locales de.yml,Timon Eckert,"",2016-07-19 14:01,Translations,3.3.1,"","","",0,2016-07-19 09:40,2016-07-19 14:01,関連している #21421,Fixed,3.3.0,"Hi,

we encountered a problem in the german translation file `de.yml`.

the following term values:

* mail_body_security_notification_change: ""%{field} wurde ge??ndert."" <-- ""%{field} wurde ge?ndert.""
* mail_body_security_notification_change_to: ""%{field} wurde ge??ndert zu %{value}."" <-- ""%{field} wurde ge?ndert zu %{value}.""
* mail_body_security_notification_add: ""%{field} %{value} wurde hinzugef??gt."" <-- ""%{field} %{value} wurde hinzugef?gt."""
23359,Redmine,Patch,"",Closed,Normal,Change Japanese translation for label_commits_per_author,Go MAEDA,"",2016-07-20 07:52,Translations,3.4.0,"","","",0,2016-07-18 14:13,2016-07-20 07:52,"","","","I suggest changing the translation for label_commits_per_author from ""起票者別のコミット"" to ""作成者別のコミット"".

Japanese translation for field_author has been changed from ""起票者"" to ""作成者"" by #2798. But the word ""起票者"" is still used in label_commits_per_author. I think it should be changed to ""作成者"" for consistency."
23357,Redmine,Defect,"",Needs feedback,High,Broken links in email notification,Sebastian Paluch,"",2018-01-03 10:18,Email notifications,"","","","",0,2016-07-18 12:53,"","","",3.3.0,"It seems that Redmine version 3.3.0 has broken links generation in email notifications for news (at least), with 3.2.0 noone was reporting such problem.

I have a news publish that includes following description:

<pre>
New software version#1267 has been released. It is ...

{{include(myproject:100-0_Alpha_2_(rev_93029))}}

h3. Feel free to report new issues

* ""myproject"":/redmine/projects/myproject/issues/new
</pre>

In email notification 
* the first link to version#1267 has been generated correctly, 
* the last one is missing server name that should be added automatically: 
http://redmine/projects/myproject/issues/new but should be http://host/redmine/projects/myproject/issues/new

Included wiki (myproject:100-0_Alpha_2_(rev_93029)) is in different project then the news and includes:

<pre>
h3. Requirements

* Service Pack version#1272 or newer

{{include(myproject:Update_Instruction)}}

...

</pre>

In email notification 
* the link to version#1272 has been generated wrong, it is missing server name: 
http://redmine/versions/1272 but should be http://host/redmine/versions/1272


Included wiki (myproject:Update_Instruction) is in different project then the news and includes:

<pre>
h3. Download

All pre-production software releases are available on the ""shared network location"":file://host\full\path\to\directory. 

...

</pre>

In email notification 
* the link to ""shared network location"" has been generated wrong, all ""\"" has been replaced with a code %5: 
file://\\host%5full%5path%5to%5directory
the link does not work and for some reason, it is not even possible to copy it from Outlook into clipboard

<pre>
Environment:
  Redmine version                3.3.0.stable
  Ruby version                   2.1.8-p440 (2015-12-16) [i386-mingw32]
  Rails version                  4.2.6
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.11
  Git                            2.7.4
  Filesystem                     
Redmine plugins:
  computed_custom_field          0.0.2
  inside_avatar                  1.0.2
  issue_filters                  1.0.1
  redmine_agile                  1.4.1-3
  redmine_checklists             3.1.1-1
  redmine_custom_columns         1.1.0
  redmine_favorite_projects      2.0.2-2
  redmine_version_fixed_issues   1.0.1
  sidebar_hide                   0.0.7
</pre>"
23347,Redmine,Defect,"",Closed,Normal,MySQL: You can't specify target table for update in FROM clause,Felix Sch?fer,Jean-Philippe Lang,2016-08-18 16:58,Database,3.4.0,"","","",0,2016-07-15 13:32,2016-08-18 16:58,"",Fixed,"","The down migration for @ClearEstimatedHoursOnParentIssues@ will fail on MySQL (5.6) with the following message:

<pre>
Mysql2::Error: You can't specify target table 'issues' for update in FROM clause: UPDATE `issues` SET estimated_hours = (SELECT SUM(leaves.estimated_hours) FROM issues leaves WHERE leaves.root_id = issues.root_id AND leaves.lft > issues.lft AND leaves.rgt < issues.rgt AND leaves.rgt = leaves.lft + 1) WHERE (rgt > lft + 1)
</pre>

Our quick fix was to explicitly make a temp table instead of referencing the issues table in the subquery:

<pre><code class=""diff"">
diff --git a/db/migrate/20150525103953_clear_estimated_hours_on_parent_issues.rb b/db/migrate/20150525103953_clear_estimated_hours_on_parent_issues.rb
index 8eed815..c00ada0 100644
--- a/db/migrate/20150525103953_clear_estimated_hours_on_parent_issues.rb
+++ b/db/migrate/20150525103953_clear_estimated_hours_on_parent_issues.rb
@@ -6,7 +6,7 @@ class ClearEstimatedHoursOnParentIssues < ActiveRecord::Migration

   def self.down
     table_name = Issue.table_name
-    leaves_sum_select = ""SELECT SUM(leaves.estimated_hours) FROM #{table_name} leaves"" +
+    leaves_sum_select = ""SELECT SUM(leaves.estimated_hours) FROM (SELECT * FROM #{table_name}) AS leaves"" +
       "" WHERE leaves.root_id = #{table_name}.root_id AND leaves.lft > #{table_name}.lft AND leaves.rgt < #{table_name}.rgt"" +
       "" AND leaves.rgt = leaves.lft + 1""

</code></pre>"
23346,Redmine,Patch,"",Closed,Normal,Set user's localization before redirecting on forced password change to generate flash message in current user's language,Holger Just,Jean-Philippe Lang,2016-08-31 19:10,I18n,3.3.1,"","","",0,2016-07-15 12:58,2016-08-31 19:10,"","","","If a user is forced to change their password on login, they get redirected to a password change form with a flash message set. The flash message however is generated using the locale of the previous request since the current localization is only set to i18n after the redirect. When multiple users with dirrferent languages are using a Redmine, the flash message can thus be shown in an unexpected language.

The attached patch against the current trunk fixes this behavior by setting the language before checking for a forced password change."
