#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
26263,Redmine,Patch,NA,Closed,Normal,Simplified Chinese translation for 3.2-stable,Toshi MARUYAMA,NA,2017-06-27T07:25:00Z,Translations,3.2.7,NA,NA,NA,0,2017-06-26T14:37:00Z,2017-06-27T07:25:00Z,NA,NA,NA,"From #26261.

<pre><code class=""diff"">
=== (+2,-3) config/locales/zh.yml ===
@@ -1177,5 +1177,4 @@
   label_any_open_issues: 任意?行中的??
   label_no_open_issues: 任意已??的??
   label_default_values_for_new_users: 新用?默??
-  error_cannot_reassign_time_entries_to_an_issue_about_to_be_deleted: Spent time cannot
-    be reassigned to an issue that is about to be deleted
+  error_cannot_reassign_time_entries_to_an_issue_about_to_be_deleted: 已用耗?不能重新分配到即将被?除的任?里。
</code></pre>"
26264,Redmine,Patch,NA,Closed,Normal,Simplified Chinese translation for 3.3-stable,Toshi MARUYAMA,NA,2017-06-27T07:27:00Z,Translations,3.3.4,NA,NA,NA,0,2017-06-26T14:38:00Z,2017-06-27T07:27:00Z,NA,NA,NA,"From #26261.

<pre><code class=""diff"">
=== (+2,-3) config/locales/zh.yml ===
@@ -1199,6 +1199,5 @@
   label_new_project_issue_tab_enabled: ?示“新建??”??
   setting_new_item_menu_tab: 建立新?象条目的?目菜??目
   label_new_object_tab_enabled: ?示 ""+"" ?下拉列表
-  error_no_projects_with_tracker_allowed_for_new_issue: There are no projects with trackers
-    for which you can create an issue
+  error_no_projects_with_tracker_allowed_for_new_issue: 当前?目中不包含??的跟踪?型，不能?建??型的工作?。
   error_cannot_reassign_time_entries_to_an_issue_about_to_be_deleted: 已用耗?不能重新分配到即将被?除的任?里。
</code></pre>"
26265,Redmine,Patch,NA,Closed,Normal,Japanese translation update (r16691: user link documentation),Go MAEDA,NA,2017-06-30T09:13:00Z,Translations,NA,NA,NA,NA,0,2017-06-26T15:03:00Z,2017-06-30T09:13:00Z,NA,NA,NA,Translated user link documentation in public/help/ja/wiki_syntax_detailed_*.html.
26266,Redmine,Patch,NA,Closed,Normal,Russian translation for 3.4.0,Alexander Ryabinovskiy,NA,2017-06-30T09:12:00Z,Translations,NA,NA,NA,NA,0,2017-06-26T18:52:00Z,2017-06-30T09:12:00Z,NA,NA,NA,"Hi!
Here is translated ru.yml for Redmine 3.4.0. I created patch against r16698."
26311,Redmine,Patch,NA,Closed,Normal,Fix outdated copyrights,Mischa The Evil,NA,2017-07-02T10:18:00Z,Code cleanup/refactoring,NA,NA,NA,NA,0,2017-07-02T08:56:00Z,2017-07-02T09:13:00Z,NA,NA,NA,I noticed two outdated copyright strings. I've updated them and will leave the patch against trunk attached.
26312,Redmine,Patch,NA,Closed,Normal,Remove duplicate notifiable require,Mischa The Evil,NA,2017-07-02T10:18:00Z,Code cleanup/refactoring,NA,NA,NA,NA,0,2017-07-02T09:02:00Z,2017-07-02T09:19:00Z,NA,NA,NA,"I noticed this recently. The @require 'redmine/notifiable'@ at source:/trunk/lib/redmine.rb#L42 is duplicated at source:/trunk/lib/redmine.rb#L45. This was introduced in r10909

I'll leave a patch against trunk removing the duplicate line."
26322,Redmine,Patch,NA,Closed,Normal,Update simplecov gem (~> 0.14.1),Дмитрий Минжёнков,Jean-Philippe Lang,2017-07-08T18:37:00Z,Gems support,4.0.0,NA,NA,NA,0,2017-07-03T10:57:00Z,2017-07-08T15:26:00Z,NA,NA,NA,"There is no track_files method in current version.

Environment:
  Redmine version                3.3.3.stable
  Ruby version                   2.3.1-p112 (2016-04-26) [x86_64-linux]
  Rails version                  4.2.7.1
  Environment                    development
  Database adapter               PostgreSQL
"
26323,Redmine,Patch,NA,Closed,Normal,Remove ActiveRecord workaround (fixed in Rails 5),Дмитрий Минжёнков,Jean-Philippe Lang,2017-07-23T18:14:00Z,Code cleanup/refactoring,4.0.0,NA,NA,NA,0,2017-07-03T11:02:00Z,2017-07-23T18:14:00Z,NA,NA,NA,NA
26333,Redmine,Patch,NA,Closed,Normal,Replace tabs with spaces in several files,Mischa The Evil,NA,2017-07-04T06:00:00Z,Code cleanup/refactoring,NA,NA,NA,NA,0,2017-07-03T23:04:00Z,2017-07-04T06:00:00Z,NA,NA,NA,"Some tab cleanup as stated in the subject.

{{collapse(List of files including tabs altered by this patch...)
<pre>
app/models/mailer.rb
app/models/member.rb
app/models/project.rb
app/models/setting.rb
public/stylesheets/responsive.css
</pre>
}}

Patch, against source:/trunk@16749 and produced using git format-patch ? which makes it apply-able using ""@patch -p1 < 0001-...@"" ? is attached.
"
26341,Redmine,Patch,NA,New,Normal,Add useful details to error message,Vincent Robert,NA,2017-07-27T14:12:00Z,Administration,4.1.0,NA,NA,NA,0,2017-07-04T10:31:00Z,NA,NA,NA,NA,"When a template is missing, this message is added to the logs:
<pre>
Missing template, responding with 404
</pre>

We could complete this message with useful details. For instance:
<pre>
Missing partial issues/_list_simple with {:locale=>[:fr, :en], :formats=>[:html], :variants=>[], :handlers=>[:erb, :builder, :raw, :ruby, :rsb]}. Searched in:
  * ""/redmine/app/views""
</pre>

Here is my current patch:
<pre><code class=""diff"">
 app/controllers/application_controller.rb | 4 ++--
 1 file changed, 2 insertions(+), 2 deletions(-)

diff --git a/app/controllers/application_controller.rb b/app/controllers/application_controller.rb
index a05f54077..a71103a89 100644
--- a/app/controllers/application_controller.rb
+++ b/app/controllers/application_controller.rb
@@ -502,8 +502,8 @@ class ApplicationController < ActionController::Base
   end

   # Handler for ActionView::MissingTemplate exception
-  def missing_template
-    logger.warn ""Missing template, responding with 404""
+  def missing_template(exception)
+    logger.warn ""Missing template, responding with 404: #{exception}""
     @project = nil
     render_404
   end
--
</code></pre>"
26344,Redmine,Patch,NA,Closed,Normal,Bulgarian translation,Ivan Cenov,NA,2017-07-06T08:37:00Z,Translations,3.4.1,NA,NA,NA,0,2017-07-04T14:20:00Z,2017-07-06T08:37:00Z,NA,NA,NA,"Translated new strings
* setting_close_duplicate_issues
* permission_view_news
* label_no_preview_alternative_html
* label_no_preview_download"
26359,Redmine,Patch,NA,Closed,Normal,"User linking by id (""user:74"")",Andrey Lobanov (RedSoft),NA,2017-07-08T02:17:00Z,Text formatting,NA,NA,NA,NA,0,2017-07-05T15:41:00Z,2017-07-08T02:17:00Z,NA,NA,NA,"I think this feature won't hurt.
So now you can type:
<pre>
user:74
</pre>
and
<pre>
user:woblavobla
</pre>"
26365,Redmine,Patch,NA,Closed,Normal,Traditional Chinese translation,ChunChang Lo,NA,2017-07-06T08:37:00Z,Translations,3.4.1,NA,NA,NA,0,2017-07-06T05:49:00Z,2017-07-06T08:37:00Z,コピー元 #25664,NA,NA,"* New
** permission_view_news, label_no_preview_alternative_html, label_no_preview_download, setting_close_duplicate_issues
* Changed
** label_no_preview
"
26377,Redmine,Defect,NA,Closed,Normal,500 Internal Server Error while search in projects,Raju M,NA,2017-07-07T11:04:00Z,Database,NA,NA,NA,NA,0,2017-07-07T08:19:00Z,2017-07-07T11:04:00Z,NA,NA,NA,"Recently i migrated from windows to linux.
Getting below error in my production log while searching in projects.
And also, I am not able to update ticket with emoji symbol.
All other things are working fine.
Please help me how to resole the issue.

ActiveRecord::StatementInvalid (Mysql2::Error: Unknown column 'contacts.visibility' in 'where clause': SELECT DISTINCT `contacts`.`created_on`, `contacts`.`id` FROM `contacts` LEFT OUTER JOIN `contacts_projects` ON `contacts_projects`.`contact_id` = `contacts`.`id` LEFT OUTER JOIN `projects` ON `projects`.`id` = `contacts_projects`.`project_id` LEFT OUTER JOIN `addresses` ON `addresses`.`addressable_id` = `contacts`.`id` AND `addresses`.`address_type` = 'business' AND `addresses`.`addressable_type` = 'Contact' LEFT OUTER JOIN `notes` ON `notes`.`source_id` = `contacts`.`id` AND `notes`.`source_type` = 'Contact' WHERE ((projects.id <> -1 ) AND ((contacts.visibility = 1) OR ((1=0)) )) AND (((contacts.first_name LIKE '%asd%') OR (contacts.middle_name LIKE '%asd%') OR (contacts.last_name LIKE '%asd%') OR (contacts.company LIKE '%asd%') OR (contacts.email LIKE '%asd%') OR (addresses.full_address LIKE '%asd%') OR (contacts.background LIKE '%asd%') OR (notes.content LIKE '%asd%')))  ORDER BY `contacts`.`created_on` DESC, `contacts`.`id` DESC):
  lib/plugins/acts_as_searchable/lib/acts_as_searchable.rb:171:in `fetch_ranks_and_ids'
  lib/plugins/acts_as_searchable/lib/acts_as_searchable.rb:91:in `search_result_ranks_and_ids'
  lib/redmine/search.rb:127:in `block in load_result_ids'
  lib/redmine/search.rb:125:in `each'
  lib/redmine/search.rb:125:in `load_result_ids'
  lib/redmine/search.rb:115:in `block in load_result_ids_from_cache'
  lib/redmine/search.rb:114:in `load_result_ids_from_cache'
  lib/redmine/search.rb:99:in `result_ids'
  lib/redmine/search.rb:70:in `result_count'
  app/controllers/search_controller.rb:75:in `index'
  lib/redmine/sudo_mode.rb:63:in `sudo_mode'
"
26379,Redmine,Defect,NA,Closed,Normal,Fix thumbnail rendering for images with height >> width,Gabriel Cardoso,Jean-Philippe Lang,2017-07-16T13:49:00Z,Attachments,3.4.2,NA,NA,NA,0,2017-07-07T12:05:00Z,2017-07-16T13:49:00Z,NA,Fixed,3.4.0,"The ImageMagick format rule being `100x100>` (given 100 as thumbnail size in settings), when uploading images with a height much greater than the width (like websites templates) the thumbnail will have a height of 100px and a computed width so homothety is respected.

In the `thumbnail_tag` helper from `ApplicationHelper`, the width attribute is set width `Setting.thumbnails_size`. I suggest to remove this attribute from the image tag since the source thumbnail has the right size. 

Am I missing some cases where this change could have an important impact ?"
26380,Redmine,Defect,NA,Closed,Normal,Un-install  Redmine CRM plugin (Light version),Raju M,NA,2017-07-07T14:30:00Z,NA,NA,NA,NA,NA,0,2017-07-07T12:14:00Z,2017-07-07T14:30:00Z,NA,Invalid,NA,"To uninstall plugin i used the following command but still showing in plugins list.
rake redmine:plugins NAME=redmine_contacts VERSION=0 RAILS_ENV=production 
rm -r vendor/plugins/redmine_contacts"
26386,Redmine,Defect,NA,Closed,Normal,Mysql: Unable to update ticket with Emoji,Raju M,NA,2017-07-08T08:29:00Z,NA,NA,NA,NA,NA,0,2017-07-08T07:22:00Z,2017-07-08T08:28:00Z,NA,Duplicate,NA,"Getting below error while updating ticket with emoji. Please help me to resolve the issue.


Completed 500 Internal Server Error in 61ms (ActiveRecord: 16.1ms)

ActiveRecord::StatementInvalid (Mysql2::Error: Incorrect string value: '\xF0\x9F\x98\x8A' for column 'notes' at row 1: INSERT INTO `journals` (`journalized_id`, `journalized_type`, `user_id`, `notes`, `created_on`) VALUES (5068, 'Issue', 4, 'Testing with emoji  ?', '2017-07-08 04:46:21')):
  app/models/journal.rb:67:in `save'
  app/models/issue.rb:1690:in `create_journal'
  app/models/issue.rb:210:in `create_or_update'
  app/controllers/issues_controller.rb:515:in `block in save_issue_with_child_records'
  app/controllers/issues_controller.rb:503:in `save_issue_with_child_records'
  app/controllers/issues_controller.rb:179:in `update'
  lib/redmine/sudo_mode.rb:63:in `sudo_mode'
"
26387,Redmine,Defect,NA,Closed,Normal,Error displaying time entries filtered by Activity,Ulisse Bemer,Jean-Philippe Lang,2017-07-16T13:48:00Z,Time tracking,3.4.2,NA,NA,NA,0,2017-07-08T22:02:00Z,2017-07-16T13:48:00Z,NA,Fixed,3.4.1,"Hi,

first of all, thank you for developing this great project.

I noticed that when I'm going into the ""Time tracking"" section, if I add to the default Date filter also an Activity filter and then I apply it, a red band appears reading:
""An error occurred while executing the query and has been logged. Please report this error to your Redmine administrator.""

By reading the log, I tracked down the cause: a JOIN was missing in the time_entry_query that is used to calculate the sum of the hours (the missing JOIN was to the ""enumerations"" table, that's why it raised an error whenever I added an activity filter.

I solved by changing one line in the app/models/time_entry_query.rb file, from this:
>  map_total(scope.sum(:hours)) {|t| t.to_f.round(2)}
to this:
>  map_total(scope.includes(:activity).sum(:hours)) {|t| t.to_f.round(2)}

If it's correct, would you please commit the change to the current tree so that it makes it in the next release?
Thank you!
"
26388,Redmine,Defect,NA,Closed,Normal,Remove unnecessary spaces from CHANGELOG,Go MAEDA,NA,2017-07-09T09:24:00Z,Documentation,NA,NA,NA,NA,0,2017-07-09T07:06:00Z,2017-07-09T09:24:00Z,NA,NA,NA,"Unnecessary spaces around a subject should be stripped when generating CHANGELOG (please see #25616#note-14).
These patches will fix the changelog generator and CHANGELOG."
26389,Redmine,Defect,NA,Closed,Normal,summary issue list disappeared from project overview page,Randa Bustami,NA,2017-07-10T07:57:00Z,NA,NA,NA,NA,NA,0,2017-07-09T15:06:00Z,2017-07-10T07:57:00Z,次のチケットと重複 #26376,Duplicate,NA,"summary issue list disappeared from project overview page after upgrade to 3.4.0 for all users except admin
"
